t,pwm,gx,gy,gz
0.0003144659999634314,1490.0,0.00390625,0.013671875,0.001953125
0.010352727999816125,1480.0,0.00390625,0.013671875,0.001953125
0.0106547129998944,1470.0,0.00390625,0.013671875,0.001953125
0.01512119500011977,1460.0,0.00390625,0.013671875,0.001953125
0.020088244999897142,1450.0,0.00390625,0.013671875,0.001953125
0.02508799799988992,1440.0,0.00390625,0.013671875,0.001953125
0.03010302699976819,1430.0,0.00390625,0.013671875,0.001953125
0.035187274999771034,1420.0,0.001953125,0.267578125,0.0
0.04010419799988085,1410.0,0.001953125,0.267578125,0.0
0.04508809899971311,1400.0,0.001953125,0.267578125,0.0
0.05008488799967381,1390.0,0.001953125,0.267578125,0.0
0.05509138099978372,1380.0,0.001953125,0.267578125,0.0
0.06008689200007211,1370.0,0.001953125,0.267578125,0.0
0.06508466300010696,1360.0,0.001953125,0.267578125,0.0
0.07008532300005754,1350.0,0.001953125,0.267578125,0.0
0.07512016600003335,1340.0,0.001953125,0.267578125,0.0
0.08011243700002524,1330.0,0.001953125,0.267578125,0.0
0.08508946799975092,1320.0,-0.0078125,0.244140625,-0.005859375
0.09010255299972414,1310.0,-0.0078125,0.244140625,-0.005859375
0.09508999099989524,1300.0,-0.0078125,0.244140625,-0.005859375
0.10008779899999354,1290.0,-0.0078125,0.244140625,-0.005859375
0.10509586499983925,1280.0,-0.0078125,0.244140625,-0.005859375
0.11008917299977838,1270.0,-0.0078125,0.244140625,-0.005859375
0.11508620399990832,1260.0,-0.0078125,0.244140625,-0.005859375
0.12008554799967897,1250.0,-0.0078125,0.244140625,-0.005859375
0.12508587499996793,1240.0,-0.0078125,0.244140625,-0.005859375
0.13008747899993978,1230.0,0.0,0.19921875,0.001953125
0.1350897120000809,1220.0,0.0,0.19921875,0.001953125
0.14008590899993578,1210.0,0.0,0.19921875,0.001953125
0.14508327199973792,1200.0,0.0,0.19921875,0.001953125
0.15008759800002736,1200.0,0.0,0.19921875,0.001953125
0.1550859619997027,1200.0,0.0,0.19921875,0.001953125
0.16008471399982227,1200.0,0.0,0.19921875,0.001953125
0.16508318799969857,1200.0,0.0,0.19921875,0.001953125
0.17008781100003034,1200.0,0.0,0.19921875,0.001953125
0.175187631999961,1200.0,0.0,0.19921875,0.001953125
0.18009903699976348,1200.0,-0.001953125,0.181640625,-0.015625
0.18512817600003473,1200.0,-0.001953125,0.181640625,-0.015625
0.19009272699986468,1200.0,-0.001953125,0.181640625,-0.015625
0.19509329399988928,1200.0,-0.001953125,0.181640625,-0.015625
0.20008854599973347,1200.0,-0.001953125,0.181640625,-0.015625
0.20508866899990608,1200.0,-0.001953125,0.181640625,-0.015625
0.21008573600011005,1200.0,-0.001953125,0.181640625,-0.015625
0.215087394999955,1200.0,-0.001953125,0.181640625,-0.015625
0.22011634999989838,1200.0,-0.001953125,0.181640625,-0.015625
0.22509208499968736,1200.0,-0.001953125,0.181640625,-0.015625
0.23009161499976472,1200.0,-0.009765625,0.15625,-0.01953125
0.23509268199995859,1200.0,-0.009765625,0.15625,-0.01953125
0.2400846380000985,1200.0,-0.009765625,0.15625,-0.01953125
0.24508846399976392,1200.0,-0.009765625,0.15625,-0.01953125
0.25008840100008456,1200.0,-0.009765625,0.15625,-0.01953125
0.2550863199999185,1200.0,-0.009765625,0.15625,-0.01953125
0.26008566499967856,1200.0,-0.009765625,0.15625,-0.01953125
0.26508443600005194,1200.0,-0.009765625,0.15625,-0.01953125
0.270087520999823,1200.0,-0.009765625,0.15625,-0.01953125
0.2751195309997456,1200.0,-0.009765625,0.15625,-0.01953125
0.2801036539999586,1200.0,-0.001953125,0.060546875,-0.052734375
0.285090111000045,1200.0,-0.001953125,0.060546875,-0.052734375
0.2900845109998045,1200.0,-0.001953125,0.060546875,-0.052734375
0.295090448999872,1200.0,-0.001953125,0.060546875,-0.052734375
0.3000888120000127,1200.0,-0.001953125,0.060546875,-0.052734375
0.3051032859998486,1200.0,-0.001953125,0.060546875,-0.052734375
0.31008561299995563,1200.0,-0.001953125,0.060546875,-0.052734375
0.3150868459997582,1200.0,-0.001953125,0.060546875,-0.052734375
0.32008820999999443,1200.0,-0.001953125,0.060546875,-0.052734375
0.32508527699974366,1200.0,-0.001953125,0.060546875,-0.052734375
0.3300831589999689,1200.0,-0.017578125,-0.080078125,-0.138671875
0.33508894799979316,1200.0,-0.017578125,-0.080078125,-0.138671875
0.34008714399988094,1200.0,-0.017578125,-0.080078125,-0.138671875
0.3450851369998418,1200.0,-0.017578125,-0.080078125,-0.138671875
0.3500869079998665,1200.0,-0.017578125,-0.080078125,-0.138671875
0.3550861230000919,1200.0,-0.017578125,-0.080078125,-0.138671875
0.3600840789999893,1200.0,-0.017578125,-0.080078125,-0.138671875
0.36509566399990945,1200.0,-0.017578125,-0.080078125,-0.138671875
0.3701090079998721,1200.0,-0.017578125,-0.080078125,-0.138671875
0.3750969829998212,1200.0,-0.017578125,-0.080078125,-0.138671875
0.38009168000007776,1200.0,-0.02734375,-0.421875,-0.150390625
0.38509032100000695,1200.0,-0.02734375,-0.421875,-0.150390625
0.3900879990001158,1200.0,-0.02734375,-0.421875,-0.150390625
0.395088862999728,1200.0,-0.02734375,-0.421875,-0.150390625
0.40008517099977325,1200.0,-0.02734375,-0.421875,-0.150390625
0.40508377500009374,1200.0,-0.02734375,-0.421875,-0.150390625
0.4100831749997269,1200.0,-0.02734375,-0.421875,-0.150390625
0.41508596399989983,1200.0,-0.02734375,-0.421875,-0.150390625
