t,pwm,gx,gy,gz
0.0022684549999212322,1498.0,-0.001953125,0.0,0.001953125
0.014877737000006164,1496.0,-0.001953125,0.0,0.001953125
0.016011464999792224,1494.0,-0.001953125,0.0,0.001953125
0.016904968999824632,1492.0,-0.001953125,0.0,0.001953125
0.020191446999888285,1490.0,-0.001953125,0.0,0.001953125
0.025188952999997127,1488.0,-0.001953125,0.0,0.001953125
0.030420680999668548,1486.0,-0.001953125,0.0,0.001953125
0.0352127589999327,1484.0,-0.001953125,0.0,0.001953125
0.040184338000017306,1482.0,0.001953125,0.0,0.00390625
0.04526369599989266,1480.0,0.001953125,0.0,0.00390625
0.0502589969996734,1478.0,0.001953125,0.0,0.00390625
0.05530239099971368,1476.0,0.001953125,0.0,0.00390625
0.060196043999894755,1474.0,0.001953125,0.0,0.00390625
0.06520506799961368,1472.0,0.001953125,0.0,0.00390625
0.07019360999993296,1470.0,0.001953125,0.0,0.00390625
0.07518185499975516,1468.0,0.001953125,0.0,0.00390625
0.08018550899987531,1466.0,0.001953125,0.0,0.00390625
0.08529127399970093,1464.0,0.001953125,0.0,0.00390625
0.09027700099977665,1462.0,0.0,0.001953125,-0.001953125
0.0952097459999095,1460.0,0.0,0.001953125,-0.001953125
0.10018917699972008,1458.0,0.0,0.001953125,-0.001953125
0.10520879399973637,1456.0,0.0,0.001953125,-0.001953125
0.11024877999989258,1454.0,0.0,0.001953125,-0.001953125
0.11515532199973677,1452.0,0.0,0.001953125,-0.001953125
0.12014180899996063,1450.0,0.0,0.001953125,-0.001953125
0.12513429499995254,1448.0,0.0,0.001953125,-0.001953125
0.13020507800001724,1446.0,0.0,0.001953125,-0.001953125
0.13514130599969576,1444.0,0.0,0.001953125,-0.001953125
0.14018197699988377,1442.0,0.0,0.0,0.001953125
0.14515229699964038,1440.0,0.0,0.0,0.001953125
0.15014046899977984,1438.0,0.0,0.0,0.001953125
0.1551392329997725,1436.0,0.0,0.0,0.001953125
0.16013858999986041,1434.0,0.0,0.0,0.001953125
0.1651367439999376,1432.0,0.0,0.0,0.001953125
0.1701353039998139,1430.0,0.0,0.0,0.001953125
0.17513103199962643,1428.0,0.0,0.0,0.001953125
0.1801409629997579,1426.0,0.0,0.0,0.001953125
0.18520532000002277,1424.0,0.0,0.0,0.001953125
0.19021819499994308,1422.0,0.0,0.0,0.0
0.19515808899996046,1420.0,0.0,0.0,0.0
0.20016814999962662,1418.0,0.0,0.0,0.0
0.2051502099998288,1416.0,0.0,0.0,0.0
0.21015384499969514,1414.0,0.0,0.0,0.0
0.21514696099984576,1412.0,0.0,0.0,0.0
0.220153929999924,1410.0,0.0,0.0,0.0
0.22515206399975796,1408.0,0.0,0.0,0.0
0.23015019900003608,1406.0,0.0,0.0,0.0
0.23514712999985932,1404.0,0.0,0.0,0.0
0.24014737599964064,1402.0,0.001953125,0.0,0.0
0.24515126999995118,1400.0,0.001953125,0.0,0.0
0.2501493679997111,1398.0,0.001953125,0.0,0.0
0.2551518909999686,1396.0,0.001953125,0.0,0.0
0.26018793399998685,1394.0,0.001953125,0.0,0.0
0.2651579939997646,1392.0,0.001953125,0.0,0.0
0.2701514809996297,1390.0,0.001953125,0.0,0.0
0.27514604099997086,1388.0,0.001953125,0.0,0.0
0.2801500649998161,1386.0,0.001953125,0.0,0.0
0.28514706999976625,1384.0,0.001953125,0.0,0.0
0.2901460749999387,1382.0,-0.01171875,0.0,-0.02734375
0.2951531359999535,1380.0,-0.01171875,0.0,-0.02734375
0.3001455119997445,1378.0,-0.01171875,0.0,-0.02734375
0.3052015909997863,1376.0,-0.01171875,0.0,-0.02734375
0.31016970699965896,1374.0,-0.01171875,0.0,-0.02734375
0.31516478599996844,1372.0,-0.01171875,0.0,-0.02734375
0.3201616799997282,1370.0,-0.01171875,0.0,-0.02734375
0.32516042599991124,1368.0,-0.01171875,0.0,-0.02734375
0.33022067199999583,1366.0,-0.01171875,0.0,-0.02734375
0.3351744179999514,1364.0,-0.01171875,0.0,-0.02734375
0.3401687749997109,1362.0,-0.005859375,-0.01171875,-0.021484375
0.3451681129999997,1360.0,-0.005859375,-0.01171875,-0.021484375
0.35016391499993915,1358.0,-0.005859375,-0.01171875,-0.021484375
0.3551626979997309,1356.0,-0.005859375,-0.01171875,-0.021484375
0.36016146199972354,1354.0,-0.005859375,-0.01171875,-0.021484375
0.36516198599974814,1352.0,-0.005859375,-0.01171875,-0.021484375
0.37018691699995543,1350.0,-0.005859375,-0.01171875,-0.021484375
0.3751615699998183,1348.0,-0.005859375,-0.01171875,-0.021484375
0.3801580379999905,1346.0,-0.005859375,-0.01171875,-0.021484375
0.3851606909997827,1344.0,-0.005859375,-0.01171875,-0.021484375
