t,pwm,gx,gy,gz
0.00026057499962917063,1498.0,0.001953125,0.009765625,0.001953125
0.011011165999661898,1496.0,0.001953125,0.009765625,0.001953125
0.011839799999961542,1494.0,0.001953125,0.009765625,0.001953125
0.015111149999938789,1492.0,0.001953125,0.009765625,0.001953125
0.020089637999717525,1490.0,0.001953125,0.009765625,0.001953125
0.025092218999816396,1488.0,0.001953125,0.009765625,0.001953125
0.03009039299968208,1486.0,0.0,0.0,0.0
0.03509454799996092,1484.0,0.0,0.0,0.0
0.04009122099978413,1482.0,0.0,0.0,0.0
0.04508722799982934,1480.0,0.0,0.0,0.0
0.05008532699957868,1478.0,0.0,0.0,0.0
0.05528972399997656,1476.0,0.0,0.0,0.0
0.060201100999620394,1474.0,0.0,0.0,0.0
0.06526542299980065,1472.0,0.0,0.0,0.0
0.0701975769998171,1470.0,0.0,0.0,0.0
0.07510676899983082,1468.0,0.0,0.0,0.0
0.08009277499968448,1466.0,0.0,0.0,0.0
0.08513130099981936,1464.0,0.0,0.0,0.0
0.09009397399995578,1462.0,0.0,0.0,0.0
0.09509396199973708,1460.0,0.0,0.0,0.0
0.10008806199994069,1458.0,0.0,0.0,0.0
0.10509762399988176,1456.0,0.0,0.0,0.0
0.11008479699967211,1454.0,0.0,0.0,0.0
0.11508795199961241,1452.0,0.0,0.0,0.0
0.12008747799973207,1450.0,0.0,0.0,0.0
0.12508465099972454,1448.0,0.0,0.0,0.0
0.1300848429996222,1446.0,0.0,0.0,0.0
0.13509231299985913,1444.0,0.0,0.0,0.0
0.1400845789999039,1442.0,0.0,0.0,0.0
0.14509554899996147,1440.0,0.0,0.0,0.0
0.15008786999987933,1438.0,0.0,0.0,0.0
0.15508674699958647,1436.0,0.0,0.0,0.0
0.16009108799971727,1434.0,0.0,0.0,0.0
0.16508718699969904,1432.0,0.0,0.0,0.0
0.17009448999988308,1430.0,0.0,0.0,0.0
0.17509390399982294,1428.0,0.0,0.0,0.0
0.1801054299999123,1426.0,0.0,0.0,0.0
0.18510567699968306,1424.0,0.0,0.0,0.0
0.19008951699970567,1422.0,0.0,0.0,0.0
0.19509180199975162,1420.0,0.0,0.0,0.0
0.2000864379997438,1418.0,0.0,0.0,0.0
0.20508618599978945,1416.0,0.0,0.0,0.0
0.21008539599961296,1414.0,0.0,0.0,0.0
0.21513131099982274,1412.0,0.0,0.0,0.0
