t,pwm,gx,gy,gz
0.000457092000033299,1450.0,0.005859375,0.0,0.0
0.013378474000091956,1400.0,0.005859375,0.0,0.0
0.014277660000061587,1350.0,0.005859375,0.0,0.0
0.01518095599976732,1300.0,0.005859375,0.0,0.0
0.020187826999972458,1250.0,0.005859375,0.0,0.0
0.02518301200007045,1200.0,0.005859375,0.0,0.0
0.030183716000010463,1200.0,0.005859375,-0.265625,0.001953125
0.03518501300004573,1200.0,0.005859375,-0.265625,0.001953125
0.040402652000011585,1200.0,0.005859375,-0.265625,0.001953125
0.04527613900017968,1200.0,0.005859375,-0.265625,0.001953125
0.05020390199979374,1200.0,0.005859375,-0.265625,0.001953125
0.05519084700017629,1200.0,0.005859375,-0.265625,0.001953125
0.060192142999767384,1200.0,0.005859375,-0.265625,0.001953125
0.06519281000009869,1200.0,0.005859375,-0.265625,0.001953125
0.07018616300001668,1200.0,0.005859375,-0.265625,0.001953125
0.07522088399991844,1200.0,0.005859375,-0.265625,0.001953125
0.08023112399996535,1200.0,-0.00390625,-0.306640625,0.00390625
0.08528819599996496,1200.0,-0.00390625,-0.306640625,0.00390625
0.09020134799993684,1200.0,-0.00390625,-0.306640625,0.00390625
0.09524692100012544,1200.0,-0.00390625,-0.306640625,0.00390625
0.1001952930000698,1200.0,-0.00390625,-0.306640625,0.00390625
0.10519883000006303,1200.0,-0.00390625,-0.306640625,0.00390625
0.11019764599996051,1200.0,-0.00390625,-0.306640625,0.00390625
0.11518953499989948,1200.0,-0.00390625,-0.306640625,0.00390625
0.12018381300003966,1200.0,-0.00390625,-0.306640625,0.00390625
0.1251850909998211,1200.0,-0.00390625,-0.306640625,0.00390625
0.13022992300011538,1200.0,0.001953125,-0.3359375,0.001953125
0.13525427400008994,1200.0,0.001953125,-0.3359375,0.001953125
0.14019212899984268,1200.0,0.001953125,-0.3359375,0.001953125
0.14519033299984585,1200.0,0.001953125,-0.3359375,0.001953125
0.15016337099996235,1200.0,0.001953125,-0.3359375,0.001953125
0.15515318699999625,1200.0,0.001953125,-0.3359375,0.001953125
0.16014874299980875,1200.0,0.001953125,-0.3359375,0.001953125
0.16514792799989664,1200.0,0.001953125,-0.3359375,0.001953125
0.170150539000133,1200.0,0.001953125,-0.3359375,0.001953125
0.1751463179998609,1200.0,0.001953125,-0.3359375,0.001953125
0.18014691000007588,1200.0,0.015625,-0.357421875,-0.0234375
0.18515316999992137,1200.0,0.015625,-0.357421875,-0.0234375
0.19014574399989215,1200.0,0.015625,-0.357421875,-0.0234375
0.1951457449999907,1200.0,0.015625,-0.357421875,-0.0234375
0.20018324300008317,1200.0,0.015625,-0.357421875,-0.0234375
0.20515850399988267,1200.0,0.015625,-0.357421875,-0.0234375
0.2101569120000022,1200.0,0.015625,-0.357421875,-0.0234375
0.21514759699994102,1200.0,0.015625,-0.357421875,-0.0234375
0.22014676399976452,1200.0,0.015625,-0.357421875,-0.0234375
0.22514406099980988,1200.0,0.015625,-0.357421875,-0.0234375
0.2301486169999407,1200.0,0.001953125,-0.39453125,-0.02734375
0.23515076500007126,1200.0,0.001953125,-0.39453125,-0.02734375
0.24014574700004232,1200.0,0.001953125,-0.39453125,-0.02734375
0.24515091400007805,1200.0,0.001953125,-0.39453125,-0.02734375
0.2501509690000603,1200.0,0.001953125,-0.39453125,-0.02734375
0.2551952640001218,1200.0,0.001953125,-0.39453125,-0.02734375
0.26031642599991756,1200.0,0.001953125,-0.39453125,-0.02734375
0.2652814279999802,1200.0,0.001953125,-0.39453125,-0.02734375
0.2702878539998892,1200.0,0.001953125,-0.39453125,-0.02734375
0.27517080300003727,1200.0,0.001953125,-0.39453125,-0.02734375
0.28014930400013327,1200.0,0.029296875,-0.416015625,-0.080078125
0.2852612809997481,1200.0,0.029296875,-0.416015625,-0.080078125
0.29015761900018333,1200.0,0.029296875,-0.416015625,-0.080078125
0.29515162000006967,1200.0,0.029296875,-0.416015625,-0.080078125
0.30019322899988765,1200.0,0.029296875,-0.416015625,-0.080078125
0.3051504909999494,1200.0,0.029296875,-0.416015625,-0.080078125
0.3101508609997836,1200.0,0.029296875,-0.416015625,-0.080078125
0.31516087999989395,1200.0,0.029296875,-0.416015625,-0.080078125
0.32016713899975,1200.0,0.029296875,-0.416015625,-0.080078125
0.3251698059998489,1200.0,0.029296875,-0.416015625,-0.080078125
0.3302060269998037,1200.0,0.041015625,-0.669921875,-0.15625
0.33519960100011303,1200.0,0.041015625,-0.669921875,-0.15625
0.34015154799999436,1200.0,0.041015625,-0.669921875,-0.15625
0.3451460109999971,1200.0,0.041015625,-0.669921875,-0.15625
0.3501521779999166,1200.0,0.041015625,-0.669921875,-0.15625
0.3551469190001626,1200.0,0.041015625,-0.669921875,-0.15625
