gx,gy,gz,wx,wy,wz
-0.407152,0.912788,-0.031389,-0.005859,-0.021484,-0.453125
-0.411149,0.910953,-0.031242,-0.009766,-0.023438,-0.447266
-0.415223,0.909202,-0.031104,-0.009766,-0.021484,-0.443359
-0.419212,0.907349,-0.030976,-0.003906,-0.023438,-0.437500
-0.423122,0.905528,-0.030869,-0.001953,-0.015625,-0.431641
-0.427010,0.903739,-0.030759,0.000000,-0.011719,-0.429688
-0.430899,0.901854,-0.030659,-0.005859,-0.003906,-0.425781
-0.434659,0.900159,-0.030753,-0.005859,-0.001953,-0.425781
-0.442237,0.896427,-0.030598,-0.009766,0.005859,-0.423828
-0.442237,0.896427,-0.030598,-0.009766,0.005859,-0.423828
-0.449695,0.892698,-0.030471,-0.003906,0.013672,-0.419922
-0.449695,0.892698,-0.030471,-0.003906,0.013672,-0.419922
-0.457113,0.888880,-0.030566,0.000000,0.013672,-0.416016
-0.457113,0.888880,-0.030566,0.000000,0.013672,-0.416016
-0.464382,0.885041,-0.030523,-0.003906,0.007812,-0.414062
-0.464382,0.885041,-0.030523,-0.003906,0.007812,-0.414062
-0.471649,0.881219,-0.030525,-0.009766,0.005859,-0.416016
-0.471649,0.881219,-0.030525,-0.009766,0.005859,-0.416016
-0.478857,0.877293,-0.030387,-0.003906,0.005859,-0.417969
-0.478857,0.877293,-0.030387,-0.003906,0.005859,-0.417969
-0.482838,0.875122,-0.030405,0.000000,0.001953,-0.416016
-0.489831,0.871309,-0.030508,-0.005859,-0.001953,-0.421875
-0.489831,0.871309,-0.030508,-0.005859,-0.001953,-0.421875
-0.497132,0.867152,-0.030285,-0.003906,-0.011719,-0.423828
-0.497132,0.867152,-0.030285,-0.003906,-0.011719,-0.423828
-0.504504,0.862880,-0.030098,-0.001953,-0.013672,-0.435547
-0.504504,0.862880,-0.030098,-0.001953,-0.013672,-0.435547
-0.512092,0.858400,-0.029941,-0.007812,-0.009766,-0.451172
-0.512092,0.858400,-0.029941,-0.007812,-0.009766,-0.451172
-0.516074,0.856082,-0.029873,-0.007812,-0.005859,-0.460938
-0.523937,0.851329,-0.029771,-0.009766,0.005859,-0.470703
-0.523937,0.851329,-0.029771,-0.009766,0.005859,-0.470703
-0.527888,0.848849,-0.029735,-0.005859,0.009766,-0.478516
-0.536076,0.843638,-0.029698,-0.007812,0.013672,-0.494141
-0.536076,0.843638,-0.029698,-0.007812,0.013672,-0.494141
-0.544485,0.838253,-0.029713,-0.005859,0.005859,-0.507812
-0.544485,0.838253,-0.029713,-0.005859,0.005859,-0.507812
-0.548835,0.835339,-0.029567,-0.005859,0.001953,-0.513672
-0.552995,0.832666,-0.029607,-0.003906,-0.005859,-0.531250
-0.557330,0.829730,-0.029488,-0.003906,-0.005859,-0.531250
-0.561746,0.826781,-0.029384,-0.007812,-0.011719,-0.541016
-0.570866,0.820574,-0.029225,-0.007812,-0.011719,-0.560547
-0.570866,0.820574,-0.029225,-0.007812,-0.011719,-0.560547
-0.580044,0.814065,-0.028962,-0.009766,-0.003906,-0.576172
-0.580044,0.814065,-0.028962,-0.009766,-0.003906,-0.576172
-0.589370,0.807390,-0.028949,-0.005859,0.001953,-0.583984
-0.589370,0.807390,-0.028949,-0.005859,0.001953,-0.583984
-0.598765,0.800453,-0.028837,-0.007812,0.003906,-0.593750
-0.598765,0.800453,-0.028837,-0.007812,0.003906,-0.593750
-0.608209,0.793293,-0.028636,-0.009766,0.001953,-0.591797
-0.608209,0.793293,-0.028636,-0.009766,0.001953,-0.591797
-0.617537,0.786040,-0.028502,-0.007812,-0.003906,-0.591797
-0.617537,0.786040,-0.028502,-0.007812,-0.003906,-0.591797
-0.626717,0.778669,-0.028247,-0.001953,-0.015625,-0.587891
-0.626717,0.778669,-0.028247,-0.001953,-0.015625,-0.587891
-0.635790,0.771381,-0.028050,-0.007812,-0.021484,-0.582031
-0.635790,0.771381,-0.028050,-0.007812,-0.021484,-0.582031
-0.644564,0.763960,-0.027560,-0.005859,-0.017578,-0.578125
-0.644564,0.763960,-0.027560,-0.005859,-0.017578,-0.578125
-0.653414,0.756506,-0.027323,-0.005859,-0.009766,-0.578125
-0.653414,0.756506,-0.027323,-0.005859,-0.009766,-0.578125
-0.662046,0.749014,-0.027153,-0.005859,-0.003906,-0.576172
-0.662046,0.749014,-0.027153,-0.005859,-0.003906,-0.576172
-0.670542,0.741393,-0.027051,-0.005859,0.005859,-0.576172
-0.670542,0.741393,-0.027051,-0.005859,0.005859,-0.576172
-0.679129,0.733619,-0.027047,-0.003906,0.005859,-0.585938
-0.679129,0.733619,-0.027047,-0.003906,0.005859,-0.585938
-0.687680,0.725459,-0.026941,-0.003906,0.000000,-0.605469
-0.687680,0.725459,-0.026941,-0.003906,0.000000,-0.605469
-0.696592,0.716996,-0.026785,-0.005859,-0.005859,-0.628906
-0.696592,0.716996,-0.026785,-0.005859,-0.005859,-0.628906
-0.705987,0.707694,-0.026454,-0.009766,-0.013672,-0.646484
-0.705987,0.707694,-0.026454,-0.009766,-0.013672,-0.646484
-0.714816,0.698749,-0.026133,-0.005859,-0.009766,-0.667969
-0.714816,0.698749,-0.026133,-0.005859,-0.009766,-0.667969
-0.724288,0.689033,-0.026019,-0.007812,0.001953,-0.689453
-0.724288,0.689033,-0.026019,-0.007812,0.001953,-0.689453
-0.734226,0.678436,-0.025983,-0.009766,0.007812,-0.701172
-0.734226,0.678436,-0.025983,-0.009766,0.007812,-0.701172
-0.743312,0.668503,-0.025917,-0.013672,0.003906,-0.712891
-0.743312,0.668503,-0.025917,-0.013672,0.003906,-0.712891
-0.752817,0.657740,-0.025874,-0.001953,0.001953,-0.718750
-0.752817,0.657740,-0.025874,-0.001953,0.001953,-0.718750
-0.762276,0.646831,-0.025765,-0.001953,-0.013672,-0.734375
-0.762276,0.646831,-0.025765,-0.001953,-0.013672,-0.734375
-0.771919,0.635236,-0.025302,-0.007812,-0.029297,-0.767578
-0.771919,0.635236,-0.025302,-0.007812,-0.029297,-0.767578
-0.781667,0.623255,-0.024636,-0.013672,-0.035156,-0.792969
-0.781667,0.623255,-0.024636,-0.013672,-0.035156,-0.792969
-0.791650,0.610497,-0.023893,-0.011719,-0.027344,-0.818359
-0.791650,0.610497,-0.023893,-0.011719,-0.027344,-0.818359
-0.801594,0.597448,-0.023517,-0.007812,-0.003906,-0.830078
-0.801594,0.597448,-0.023517,-0.007812,-0.003906,-0.830078
-0.811517,0.583921,-0.023582,-0.011719,0.013672,-0.839844
-0.811517,0.583921,-0.023582,-0.011719,0.013672,-0.839844
-0.821202,0.570079,-0.023691,-0.015625,0.025391,-0.851562
-0.821202,0.570079,-0.023691,-0.015625,0.025391,-0.851562
-0.830839,0.555932,-0.023821,-0.015625,0.017578,-0.865234
-0.830839,0.555932,-0.023821,-0.015625,0.017578,-0.865234
-0.840446,0.541519,-0.023937,-0.007812,0.000000,-0.876953
-0.840446,0.541519,-0.023937,-0.007812,0.000000,-0.876953
-0.849734,0.526714,-0.023662,-0.011719,-0.013672,-0.882812
-0.849734,0.526714,-0.023662,-0.011719,-0.013672,-0.882812
-0.858917,0.511462,-0.023076,-0.009766,-0.023438,-0.890625
-0.858917,0.511462,-0.023076,-0.009766,-0.023438,-0.890625
-0.867905,0.496192,-0.022611,-0.011719,-0.027344,-0.900391
-0.867905,0.496192,-0.022611,-0.011719,-0.027344,-0.900391
-0.876792,0.480409,-0.022054,-0.011719,-0.017578,-0.910156
-0.876792,0.480409,-0.022054,-0.011719,-0.017578,-0.910156
-0.885437,0.464295,-0.021754,-0.011719,-0.009766,-0.917969
-0.885437,0.464295,-0.021754,-0.011719,-0.009766,-0.917969
-0.893825,0.447877,-0.021461,-0.011719,0.001953,-0.931641
-0.893825,0.447877,-0.021461,-0.011719,0.001953,-0.931641
-0.902072,0.431007,-0.021534,-0.017578,0.009766,-0.941406
-0.902072,0.431007,-0.021534,-0.017578,0.009766,-0.941406
-0.909957,0.414093,-0.021577,-0.013672,0.009766,-0.939453
-0.909957,0.414093,-0.021577,-0.013672,0.009766,-0.939453
-0.917781,0.396646,-0.021574,-0.007812,0.000000,-0.945312
-0.917781,0.396646,-0.021574,-0.007812,0.000000,-0.945312
-0.925004,0.379302,-0.021221,-0.005859,-0.017578,-0.945312
-0.925004,0.379302,-0.021221,-0.005859,-0.017578,-0.945312
-0.932017,0.361711,-0.020664,-0.013672,-0.031250,-0.951172
-0.932017,0.361711,-0.020664,-0.013672,-0.031250,-0.951172
-0.938811,0.343963,-0.020014,-0.021484,-0.027344,-0.947266
-0.938811,0.343963,-0.020014,-0.021484,-0.027344,-0.947266
-0.945094,0.326100,-0.019387,-0.009766,-0.013672,-0.945312
-0.945094,0.326100,-0.019387,-0.009766,-0.013672,-0.945312
-0.951195,0.307918,-0.019335,-0.005859,0.005859,-0.949219
-0.951195,0.307918,-0.019335,-0.005859,0.005859,-0.949219
-0.956877,0.289767,-0.019472,-0.017578,0.021484,-0.953125
-0.956877,0.289767,-0.019472,-0.017578,0.021484,-0.953125
-0.962237,0.271587,-0.019697,-0.019531,0.021484,-0.957031
-0.962237,0.271587,-0.019697,-0.019531,0.021484,-0.957031
-0.967179,0.253094,-0.019954,-0.011719,0.019531,-0.962891
-0.967179,0.253094,-0.019954,-0.011719,0.019531,-0.962891
-0.971933,0.234308,-0.020082,-0.001953,0.000000,-0.960938
-0.971933,0.234308,-0.020082,-0.001953,0.000000,-0.960938
-0.976283,0.215705,-0.019816,-0.007812,-0.019531,-0.958984
-0.976283,0.215705,-0.019816,-0.007812,-0.019531,-0.958984
-0.980164,0.196948,-0.019257,-0.017578,-0.025391,-0.953125
-0.980164,0.196948,-0.019257,-0.017578,-0.025391,-0.953125
-0.983818,0.178226,-0.018818,-0.013672,-0.013672,-0.947266
-0.983818,0.178226,-0.018818,-0.013672,-0.013672,-0.947266
-0.986908,0.159917,-0.018583,-0.007812,0.000000,-0.933594
-0.986908,0.159917,-0.018583,-0.007812,0.000000,-0.933594
-0.989795,0.141432,-0.018760,-0.007812,0.007812,-0.923828
-0.989795,0.141432,-0.018760,-0.007812,0.007812,-0.923828
-0.992146,0.123209,-0.018812,-0.013672,0.017578,-0.912109
-0.992146,0.123209,-0.018812,-0.013672,0.017578,-0.912109
-0.994251,0.105003,-0.019042,-0.011719,0.011719,-0.900391
-0.994251,0.105003,-0.019042,-0.011719,0.011719,-0.900391
-0.996039,0.087382,-0.019218,-0.001953,0.005859,-0.888672
-0.996039,0.087382,-0.019218,-0.001953,0.005859,-0.888672
-0.997441,0.069652,-0.019166,0.000000,-0.003906,-0.880859
-0.997441,0.069652,-0.019166,0.000000,-0.003906,-0.880859
-0.998454,0.052165,-0.018806,-0.013672,-0.015625,-0.875000
-0.998454,0.052165,-0.018806,-0.013672,-0.015625,-0.875000
-0.999244,0.034393,-0.018379,-0.011719,-0.017578,-0.873047
-0.999244,0.034393,-0.018379,-0.011719,-0.017578,-0.873047
-0.999711,0.017274,-0.018092,0.001953,-0.017578,-0.865234
-0.999711,0.017274,-0.018092,0.001953,-0.017578,-0.865234
-0.999797,0.000451,-0.017550,-0.009766,-0.017578,-0.861328
-0.999797,0.000451,-0.017550,-0.009766,-0.017578,-0.861328
-0.999701,-0.017175,-0.017278,-0.011719,-0.011719,-0.861328
-0.999701,-0.017175,-0.017278,-0.011719,-0.011719,-0.861328
-0.999269,-0.034444,-0.017079,-0.013672,-0.005859,-0.861328
-0.999269,-0.034444,-0.017079,-0.013672,-0.005859,-0.861328
-0.998529,-0.051665,-0.016951,-0.007812,-0.003906,-0.863281
-0.998529,-0.051665,-0.016951,-0.007812,-0.003906,-0.863281
-0.997475,-0.069068,-0.016829,-0.009766,-0.001953,-0.867188
-0.997475,-0.069068,-0.016829,-0.009766,-0.001953,-0.867188
-0.996119,-0.086454,-0.016716,-0.015625,0.000000,-0.873047
-0.996119,-0.086454,-0.016716,-0.015625,0.000000,-0.873047
-0.994414,-0.103894,-0.016614,-0.009766,0.000000,-0.873047
-0.994414,-0.103894,-0.016614,-0.009766,0.000000,-0.873047
-0.993489,-0.112590,-0.016549,-0.007812,-0.009766,-0.880859
-0.993489,-0.112590,-0.016549,-0.007812,-0.009766,-0.880859
-0.991347,-0.130112,-0.016448,-0.009766,-0.005859,-0.886719
-0.991347,-0.130112,-0.016448,-0.009766,-0.005859,-0.886719
-0.988931,-0.147765,-0.016310,-0.013672,-0.003906,-0.886719
-0.988931,-0.147765,-0.016310,-0.013672,-0.003906,-0.886719
-0.986148,-0.165185,-0.016097,-0.011719,-0.003906,-0.888672
-0.986148,-0.165185,-0.016097,-0.011719,-0.003906,-0.888672
-0.983041,-0.182675,-0.016048,-0.009766,-0.009766,-0.880859
-0.983041,-0.182675,-0.016048,-0.009766,-0.009766,-0.880859
-0.977862,-0.208619,-0.015577,-0.007812,-0.019531,-0.878906
-0.977862,-0.208619,-0.015577,-0.007812,-0.019531,-0.878906
-0.976044,-0.216905,-0.015314,-0.009766,-0.021484,-0.871094
-0.976044,-0.216905,-0.015314,-0.009766,-0.021484,-0.871094
-0.972095,-0.234280,-0.014985,-0.011719,-0.013672,-0.863281
-0.972095,-0.234280,-0.014985,-0.011719,-0.013672,-0.863281
-0.967769,-0.251237,-0.014616,-0.005859,-0.001953,-0.851562
-0.967769,-0.251237,-0.014616,-0.005859,-0.001953,-0.851562
-0.963354,-0.267649,-0.014515,-0.009766,0.001953,-0.839844
-0.963354,-0.267649,-0.014515,-0.009766,0.001953,-0.839844
-0.958833,-0.283791,-0.014596,-0.011719,0.003906,-0.822266
-0.958833,-0.283791,-0.014596,-0.011719,0.003906,-0.822266
-0.953982,-0.299670,-0.014577,-0.009766,0.001953,-0.810547
-0.953982,-0.299670,-0.014577,-0.009766,0.001953,-0.810547
-0.949015,-0.314884,-0.014546,-0.003906,-0.001953,-0.798828
-0.949015,-0.314884,-0.014546,-0.003906,-0.001953,-0.798828
-0.943738,-0.330263,-0.014484,-0.007812,-0.009766,-0.791016
-0.943738,-0.330263,-0.014484,-0.007812,-0.009766,-0.791016
-0.938363,-0.345222,-0.014230,-0.005859,-0.011719,-0.787109
-0.938363,-0.345222,-0.014230,-0.005859,-0.011719,-0.787109
-0.932940,-0.359758,-0.014019,-0.007812,-0.013672,-0.787109
-0.932940,-0.359758,-0.014019,-0.007812,-0.013672,-0.787109
-0.927071,-0.374777,-0.013869,-0.007812,-0.009766,-0.792969
-0.927071,-0.374777,-0.013869,-0.007812,-0.009766,-0.792969
-0.920964,-0.389529,-0.013631,-0.005859,-0.003906,-0.802734
-0.920964,-0.389529,-0.013631,-0.005859,-0.003906,-0.802734
-0.914590,-0.404159,-0.013410,-0.005859,0.003906,-0.816406
-0.914590,-0.404159,-0.013410,-0.005859,0.003906,-0.816406
-0.907772,-0.419171,-0.013405,-0.009766,0.005859,-0.833984
-0.907772,-0.419171,-0.013405,-0.009766,0.005859,-0.833984
-0.900713,-0.434297,-0.013527,-0.011719,0.001953,-0.851562
-0.900713,-0.434297,-0.013527,-0.011719,0.001953,-0.851562
-0.893217,-0.449335,-0.013419,-0.007812,-0.009766,-0.875000
-0.893217,-0.449335,-0.013419,-0.007812,-0.009766,-0.875000
-0.885103,-0.465189,-0.013295,-0.009766,-0.013672,-0.886719
-0.885103,-0.465189,-0.013295,-0.009766,-0.013672,-0.886719
-0.876680,-0.480850,-0.013092,-0.013672,-0.013672,-0.894531
-0.876680,-0.480850,-0.013092,-0.013672,-0.013672,-0.894531
-0.868034,-0.496457,-0.012928,-0.013672,-0.011719,-0.904297
-0.868034,-0.496457,-0.012928,-0.013672,-0.011719,-0.904297
-0.858631,-0.512340,-0.012559,-0.007812,-0.009766,-0.914062
-0.858631,-0.512340,-0.012559,-0.007812,-0.009766,-0.914062
-0.849083,-0.527970,-0.012368,-0.011719,-0.003906,-0.925781
-0.849083,-0.527970,-0.012368,-0.011719,-0.003906,-0.925781
-0.839143,-0.543675,-0.012354,-0.011719,0.001953,-0.927734
-0.839143,-0.543675,-0.012354,-0.011719,0.001953,-0.927734
-0.828850,-0.559303,-0.012399,-0.007812,0.001953,-0.941406
-0.828850,-0.559303,-0.012399,-0.007812,0.001953,-0.941406
-0.818124,-0.574825,-0.012380,-0.011719,-0.001953,-0.947266
-0.818124,-0.574825,-0.012380,-0.011719,-0.001953,-0.947266
-0.807035,-0.590421,-0.012434,-0.005859,-0.005859,-0.960938
-0.807035,-0.590421,-0.012434,-0.005859,-0.005859,-0.960938
-0.795554,-0.605794,-0.012314,-0.009766,-0.011719,-0.974609
-0.795554,-0.605794,-0.012314,-0.009766,-0.011719,-0.974609
-0.783558,-0.621301,-0.012169,-0.013672,-0.011719,-0.986328
-0.783558,-0.621301,-0.012169,-0.013672,-0.011719,-0.986328
-0.771267,-0.636391,-0.011964,-0.011719,-0.009766,-1.000000
-0.771267,-0.636391,-0.011964,-0.011719,-0.009766,-1.000000
-0.757977,-0.652117,-0.011806,-0.009766,-0.001953,-1.015625
-0.757977,-0.652117,-0.011806,-0.009766,-0.001953,-1.015625
-0.744486,-0.667476,-0.011849,-0.017578,0.001953,-1.033203
-0.744486,-0.667476,-0.011849,-0.017578,0.001953,-1.033203
-0.730565,-0.682751,-0.011998,-0.015625,0.001953,-1.050781
-0.730565,-0.682751,-0.011998,-0.015625,0.001953,-1.050781
-0.716114,-0.697859,-0.012014,-0.009766,-0.001953,-1.068359
-0.716114,-0.697859,-0.012014,-0.009766,-0.001953,-1.068359
-0.700528,-0.713461,-0.011914,-0.011719,-0.009766,-1.078125
-0.700528,-0.713461,-0.011914,-0.011719,-0.009766,-1.078125
-0.685239,-0.728206,-0.011967,-0.011719,-0.011719,-1.089844
-0.685239,-0.728206,-0.011967,-0.011719,-0.011719,-1.089844
-0.668948,-0.743267,-0.011908,-0.015625,-0.013672,-1.101562
-0.668948,-0.743267,-0.011908,-0.015625,-0.013672,-1.101562
-0.652203,-0.757850,-0.011622,-0.013672,-0.009766,-1.107422
-0.635562,-0.771937,-0.011614,-0.011719,-0.005859,-1.119141
-0.635562,-0.771937,-0.011614,-0.013672,-0.001953,-1.123047
-0.626414,-0.779404,-0.011556,-0.013672,-0.001953,-1.123047
-0.617589,-0.786425,-0.011726,-0.011719,0.000000,-1.126953
-0.617589,-0.786425,-0.011726,-0.011719,0.000000,-1.126953
-0.599542,-0.800238,-0.011638,-0.015625,0.007812,-1.128906
-0.599542,-0.800238,-0.011638,-0.015625,0.007812,-1.128906
-0.580880,-0.813816,-0.011767,-0.013672,0.019531,-1.121094
-0.580880,-0.813816,-0.011767,-0.013672,0.019531,-1.121094
-0.562694,-0.826536,-0.012150,-0.017578,0.025391,-1.115234
-0.562694,-0.826536,-0.012150,-0.017578,0.025391,-1.115234
-0.544159,-0.838943,-0.012539,-0.005859,0.023438,-1.105469
-0.544159,-0.838943,-0.012539,-0.005859,0.017578,-1.097656
-0.525309,-0.850824,-0.012787,-0.005859,0.017578,-1.097656
-0.515845,-0.856548,-0.012690,-0.009766,0.000000,-1.089844
-0.515845,-0.856548,-0.012690,-0.013672,-0.009766,-1.082031
-0.496929,-0.867677,-0.012679,-0.009766,-0.023438,-1.076172
-0.487553,-0.873038,-0.012765,-0.013672,-0.029297,-1.066406
-0.469026,-0.883094,-0.012519,-0.007812,-0.029297,-1.060547
-0.469026,-0.883094,-0.012519,-0.009766,-0.033203,-1.046875
-0.459150,-0.888250,-0.012295,-0.009766,-0.031250,-1.039062
-0.449899,-0.893024,-0.012172,-0.007812,-0.029297,-1.029297
-0.440505,-0.897717,-0.012108,-0.005859,-0.023438,-1.025391
-0.422017,-0.906507,-0.011859,-0.009766,-0.017578,-1.015625
-0.422017,-0.906507,-0.011859,-0.009766,-0.017578,-1.015625
-0.412760,-0.910730,-0.011742,-0.009766,-0.009766,-1.005859
-0.394079,-0.918957,-0.011598,-0.011719,-0.007812,-0.998047
-0.384896,-0.922888,-0.011647,-0.011719,-0.005859,-0.994141
-0.384896,-0.922888,-0.011647,-0.011719,-0.005859,-0.994141
-0.366930,-0.930224,-0.011744,-0.013672,-0.005859,-0.976562
-0.357745,-0.933733,-0.011633,-0.009766,-0.007812,-0.968750
-0.357745,-0.933733,-0.011633,-0.009766,-0.005859,-0.960938
-0.348200,-0.937427,-0.011733,-0.009766,-0.005859,-0.953125
-0.330130,-0.943872,-0.011598,-0.007812,-0.005859,-0.941406
-0.321093,-0.946972,-0.011602,-0.007812,-0.005859,-0.945312
-0.312051,-0.949944,-0.011495,-0.009766,-0.005859,-0.937500
-0.303498,-0.952710,-0.011493,-0.011719,-0.009766,-0.931641
-0.294169,-0.955697,-0.011493,-0.005859,-0.009766,-0.931641
-0.285176,-0.958420,-0.011367,-0.005859,-0.011719,-0.931641
-0.276136,-0.961021,-0.011287,-0.009766,-0.017578,-0.935547
-0.267071,-0.963665,-0.011412,-0.007812,-0.015625,-0.935547
-0.257933,-0.966084,-0.011196,-0.009766,-0.015625,-0.939453
-0.257933,-0.966084,-0.011196,-0.005859,-0.017578,-0.941406
-0.239742,-0.970776,-0.011132,-0.009766,-0.021484,-0.953125
-0.230110,-0.973096,-0.011019,-0.007812,-0.017578,-0.960938
-0.220518,-0.975302,-0.011024,-0.013672,-0.017578,-0.966797
-0.220518,-0.975302,-0.011024,-0.011719,-0.017578,-0.972656
-0.201397,-0.979455,-0.011024,-0.011719,-0.013672,-0.982422
-0.191592,-0.981370,-0.010956,-0.015625,-0.011719,-0.988281
-0.191592,-0.981370,-0.010956,-0.015625,-0.011719,-0.988281
-0.182155,-0.983202,-0.010901,-0.009766,-0.003906,-0.998047
-0.161924,-0.986754,-0.011002,-0.015625,-0.001953,-1.003906
-0.151957,-0.988255,-0.010978,-0.013672,-0.001953,-1.003906
-0.141830,-0.989883,-0.011110,-0.013672,0.001953,-1.001953
-0.131598,-0.991275,-0.011074,-0.013672,0.001953,-1.003906
-0.121794,-0.992528,-0.011099,-0.007812,0.003906,-1.003906
-0.111788,-0.993661,-0.011117,-0.007812,0.001953,-1.001953
-0.101638,-0.994787,-0.011074,-0.005859,0.001953,-1.001953
-0.091641,-0.995734,-0.011030,-0.011719,0.000000,-1.000000
-0.081638,-0.996584,-0.010982,-0.015625,-0.003906,-0.996094
-0.071585,-0.997385,-0.011150,-0.013672,-0.003906,-0.994141
-0.061927,-0.998041,-0.011143,-0.013672,-0.007812,-0.992188
-0.051991,-0.998550,-0.011082,-0.009766,-0.005859,-0.988281
-0.041532,-0.999105,-0.011088,-0.009766,-0.007812,-0.988281
-0.031566,-0.999429,-0.011131,-0.005859,-0.009766,-0.984375
-0.021646,-0.999705,-0.011059,-0.005859,-0.009766,-0.984375
-0.011807,-0.999907,-0.011038,-0.013672,-0.013672,-0.986328
-0.001754,-0.999895,-0.011020,-0.007812,-0.013672,-0.988281
0.008063,-0.999917,-0.010933,-0.011719,-0.015625,-0.992188
0.008063,-0.999917,-0.010933,-0.011719,-0.015625,-0.992188
0.017842,-0.999701,-0.010897,-0.007812,-0.017578,-0.996094
0.038251,-0.999192,-0.010924,-0.007812,-0.023438,-1.000000
0.048737,-0.998811,-0.011040,-0.009766,-0.025391,-1.003906
0.058669,-0.998179,-0.010960,-0.011719,-0.025391,-1.011719
0.068956,-0.997568,-0.011020,-0.013672,-0.029297,-1.019531
0.079234,-0.996739,-0.010968,-0.011719,-0.035156,-1.029297
0.089615,-0.995911,-0.011103,-0.013672,-0.037109,-1.037109
0.100050,-0.994966,-0.011127,-0.013672,-0.037109,-1.044922
0.110680,-0.993743,-0.011136,-0.017578,-0.029297,-1.050781
0.120791,-0.992623,-0.011351,-0.019531,-0.027344,-1.056641
0.131549,-0.991243,-0.011310,-0.015625,-0.017578,-1.058594
0.142346,-0.989800,-0.011500,-0.017578,-0.013672,-1.058594
0.152996,-0.988166,-0.011446,-0.017578,-0.005859,-1.064453
0.163487,-0.986403,-0.011483,-0.015625,-0.001953,-1.062500
0.174204,-0.984671,-0.011546,-0.011719,0.001953,-1.058594
0.184731,-0.982731,-0.011529,-0.017578,0.005859,-1.058594
0.194837,-0.980797,-0.011658,-0.013672,0.007812,-1.054688
0.205523,-0.978643,-0.011723,-0.015625,0.007812,-1.052734
0.215915,-0.976355,-0.011704,-0.013672,0.007812,-1.050781
0.226348,-0.973946,-0.011571,-0.011719,0.001953,-1.046875
0.236550,-0.971567,-0.011691,-0.017578,0.000000,-1.041016
0.236550,-0.971567,-0.011691,-0.017578,0.000000,-1.041016
0.246376,-0.969097,-0.011746,-0.017578,-0.009766,-1.029297
0.267154,-0.963588,-0.011798,-0.011719,-0.007812,-1.027344
0.276906,-0.960883,-0.011842,-0.013672,-0.009766,-1.019531
0.286726,-0.957963,-0.011894,-0.017578,-0.005859,-1.011719
0.296339,-0.954984,-0.011870,-0.013672,-0.003906,-1.005859
0.305599,-0.952094,-0.011937,-0.011719,0.000000,-0.994141
0.315356,-0.948907,-0.011993,-0.013672,-0.003906,-0.986328
0.324966,-0.945670,-0.011930,-0.009766,-0.003906,-0.972656
0.334231,-0.942441,-0.011954,-0.007812,-0.005859,-0.968750
0.343365,-0.939125,-0.011870,-0.011719,-0.005859,-0.968750
0.352684,-0.935681,-0.011975,-0.011719,-0.009766,-0.962891
0.361699,-0.932268,-0.011987,-0.009766,-0.005859,-0.960938
0.370410,-0.928759,-0.011887,-0.011719,-0.009766,-0.966797
0.379809,-0.924985,-0.011953,-0.013672,-0.011719,-0.968750
0.388776,-0.921223,-0.012096,-0.011719,-0.017578,-0.970703
0.397919,-0.917355,-0.012091,-0.009766,-0.021484,-0.972656
0.406972,-0.913394,-0.012149,-0.011719,-0.021484,-0.976562
0.415924,-0.909297,-0.012258,-0.015625,-0.021484,-0.976562
0.424780,-0.905197,-0.012425,-0.013672,-0.017578,-0.968750
0.424780,-0.905197,-0.012425,-0.013672,-0.017578,-0.968750
0.433242,-0.901224,-0.012484,-0.013672,-0.005859,-0.960938
0.450818,-0.892588,-0.012538,-0.013672,-0.001953,-0.955078
0.459599,-0.888083,-0.012551,-0.007812,0.005859,-0.945312
0.467752,-0.883795,-0.012458,-0.009766,0.013672,-0.933594
0.476254,-0.879229,-0.012224,-0.009766,0.019531,-0.933594
0.484616,-0.874737,-0.012213,-0.005859,0.023438,-0.923828
0.492871,-0.869971,-0.011898,-0.009766,0.029297,-0.925781
0.500912,-0.865413,-0.011802,-0.011719,0.029297,-0.921875
0.508639,-0.860874,-0.011574,-0.011719,0.031250,-0.921875
0.516914,-0.855907,-0.011386,-0.011719,0.031250,-0.914062
0.524526,-0.851341,-0.011236,-0.009766,0.027344,-0.917969
0.532668,-0.846298,-0.011131,-0.009766,0.021484,-0.912109
0.540496,-0.841278,-0.010894,-0.009766,0.013672,-0.916016
0.548258,-0.836296,-0.010871,-0.007812,0.003906,-0.916016
0.556023,-0.831073,-0.010721,-0.007812,-0.009766,-0.919922
0.563481,-0.826113,-0.010784,-0.005859,-0.017578,-0.921875
0.571614,-0.820528,-0.010916,-0.011719,-0.025391,-0.921875
0.579004,-0.815281,-0.011072,-0.017578,-0.027344,-0.927734
0.586720,-0.809649,-0.011114,-0.009766,-0.031250,-0.927734
0.586720,-0.809649,-0.011114,-0.009766,-0.031250,-0.927734
0.593993,-0.804468,-0.011350,-0.011719,-0.019531,-0.925781
0.609315,-0.792906,-0.011498,-0.011719,-0.009766,-0.923828
0.616646,-0.787162,-0.011530,-0.013672,-0.001953,-0.921875
0.623924,-0.781443,-0.011421,-0.007812,0.009766,-0.917969
0.631018,-0.775746,-0.011342,-0.011719,0.017578,-0.910156
0.638187,-0.769804,-0.011143,-0.009766,0.021484,-0.910156
0.645258,-0.763879,-0.010973,-0.009766,0.021484,-0.904297
0.652153,-0.758066,-0.010829,-0.011719,0.013672,-0.898438
0.658624,-0.752345,-0.010693,-0.011719,0.005859,-0.892578
