t,pwm,gx,gy,gz
0.0002737790000537643,1498.0,0.0,-0.009765625,0.0
0.00863050599991766,1496.0,0.0,-0.009765625,0.0
0.010103567999976804,1494.0,0.0,-0.009765625,0.0
0.015100407999852905,1492.0,0.0,-0.009765625,0.0
0.02012870999988081,1490.0,0.0,-0.009765625,0.0
0.02526456900022822,1488.0,0.0,-0.009765625,0.0
0.030252574999849458,1486.0,0.0,-0.009765625,0.0
0.03526537700008703,1484.0,0.0,-0.009765625,0.0
0.04022730899987437,1482.0,0.0,-0.009765625,0.0
0.04510064800024338,1480.0,0.0,-0.009765625,0.0
0.05012446899991119,1478.0,0.0,-0.009765625,0.0
0.05518654900015463,1476.0,0.0,0.0,0.0
0.060131611000088014,1474.0,0.0,0.0,0.0
0.06509261700011848,1472.0,0.0,0.0,0.0
0.07017980799992074,1470.0,0.0,0.0,0.0
0.0750980550001259,1468.0,0.0,0.0,0.0
0.08009800499985431,1466.0,0.0,0.0,0.0
0.08517438199987737,1464.0,0.0,0.0,0.0
0.09009712800025227,1462.0,0.0,0.0,0.0
0.0951100239999505,1460.0,0.0,0.0,0.0
0.1000981040001534,1458.0,0.0,0.0,0.0
0.10508607300016592,1456.0,0.0,0.0,0.0
0.11009746799982167,1454.0,0.0,0.0,0.0
0.11511188099984793,1452.0,0.0,0.0,0.0
0.12009064599988051,1450.0,0.0,0.0,0.0
0.12509161500020127,1448.0,0.0,0.0,0.0
0.13009078799996132,1446.0,0.0,0.0,0.0
0.13509407199990164,1444.0,0.0,0.0,0.0
0.1400925040002221,1442.0,0.0,0.0,0.0
0.14517964000015127,1440.0,0.0,0.0,0.0
0.15010066400009237,1438.0,0.0,0.0,0.0
0.15509574399993653,1436.0,0.0,0.0,0.0
0.16009089899989704,1434.0,0.0,0.0,0.0
0.16510479399994438,1432.0,0.0,0.0,0.0
0.17008883700009392,1430.0,0.0,0.0,0.0
0.1750859720000335,1428.0,0.0,0.0,0.0
0.18020477500022025,1426.0,0.0,0.0,0.0
0.18510441099988384,1424.0,0.0,0.0,0.0
0.1900884350002343,1422.0,0.0,0.0,0.0
0.19508747800000492,1420.0,0.0,0.0,0.0
0.20008796599995549,1418.0,0.0,0.0,0.0
0.20509154599994872,1416.0,0.0,0.0,0.0
0.21009364500014271,1414.0,0.0,0.0,0.0
0.2150862620001135,1412.0,0.0,0.0,0.0
0.22008550900000046,1410.0,0.0,0.0,0.0
0.22508292200018332,1408.0,0.0,0.0,0.0
0.23008303899996463,1406.0,0.0,0.0,0.0
0.23508402700008446,1404.0,0.0,0.0,0.0
0.2400855139999294,1402.0,0.0,0.0,0.0
0.24508505699986927,1400.0,0.0,0.0,0.0
0.25008415599995715,1398.0,0.0,0.00390625,-0.00390625
0.25512518100003945,1396.0,0.0,0.00390625,-0.00390625
0.2601097420001679,1394.0,0.0,0.00390625,-0.00390625
0.265088563000063,1392.0,0.0,0.00390625,-0.00390625
0.27008606900017185,1390.0,0.0,0.00390625,-0.00390625
0.2750851490000059,1388.0,0.0,0.00390625,-0.00390625
0.2800867109999672,1386.0,0.0,0.00390625,-0.00390625
0.2850869949998014,1384.0,0.0,0.00390625,-0.00390625
0.29008625999995274,1382.0,0.0,0.00390625,-0.00390625
0.2950844510000934,1380.0,0.0,0.00390625,-0.00390625
0.3000872170000548,1378.0,-0.0078125,-0.005859375,-0.029296875
0.30509418600013305,1376.0,-0.0078125,-0.005859375,-0.029296875
0.310095229000126,1374.0,-0.0078125,-0.005859375,-0.029296875
0.31508884599998055,1372.0,-0.0078125,-0.005859375,-0.029296875
0.32008814800019536,1370.0,-0.0078125,-0.005859375,-0.029296875
0.32508548800024073,1368.0,-0.0078125,-0.005859375,-0.029296875
0.33008806799989543,1366.0,-0.0078125,-0.005859375,-0.029296875
0.33508431500013103,1364.0,-0.0078125,-0.005859375,-0.029296875
0.34010354300016843,1362.0,-0.0078125,-0.005859375,-0.029296875
0.3450835310000002,1360.0,-0.0078125,-0.005859375,-0.029296875
0.35008423999988736,1358.0,-0.00390625,-0.01171875,-0.025390625
0.35509117199990214,1356.0,-0.00390625,-0.01171875,-0.025390625
0.36008606699988377,1354.0,-0.00390625,-0.01171875,-0.025390625
0.3650844250000773,1352.0,-0.00390625,-0.01171875,-0.025390625
0.3700835800000277,1350.0,-0.00390625,-0.01171875,-0.025390625
0.37508338199995706,1348.0,-0.00390625,-0.01171875,-0.025390625
0.3800847210000029,1346.0,-0.00390625,-0.01171875,-0.025390625
0.3850844869998582,1344.0,-0.00390625,-0.01171875,-0.025390625
0.3900845670000308,1342.0,-0.00390625,-0.01171875,-0.025390625
0.3951065539999945,1340.0,-0.00390625,-0.01171875,-0.025390625
0.40008957899999587,1338.0,0.0,-0.134765625,-0.03515625
0.40508880700008376,1336.0,0.0,-0.134765625,-0.03515625
0.4100838320000548,1334.0,0.0,-0.134765625,-0.03515625
0.41510206000020844,1332.0,0.0,-0.134765625,-0.03515625
0.42008586200017817,1330.0,0.0,-0.134765625,-0.03515625
0.4250916649998544,1328.0,0.0,-0.134765625,-0.03515625
0.43029209799988166,1326.0,0.0,-0.134765625,-0.03515625
0.43520254800023395,1324.0,0.0,-0.134765625,-0.03515625
0.4400980720001826,1322.0,0.0,-0.134765625,-0.03515625
0.44519337500014444,1320.0,0.0,-0.134765625,-0.03515625
0.4501064360001692,1318.0,-0.001953125,-0.1328125,-0.017578125
0.4551968310001939,1316.0,-0.001953125,-0.1328125,-0.017578125
0.46016072600014013,1314.0,-0.001953125,-0.1328125,-0.017578125
0.46509775100003026,1312.0,-0.001953125,-0.1328125,-0.017578125
0.4701077569998233,1310.0,-0.001953125,-0.1328125,-0.017578125
0.47509094799988816,1308.0,-0.001953125,-0.1328125,-0.017578125
0.48009163899996565,1306.0,-0.001953125,-0.1328125,-0.017578125
0.4850872380002329,1304.0,-0.001953125,-0.1328125,-0.017578125
0.4900843549999081,1302.0,-0.001953125,-0.1328125,-0.017578125
0.49509062000015547,1300.0,-0.001953125,-0.1328125,-0.017578125
0.500094941000043,1298.0,0.00390625,-0.25,0.001953125
0.5050923359999615,1296.0,0.00390625,-0.25,0.001953125
0.5101025829999344,1294.0,0.00390625,-0.25,0.001953125
0.5150890149998304,1292.0,0.00390625,-0.25,0.001953125
0.5201253360000919,1290.0,0.00390625,-0.25,0.001953125
0.5250894529999641,1288.0,0.00390625,-0.25,0.001953125
0.5300864030000412,1286.0,0.00390625,-0.25,0.001953125
0.535083687000224,1284.0,0.00390625,-0.25,0.001953125
0.5400879899998472,1282.0,0.00390625,-0.25,0.001953125
0.5450877180001044,1280.0,0.00390625,-0.25,0.001953125
0.5500860199999806,1278.0,0.00390625,-0.404296875,0.013671875
0.5550898599999528,1276.0,0.00390625,-0.404296875,0.013671875
