t,pwm,gx,gy,gz
0.00046877600016159704,1480.0,0.0,0.0,0.0
0.01597385100012616,1460.0,0.0,0.0,0.0
0.016457682000236673,1440.0,0.0,0.0,0.0
0.016894385000341572,1420.0,0.0,0.0,0.0
0.02018988800000443,1400.0,0.0,0.0,0.0
0.025186279000081413,1380.0,0.0,0.0,0.0
0.03018528000029619,1360.0,0.0,0.0,0.0
0.035314664999987144,1340.0,0.0,0.0,0.0
0.04020891300024232,1320.0,0.0,0.0,0.0
0.045254986000145436,1300.0,0.0,0.0,0.0
0.050241469999946275,1280.0,0.0,0.0,0.0
0.05519927000023017,1260.0,0.0,0.0,0.0
0.06018805000030625,1240.0,0.0,0.0,0.0
0.06518605200017191,1220.0,0.0,0.0,0.0
0.07018831300001693,1200.0,0.0,0.0,0.0
0.07519483300029606,1200.0,0.0,0.0,0.0
0.0802215370003978,1200.0,0.0,0.0,0.0
0.0851871330000904,1200.0,0.0,0.0,0.0
0.0901801909999449,1200.0,0.0,0.0,0.0
0.09519045100023504,1200.0,0.0,0.0,0.0
0.10018565700011095,1200.0,0.0,0.0,0.0
0.10518069600038871,1200.0,0.0,0.0,0.0
0.11018266000019139,1200.0,0.0,0.0,0.0
0.11518699500038565,1200.0,0.0,0.0,0.0
0.12018397900010314,1200.0,0.0,0.0,0.0
0.1251804810003705,1200.0,0.0,0.0,0.0
0.1301799640000354,1200.0,0.0,0.0,0.0
0.13519939100024203,1200.0,0.0,0.0,0.0
0.14026268600036929,1200.0,0.0,0.0,0.0
0.1451525259999471,1200.0,0.0,0.0,0.0
0.15014717600024596,1200.0,0.0,0.0,0.0
0.15514712200001668,1200.0,0.0,0.0,0.0
0.16014214300003005,1200.0,-0.00390625,-0.001953125,0.0
0.16514742200024557,1200.0,-0.00390625,-0.001953125,0.0
0.17022999400023764,1200.0,-0.00390625,-0.001953125,0.0
0.1752383840002949,1200.0,-0.00390625,-0.001953125,0.0
0.18019037000021854,1200.0,-0.00390625,-0.001953125,0.0
0.185154447000059,1200.0,-0.00390625,-0.001953125,0.0
0.19015296800034776,1200.0,-0.00390625,-0.001953125,0.0
0.19515506200013988,1200.0,-0.00390625,-0.001953125,0.0
0.20014554500039594,1200.0,-0.00390625,-0.001953125,0.0
0.2051525650003896,1200.0,-0.00390625,-0.001953125,0.0
0.21014741900035006,1200.0,-0.005859375,0.00390625,-0.01953125
0.21516216100008023,1200.0,-0.005859375,0.00390625,-0.01953125
0.22014983000008215,1200.0,-0.005859375,0.00390625,-0.01953125
0.22514314700038085,1200.0,-0.005859375,0.00390625,-0.01953125
0.2301457600001413,1200.0,-0.005859375,0.00390625,-0.01953125
0.23514470600002824,1200.0,-0.005859375,0.00390625,-0.01953125
0.24014883700010614,1200.0,-0.005859375,0.00390625,-0.01953125
0.24525800100036577,1200.0,-0.005859375,0.00390625,-0.01953125
0.25020291200007705,1200.0,-0.005859375,0.00390625,-0.01953125
0.25516937900010817,1200.0,-0.005859375,0.00390625,-0.01953125
0.2601688620002278,1200.0,-0.005859375,-0.015625,-0.01953125
0.26521038000009867,1200.0,-0.005859375,-0.015625,-0.01953125
0.27039876300023025,1200.0,-0.005859375,-0.015625,-0.01953125
0.2752743620003457,1200.0,-0.005859375,-0.015625,-0.01953125
0.2801864980001483,1200.0,-0.005859375,-0.015625,-0.01953125
0.2851767040001505,1200.0,-0.005859375,-0.015625,-0.01953125
0.29016924300003666,1200.0,-0.005859375,-0.015625,-0.01953125
0.295166282000082,1200.0,-0.005859375,-0.015625,-0.01953125
0.3001718020000226,1200.0,-0.005859375,-0.015625,-0.01953125
0.30519671000001836,1200.0,-0.005859375,-0.015625,-0.01953125
0.3101691390002088,1200.0,-0.021484375,-0.03515625,-0.080078125
0.315175807000287,1200.0,-0.021484375,-0.03515625,-0.080078125
0.3201662720002787,1200.0,-0.021484375,-0.03515625,-0.080078125
