t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,-0.0127,-0.0334,20.00,82.10,20.0000,0.1000,0.588777,0.177778,0.000333,-0.000000,0.410666,1498
0.0087,2,enc,0,-0.0000,0.0000,-0.0000,-0.0127,-0.0334,20.00,82.10,20.0000,0.2000,0.589110,0.177778,0.000667,-0.000000,0.410666,1496
0.0138,3,enc,0,-0.0000,0.0000,-0.0000,-0.0127,-0.0334,20.00,82.10,20.0000,0.3000,0.589443,0.177778,0.001000,-0.000000,0.410666,1494
0.0188,4,enc,0,-0.0000,0.0000,-0.0000,-0.0127,-0.0334,20.00,82.10,20.0000,0.4000,0.589777,0.177778,0.001333,-0.000000,0.410666,1492
0.0239,5,enc,0,-0.0000,0.0000,-0.0000,-0.0127,-0.0334,20.00,82.10,20.0000,0.5000,0.590110,0.177778,0.001667,-0.000000,0.410666,1490
0.0290,6,enc,1,-0.0000,0.0000,-0.0000,0.0199,-0.0271,20.00,82.10,20.0000,0.6000,0.590443,0.177778,0.002000,-0.000000,0.410666,1488
0.0341,7,enc,0,-0.0000,0.0000,-0.0000,0.0199,-0.0271,20.00,82.10,20.0000,0.7000,0.590777,0.177778,0.002333,-0.000000,0.410666,1486
0.0391,8,enc,0,-0.0000,0.0000,-0.0000,0.0199,-0.0271,20.00,82.10,20.0000,0.8000,0.591110,0.177778,0.002667,-0.000000,0.410666,1484
0.0442,9,enc,1,-0.0000,0.0000,-0.0000,-0.0164,-0.0772,20.00,82.10,20.0000,0.9000,0.591443,0.177778,0.003000,-0.000000,0.410666,1482
0.0493,10,enc,0,-0.0000,0.0000,-0.0000,-0.0164,-0.0772,20.00,82.10,20.0000,1.0000,0.591777,0.177778,0.003333,-0.000000,0.410666,1480
0.0543,11,enc,0,-0.0000,0.0000,-0.0000,-0.0164,-0.0772,20.00,82.10,20.0000,1.1000,0.592110,0.177778,0.003667,-0.000000,0.410666,1478
0.0594,12,enc,0,-0.0000,0.0000,-0.0000,-0.0164,-0.0772,20.00,82.10,20.0000,1.2000,0.592443,0.177778,0.004000,-0.000000,0.410666,1476
0.0645,13,enc,0,-0.0000,0.0000,-0.0000,-0.0164,-0.0772,20.00,82.10,20.0000,1.3000,0.592777,0.177778,0.004333,-0.000000,0.410666,1474
0.0696,14,enc,0,-0.0000,0.0000,-0.0000,-0.0164,-0.0772,20.00,82.10,20.0000,1.4000,0.593110,0.177778,0.004667,-0.000000,0.410666,1472
0.0746,15,enc,0,-0.0000,0.0000,-0.0000,-0.0164,-0.0772,20.00,82.10,20.0000,1.5000,0.593443,0.177778,0.005000,-0.000000,0.410666,1470
0.0797,16,enc,0,-0.0000,0.0000,-0.0000,-0.0164,-0.0772,20.00,82.10,20.0000,1.6000,0.593777,0.177778,0.005333,-0.000000,0.410666,1468
0.0848,17,enc,0,-0.0000,0.0000,-0.0000,-0.0164,-0.0772,20.00,82.10,20.0000,1.7000,0.594110,0.177778,0.005667,-0.000000,0.410666,1466
