t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9787
0.0201,2,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9787
0.0403,3,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9787
0.0604,4,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9787
0.0805,5,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9876
0.1006,6,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9876
0.1207,7,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9876
0.1408,8,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9876
0.1609,9,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9876
0.1810,10,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9876
0.2012,11,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9876
0.2213,12,-0.0000,-0.0000,-0.0000,30.00,30.0000,0.583333,0.033333,0.000000,0.550000,1256,-81.9876
0.2414,13,-0.0000,-0.0000,-0.1119,30.00,30.0000,0.583706,0.033333,0.000373,0.550000,1256,-81.9876
0.2615,14,-0.0000,-0.0000,-0.1119,30.00,30.0000,0.583706,0.033333,0.000373,0.550000,1256,-81.9876
0.2816,15,-0.0000,-0.0000,-0.1119,30.00,30.0000,0.583706,0.033333,0.000373,0.550000,1256,-82.0036
0.3017,16,-0.0000,-0.0000,-0.1119,30.00,30.0000,0.583706,0.033333,0.000373,0.550000,1256,-82.0036
0.3217,17,-0.0000,-0.0000,-0.1119,30.00,30.0000,0.583706,0.033333,0.000373,0.550000,1256,-82.0036
0.3419,18,-0.0000,-0.0000,-1.1191,30.00,30.0000,0.587064,0.033333,0.003730,0.550000,1254,-82.0781
0.3620,19,-0.0000,-0.0000,-1.1191,30.00,30.0000,0.587064,0.033333,0.003730,0.550000,1254,-82.0781
