t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.0500,0.416489,0.166667,0.000056,-0.000000,0.249767,1480
0.0068,2,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.1000,0.416544,0.166667,0.000111,-0.000000,0.249767,1460
0.0119,3,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.1500,0.416600,0.166667,0.000167,-0.000000,0.249767,1440
0.0170,4,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.2000,0.416655,0.166667,0.000222,-0.000000,0.249767,1420
0.0221,5,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.2500,0.416711,0.166667,0.000278,-0.000000,0.249767,1400
0.0272,6,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.3000,0.416767,0.166667,0.000333,-0.000000,0.249767,1380
0.0323,7,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.3500,0.416822,0.166667,0.000389,-0.000000,0.249767,1360
0.0374,8,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.4000,0.416878,0.166667,0.000444,-0.000000,0.249767,1340
0.0425,9,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.4500,0.416933,0.166667,0.000500,-0.000000,0.249767,1320
0.0477,10,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.5000,0.416989,0.166667,0.000556,-0.000000,0.249767,1318
0.0527,11,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.5500,0.417044,0.166667,0.000611,-0.000000,0.249767,1318
0.0578,12,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.6000,0.417100,0.166667,0.000667,-0.000000,0.249767,1318
0.0629,13,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.6500,0.417155,0.166667,0.000722,-0.000000,0.249767,1318
0.0680,14,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.7000,0.417211,0.166667,0.000778,-0.000000,0.249767,1318
0.0731,15,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.7500,0.417267,0.166667,0.000833,-0.000000,0.249767,1318
0.0782,16,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.8000,0.417322,0.166667,0.000889,-0.000000,0.249767,1318
0.0833,17,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.8500,0.417378,0.166667,0.000944,-0.000000,0.249767,1318
0.0884,18,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.9000,0.417433,0.166667,0.001000,-0.000000,0.249767,1318
0.0935,19,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,0.9500,0.417489,0.166667,0.001056,-0.000000,0.249767,1318
0.0986,20,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.0000,0.417544,0.166667,0.001111,-0.000000,0.249767,1318
0.1037,21,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.0500,0.417600,0.166667,0.001167,-0.000000,0.249767,1318
0.1088,22,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.1000,0.417655,0.166667,0.001222,-0.000000,0.249767,1318
0.1139,23,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.1500,0.417711,0.166667,0.001278,-0.000000,0.249767,1318
0.1190,24,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.2000,0.417767,0.166667,0.001333,-0.000000,0.249767,1318
0.1241,25,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.2500,0.417822,0.166667,0.001389,-0.000000,0.249767,1318
0.1291,26,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.3000,0.417878,0.166667,0.001444,-0.000000,0.249767,1318
0.1342,27,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.3500,0.417933,0.166667,0.001500,-0.000000,0.249767,1318
0.1394,28,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.4000,0.417989,0.166667,0.001556,-0.000000,0.249767,1318
0.1445,29,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.4500,0.418044,0.166667,0.001611,-0.000000,0.249767,1318
0.1496,30,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.5000,0.418100,0.166667,0.001667,-0.000000,0.249767,1318
0.1547,31,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.5500,0.418155,0.166667,0.001722,-0.000000,0.249767,1318
0.1598,32,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.6000,0.418211,0.166667,0.001778,-0.000000,0.249767,1318
0.1648,33,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.6500,0.418267,0.166667,0.001833,-0.000000,0.249767,1318
0.1699,34,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.7000,0.418322,0.166667,0.001889,-0.000000,0.249767,1318
0.1750,35,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.7500,0.418378,0.166667,0.001944,-0.000000,0.249767,1318
0.1801,36,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.8000,0.418433,0.166667,0.002000,-0.000000,0.249767,1318
0.1852,37,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.8500,0.418489,0.166667,0.002056,-0.000000,0.249767,1318
0.1903,38,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.9000,0.418544,0.166667,0.002111,-0.000000,0.249767,1318
0.1954,39,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,1.9500,0.418600,0.166667,0.002167,-0.000000,0.249767,1318
0.2005,40,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,2.0000,0.418655,0.166667,0.002222,-0.000000,0.249767,1318
0.2055,41,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,2.0500,0.418711,0.166667,0.002278,-0.000000,0.249767,1317
0.2106,42,-0.0000,0.0000,0.1203,10.00,82.48,92.48,10.0000,2.1000,0.418767,0.166667,0.002333,-0.000000,0.249767,1317
0.2157,43,-0.0000,0.0000,0.1311,10.00,82.48,92.48,10.0000,2.1500,0.418822,0.166667,0.002389,-0.000000,0.249767,1317
