t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.8836,45,51.8476,21.9600,-2.1275,-148.1633,45.00,-6.8476,0.600000,-0.266295,1.975511,1.343503,1250,9.8875
0.9037,46,51.8476,19.6200,-2.1275,-148.1633,45.00,-6.8476,0.600000,-0.266295,1.975511,1.343503,1250,9.8875
0.9238,47,44.3154,17.4600,-1.9281,-148.1633,45.00,0.6846,0.600000,0.026622,1.975511,1.343503,1250,17.4196
0.9439,48,44.3154,15.1200,-1.9281,-156.1086,45.00,0.6846,0.600000,0.026622,2.081448,1.343503,1250,17.4196
0.9640,49,44.3154,12.2400,-1.9281,-156.1086,45.00,0.6846,0.600000,0.026622,2.081448,1.343503,1250,17.4196
0.9840,50,36.4677,8.6400,-1.7110,-164.6135,45.00,8.5323,0.600000,0.331811,2.194846,1.343503,1250,25.2673
1.0041,51,36.4677,6.6600,-1.7110,-164.6135,45.00,8.5323,0.600000,0.331811,2.194846,1.343503,1250,25.2673
1.0242,52,28.0738,3.4200,-1.4569,-164.6135,45.00,16.9262,0.600000,0.658242,2.194846,1.343503,1250,33.6613
1.0443,53,28.0738,0.1800,-1.4569,-170.9921,45.00,16.9262,0.600000,0.658242,2.279895,1.343503,1250,33.6613
1.0644,54,28.0738,-1.8000,-1.4569,-170.9921,45.00,16.9262,0.600000,0.658242,2.279895,1.343503,1250,33.6613
1.0844,55,19.5207,-5.9400,-1.1411,-174.3493,45.00,25.4793,0.600000,0.990862,2.324657,1.343503,1250,42.2144
1.1045,56,19.5207,-8.1000,-1.1411,-174.3493,45.00,25.4793,0.600000,0.990862,2.324657,1.343503,1250,42.2144
1.1246,57,10.8087,-10.9800,-0.7270,-174.3493,45.00,34.1913,0.600000,1.329660,2.324657,1.343503,1250,50.9263
1.1448,58,10.8087,-13.6800,-0.7270,-173.9016,45.00,34.1913,0.600000,1.329660,2.318689,1.343503,1250,50.9263
1.1649,59,10.8087,-15.6600,-0.7270,-173.9016,45.00,34.1913,0.600000,1.329660,2.318689,1.343503,1250,50.9263
1.1850,60,2.2836,-18.1800,-0.1593,-168.1944,45.00,42.7164,0.600000,1.661192,2.242593,1.343503,1250,59.4514
1.2051,61,2.2836,-20.1600,-0.1593,-168.1944,45.00,42.7164,0.600000,1.661192,2.242593,1.343503,1250,59.4514
1.2253,62,-6.0267,-22.6800,0.7632,-168.1944,45.00,51.0267,0.600000,1.984372,2.242593,1.343503,1250,67.7618
1.2454,63,-6.0267,-24.8400,0.7632,-159.1301,45.00,51.0267,0.600000,1.984372,2.121734,1.343503,1250,67.7618
1.2655,64,-6.0267,-27.5400,0.7632,-159.1301,45.00,51.0267,0.600000,1.984372,2.121734,1.343503,1250,67.7618
1.2856,65,-13.7942,-30.9600,2.4913,-147.6038,45.00,58.7942,0.600000,2.286443,1.968050,1.343503,1250,75.5293
1.3057,66,-13.7942,-32.2200,2.4913,-147.6038,45.00,58.7942,0.600000,2.286443,1.968050,1.343503,1250,75.5293
1.3257,67,-18.8902,-30.9600,5.0698,-147.6038,45.00,63.8902,0.600000,2.484621,1.968050,1.343503,1250,80.6253
1.3458,68,-18.8902,-29.3400,5.0698,75.5364,45.00,63.8902,0.600000,2.484621,-1.007152,1.343503,1250,80.6253
1.3659,69,-18.8902,-28.0800,5.0698,75.5364,45.00,63.8902,0.600000,2.484621,-1.007152,1.343503,1250,80.6253
1.3860,70,-15.4233,-26.8200,3.0551,62.4434,45.00,60.4233,0.600000,2.349797,-0.832579,1.343503,1250,77.1584
1.4061,71,-15.4233,-25.7400,3.0551,62.4434,45.00,60.4233,0.600000,2.349797,-0.832579,1.343503,1250,77.1584
1.4261,72,-12.3871,-24.4800,1.9866,62.4434,45.00,57.3871,0.600000,2.231720,-0.832579,1.343503,1250,74.1222
1.4462,73,-12.3871,-23.4000,1.9866,56.4005,45.00,57.3871,0.600000,2.231720,-0.752007,1.343503,1250,74.1222
1.4663,74,-12.3871,-22.5000,1.9866,56.4005,45.00,57.3871,0.600000,2.231720,-0.752007,1.343503,1250,74.1222
1.4864,75,-9.6410,-21.4200,1.3192,47.7838,45.00,54.6410,0.600000,2.124928,-0.637117,1.343503,1250,71.3761
1.5064,76,-9.6410,-20.7000,1.3192,47.7838,45.00,54.6410,0.600000,2.124928,-0.637117,1.343503,1250,71.3761
1.5265,77,-7.3408,-19.9800,0.8639,47.7838,45.00,52.3408,0.600000,2.035477,-0.637117,1.343503,1250,69.0759
1.5466,78,-7.3408,-19.2600,0.8639,39.0551,45.00,52.3408,0.600000,2.035477,-0.520735,1.343503,1250,69.0759
1.5668,79,-7.3408,-18.5400,0.8639,39.0551,45.00,52.3408,0.600000,2.035477,-0.520735,1.343503,1250,69.0759
1.5868,80,-5.4600,-17.8200,0.5789,32.9003,45.00,50.4600,0.600000,1.962335,-0.438671,1.343503,1250,67.1951
1.6070,81,-5.4600,-17.2800,0.5789,32.9003,45.00,50.4600,0.600000,1.962335,-0.438671,1.343503,1250,67.1951
1.6270,82,-3.8731,-16.7400,0.3581,32.9003,45.00,48.8731,0.600000,1.900619,-0.438671,1.343503,1250,65.6081
1.6471,83,-3.8731,-16.3800,0.3581,25.0669,45.00,48.8731,0.600000,1.900619,-0.334225,1.343503,1250,65.6081
1.6672,84,-3.8731,-16.0200,0.3581,25.0669,45.00,48.8731,0.600000,1.900619,-0.334225,1.343503,1250,65.6081
1.6873,85,-2.6884,-15.6600,0.2084,18.3526,45.00,47.6884,0.600000,1.854549,-0.244701,1.343503,1250,64.4234
1.7073,86,-2.6884,-15.3000,0.2084,18.3526,45.00,47.6884,0.600000,1.854549,-0.244701,1.343503,1250,64.4234
1.7274,87,-1.8294,-15.1200,0.0965,18.3526,45.00,46.8294,0.600000,1.821141,-0.244701,1.343503,1250,63.5644
1.7475,88,-1.8294,-14.9400,0.0965,11.3025,45.00,46.8294,0.600000,1.821141,-0.150700,1.343503,1250,63.5644
1.7676,89,-1.8294,-14.7600,0.0965,11.3025,45.00,46.8294,0.600000,1.821141,-0.150700,1.343503,1250,63.5644
1.7877,90,-1.3289,-14.7600,0.0364,4.3643,45.00,46.3289,0.600000,1.801680,-0.058191,1.343503,1250,63.0640
1.8078,91,-1.3289,-14.7600,0.0364,4.3643,45.00,46.3289,0.600000,1.801680,-0.058191,1.343503,1250,63.0640
1.8278,92,-1.1533,-14.7600,0.0020,4.3643,45.00,46.1533,0.600000,1.794849,-0.058191,1.343503,1250,62.8883
1.8479,93,-1.1533,-14.7600,0.0020,-1.1191,45.00,46.1533,0.600000,1.794849,0.014921,1.343503,1250,62.8883
1.8680,94,-1.1533,-14.7600,0.0020,-1.1191,45.00,46.1533,0.600000,1.794849,0.014921,1.343503,1250,62.8883
1.8881,95,-1.2226,-14.9400,0.0032,-2.2381,45.00,46.2226,0.600000,1.797547,0.029842,1.343503,1250,62.9577
1.9081,96,-1.2226,-14.9400,0.0032,-2.2381,45.00,46.2226,0.600000,1.797547,0.029842,1.343503,1250,62.9577
1.9282,97,-1.2764,-14.9400,-0.0145,-2.2381,45.00,46.2764,0.600000,1.799636,0.029842,1.343503,1250,63.0114
1.9482,98,-1.2764,-14.9400,-0.0145,0.1119,45.00,46.2764,0.600000,1.799636,-0.001492,1.343503,1250,63.0114
1.9683,99,-1.2764,-14.7600,-0.0145,0.1119,45.00,46.2764,0.600000,1.799636,-0.001492,1.343503,1250,63.0114
1.9884,100,-1.2106,-14.7600,-0.0214,1.3429,45.00,46.2106,0.600000,1.797081,-0.017905,1.343503,1250,62.9457
2.0085,101,-1.2106,-14.7600,-0.0214,1.3429,45.00,46.2106,0.600000,1.797081,-0.017905,1.343503,1250,62.9457
2.0286,102,-1.1473,-14.7600,-0.0616,1.3429,45.00,46.1473,0.600000,1.794619,-0.017905,1.343503,1250,62.8824
2.0489,103,-1.1473,-14.9400,-0.0616,-0.6714,45.00,46.1473,0.600000,1.794619,0.008952,1.343503,1250,62.8824
2.0690,104,-1.1473,-14.9400,-0.0616,-0.6714,45.00,46.1473,0.600000,1.794619,0.008952,1.343503,1250,62.8824
2.0891,105,-1.1571,-14.9400,-0.0609,-0.1119,45.00,46.1571,0.600000,1.794999,0.001492,1.343503,1250,62.8922
2.1091,106,-1.1571,-14.9400,-0.0609,-0.1119,45.00,46.1571,0.600000,1.794999,0.001492,1.343503,1250,62.8922
2.1292,107,-1.1456,-14.7600,-0.0585,-0.1119,45.00,46.1456,0.600000,1.794552,0.001492,1.343503,1250,62.8807
2.1493,108,-1.1456,-14.7600,-0.0585,0.4476,45.00,46.1456,0.600000,1.794552,-0.005968,1.343503,1250,62.8807
2.1694,109,-1.1456,-14.7600,-0.0585,0.4476,45.00,46.1456,0.600000,1.794552,-0.005968,1.343503,1250,62.8807
2.1894,110,-1.1817,-14.9400,-0.0422,-0.4476,45.00,46.1817,0.600000,1.795955,0.005968,1.343503,1250,62.9168
2.2095,111,-1.1817,-14.9400,-0.0422,-0.4476,45.00,46.1817,0.600000,1.795955,0.005968,1.343503,1250,62.9168
2.2296,112,-1.2424,-14.9400,-0.0071,0.2238,45.00,46.2424,0.600000,1.798316,-0.002984,1.343503,1250,62.9775
2.2497,113,-1.2424,-14.9400,-0.0071,0.2238,45.00,46.2424,0.600000,1.798316,-0.002984,1.343503,1250,62.9775
2.2697,114,-1.2424,-14.7600,-0.0071,0.2238,45.00,46.2424,0.600000,1.798316,-0.002984,1.343503,1250,62.9775
2.2898,115,-1.2801,-14.7600,0.0256,0.1119,45.00,46.2801,0.600000,1.799782,-0.001492,1.343503,1250,63.0152
2.3099,116,-1.2801,-14.7600,0.0256,0.1119,45.00,46.2801,0.600000,1.799782,-0.001492,1.343503,1250,63.0152
2.3300,117,-1.3211,-14.9400,0.0713,-0.3357,45.00,46.3211,0.600000,1.801376,0.004476,1.343503,1250,63.0562
2.3501,118,-1.3211,-14.9400,0.0713,-0.3357,45.00,46.3211,0.600000,1.801376,0.004476,1.343503,1250,63.0562
2.3701,119,-1.3211,-14.9400,0.0713,-0.3357,45.00,46.3211,0.600000,1.801376,0.004476,1.343503,1250,63.0951
2.3902,120,-1.3601,-14.9400,0.0815,-0.0000,45.00,46.3601,0.600000,1.802892,0.000000,1.343503,1250,63.0951
2.4103,121,-1.3601,-14.7600,0.0815,-0.0000,45.00,46.3601,0.600000,1.802892,0.000000,1.343503,1250,63.0951
2.4304,122,-1.3848,-14.7600,0.1006,-0.0000,45.00,46.3848,0.600000,1.803851,0.000000,1.343503,1250,63.1198
2.4505,123,-1.3848,-14.7600,0.1006,-0.0000,45.00,46.3848,0.600000,1.803851,0.000000,1.343503,1250,63.1198
2.4705,124,-1.3848,-14.9400,0.1350,-0.0000,45.00,46.3848,0.600000,1.803851,0.000000,1.343503,1250,63.1521
2.4906,125,-1.4170,-14.9400,0.1350,-0.4476,45.00,46.4170,0.600000,1.805107,0.005968,1.343503,1250,63.1521
2.5107,126,-1.4170,-14.9400,0.1350,-0.4476,45.00,46.4170,0.600000,1.805107,0.005968,1.343503,1250,63.1521
2.5308,127,-1.4592,-14.9400,0.1703,0.2238,45.00,46.4592,0.600000,1.806747,-0.002984,1.343503,1250,63.1943
2.5509,128,-1.4592,-14.9400,0.1703,0.2238,45.00,46.4592,0.600000,1.806747,-0.002984,1.343503,1250,63.1943
2.5709,129,-1.4751,-14.7600,0.1778,0.2238,45.00,46.4751,0.600000,1.807367,-0.002984,1.343503,1250,63.2102
2.5910,130,-1.4751,-14.7600,0.1778,-0.2238,45.00,46.4751,0.600000,1.807367,0.002984,1.343503,1250,63.2102
2.6111,131,-1.4751,-14.9400,0.1778,-0.2238,45.00,46.4751,0.600000,1.807367,0.002984,1.343503,1250,63.2102
2.6312,132,-1.5010,-14.9400,0.1861,-0.1119,45.00,46.5010,0.600000,1.808371,0.001492,1.343503,1250,63.2360
2.6513,133,-1.5010,-14.9400,0.1861,-0.1119,45.00,46.5010,0.600000,1.808371,0.001492,1.343503,1250,63.2360
2.6714,134,-1.5213,-14.9400,0.1958,-0.1119,45.00,46.5213,0.600000,1.809160,0.001492,1.343503,1250,63.2563
2.6914,135,-1.5213,-14.9400,0.1958,0.2238,45.00,46.5213,0.600000,1.809160,-0.002984,1.343503,1250,63.2563
2.7115,136,-1.5213,-14.9400,0.1958,0.2238,45.00,46.5213,0.600000,1.809160,-0.002984,1.343503,1250,63.2563
2.7316,137,-1.5241,-14.9400,0.1893,-0.1119,45.00,46.5241,0.600000,1.809269,0.001492,1.343503,1250,63.2591
2.7517,138,-1.5241,-14.9400,0.1893,-0.1119,45.00,46.5241,0.600000,1.809269,0.001492,1.343503,1250,63.2591
2.7718,139,-1.5499,-14.9400,0.1976,-0.1119,45.00,46.5499,0.600000,1.810274,0.001492,1.343503,1250,63.2850
2.7918,140,-1.5499,-14.9400,0.1976,-0.0000,45.00,46.5499,0.600000,1.810274,0.000000,1.343503,1250,63.2850
2.8119,141,-1.5499,-14.9400,0.1976,-0.0000,45.00,46.5499,0.600000,1.810274,0.000000,1.343503,1250,63.2850
2.8321,142,-1.5532,-14.9400,0.2108,-0.1119,45.00,46.5532,0.600000,1.810401,0.001492,1.343503,1250,63.2882
2.8522,143,-1.5532,-14.9400,0.2108,-0.1119,45.00,46.5532,0.600000,1.810401,0.001492,1.343503,1250,63.2882
2.8723,144,-1.5747,-14.9400,0.2170,-0.1119,45.00,46.5747,0.600000,1.811237,0.001492,1.343503,1250,63.3097
2.8923,145,-1.5747,-14.9400,0.2170,-0.0000,45.00,46.5747,0.600000,1.811237,0.000000,1.343503,1250,63.3097
2.9124,146,-1.5747,-14.9400,0.2170,-0.0000,45.00,46.5747,0.600000,1.811237,0.000000,1.343503,1250,63.3097
2.9325,147,-1.5917,-14.9400,0.2135,-0.0000,45.00,46.5917,0.600000,1.811901,0.000000,1.343503,1250,63.3268
2.9526,148,-1.5917,-14.9400,0.2135,-0.0000,45.00,46.5917,0.600000,1.811901,0.000000,1.343503,1250,63.3268
2.9727,149,-1.5989,-14.9400,0.2092,-0.0000,45.00,46.5989,0.600000,1.812179,0.000000,1.343503,1250,63.3340
2.9928,150,-1.5989,-14.9400,0.2092,-0.0000,45.00,46.5989,0.600000,1.812179,0.000000,1.343503,1250,63.3340
3.0130,151,-1.5989,-14.9400,0.2092,-0.0000,45.00,46.5989,0.600000,1.812179,0.000000,1.343503,1250,63.3340
3.0331,152,-1.6116,-14.9400,0.2035,-0.1119,45.00,46.6116,0.600000,1.812674,0.001492,1.343503,1250,63.3467
3.0532,153,-1.6116,-14.9400,0.2035,-0.1119,45.00,46.6116,0.600000,1.812674,0.001492,1.343503,1250,63.3467
3.0733,154,-1.6188,-14.9400,0.1992,-0.1119,45.00,46.6188,0.600000,1.812952,0.001492,1.343503,1250,63.3538
3.0934,155,-1.6188,-14.9400,0.1992,-0.0000,45.00,46.6188,0.600000,1.812952,0.000000,1.343503,1250,63.3538
3.1135,156,-1.6188,-14.9400,0.1992,-0.0000,45.00,46.6188,0.600000,1.812952,0.000000,1.343503,1250,63.3538
3.1336,157,-1.6414,-14.9400,0.1943,-0.1119,45.00,46.6414,0.600000,1.813833,0.001492,1.343503,1250,63.3765
3.1536,158,-1.6414,-14.9400,0.1943,-0.1119,45.00,46.6414,0.600000,1.813833,0.001492,1.343503,1250,63.3765
3.1737,159,-1.6546,-14.9400,0.2084,-0.1119,45.00,46.6546,0.600000,1.814345,0.001492,1.343503,1250,63.3896
3.1939,160,-1.6546,-14.9400,0.2084,0.1119,45.00,46.6546,0.600000,1.814345,-0.001492,1.343503,1250,63.3896
3.2139,161,-1.6546,-14.9400,0.2084,0.1119,45.00,46.6546,0.600000,1.814345,-0.001492,1.343503,1250,63.3896
3.2340,162,-1.6546,-14.9400,0.2084,-0.0000,45.00,46.6546,0.600000,1.814345,0.000000,1.343503,1250,63.3896
3.2541,163,-1.6546,-14.9400,0.2084,-0.0000,45.00,46.6546,0.600000,1.814345,0.000000,1.343503,1250,63.3896
3.2742,164,-1.6574,-14.9400,0.2019,-0.0000,45.00,46.6574,0.600000,1.814454,0.000000,1.343503,1250,63.3925
3.2943,165,-1.6574,-14.9400,0.2019,0.1119,45.00,46.6574,0.600000,1.814454,-0.001492,1.343503,1250,63.3925
3.3144,166,-1.6574,-14.9400,0.2019,0.1119,45.00,46.6574,0.600000,1.814454,-0.001492,1.343503,1250,63.3925
3.3345,167,-1.6618,-14.9400,0.2041,-0.1119,45.00,46.6618,0.600000,1.814624,0.001492,1.343503,1250,63.3968
3.3546,168,-1.6618,-14.9400,0.2041,-0.1119,45.00,46.6618,0.600000,1.814624,0.001492,1.343503,1250,63.3968
3.3747,169,-1.6833,-14.9400,0.2103,-0.1119,45.00,46.6833,0.600000,1.815462,0.001492,1.343503,1250,63.4184
3.3948,170,-1.6833,-14.9400,0.2103,-0.0000,45.00,46.6833,0.600000,1.815462,0.000000,1.343503,1250,63.4184
3.4151,171,-1.6833,-14.9400,0.2103,-0.0000,45.00,46.6833,0.600000,1.815462,0.000000,1.343503,1250,63.4184
3.4352,172,-1.6872,-14.9400,0.1927,0.1119,45.00,46.6872,0.600000,1.815614,-0.001492,1.343503,1250,63.4223
3.4553,173,-1.6872,-14.9400,0.1927,0.1119,45.00,46.6872,0.600000,1.815614,-0.001492,1.343503,1250,63.4223
3.4754,174,-1.7004,-14.9400,0.2069,0.1119,45.00,46.7004,0.600000,1.816127,-0.001492,1.343503,1250,63.4355
3.4955,175,-1.7004,-14.9400,0.2069,-0.1119,45.00,46.7004,0.600000,1.816127,0.001492,1.343503,1250,63.4355
3.5156,176,-1.7004,-14.9400,0.2069,-0.1119,45.00,46.7004,0.600000,1.816127,0.001492,1.343503,1250,63.4355
3.5357,177,-1.7136,-14.9400,0.2210,-0.0000,45.00,46.7136,0.600000,1.816640,0.000000,1.343503,1250,63.4487
3.5558,178,-1.7136,-14.9400,0.2210,-0.0000,45.00,46.7136,0.600000,1.816640,0.000000,1.343503,1250,63.4487
3.5759,179,-1.7164,-14.9400,0.2145,-0.0000,45.00,46.7164,0.600000,1.816749,0.000000,1.343503,1250,63.4515
3.5960,180,-1.7164,-14.9400,0.2145,-0.0000,45.00,46.7164,0.600000,1.816749,0.000000,1.343503,1250,63.4515
3.6161,181,-1.7164,-14.9400,0.2145,-0.0000,45.00,46.7164,0.600000,1.816749,0.000000,1.343503,1250,63.4515
3.6362,182,-1.7268,-14.9400,0.2352,-0.2238,45.00,46.7268,0.600000,1.817153,0.002984,1.343503,1250,63.4619
3.6563,183,-1.7268,-14.9400,0.2352,-0.2238,45.00,46.7268,0.600000,1.817153,0.002984,1.343503,1250,63.4619
3.6764,184,-1.7400,-14.9400,0.2493,-0.2238,45.00,46.7400,0.600000,1.817667,0.002984,1.343503,1250,63.4751
3.6965,185,-1.7400,-14.9400,0.2493,-0.0000,45.00,46.7400,0.600000,1.817667,0.000000,1.343503,1250,63.4751
3.7166,186,-1.7400,-14.9400,0.2493,-0.0000,45.00,46.7400,0.600000,1.817667,0.000000,1.343503,1250,63.4751
3.7367,187,-1.7340,-14.9400,0.2309,-0.0000,45.00,46.7340,0.600000,1.817432,0.000000,1.343503,1250,63.4690
3.7568,188,-1.7340,-14.9400,0.2309,-0.0000,45.00,46.7340,0.600000,1.817432,0.000000,1.343503,1250,63.4690
3.7769,189,-1.7372,-14.9400,0.2443,-0.0000,45.00,46.7372,0.600000,1.817558,0.000000,1.343503,1250,63.4723
3.7970,190,-1.7372,-14.9400,0.2443,-0.0000,45.00,46.7372,0.600000,1.817558,0.000000,1.343503,1250,63.4723
3.8171,191,-1.7372,-14.9400,0.2443,-0.0000,45.00,46.7372,0.600000,1.817558,0.000000,1.343503,1250,63.4723
3.8372,192,-1.7472,-14.9400,0.2451,-0.0000,45.00,46.7472,0.600000,1.817945,0.000000,1.343503,1250,63.4822
3.8573,193,-1.7472,-14.9400,0.2451,-0.0000,45.00,46.7472,0.600000,1.817945,0.000000,1.343503,1250,63.4822
3.8774,194,-1.7472,-14.9400,0.2451,-0.0000,45.00,46.7472,0.600000,1.817945,0.000000,1.343503,1250,63.4822
3.8975,195,-1.7472,-14.9400,0.2451,-0.0000,45.00,46.7472,0.600000,1.817945,0.000000,1.343503,1250,63.4822
3.9176,196,-1.7472,-14.9400,0.2451,-0.0000,45.00,46.7472,0.600000,1.817945,0.000000,1.343503,1250,63.4822
3.9377,197,-1.7560,-14.9400,0.2570,-0.0000,45.00,46.7560,0.600000,1.818289,0.000000,1.343503,1250,63.4911
3.9578,198,-1.7560,-14.9400,0.2570,-0.0000,45.00,46.7560,0.600000,1.818289,0.000000,1.343503,1250,63.4911
3.9779,199,-1.7599,-14.9400,0.2394,-0.0000,45.00,46.7599,0.600000,1.818441,0.000000,1.343503,1250,63.4950
3.9980,200,-1.7599,-14.9400,0.2394,-0.0000,45.00,46.7599,0.600000,1.818441,0.000000,1.343503,1250,63.4950
4.0181,201,-1.7599,-14.9400,0.2394,-0.0000,45.00,46.7599,0.600000,1.818441,0.000000,1.343503,1250,63.4950
4.0382,202,-1.7599,-14.9400,0.2394,-0.0000,45.00,46.7599,0.600000,1.818441,0.000000,1.343503,1250,63.4950
4.0583,203,-1.7599,-14.9400,0.2394,-0.0000,45.00,46.7599,0.600000,1.818441,0.000000,1.343503,1250,63.4950
4.0784,204,-1.7599,-14.9400,0.2394,-0.0000,45.00,46.7599,0.600000,1.818441,0.000000,1.343503,1250,63.4950
4.0985,205,-1.7599,-14.9400,0.2394,-0.0000,45.00,46.7599,0.600000,1.818441,0.000000,1.343503,1250,63.4950
