t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1480
0.0071,2,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1460
0.0122,3,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1440
0.0173,4,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1420
0.0224,5,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1400
0.0275,6,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1380
0.0326,7,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1360
0.0377,8,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1340
0.0428,9,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1320
0.0480,10,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1300
0.0531,11,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1280
0.0582,12,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1260
0.0633,13,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1240
0.0684,14,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.0735,15,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.0786,16,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.0837,17,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.0888,18,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.0939,19,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.0990,20,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1041,21,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1092,22,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1144,23,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1196,24,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1247,25,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1298,26,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1349,27,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1400,28,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1451,29,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1502,30,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1553,31,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1603,32,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1654,33,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1705,34,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1756,35,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1807,36,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1858,37,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1908,38,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.1959,39,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.2010,40,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.2061,41,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.2112,42,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.2163,43,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.2214,44,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.2265,45,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.2315,46,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
0.2366,47,-0.0000,0.0000,0.1487,70.00,82.43,152.43,70.0000,0.0000,0.650000,0.583333,0.000583,-0.000000,0.115717,1231
