t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,-0.0466,-0.0000,-0.0000,45.00,45.0466,0.615737,0.050052,0.000000,0.565685,1244,88.6697
0.0201,2,-0.0466,-0.0000,-0.0000,45.00,45.0466,0.615737,0.050052,0.000000,0.565685,1244,88.6697
0.0402,3,-0.1006,-0.0000,-0.0000,45.00,45.1006,0.615797,0.050112,0.000000,0.565685,1244,88.7237
0.0603,4,-0.1006,-0.0000,-0.0000,45.00,45.1006,0.615797,0.050112,0.000000,0.565685,1244,88.7237
0.0804,5,-0.1006,-0.0000,-0.0000,45.00,45.1006,0.615797,0.050112,0.000000,0.565685,1244,88.7237
0.1005,6,-0.1006,-0.0000,0.1119,45.00,45.1006,0.615673,0.050112,-0.000124,0.565685,1244,88.7237
0.1206,7,-0.1006,-0.0000,0.1119,45.00,45.1006,0.615673,0.050112,-0.000124,0.565685,1244,88.7237
0.1407,8,-0.1558,-0.0000,0.1119,45.00,45.1558,0.615734,0.050173,-0.000124,0.565685,1244,88.7789
0.1608,9,-0.1558,-0.0000,0.1119,45.00,45.1558,0.615734,0.050173,-0.000124,0.565685,1244,88.7789
0.1809,10,-0.1558,-0.0000,0.1119,45.00,45.1558,0.615734,0.050173,-0.000124,0.565685,1244,88.7789
0.2010,11,-0.0994,-0.0000,0.3357,45.00,45.0994,0.615423,0.050110,-0.000373,0.565685,1244,88.7225
0.2211,12,-0.0994,0.1800,0.3357,45.00,45.0994,0.615423,0.050110,-0.000373,0.565685,1244,88.7225
0.2412,13,-0.0145,0.1800,0.3357,45.00,45.0145,0.615328,0.050016,-0.000373,0.565685,1244,88.6376
0.2613,14,-0.0145,0.1800,0.7833,45.00,45.0145,0.614831,0.050016,-0.000870,0.565685,1244,88.6376
0.2814,15,-0.0145,0.1800,0.7833,45.00,45.0145,0.614831,0.050016,-0.000870,0.565685,1244,88.6376
0.3015,16,-0.2281,0.3600,5.7072,45.00,45.2281,0.609598,0.050253,-0.006341,0.565685,1246,88.8512
0.3216,17,-0.2281,0.5400,5.7072,45.00,45.2281,0.609598,0.050253,-0.006341,0.565685,1246,88.8512
0.3417,18,-0.5334,1.0800,5.7072,45.00,45.5334,0.609937,0.050593,-0.006341,0.565685,1246,89.1565
0.3618,19,-0.5334,1.8000,24.2836,45.00,45.5334,0.589296,0.050593,-0.026982,0.565685,1254,89.1565
0.3819,20,-0.5334,2.7000,24.2836,45.00,45.5334,0.589296,0.050593,-0.026982,0.565685,1254,89.1565
0.4020,21,-0.2473,4.3200,51.9243,45.00,45.2473,0.558267,0.050275,-0.057694,0.565685,1265,88.8704
0.4221,22,-0.2473,5.7600,51.9243,45.00,45.2473,0.558267,0.050275,-0.057694,0.565685,1265,88.8704
0.4422,23,3.3761,8.1000,51.9243,45.00,41.6239,0.554241,0.046249,-0.057694,0.565685,1267,85.2470
0.4623,24,3.3761,10.6200,108.3248,45.00,41.6239,0.491573,0.046249,-0.120361,0.565685,1290,85.2470
0.4824,25,3.3761,11.8800,108.3248,45.00,41.6239,0.491573,0.046249,-0.120361,0.565685,1290,85.2470
0.5024,26,9.4127,14.4000,150.6252,45.00,35.5873,0.437865,0.039541,-0.167361,0.565685,1310,79.2104
0.5226,27,9.4127,16.5600,150.6252,45.00,35.5873,0.437865,0.039541,-0.167361,0.565685,1310,79.2104
0.5427,28,17.1376,18.7200,150.6252,45.00,27.8624,0.429282,0.030958,-0.167361,0.565685,1314,71.4855
0.5628,29,17.1376,20.8800,183.3017,45.00,27.8624,0.392975,0.030958,-0.203669,0.565685,1327,71.4855
0.5829,30,17.1376,23.9400,183.3017,45.00,27.8624,0.392975,0.030958,-0.203669,0.565685,1327,71.4855
0.6030,31,26.2254,26.8200,181.2874,45.00,18.7746,0.385116,0.020861,-0.201430,0.565685,1330,62.3977
0.6230,32,26.2254,28.9800,181.2874,45.00,18.7746,0.385116,0.020861,-0.201430,0.565685,1330,62.3977
0.6431,33,35.0207,31.6800,181.2874,45.00,9.9793,0.375343,0.011088,-0.201430,0.565685,1334,53.6024
0.6632,34,35.0207,33.6600,167.7468,45.00,9.9793,0.390388,0.011088,-0.186385,0.565685,1328,53.6024
0.6834,35,35.0207,36.0000,167.7468,45.00,9.9793,0.390388,0.011088,-0.186385,0.565685,1328,53.6024
0.7035,36,43.0215,38.3400,143.4633,45.00,1.9785,0.408480,0.002198,-0.159404,0.565685,1321,45.6016
0.7236,37,43.0215,40.6800,143.4633,45.00,1.9785,0.408480,0.002198,-0.159404,0.565685,1321,45.6016
0.7437,38,49.8364,43.2000,143.4633,45.00,-4.8364,0.400908,-0.005374,-0.159404,0.565685,1324,38.7867
0.7638,39,49.8364,45.1800,112.6892,45.00,-4.8364,0.435101,-0.005374,-0.125210,0.565685,1311,38.7867
0.7839,40,49.8364,46.8000,112.6892,45.00,-4.8364,0.435101,-0.005374,-0.125210,0.565685,1311,38.7867
0.8040,41,54.9967,48.4200,77.7745,45.00,-9.9967,0.468162,-0.011107,-0.086416,0.565685,1299,33.6264
0.8241,42,54.9967,49.3200,77.7745,45.00,-9.9967,0.468162,-0.011107,-0.086416,0.565685,1299,33.6264
0.8442,43,58.3799,50.4000,77.7745,45.00,-13.3799,0.464403,-0.014867,-0.086416,0.565685,1300,30.2432
0.8643,44,58.3799,50.9400,43.1956,45.00,-13.3799,0.502824,-0.014867,-0.047995,0.565685,1286,30.2432
0.8843,45,58.3799,51.3000,43.1956,45.00,-13.3799,0.502824,-0.014867,-0.047995,0.565685,1286,30.2432
0.9045,46,60.0026,51.4800,12.5335,45.00,-15.0026,0.535090,-0.016670,-0.013926,0.565685,1274,28.6205
0.9245,47,60.0026,51.3000,12.5335,45.00,-15.0026,0.535090,-0.016670,-0.013926,0.565685,1274,28.6205
0.9446,48,60.1618,50.9400,12.5335,45.00,-15.1618,0.534913,-0.016846,-0.013926,0.565685,1274,28.4613
0.9647,49,60.1618,50.5800,-19.3597,45.00,-15.1618,0.570350,-0.016846,0.021511,0.565685,1261,28.4613
0.9848,50,60.1618,50.0400,-19.3597,45.00,-15.1618,0.570350,-0.016846,0.021511,0.565685,1261,28.4613
1.0049,51,59.0434,49.1400,-37.2646,45.00,-14.0434,0.591487,-0.015604,0.041405,0.565685,1253,29.5797
1.0250,52,59.0434,48.2400,-37.2646,45.00,-14.0434,0.591487,-0.015604,0.041405,0.565685,1253,29.5797
1.0451,53,57.0464,47.3400,-37.2646,45.00,-12.0464,0.593706,-0.013385,0.041405,0.565685,1252,31.5767
1.0652,54,57.0464,46.2600,-47.7838,45.00,-12.0464,0.605394,-0.013385,0.053093,0.565685,1247,31.5767
1.0853,55,57.0464,45.3600,-47.7838,45.00,-12.0464,0.605394,-0.013385,0.053093,0.565685,1247,31.5767
1.1054,56,54.5362,44.1000,-53.1553,45.00,-9.5362,0.614151,-0.010596,0.059061,0.565685,1244,34.0869
1.1255,57,54.5362,43.2000,-53.1553,45.00,-9.5362,0.614151,-0.010596,0.059061,0.565685,1244,34.0869
1.1456,58,51.9291,41.9400,-50.3576,45.00,-6.9291,0.613939,-0.007699,0.055953,0.565685,1244,36.6940
1.1657,59,51.9291,41.2200,-50.3576,45.00,-6.9291,0.613939,-0.007699,0.055953,0.565685,1244,36.6940
1.1858,60,51.9291,40.3200,-50.3576,45.00,-6.9291,0.613939,-0.007699,0.055953,0.565685,1244,36.6940
1.2059,61,49.5258,39.2400,-41.5171,45.00,-4.5258,0.606787,-0.005029,0.046130,0.565685,1247,39.0973
1.2260,62,49.5258,38.8800,-41.5171,45.00,-4.5258,0.606787,-0.005029,0.046130,0.565685,1247,39.0973
1.2461,63,47.5798,38.1600,-41.5171,45.00,-2.5798,0.608949,-0.002866,0.046130,0.565685,1246,41.0433
1.2662,64,47.5798,37.6200,-29.8789,45.00,-2.5798,0.596018,-0.002866,0.033199,0.565685,1251,41.0433
1.2863,65,47.5798,37.2600,-29.8789,45.00,-2.5798,0.596018,-0.002866,0.033199,0.565685,1251,41.0433
1.3063,66,46.2558,36.9000,-17.5692,45.00,-1.2558,0.583811,-0.001395,0.019521,0.565685,1256,42.3673
1.3264,67,46.2558,36.7200,-17.5692,45.00,-1.2558,0.583811,-0.001395,0.019521,0.565685,1256,42.3673
1.3465,68,45.5697,36.5400,-5.9310,45.00,-0.5697,0.571642,-0.000633,0.006590,0.565685,1260,43.0534
1.3666,69,45.5697,36.5400,-5.9310,45.00,-0.5697,0.571642,-0.000633,0.006590,0.565685,1260,43.0534
1.3866,70,45.5697,36.5400,-5.9310,45.00,-0.5697,0.571642,-0.000633,0.006590,0.565685,1260,43.0534
1.4068,71,45.4015,36.7200,2.9096,45.00,-0.4015,0.562007,-0.000446,-0.003233,0.565685,1264,43.2216
1.4268,72,45.4015,36.7200,2.9096,45.00,-0.4015,0.562007,-0.000446,-0.003233,0.565685,1264,43.2216
1.4469,73,45.6112,37.0800,7.4977,45.00,-0.6112,0.556676,-0.000679,-0.008331,0.565685,1266,43.0119
1.4670,74,45.6112,37.0800,7.4977,45.00,-0.6112,0.556676,-0.000679,-0.008331,0.565685,1266,43.0119
1.4871,75,45.6112,37.4400,7.4977,45.00,-0.6112,0.556676,-0.000679,-0.008331,0.565685,1266,42.5249
1.5071,76,46.0982,37.6200,11.7501,45.00,-1.0982,0.551409,-0.001220,-0.013056,0.565685,1268,42.5249
1.5272,77,46.0982,37.8000,11.7501,45.00,-1.0982,0.551409,-0.001220,-0.013056,0.565685,1268,42.5249
1.5473,78,46.6955,38.1600,13.0930,45.00,-1.6955,0.549254,-0.001884,-0.014548,0.565685,1269,41.9276
1.5674,79,46.6955,38.3400,13.0930,45.00,-1.6955,0.549254,-0.001884,-0.014548,0.565685,1269,41.9276
1.5875,80,46.6955,38.5200,13.0930,45.00,-1.6955,0.549254,-0.001884,-0.014548,0.565685,1269,41.3091
1.6075,81,47.3140,38.8800,11.1906,45.00,-2.3140,0.550680,-0.002571,-0.012434,0.565685,1268,41.3091
1.6276,82,47.3140,39.0600,11.1906,45.00,-2.3140,0.550680,-0.002571,-0.012434,0.565685,1268,41.3091
1.6477,83,47.8658,39.2400,10.0715,45.00,-2.8658,0.551311,-0.003184,-0.011191,0.565685,1268,40.7573
1.6678,84,47.8658,39.4200,10.0715,45.00,-2.8658,0.551311,-0.003184,-0.011191,0.565685,1268,40.7573
1.6878,85,48.3169,39.6000,10.0715,45.00,-3.3169,0.550809,-0.003685,-0.011191,0.565685,1268,40.3062
1.7079,86,48.3169,39.7800,7.2739,45.00,-3.3169,0.553918,-0.003685,-0.008082,0.565685,1267,40.3062
1.7280,87,48.3169,39.7800,7.2739,45.00,-3.3169,0.553918,-0.003685,-0.008082,0.565685,1267,40.3062
1.7481,88,48.6423,39.9600,6.0429,45.00,-3.6423,0.554924,-0.004047,-0.006714,0.565685,1266,39.9808
1.7681,89,48.6423,39.9600,6.0429,45.00,-3.6423,0.554924,-0.004047,-0.006714,0.565685,1266,39.9808
