t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,0,-0.0000,0.0000,-0.0000,-0.005,-0.0289,80.00,83.23,80.0000,0.4000,0.712444,0.711111,0.001333,-0.000000,0.000000,1499
0.0085,2,enc,1,0,-0.0000,0.0000,-0.0000,-0.005,-0.0289,80.00,83.23,80.0000,0.8000,0.713778,0.711111,0.002667,-0.000000,0.000000,1498
0.0135,3,enc,1,0,-0.0000,0.0000,-0.0000,-0.005,-0.0289,80.00,83.23,80.0000,1.2000,0.715111,0.711111,0.004000,-0.000000,0.000000,1497
0.0186,4,enc,1,0,-0.0000,0.0000,-0.0000,-0.005,-0.0289,80.00,83.23,80.0000,1.6000,0.716444,0.711111,0.005333,-0.000000,0.000000,1496
0.0237,5,enc,1,0,-0.0000,0.0000,-0.0000,-0.005,-0.0289,80.00,83.23,80.0000,2.0000,0.717778,0.711111,0.006667,-0.000000,0.000000,1495
0.0287,6,enc,1,1,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,2.4000,0.719111,0.711111,0.008000,-0.000000,0.000000,1494
0.0338,7,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,2.8000,0.720444,0.711111,0.009333,-0.000000,0.000000,1493
0.0389,8,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,3.2000,0.721778,0.711111,0.010667,-0.000000,0.000000,1492
0.0439,9,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,3.6000,0.723111,0.711111,0.012000,-0.000000,0.000000,1491
0.0490,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,4.0000,0.724444,0.711111,0.013333,-0.000000,0.000000,1490
0.0541,11,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,4.4000,0.725778,0.711111,0.014667,-0.000000,0.000000,1489
0.0591,12,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,4.8000,0.727111,0.711111,0.016000,-0.000000,0.000000,1488
0.0642,13,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,5.2000,0.728444,0.711111,0.017333,-0.000000,0.000000,1487
0.0693,14,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,5.6000,0.729778,0.711111,0.018667,-0.000000,0.000000,1486
0.0744,15,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,6.0000,0.731111,0.711111,0.020000,-0.000000,0.000000,1485
0.0794,16,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,6.4000,0.732444,0.711111,0.021333,-0.000000,0.000000,1484
0.0845,17,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,6.8000,0.733778,0.711111,0.022667,-0.000000,0.000000,1483
0.0896,18,enc,1,0,-0.0000,0.0000,-0.0000,-0.0447,-0.041,80.00,83.23,80.0000,7.2000,0.735111,0.711111,0.024000,-0.000000,0.000000,1482
