t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,0,-0.0000,0.0000,-0.0000,-0.038,0.0756,80.00,83.18,80.0000,0.4000,0.268000,0.266667,0.001333,-0.000000,0.000000,1499
0.0094,2,enc,1,0,-0.0000,0.0000,-0.0000,-0.038,0.0756,80.00,83.18,80.0000,0.8000,0.269333,0.266667,0.002667,-0.000000,0.000000,1498
0.0145,3,enc,1,0,-0.0000,0.0000,-0.0000,-0.038,0.0756,80.00,83.18,80.0000,1.2000,0.270667,0.266667,0.004000,-0.000000,0.000000,1497
0.0196,4,enc,1,1,-0.0000,0.0000,-0.0000,0.0012,0.0877,80.00,83.18,80.0000,1.6000,0.272000,0.266667,0.005333,-0.000000,0.000000,1496
0.0247,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0012,0.0877,80.00,83.18,80.0000,2.0000,0.273333,0.266667,0.006667,-0.000000,0.000000,1495
0.0298,6,enc,1,0,-0.0000,0.0000,-0.0000,0.0012,0.0877,80.00,83.18,80.0000,2.4000,0.274667,0.266667,0.008000,-0.000000,0.000000,1494
0.0348,7,enc,1,0,-0.0000,0.0000,-0.0000,0.0012,0.0877,80.00,83.18,80.0000,2.8000,0.276000,0.266667,0.009333,-0.000000,0.000000,1493
0.0399,8,enc,1,0,-0.0000,0.0000,-0.0000,0.0012,0.0877,80.00,83.18,80.0000,3.2000,0.277333,0.266667,0.010667,-0.000000,0.000000,1492
0.0450,9,enc,1,0,-0.0000,0.0000,-0.0000,0.0012,0.0877,80.00,83.18,80.0000,3.6000,0.278667,0.266667,0.012000,-0.000000,0.000000,1491
0.0501,10,enc,1,1,-0.0000,0.0000,-0.0000,-0.0429,0.088,80.00,83.18,80.0000,4.0000,0.280000,0.266667,0.013333,-0.000000,0.000000,1490
0.0552,11,enc,1,0,-0.0000,0.0000,-0.0000,-0.0429,0.088,80.00,83.18,80.0000,4.4000,0.281333,0.266667,0.014667,-0.000000,0.000000,1489
0.0603,12,enc,1,0,-0.0000,0.0000,-0.0000,-0.0429,0.088,80.00,83.18,80.0000,4.8000,0.282667,0.266667,0.016000,-0.000000,0.000000,1488
0.0653,13,enc,1,0,-0.0000,0.0000,-0.0000,-0.0429,0.088,80.00,83.18,80.0000,5.2000,0.284000,0.266667,0.017333,-0.000000,0.000000,1487
0.0704,14,enc,1,0,-0.0000,0.0000,-0.0000,-0.0429,0.088,80.00,83.18,80.0000,5.6000,0.285333,0.266667,0.018667,-0.000000,0.000000,1486
