t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,0.0207,0.0395,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1480
0.0099,2,enc,0,-0.0000,0.0000,-0.0000,0.0207,0.0395,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1460
0.0150,3,enc,0,-0.0000,0.0000,-0.0000,0.0207,0.0395,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1440
0.0201,4,enc,0,-0.0000,0.0000,-0.0000,0.0207,0.0395,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1420
0.0252,5,enc,0,-0.0000,0.0000,-0.0000,0.0207,0.0395,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1400
0.0303,6,enc,1,-0.0000,0.0000,-0.0000,-0.0118,0.0333,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1380
0.0354,7,enc,0,-0.0000,0.0000,-0.0000,-0.0118,0.0333,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1360
0.0405,8,enc,0,-0.0000,0.0000,-0.0000,-0.0118,0.0333,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1340
0.0456,9,enc,0,-0.0000,0.0000,-0.0000,-0.0118,0.0333,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1320
0.0507,10,enc,0,-0.0000,0.0000,-0.0000,-0.0118,0.0333,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1300
0.0558,11,enc,1,-0.0000,0.0000,-0.0000,-0.0223,0.0524,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1280
0.0609,12,enc,0,-0.0000,0.0000,-0.0000,-0.0223,0.0524,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1260
0.0660,13,enc,0,-0.0000,0.0000,-0.0000,-0.0223,0.0524,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1240
0.0711,14,enc,0,-0.0000,0.0000,-0.0000,-0.0223,0.0524,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1220
0.0761,15,enc,0,-0.0000,0.0000,-0.0000,-0.0223,0.0524,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1212
0.0813,16,enc,0,-0.0000,0.0000,-0.0000,-0.0223,0.0524,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1212
0.0863,17,enc,0,-0.0000,0.0000,-0.0000,-0.0223,0.0524,20.00,82.02,20.0000,0.0000,0.700000,0.555556,0.001111,-0.000000,0.195616,1212
