t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,0,-0.0000,0.0000,-0.0000,-0.0489,0.263,80.00,83.32,80.0000,0.4000,0.090222,0.088889,0.001333,-0.000000,0.000000,1498
0.0078,2,enc,1,0,-0.0000,0.0000,-0.0000,-0.0489,0.263,80.00,83.32,80.0000,0.8000,0.091556,0.088889,0.002667,-0.000000,0.000000,1496
0.0129,3,enc,1,0,-0.0000,0.0000,-0.0000,-0.0489,0.263,80.00,83.32,80.0000,1.2000,0.092889,0.088889,0.004000,-0.000000,0.000000,1494
0.0180,4,enc,1,0,-0.0000,0.0000,-0.0000,-0.0489,0.263,80.00,83.32,80.0000,1.6000,0.094222,0.088889,0.005333,-0.000000,0.000000,1492
0.0231,5,enc,1,0,-0.0000,0.0000,-0.0000,-0.0489,0.263,80.00,83.32,80.0000,2.0000,0.095556,0.088889,0.006667,-0.000000,0.000000,1490
0.0282,6,enc,1,1,-0.0000,0.0000,-0.0000,-0.0486,0.3025,80.00,83.32,80.0000,2.4000,0.096889,0.088889,0.008000,-0.000000,0.000000,1488
0.0332,7,enc,1,0,-0.0000,0.0000,-0.0000,-0.0486,0.3025,80.00,83.32,80.0000,2.8000,0.098222,0.088889,0.009333,-0.000000,0.000000,1486
0.0383,8,enc,1,0,-0.0000,0.0000,-0.0000,-0.0486,0.3025,80.00,83.32,80.0000,3.2000,0.099556,0.088889,0.010667,-0.000000,0.000000,1484
0.0434,9,enc,1,0,-0.0000,0.0000,-0.0000,-0.0486,0.3025,80.00,83.32,80.0000,3.6000,0.100889,0.088889,0.012000,-0.000000,0.000000,1482
0.0485,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.0486,0.3025,80.00,83.32,80.0000,4.0000,0.102222,0.088889,0.013333,-0.000000,0.000000,1480
0.0536,11,enc,1,0,-0.0000,0.0000,-0.0000,-0.0486,0.3025,80.00,83.32,80.0000,4.4000,0.103556,0.088889,0.014667,-0.000000,0.000000,1478
0.0587,12,enc,1,1,-0.0000,0.0000,-0.0000,-0.0482,0.347,80.00,83.32,80.0000,4.8000,0.104889,0.088889,0.016000,-0.000000,0.000000,1476
0.0638,13,enc,1,0,-0.0000,0.0000,-0.0000,-0.0482,0.347,80.00,83.32,80.0000,5.2000,0.106222,0.088889,0.017333,-0.000000,0.000000,1474
0.0689,14,enc,1,1,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,5.6000,0.107556,0.088889,0.018667,-0.000000,0.000000,1472
0.0740,15,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,6.0000,0.108889,0.088889,0.020000,-0.000000,0.000000,1470
0.0790,16,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,6.4000,0.110222,0.088889,0.021333,-0.000000,0.000000,1468
0.0841,17,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,6.8000,0.111556,0.088889,0.022667,-0.000000,0.000000,1466
0.0892,18,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,7.2000,0.112889,0.088889,0.024000,-0.000000,0.000000,1464
0.0943,19,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,7.6000,0.114222,0.088889,0.025333,-0.000000,0.000000,1462
0.0994,20,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,8.0000,0.115556,0.088889,0.026667,-0.000000,0.000000,1460
0.1045,21,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,8.4000,0.116889,0.088889,0.028000,-0.000000,0.000000,1458
0.1096,22,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,8.8000,0.118222,0.088889,0.029333,-0.000000,0.000000,1456
0.1147,23,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,9.2000,0.119556,0.088889,0.030667,-0.000000,0.000000,1454
0.1198,24,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,9.6000,0.120889,0.088889,0.032000,-0.000000,0.000000,1452
0.1249,25,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,10.0000,0.122222,0.088889,0.033333,-0.000000,0.000000,1450
0.1300,26,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,10.4000,0.123556,0.088889,0.034667,-0.000000,0.000000,1448
0.1351,27,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,10.8000,0.124889,0.088889,0.036000,-0.000000,0.000000,1446
0.1402,28,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,11.2000,0.126222,0.088889,0.037333,-0.000000,0.000000,1444
0.1452,29,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,11.6000,0.127556,0.088889,0.038667,-0.000000,0.000000,1442
0.1503,30,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,12.0000,0.128889,0.088889,0.040000,-0.000000,0.000000,1440
0.1554,31,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,12.4000,0.130222,0.088889,0.041333,-0.000000,0.000000,1438
0.1605,32,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,12.8000,0.131556,0.088889,0.042667,-0.000000,0.000000,1436
0.1656,33,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,13.2000,0.132889,0.088889,0.044000,-0.000000,0.000000,1434
0.1706,34,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,13.6000,0.134222,0.088889,0.045333,-0.000000,0.000000,1432
0.1757,35,enc,1,1,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,14.0000,0.135556,0.088889,0.046667,-0.000000,0.000000,1430
0.1808,36,enc,1,0,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,14.4000,0.136889,0.088889,0.048000,-0.000000,0.000000,1428
0.1859,37,enc,1,0,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,14.8000,0.138222,0.088889,0.049333,-0.000000,0.000000,1426
0.1910,38,enc,1,0,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,15.2000,0.139556,0.088889,0.050667,-0.000000,0.000000,1424
0.1960,39,enc,1,0,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,15.6000,0.140889,0.088889,0.052000,-0.000000,0.000000,1422
0.2011,40,enc,1,0,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,16.0000,0.142222,0.088889,0.053333,-0.000000,0.000000,1421
0.2062,41,enc,1,0,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,16.4000,0.143556,0.088889,0.054667,-0.000000,0.000000,1421
0.2113,42,enc,1,0,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,16.8000,0.144889,0.088889,0.056000,-0.000000,0.000000,1420
0.2163,43,enc,1,0,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,17.2000,0.146222,0.088889,0.057333,-0.000000,0.000000,1420
0.2214,44,enc,1,0,-0.0000,0.0000,-0.0000,-0.0077,0.3995,80.00,83.32,80.0000,17.6000,0.147556,0.088889,0.058667,-0.000000,0.000000,1419
0.2265,45,enc,1,1,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,18.0000,0.148889,0.088889,0.060000,-0.000000,0.000000,1419
0.2316,46,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,18.4000,0.150222,0.088889,0.061333,-0.000000,0.000000,1418
0.2367,47,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,18.8000,0.151556,0.088889,0.062667,-0.000000,0.000000,1418
0.2418,48,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,19.2000,0.152889,0.088889,0.064000,-0.000000,0.000000,1417
0.2468,49,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,19.6000,0.154222,0.088889,0.065333,-0.000000,0.000000,1417
0.2519,50,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,20.0000,0.155556,0.088889,0.066667,-0.000000,0.000000,1416
0.2570,51,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,20.4000,0.156889,0.088889,0.068000,-0.000000,0.000000,1416
0.2621,52,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,20.8000,0.158222,0.088889,0.069333,-0.000000,0.000000,1415
0.2672,53,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,21.2000,0.159556,0.088889,0.070667,-0.000000,0.000000,1415
0.2723,54,enc,1,0,-0.0000,0.0000,-0.0000,-0.008,0.3599,80.00,83.32,80.0000,21.6000,0.160889,0.088889,0.072000,-0.000000,0.000000,1414
