t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,0.2250,0.400750,0.400000,0.000750,-0.000000,0.000000,1480
0.0051,2,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,0.4500,0.401500,0.400000,0.001500,-0.000000,0.000000,1460
0.0102,3,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,0.6750,0.402250,0.400000,0.002250,-0.000000,0.000000,1440
0.0153,4,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,0.9000,0.403000,0.400000,0.003000,-0.000000,0.000000,1420
0.0203,5,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,1.1250,0.403750,0.400000,0.003750,-0.000000,0.000000,1400
0.0258,6,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,1.3500,0.404500,0.400000,0.004500,-0.000000,0.000000,1380
0.0313,7,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,1.5750,0.405250,0.400000,0.005250,-0.000000,0.000000,1360
0.0364,8,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,1.8000,0.406000,0.400000,0.006000,-0.000000,0.000000,1340
0.0415,9,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,2.0250,0.406750,0.400000,0.006750,-0.000000,0.000000,1322
0.0465,10,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,2.2500,0.407500,0.400000,0.007500,-0.000000,0.000000,1322
0.0516,11,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,2.4750,0.408250,0.400000,0.008250,-0.000000,0.000000,1321
0.0567,12,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,2.7000,0.409000,0.400000,0.009000,-0.000000,0.000000,1321
0.0618,13,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,2.9250,0.409750,0.400000,0.009750,-0.000000,0.000000,1321
0.0668,14,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,3.1500,0.410500,0.400000,0.010500,-0.000000,0.000000,1321
0.0719,15,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,3.3750,0.411250,0.400000,0.011250,-0.000000,0.000000,1320
0.0770,16,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,3.6000,0.412000,0.400000,0.012000,-0.000000,0.000000,1320
0.0820,17,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,3.8250,0.412750,0.400000,0.012750,-0.000000,0.000000,1320
0.0872,18,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,4.0500,0.413500,0.400000,0.013500,-0.000000,0.000000,1319
0.0922,19,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,4.2750,0.414250,0.400000,0.014250,-0.000000,0.000000,1319
0.0973,20,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,4.5000,0.415000,0.400000,0.015000,-0.000000,0.000000,1319
0.1024,21,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,4.7250,0.415750,0.400000,0.015750,-0.000000,0.000000,1319
0.1074,22,-0.0000,0.0000,-0.0218,45.00,85.47,130.47,45.0000,4.9500,0.416500,0.400000,0.016500,-0.000000,0.000000,1318
