t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1498
0.0089,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1496
0.0140,3,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1494
0.0191,4,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1492
0.0242,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1490
0.0293,6,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1488
0.0344,7,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1486
0.0395,8,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1484
0.0446,9,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1482
0.0497,10,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1480
0.0548,11,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1478
0.0598,12,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1476
0.0649,13,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1474
0.0700,14,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1472
0.0751,15,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1470
0.0802,16,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1468
0.0853,17,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1466
0.0903,18,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1464
0.0954,19,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1462
0.1005,20,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1460
0.1056,21,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1458
0.1107,22,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1456
0.1158,23,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1454
0.1208,24,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1452
0.1259,25,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1450
0.1310,26,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1448
0.1361,27,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1446
0.1412,28,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1444
0.1464,29,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1442
0.1515,30,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1440
0.1566,31,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1438
0.1617,32,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1436
0.1668,33,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1434
0.1719,34,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1432
0.1770,35,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1430
0.1820,36,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1428
0.1871,37,enc,1,0,-0.0000,0.0000,-0.0000,0.0322,-0.415,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1426
0.1922,38,enc,1,1,-0.0000,0.0000,-0.0000,0.0326,-0.5481,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1424
0.1973,39,enc,1,0,-0.0000,0.0000,-0.0000,0.0326,-0.5481,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1422
0.2023,40,enc,1,1,-0.0000,0.0000,-0.0000,-0.103,-0.5485,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1420
0.2074,41,enc,1,0,-0.0000,0.0000,-0.0000,-0.103,-0.5485,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1418
0.2125,42,enc,1,0,-0.0000,0.0000,-0.0000,-0.103,-0.5485,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1416
0.2176,43,enc,1,0,-0.0000,0.0000,-0.0000,-0.103,-0.5485,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1414
0.2227,44,enc,1,0,-0.0000,0.0000,-0.0000,-0.103,-0.5485,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1412
0.2277,45,enc,1,0,-0.0000,0.0000,-0.0000,-0.103,-0.5485,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1410
0.2328,46,enc,1,0,-0.0000,0.0000,-0.0000,-0.103,-0.5485,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1408
0.2379,47,enc,1,1,-0.0000,0.0000,-0.0000,0.0279,-0.5952,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1406
0.2430,48,enc,1,0,-0.0000,0.0000,-0.0000,0.0279,-0.5952,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1404
0.2481,49,enc,1,0,-0.0000,0.0000,-0.0000,0.0279,-0.5952,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1402
0.2531,50,enc,1,0,-0.0000,0.0000,-0.0000,0.0279,-0.5952,80.00,87.84,80.0000,0.0000,0.500000,0.711111,0.000000,-0.000000,0.210708,1400
