t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
4.4429,222,8.5973,8.1000,-0.1346,-0.0000,45.00,36.4027,0.600000,1.415660,0.000000,1.343503,1250,12.3335
4.4630,223,8.5973,8.1000,-0.1346,-0.0000,45.00,36.4027,0.600000,1.415660,0.000000,1.343503,1250,12.3335
4.4831,224,8.5928,8.1000,-0.1334,-0.0000,45.00,36.4072,0.600000,1.415836,0.000000,1.343503,1250,12.3380
4.5033,225,8.5928,8.1000,-0.1334,-0.0000,45.00,36.4072,0.600000,1.415836,0.000000,1.343503,1250,12.3380
4.5234,226,8.5928,8.1000,-0.1334,-0.0000,45.00,36.4072,0.600000,1.415836,0.000000,1.343503,1250,12.3380
4.5435,227,8.5928,8.1000,-0.1334,-0.0000,45.00,36.4072,0.600000,1.415836,0.000000,1.343503,1250,12.3380
4.5636,228,8.5928,8.1000,-0.1334,-0.0000,45.00,36.4072,0.600000,1.415836,0.000000,1.343503,1250,12.3380
4.5837,229,8.5828,8.1000,-0.1322,-0.0000,45.00,36.4172,0.600000,1.416225,0.000000,1.343503,1250,12.3480
4.6038,230,8.5828,8.1000,-0.1322,-0.0000,45.00,36.4172,0.600000,1.416225,0.000000,1.343503,1250,12.3480
4.6239,231,8.5828,8.1000,-0.1322,-0.0000,45.00,36.4172,0.600000,1.416225,0.000000,1.343503,1250,12.3480
4.6440,232,8.5828,8.1000,-0.1322,-0.0000,45.00,36.4172,0.600000,1.416225,0.000000,1.343503,1250,12.3480
4.6641,233,8.5828,8.1000,-0.1322,-0.0000,45.00,36.4172,0.600000,1.416225,0.000000,1.343503,1250,12.3480
4.6842,234,8.5828,8.1000,-0.1322,-0.0000,45.00,36.4172,0.600000,1.416225,0.000000,1.343503,1250,12.3480
4.7043,235,8.5828,8.1000,-0.1322,-0.0000,45.00,36.4172,0.600000,1.416225,0.000000,1.343503,1250,12.3480
4.7243,236,8.5828,8.1000,-0.1322,-0.0000,45.00,36.4172,0.600000,1.416225,0.000000,1.343503,1250,12.3480
4.7444,237,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.7646,238,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.7847,239,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.8048,240,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.8249,241,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.8450,242,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.8651,243,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.8852,244,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.9053,245,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.9254,246,8.5783,8.1000,-0.1311,-0.0000,45.00,36.4217,0.600000,1.416401,0.000000,1.343503,1250,12.3525
4.9455,247,8.5737,8.1000,-0.1299,-0.0000,45.00,36.4263,0.600000,1.416577,0.000000,1.343503,1250,12.3571
4.9656,248,8.5737,8.1000,-0.1299,-0.0000,45.00,36.4263,0.600000,1.416577,0.000000,1.343503,1250,12.3571
4.9857,249,8.5737,8.1000,-0.1299,-0.0000,45.00,36.4263,0.600000,1.416577,0.000000,1.343503,1250,12.3571
5.0058,250,8.5737,8.1000,-0.1299,-0.0000,45.00,36.4263,0.600000,1.416577,0.000000,1.343503,1250,12.3571
5.0259,251,8.5737,8.1000,-0.1299,-0.0000,45.00,36.4263,0.600000,1.416577,0.000000,1.343503,1250,12.3571
5.0460,252,8.5737,8.1000,-0.1299,-0.0000,45.00,36.4263,0.600000,1.416577,0.000000,1.343503,1250,12.3571
