t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,0,-0.0000,0.0000,-0.0000,0.0108,-0.0902,80.00,83.24,80.0000,0.4000,0.445778,0.444444,0.001333,-0.000000,0.000000,1475
0.0070,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0108,-0.0902,80.00,83.24,80.0000,0.8000,0.447111,0.444444,0.002667,-0.000000,0.000000,1450
0.0120,3,enc,1,0,-0.0000,0.0000,-0.0000,0.0108,-0.0902,80.00,83.24,80.0000,1.2000,0.448444,0.444444,0.004000,-0.000000,0.000000,1425
0.0171,4,enc,1,0,-0.0000,0.0000,-0.0000,0.0108,-0.0902,80.00,83.24,80.0000,1.6000,0.449778,0.444444,0.005333,-0.000000,0.000000,1400
0.0222,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0108,-0.0902,80.00,83.24,80.0000,2.0000,0.451111,0.444444,0.006667,-0.000000,0.000000,1375
0.0272,6,enc,1,0,-0.0000,0.0000,-0.0000,0.0108,-0.0902,80.00,83.24,80.0000,2.4000,0.452444,0.444444,0.008000,-0.000000,0.000000,1350
0.0323,7,enc,1,0,-0.0000,0.0000,-0.0000,0.0108,-0.0902,80.00,83.24,80.0000,2.8000,0.453778,0.444444,0.009333,-0.000000,0.000000,1325
0.0374,8,enc,1,1,-0.0000,0.0000,-0.0000,-0.0288,-0.1022,80.00,83.24,80.0000,3.2000,0.455111,0.444444,0.010667,-0.000000,0.000000,1304
0.0424,9,enc,1,1,-0.0000,0.0000,-0.0000,0.0157,-0.1026,80.00,83.24,80.0000,3.6000,0.456444,0.444444,0.012000,-0.000000,0.000000,1303
0.0475,10,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,-0.1026,80.00,83.24,80.0000,4.0000,0.457778,0.444444,0.013333,-0.000000,0.000000,1303
0.0526,11,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,-0.1026,80.00,83.24,80.0000,4.4000,0.459111,0.444444,0.014667,-0.000000,0.000000,1302
0.0576,12,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,-0.1026,80.00,83.24,80.0000,4.8000,0.460444,0.444444,0.016000,-0.000000,0.000000,1302
0.0627,13,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,-0.1026,80.00,83.24,80.0000,5.2000,0.461778,0.444444,0.017333,-0.000000,0.000000,1301
0.0678,14,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,-0.1026,80.00,83.24,80.0000,5.6000,0.463111,0.444444,0.018667,-0.000000,0.000000,1301
0.0728,15,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,-0.1026,80.00,83.24,80.0000,6.0000,0.464444,0.444444,0.020000,-0.000000,0.000000,1300
0.0779,16,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,-0.1026,80.00,83.24,80.0000,6.4000,0.465778,0.444444,0.021333,-0.000000,0.000000,1300
0.0830,17,enc,1,0,-0.0000,0.0000,-0.0000,0.0157,-0.1026,80.00,83.24,80.0000,6.8000,0.467111,0.444444,0.022667,-0.000000,0.000000,1299
