t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,0.0291,-0.2384,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1498
0.0113,2,enc,0,-0.0000,0.0000,-0.0000,0.0291,-0.2384,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1496
0.0164,3,enc,0,-0.0000,0.0000,-0.0000,0.0291,-0.2384,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1494
0.0215,4,enc,0,-0.0000,0.0000,-0.0000,0.0291,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1492
0.0266,5,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1490
0.0320,6,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1488
0.0371,7,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1486
0.0422,8,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1484
0.0473,9,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1482
0.0524,10,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1480
0.0575,11,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1478
0.0627,12,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1476
0.0678,13,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1474
0.0729,14,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1472
0.0780,15,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1470
0.0831,16,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1468
0.0884,17,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1466
0.0935,18,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1464
0.0986,19,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1462
0.1037,20,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1460
0.1088,21,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1458
0.1140,22,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1456
0.1191,23,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1454
0.1242,24,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1452
0.1293,25,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1450
0.1344,26,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1448
0.1395,27,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1446
0.1447,28,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1444
0.1498,29,enc,0,-0.0000,0.0000,-0.0000,0.0221,-0.277,20.00,82.12,20.0000,0.0000,1.000000,0.333333,0.000000,-0.000000,0.831063,1442
