t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1480
0.0051,2,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1460
0.0102,3,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1440
0.0153,4,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1420
0.0203,5,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1400
0.0254,6,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1380
0.0305,7,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1360
0.0356,8,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1340
0.0407,9,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1320
0.0457,10,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1300
0.0508,11,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1280
0.0559,12,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1260
0.0610,13,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1240
0.0660,14,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.0711,15,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.0762,16,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.0813,17,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.0864,18,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.0914,19,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.0965,20,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1016,21,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1067,22,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1117,23,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1168,24,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1219,25,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1270,26,-0.0000,0.0000,0.1228,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1320,27,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1371,28,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1422,29,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1472,30,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1523,31,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1574,32,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1625,33,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1675,34,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1726,35,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1777,36,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1827,37,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1878,38,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1929,39,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.1979,40,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.2030,41,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.2081,42,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.2132,43,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.2182,44,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
0.2233,45,-0.0000,0.0000,0.1336,70.00,82.23,152.23,70.0000,0.0000,0.650000,1.166667,0.000583,-0.000000,0.116492,1231
