t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1286,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1480
0.0053,2,-0.0000,0.0000,0.1286,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1460
0.0103,3,-0.0000,0.0000,0.1286,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1440
0.0154,4,-0.0000,0.0000,0.1286,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1420
0.0205,5,-0.0000,0.0000,0.1286,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1400
0.0256,6,-0.0000,0.0000,0.1286,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1380
0.0307,7,-0.0000,0.0000,0.1179,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1360
0.0358,8,-0.0000,0.0000,0.1179,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1340
0.0408,9,-0.0000,0.0000,0.1179,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1320
0.0459,10,-0.0000,0.0000,0.1179,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1300
0.0510,11,-0.0000,0.0000,0.1179,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1287
0.0561,12,-0.0000,0.0000,0.1179,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1287
0.0611,13,-0.0000,0.0000,0.1179,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1287
0.0662,14,-0.0000,0.0000,0.1179,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1287
0.0713,15,-0.0000,0.0000,0.1179,90.00,82.25,172.25,90.0000,0.0000,0.500000,1.000000,0.000750,-0.000000,0.033697,1287
