t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.0500,0.588761,0.088889,0.000167,-0.000000,0.499705,1498
0.0104,2,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.1000,0.588928,0.088889,0.000333,-0.000000,0.499705,1496
0.0155,3,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.1500,0.589094,0.088889,0.000500,-0.000000,0.499705,1494
0.0206,4,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.2000,0.589261,0.088889,0.000667,-0.000000,0.499705,1492
0.0259,5,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.2500,0.589428,0.088889,0.000833,-0.000000,0.499705,1490
0.0311,6,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.3000,0.589594,0.088889,0.001000,-0.000000,0.499705,1488
0.0363,7,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.3500,0.589761,0.088889,0.001167,-0.000000,0.499705,1486
0.0413,8,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.4000,0.589928,0.088889,0.001333,-0.000000,0.499705,1484
0.0464,9,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.4500,0.590094,0.088889,0.001500,-0.000000,0.499705,1482
0.0515,10,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.5000,0.590261,0.088889,0.001667,-0.000000,0.499705,1480
0.0567,11,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.5500,0.590428,0.088889,0.001833,-0.000000,0.499705,1478
0.0619,12,enc,0,-0.0000,0.0000,-0.0000,-0.0009,0.0605,10.00,81.97,10.0000,0.6000,0.590594,0.088889,0.002000,-0.000000,0.499705,1476
0.0670,13,enc,1,-0.0000,0.0000,-0.0000,-0.0102,0.0816,10.00,81.97,10.0000,0.6500,0.590761,0.088889,0.002167,-0.000000,0.499705,1474
0.0721,14,enc,0,-0.0000,0.0000,-0.0000,-0.0102,0.0816,10.00,81.97,10.0000,0.7000,0.590928,0.088889,0.002333,-0.000000,0.499705,1472
0.0772,15,enc,1,-0.0000,0.0000,-0.0000,-0.0142,0.0424,10.00,81.97,10.0000,0.7500,0.591094,0.088889,0.002500,-0.000000,0.499705,1470
0.0823,16,enc,1,-0.0000,0.0000,-0.0000,-0.0048,0.0213,10.00,81.97,10.0000,0.8000,0.591261,0.088889,0.002667,-0.000000,0.499705,1468
0.0874,17,enc,0,-0.0000,0.0000,-0.0000,-0.0048,0.0213,10.00,81.97,10.0000,0.8500,0.591428,0.088889,0.002833,-0.000000,0.499705,1466
0.0925,18,enc,0,-0.0000,0.0000,-0.0000,-0.0048,0.0213,10.00,81.97,10.0000,0.9000,0.591594,0.088889,0.003000,-0.000000,0.499705,1464
0.0976,19,enc,0,-0.0000,0.0000,-0.0000,-0.0048,0.0213,10.00,81.97,10.0000,0.9500,0.591761,0.088889,0.003167,-0.000000,0.499705,1462
0.1027,20,enc,1,-0.0000,0.0000,-0.0000,-0.0206,0.0045,10.00,81.97,10.0000,1.0000,0.591928,0.088889,0.003333,-0.000000,0.499705,1460
0.1078,21,enc,1,-0.0000,0.0000,-0.0000,-0.0142,0.0424,10.00,81.97,10.0000,1.0500,0.592094,0.088889,0.003500,-0.000000,0.499705,1458
0.1129,22,enc,0,-0.0000,0.0000,-0.0000,-0.0142,0.0424,10.00,81.97,10.0000,1.1000,0.592261,0.088889,0.003667,-0.000000,0.499705,1456
0.1180,23,enc,1,-0.0000,0.0000,-0.0000,-0.0507,-0.0029,10.00,81.97,10.0000,1.1500,0.592428,0.088889,0.003833,-0.000000,0.499705,1454
0.1231,24,enc,1,-0.0000,0.0000,-0.0000,-0.0246,-0.0348,10.00,81.97,10.0000,1.2000,0.592594,0.088889,0.004000,-0.000000,0.499705,1452
0.1281,25,enc,0,-0.0000,0.0000,-0.0000,-0.0246,-0.0348,10.00,81.97,10.0000,1.2500,0.592761,0.088889,0.004167,-0.000000,0.499705,1450
0.1332,26,enc,0,-0.0000,0.0000,-0.0000,-0.0246,-0.0348,10.00,81.97,10.0000,1.3000,0.592928,0.088889,0.004333,-0.000000,0.499705,1448
0.1383,27,enc,1,-0.0000,0.0000,-0.0000,-0.0152,-0.0558,10.00,81.97,10.0000,1.3500,0.593094,0.088889,0.004500,-0.000000,0.499705,1446
0.1434,28,enc,0,-0.0000,0.0000,-0.0000,-0.0152,-0.0558,10.00,81.97,10.0000,1.4000,0.593261,0.088889,0.004667,-0.000000,0.499705,1444
0.1484,29,enc,0,-0.0000,0.0000,-0.0000,-0.0152,-0.0558,10.00,81.97,10.0000,1.4500,0.593428,0.088889,0.004833,-0.000000,0.499705,1442
0.1535,30,enc,1,-0.0000,0.0000,-0.0000,-0.0246,-0.0348,10.00,81.97,10.0000,1.5000,0.593594,0.088889,0.005000,-0.000000,0.499705,1440
0.1586,31,enc,0,-0.0000,0.0000,-0.0000,-0.0246,-0.0348,10.00,81.97,10.0000,1.5500,0.593761,0.088889,0.005167,-0.000000,0.499705,1438
0.1637,32,enc,1,-0.0000,0.0000,-0.0000,-0.0285,-0.0742,10.00,81.97,10.0000,1.6000,0.593928,0.088889,0.005333,-0.000000,0.499705,1436
0.1688,33,enc,1,-0.0000,0.0000,-0.0000,-0.0192,-0.0952,10.00,81.97,10.0000,1.6500,0.594094,0.088889,0.005500,-0.000000,0.499705,1434
0.1738,34,enc,0,-0.0000,0.0000,-0.0000,-0.0192,-0.0952,10.00,81.97,10.0000,1.7000,0.594261,0.088889,0.005667,-0.000000,0.499705,1432
