t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.6226,32,0.0434,-0.0000,0.0066,-0.0000,45.00,44.9566,0.600000,1.748313,0.000000,1.343503,1250,16.8324
0.6427,33,0.0434,-0.0000,0.0066,-0.0000,45.00,44.9566,0.600000,1.748313,0.000000,1.343503,1250,16.8324
0.6628,34,0.0434,-0.0000,0.0066,-0.0000,45.00,44.9566,0.600000,1.748313,0.000000,1.343503,1250,16.8324
0.6829,35,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
0.7030,36,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
0.7230,37,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
0.7431,38,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
0.7632,39,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
0.7833,40,0.0434,-0.0000,0.0066,-0.0000,45.00,44.9566,0.600000,1.748313,0.000000,1.343503,1250,16.8324
0.8034,41,0.0434,-0.0000,0.0066,-0.0000,45.00,44.9566,0.600000,1.748313,0.000000,1.343503,1250,16.8324
0.8234,42,0.0434,-0.0000,0.0066,-0.0000,45.00,44.9566,0.600000,1.748313,0.000000,1.343503,1250,16.8324
0.8435,43,0.0434,-0.0000,0.0066,-0.0000,45.00,44.9566,0.600000,1.748313,0.000000,1.343503,1250,16.8324
0.8636,44,0.0434,-0.0000,0.0066,-0.0000,45.00,44.9566,0.600000,1.748313,0.000000,1.343503,1250,16.8324
0.8837,45,0.0442,-0.0000,-0.0033,-0.0000,45.00,44.9558,0.600000,1.748281,0.000000,1.343503,1250,16.8315
0.9038,46,0.0442,-0.0000,-0.0033,-0.0000,45.00,44.9558,0.600000,1.748281,0.000000,1.343503,1250,16.8315
0.9239,47,0.0442,-0.0000,-0.0033,-0.0000,45.00,44.9558,0.600000,1.748281,0.000000,1.343503,1250,16.8315
0.9439,48,0.0442,-0.0000,-0.0033,-0.0000,45.00,44.9558,0.600000,1.748281,0.000000,1.343503,1250,16.8315
0.9640,49,0.0442,-0.0000,-0.0033,-0.0000,45.00,44.9558,0.600000,1.748281,0.000000,1.343503,1250,16.8315
0.9841,50,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.0042,51,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.0243,52,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.0443,53,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.0644,54,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.0845,55,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.1046,56,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.1247,57,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.1448,58,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.1650,59,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.1851,60,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.2053,61,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.2254,62,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.2454,63,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.2655,64,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.2856,65,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.3057,66,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.3258,67,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.3459,68,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.3665,69,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.3866,70,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.4067,71,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.4268,72,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.4468,73,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.4669,74,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.4870,75,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.5071,76,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.5272,77,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.5473,78,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.5673,79,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.5876,80,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.6077,81,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.6278,82,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.6479,83,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.6680,84,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.6881,85,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.7082,86,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.7283,87,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.7484,88,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.7684,89,0.0348,-0.0000,-0.0001,-0.0000,45.00,44.9652,0.600000,1.748649,0.000000,1.343503,1250,16.8410
1.7885,90,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.8086,91,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.8287,92,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.8488,93,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.8689,94,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.8890,95,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.9092,96,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.9293,97,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.9494,98,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.9695,99,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
1.9895,100,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
2.0096,101,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
2.0297,102,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
2.0498,103,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
2.0699,104,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
2.0900,105,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
2.1101,106,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
2.1302,107,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
2.1503,108,0.0449,-0.0000,-0.0019,-0.0000,45.00,44.9551,0.600000,1.748254,0.000000,1.343503,1250,16.8309
2.1704,109,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.1905,110,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.2106,111,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.2307,112,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.2508,113,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.2709,114,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.2910,115,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.3111,116,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.3312,117,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.3513,118,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.3714,119,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.3915,120,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.4116,121,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.4318,122,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.4518,123,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
2.4720,124,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
2.4921,125,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
2.5122,126,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
2.5323,127,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
2.5524,128,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
2.5725,129,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.5926,130,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.6127,131,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.6328,132,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.6529,133,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.6730,134,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.6931,135,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.7133,136,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.7334,137,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.7534,138,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.7735,139,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.7937,140,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.8138,141,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.8339,142,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.8540,143,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.8741,144,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.8942,145,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.9143,146,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.9344,147,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.9545,148,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.9746,149,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
2.9947,150,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.0148,151,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.0349,152,0.0637,-0.0000,0.0032,-0.0000,45.00,44.9363,0.600000,1.747524,0.000000,1.343503,1250,16.8121
3.0550,153,0.0637,-0.0000,0.0032,-0.0000,45.00,44.9363,0.600000,1.747524,0.000000,1.343503,1250,16.8121
3.0751,154,0.0637,-0.0000,0.0032,-0.0000,45.00,44.9363,0.600000,1.747524,0.000000,1.343503,1250,16.8121
3.0952,155,0.0637,-0.0000,0.0032,-0.0000,45.00,44.9363,0.600000,1.747524,0.000000,1.343503,1250,16.8121
3.1153,156,0.0637,-0.0000,0.0032,-0.0000,45.00,44.9363,0.600000,1.747524,0.000000,1.343503,1250,16.8121
3.1354,157,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.1555,158,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.1756,159,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.1957,160,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.2158,161,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.2359,162,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.2560,163,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.2761,164,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.2962,165,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.3165,166,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.3367,167,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.3568,168,0.0694,-0.0000,0.0030,-0.0000,45.00,44.9306,0.600000,1.747302,0.000000,1.343503,1250,16.8064
3.3769,169,0.0637,-0.0000,0.0032,-0.0000,45.00,44.9363,0.600000,1.747524,0.000000,1.343503,1250,16.8121
3.3970,170,0.0637,-0.0000,0.0032,-0.0000,45.00,44.9363,0.600000,1.747524,0.000000,1.343503,1250,16.8121
3.4171,171,0.0637,-0.0000,0.0032,-0.0000,45.00,44.9363,0.600000,1.747524,0.000000,1.343503,1250,16.8121
3.4372,172,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.4573,173,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.4774,174,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.4975,175,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.5178,176,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.5379,177,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.5580,178,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.5781,179,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.5982,180,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
3.6183,181,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8222
3.6384,182,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.6585,183,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.6786,184,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.6987,185,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.7188,186,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.7389,187,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.7590,188,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.7791,189,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.7993,190,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.8194,191,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
3.8395,192,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
3.8596,193,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
3.8797,194,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
3.8998,195,0.0491,-0.0000,0.0065,-0.0000,45.00,44.9509,0.600000,1.748091,0.000000,1.343503,1250,16.8266
3.9199,196,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.9400,197,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.9603,198,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
3.9804,199,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
4.0005,200,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
4.0206,201,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
4.0407,202,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
4.0608,203,0.0535,-0.0000,0.0049,-0.0000,45.00,44.9465,0.600000,1.747918,0.000000,1.343503,1250,16.8222
4.0809,204,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
4.1010,205,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
4.1211,206,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
4.1412,207,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
4.1613,208,0.0592,-0.0000,0.0047,-0.0000,45.00,44.9408,0.600000,1.747696,0.000000,1.343503,1250,16.8165
