t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.1792,-0.0000,0.0124,-0.0000,-60.00,72.82,12.82,-60.1792,0.0000,-0.700000,-1.671643,-0.003343,0.000000,0.044378,1520,17.0007
0.0051,2,0.1792,-0.0000,0.0124,-0.0000,-60.00,72.82,12.82,-60.1792,0.0000,-0.700000,-1.671643,-0.003343,0.000000,0.044378,1540,17.0007
0.0102,3,0.1792,-0.0000,0.0124,-0.0000,-60.00,72.82,12.82,-60.1792,0.0000,-0.700000,-1.671643,-0.003343,0.000000,0.044378,1560,17.0007
0.0152,4,0.1792,-0.0000,0.0124,-0.0000,-60.00,72.82,12.82,-60.1792,0.0000,-0.700000,-1.671643,-0.003343,0.000000,0.044378,1580,17.0007
0.0203,5,0.1730,-0.0000,0.0127,-0.0000,-60.00,72.82,12.82,-60.1730,0.0000,-0.700000,-1.671473,-0.003343,0.000000,0.044378,1600,17.0069
0.0254,6,0.1730,-0.0000,0.0127,-0.0000,-60.00,72.82,12.82,-60.1730,0.0000,-0.700000,-1.671473,-0.003343,0.000000,0.044378,1620,17.0069
0.0304,7,0.1730,-0.0000,0.0127,-0.0000,-60.00,72.82,12.82,-60.1730,0.0000,-0.700000,-1.671473,-0.003343,0.000000,0.044378,1640,17.0069
0.0355,8,0.1730,-0.0000,0.0127,-0.0000,-60.00,72.82,12.82,-60.1730,0.0000,-0.700000,-1.671473,-0.003343,0.000000,0.044378,1660,17.0069
0.0406,9,0.1730,-0.0000,0.0127,-0.0000,-60.00,72.82,12.82,-60.1730,0.0000,-0.700000,-1.671473,-0.003343,0.000000,0.044378,1680,17.0069
0.0457,10,0.1730,-0.0000,0.0127,-0.0000,-60.00,72.82,12.82,-60.1730,0.0000,-0.700000,-1.671473,-0.003343,0.000000,0.044378,1700,17.0069
0.0510,11,0.1730,-0.0000,0.0127,-0.0000,-60.00,72.82,12.82,-60.1730,0.0000,-0.700000,-1.671473,-0.003343,0.000000,0.044378,1720,17.0069
