t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,0.0045,-0.163,80.00,83.22,80.0000,0.4000,0.712444,0.711111,0.001333,-0.000000,0.000000,1498
0.0077,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0045,-0.163,80.00,83.22,80.0000,0.8000,0.713778,0.711111,0.002667,-0.000000,0.000000,1496
0.0128,3,enc,1,0,-0.0000,0.0000,-0.0000,0.0045,-0.163,80.00,83.22,80.0000,1.2000,0.715111,0.711111,0.004000,-0.000000,0.000000,1494
0.0178,4,enc,1,1,-0.0000,0.0000,-0.0000,0.0048,-0.1193,80.00,83.22,80.0000,1.6000,0.716444,0.711111,0.005333,-0.000000,0.000000,1492
0.0229,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0048,-0.1193,80.00,83.22,80.0000,2.0000,0.717778,0.711111,0.006667,-0.000000,0.000000,1490
0.0280,6,enc,1,1,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,2.4000,0.719111,0.711111,0.008000,-0.000000,0.000000,1488
0.0331,7,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,2.8000,0.720444,0.711111,0.009333,-0.000000,0.000000,1486
0.0381,8,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,3.2000,0.721778,0.711111,0.010667,-0.000000,0.000000,1484
0.0432,9,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,3.6000,0.723111,0.711111,0.012000,-0.000000,0.000000,1482
0.0483,10,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,4.0000,0.724444,0.711111,0.013333,-0.000000,0.000000,1480
0.0533,11,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,4.4000,0.725778,0.711111,0.014667,-0.000000,0.000000,1478
0.0584,12,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,4.8000,0.727111,0.711111,0.016000,-0.000000,0.000000,1476
0.0635,13,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,5.2000,0.728444,0.711111,0.017333,-0.000000,0.000000,1474
0.0686,14,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,5.6000,0.729778,0.711111,0.018667,-0.000000,0.000000,1472
0.0736,15,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,6.0000,0.731111,0.711111,0.020000,-0.000000,0.000000,1470
0.0787,16,enc,1,0,-0.0000,0.0000,-0.0000,0.0052,-0.0805,80.00,83.22,80.0000,6.4000,0.732444,0.711111,0.021333,-0.000000,0.000000,1468
0.0838,17,enc,1,1,-0.0000,0.0000,-0.0000,0.0444,-0.0684,80.00,83.22,80.0000,6.8000,0.733778,0.711111,0.022667,-0.000000,0.000000,1466
0.0888,18,enc,1,0,-0.0000,0.0000,-0.0000,0.0444,-0.0684,80.00,83.22,80.0000,7.2000,0.735111,0.711111,0.024000,-0.000000,0.000000,1464
0.0939,19,enc,1,1,-0.0000,0.0000,-0.0000,0.0448,-0.0246,80.00,83.22,80.0000,7.6000,0.736444,0.711111,0.025333,-0.000000,0.000000,1462
