t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,0.0448,0.0122,20.00,84.81,20.0000,0.1000,0.999868,0.177778,0.000333,-0.000000,0.821757,1498
0.0076,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0448,0.0122,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1496
0.0127,3,enc,1,1,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1494
0.0178,4,enc,1,0,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1492
0.0228,5,enc,1,0,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1490
0.0279,6,enc,1,0,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1488
0.0330,7,enc,1,0,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1486
0.0380,8,enc,1,0,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1484
0.0431,9,enc,1,0,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1482
0.0482,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1480
0.0533,11,enc,1,0,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1478
0.0583,12,enc,1,0,-0.0000,0.0000,-0.0000,-0.0121,0.0119,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1476
0.0634,13,enc,1,1,-0.0000,0.0000,-0.0000,-0.012,-0.04,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1474
0.0685,14,enc,1,1,-0.0000,0.0000,-0.0000,0.04,-0.0487,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1472
0.0735,15,enc,1,0,-0.0000,0.0000,-0.0000,0.04,-0.0487,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1470
0.0786,16,enc,1,0,-0.0000,0.0000,-0.0000,0.04,-0.0487,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1468
0.0837,17,enc,1,0,-0.0000,0.0000,-0.0000,0.04,-0.0487,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1466
0.0888,18,enc,1,1,-0.0000,0.0000,-0.0000,0.0403,-0.1057,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1464
0.0939,19,enc,1,1,-0.0000,0.0000,-0.0000,-0.0167,-0.1059,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1462
0.0990,20,enc,1,0,-0.0000,0.0000,-0.0000,-0.0167,-0.1059,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1460
0.1041,21,enc,1,0,-0.0000,0.0000,-0.0000,-0.0167,-0.1059,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1458
0.1092,22,enc,1,0,-0.0000,0.0000,-0.0000,-0.0167,-0.1059,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1456
0.1143,23,enc,1,0,-0.0000,0.0000,-0.0000,-0.0167,-0.1059,20.00,84.81,20.0000,0.2000,1.000000,0.177778,0.000667,-0.000000,0.821757,1454
