t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1480
0.0083,2,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1460
0.0134,3,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1440
0.0185,4,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1420
0.0236,5,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1400
0.0287,6,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1380
0.0338,7,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1360
0.0389,8,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1340
0.0440,9,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1320
0.0491,10,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1300
0.0542,11,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1280
0.0593,12,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.0644,13,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.0695,14,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.0746,15,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.0797,16,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.0848,17,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.0898,18,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.0949,19,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1000,20,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1051,21,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1102,22,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1153,23,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1204,24,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1255,25,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1306,26,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1356,27,-0.0000,0.0000,0.0673,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1407,28,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1458,29,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1511,30,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1562,31,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1613,32,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1664,33,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1715,34,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1766,35,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1817,36,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1868,37,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1919,38,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.1970,39,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2021,40,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2072,41,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2123,42,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2174,43,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2225,44,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2276,45,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2327,46,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2377,47,-0.0000,0.0000,0.1127,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2428,48,-0.0000,0.0000,0.0427,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2479,49,-0.0000,0.0000,0.0427,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2530,50,-0.0000,0.0000,0.0427,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2581,51,-0.0000,0.0000,0.0427,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2632,52,-0.0000,0.0000,0.0427,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2683,53,-0.0000,0.0000,0.0427,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2734,54,-0.0000,0.0000,0.0427,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2785,55,-0.0000,0.0000,0.0427,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2836,56,-0.0000,0.0000,0.0427,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2887,57,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2938,58,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.2988,59,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.3039,60,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.3090,61,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.3141,62,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.3192,63,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.3243,64,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.3294,65,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.3345,66,-0.0000,0.0000,0.0525,90.00,82.72,172.72,90.0000,0.0000,0.550000,1.200000,0.001500,-0.000000,0.031670,1268
0.3396,67,0.1800,10.8000,0.0087,90.00,82.72,172.72,89.8200,0.0000,0.550000,1.197600,0.001497,-0.060000,0.031670,1268
0.3448,68,0.1800,7.5600,0.0087,90.00,82.72,172.72,89.8200,0.0000,0.550000,1.197600,0.001497,-0.042000,0.031670,1268
0.3499,69,0.1800,5.2920,0.0087,90.00,82.72,172.72,89.8200,0.0000,0.550000,1.197600,0.001497,-0.029400,0.031670,1268
0.3550,70,0.1800,3.7044,0.0087,90.00,82.72,172.72,89.8200,0.0000,0.550000,1.197600,0.001497,-0.020580,0.031670,1268
0.3601,71,0.3600,13.3931,0.0087,90.00,82.72,172.72,89.6400,0.0000,0.550000,1.195200,0.001494,-0.074406,0.031670,1268
0.3651,72,0.3600,9.3752,0.0087,90.00,82.72,172.72,89.6400,0.0000,0.550000,1.195200,0.001494,-0.052084,0.031670,1268
0.3702,73,0.3600,6.5626,0.0087,90.00,82.72,172.72,89.6400,0.0000,0.550000,1.195200,0.001494,-0.036459,0.031670,1268
0.3753,74,0.5400,15.3938,0.0087,90.00,82.72,172.72,89.4600,0.0000,0.550000,1.192800,0.001491,-0.085521,0.031670,1268
0.3804,75,0.5400,10.7757,0.0087,90.00,82.72,172.72,89.4600,0.0000,0.550000,1.192800,0.001491,-0.059865,0.031670,1268
0.3855,76,0.5400,7.5430,0.0087,90.00,82.72,172.72,89.4600,0.0000,0.550000,1.192800,0.001491,-0.041905,0.031670,1268
0.3906,77,0.7200,16.0801,-0.081,90.00,82.72,172.72,89.2800,0.0000,0.550000,1.190400,0.001488,-0.089334,0.031670,1268
0.3957,78,0.9000,22.0561,-0.081,90.00,82.72,172.72,89.1000,0.0000,0.550000,1.188000,0.001485,-0.122534,0.031670,1268
0.4008,79,0.9000,15.4392,-0.081,90.00,82.72,172.72,89.1000,0.0000,0.550000,1.188000,0.001485,-0.085774,0.031670,1268
0.4059,80,1.0800,21.6075,-0.081,90.00,82.72,172.72,88.9200,0.0000,0.550000,1.185600,0.001482,-0.120041,0.031670,1268
0.4110,81,1.0800,15.1252,-0.081,90.00,82.72,172.72,88.9200,0.0000,0.550000,1.185600,0.001482,-0.084029,0.031670,1268
0.4161,82,1.2600,21.3877,-0.081,90.00,82.72,172.72,88.7400,0.0000,0.550000,1.183200,0.001479,-0.118820,0.031670,1268
0.4211,83,1.4400,25.7714,-0.081,90.00,82.72,172.72,88.5600,0.0000,0.550000,1.180800,0.001476,-0.143174,0.031670,1268
0.4262,84,1.4400,18.0400,-0.081,90.00,82.72,172.72,88.5600,0.0000,0.550000,1.180800,0.001476,-0.100222,0.031670,1268
0.4313,85,1.6200,23.4280,-0.081,90.00,82.72,172.72,88.3800,0.0000,0.550000,1.178400,0.001473,-0.130155,0.031670,1268
0.4364,86,1.8000,27.1996,-0.081,90.00,82.72,172.72,88.2000,0.0000,0.550000,1.176000,0.001470,-0.151109,0.031670,1268
0.4415,87,1.9800,29.8397,-0.3433,90.00,82.72,172.72,88.0200,0.0000,0.550000,1.173600,0.001467,-0.165776,0.031670,1268
0.4466,88,2.1600,31.6878,-0.3433,90.00,82.72,172.72,87.8400,0.0000,0.550000,1.171200,0.001464,-0.176043,0.031670,1268
0.4517,89,2.1600,22.1815,-0.3433,90.00,82.72,172.72,87.8400,0.0000,0.550000,1.171200,0.001464,-0.123230,0.031670,1268
0.4568,90,2.3400,26.3270,-0.3433,90.00,82.72,172.72,87.6600,0.0000,0.550000,1.168800,0.001461,-0.146261,0.031670,1268
0.4619,91,2.5200,29.2289,-0.3433,90.00,82.72,172.72,87.4800,0.0000,0.550000,1.166400,0.001458,-0.162383,0.031670,1268
0.4669,92,2.7000,31.2602,-0.3433,90.00,82.72,172.72,87.3000,0.0000,0.550000,1.164000,0.001455,-0.173668,0.031670,1268
0.4720,93,2.8800,32.6822,-0.3433,90.00,82.72,172.72,87.1200,0.0000,0.550000,1.161600,0.001452,-0.181568,0.031670,1268
0.4772,94,3.0600,33.6775,-0.3433,90.00,82.72,172.72,86.9400,0.0000,0.550000,1.159200,0.001449,-0.187097,0.031670,1268
0.4823,95,3.2400,34.3743,-0.3433,90.00,82.72,172.72,86.7600,0.0000,0.550000,1.156800,0.001446,-0.190968,0.031670,1268
0.4874,96,3.6000,45.6620,-0.3433,90.00,82.72,172.72,86.4000,0.0000,0.550000,1.152000,0.001440,-0.253678,0.031670,1268
0.4925,97,3.7800,42.7634,-0.6692,90.00,82.72,172.72,86.2200,0.0000,0.550000,1.149600,0.001437,-0.237574,0.031670,1268
0.4976,98,3.9600,40.7344,-0.6692,90.00,82.72,172.72,86.0400,0.0000,0.550000,1.147200,0.001434,-0.226302,0.031670,1268
