t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.0082,0.0674,20.00,82.20,20.0000,0.1000,0.422468,0.177778,0.000333,-0.000000,0.244357,1480
0.0084,2,enc,0,-0.0000,0.0000,-0.0000,-0.0082,0.0674,20.00,82.20,20.0000,0.2000,0.422801,0.177778,0.000667,-0.000000,0.244357,1460
0.0135,3,enc,0,-0.0000,0.0000,-0.0000,-0.0082,0.0674,20.00,82.20,20.0000,0.3000,0.423134,0.177778,0.001000,-0.000000,0.244357,1440
0.0186,4,enc,0,-0.0000,0.0000,-0.0000,-0.0082,0.0674,20.00,82.20,20.0000,0.4000,0.423468,0.177778,0.001333,-0.000000,0.244357,1420
0.0236,5,enc,0,-0.0000,0.0000,-0.0000,-0.0082,0.0674,20.00,82.20,20.0000,0.5000,0.423801,0.177778,0.001667,-0.000000,0.244357,1400
0.0287,6,enc,0,-0.0000,0.0000,-0.0000,-0.0082,0.0674,20.00,82.20,20.0000,0.6000,0.424134,0.177778,0.002000,-0.000000,0.244357,1380
0.0338,7,enc,0,-0.0000,0.0000,-0.0000,-0.0082,0.0674,20.00,82.20,20.0000,0.7000,0.424468,0.177778,0.002333,-0.000000,0.244357,1360
0.0388,8,enc,1,-0.0000,0.0000,-0.0000,0.0248,0.0738,20.00,82.20,20.0000,0.8000,0.424801,0.177778,0.002667,-0.000000,0.244357,1340
0.0440,9,enc,0,-0.0000,0.0000,-0.0000,0.0248,0.0738,20.00,82.20,20.0000,0.9000,0.425134,0.177778,0.003000,-0.000000,0.244357,1320
0.0490,10,enc,0,-0.0000,0.0000,-0.0000,0.0248,0.0738,20.00,82.20,20.0000,1.0000,0.425468,0.177778,0.003333,-0.000000,0.244357,1315
0.0542,11,enc,1,-0.0000,0.0000,-0.0000,0.0131,0.092,20.00,82.20,20.0000,1.1000,0.425801,0.177778,0.003667,-0.000000,0.244357,1315
0.0592,12,enc,1,-0.0000,0.0000,-0.0000,0.0216,0.1318,20.00,82.20,20.0000,1.2000,0.426134,0.177778,0.004000,-0.000000,0.244357,1315
0.0643,13,enc,0,-0.0000,0.0000,-0.0000,0.0216,0.1318,20.00,82.20,20.0000,1.3000,0.426468,0.177778,0.004333,-0.000000,0.244357,1315
