t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1480
0.0073,2,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1460
0.0124,3,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1440
0.0175,4,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1420
0.0226,5,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1400
0.0277,6,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1380
0.0328,7,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1360
0.0380,8,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1340
0.0431,9,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1320
0.0482,10,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1300
0.0533,11,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1280
0.0584,12,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.0647,13,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.0699,14,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.0751,15,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.0812,16,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.0862,17,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.0913,18,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.0964,19,-0.0000,0.0000,0.1946,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.1015,20,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.1065,21,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
0.1116,22,-0.0000,0.0000,0.1494,90.00,85.04,175.04,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.021627,1268
