t_s,iteration,sensor_mode,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
7.8060,1535,enc,89.8200,0.1153,89.8200,90.8804,-0.5283,90.00,84.92,0.1800,75.8484,0.253787,0.001600,0.252828,-0.000641,0.000000,1379
7.8111,1536,enc,89.8200,0.0807,89.8200,90.8804,-0.5283,90.00,84.92,0.1800,75.8493,0.253982,0.001600,0.252831,-0.000449,0.000000,1379
7.8162,1537,enc,89.8200,0.0565,89.8200,90.8804,-0.5283,90.00,84.92,0.1800,75.8502,0.254120,0.001600,0.252834,-0.000314,0.000000,1379
7.8213,1538,enc,89.8200,0.0396,89.8200,90.8804,-0.5283,90.00,84.92,0.1800,75.8511,0.254217,0.001600,0.252837,-0.000220,0.000000,1379
7.8263,1539,enc,89.8200,0.0277,89.8200,90.8804,-0.5283,90.00,84.92,0.1800,75.8520,0.254286,0.001600,0.252840,-0.000154,0.000000,1379
7.8314,1540,enc,89.8200,0.0194,89.8200,90.8804,-0.5283,90.00,84.92,0.1800,75.8529,0.254335,0.001600,0.252843,-0.000108,0.000000,1379
7.8365,1541,enc,89.8200,0.0136,89.8200,90.9397,-0.5313,90.00,84.92,0.1800,75.8538,0.254371,0.001600,0.252846,-0.000075,0.000000,1379
7.8416,1542,enc,89.8200,0.0095,89.8200,90.9397,-0.5313,90.00,84.92,0.1800,75.8547,0.254396,0.001600,0.252849,-0.000053,0.000000,1379
7.8467,1543,enc,89.8200,0.0066,89.8200,90.9397,-0.5313,90.00,84.92,0.1800,75.8556,0.254415,0.001600,0.252852,-0.000037,0.000000,1379
7.8518,1544,enc,89.8200,0.0047,89.8200,90.9397,-0.5313,90.00,84.92,0.1800,75.8565,0.254429,0.001600,0.252855,-0.000026,0.000000,1379
7.8569,1545,enc,89.8200,0.0033,89.8200,90.9397,-0.5313,90.00,84.92,0.1800,75.8574,0.254440,0.001600,0.252858,-0.000018,0.000000,1379
7.8620,1546,enc,89.8200,0.0023,89.8200,90.9397,-0.5313,90.00,84.92,0.1800,75.8583,0.254448,0.001600,0.252861,-0.000013,0.000000,1379
7.8671,1547,enc,89.8200,0.0016,89.8200,90.9397,-0.5313,90.00,84.92,0.1800,75.8592,0.254455,0.001600,0.252864,-0.000009,0.000000,1379
7.8722,1548,enc,89.8200,0.0011,89.8200,90.9397,-0.5313,90.00,84.92,0.1800,75.8601,0.254461,0.001600,0.252867,-0.000006,0.000000,1379
7.8773,1549,enc,90.0000,10.8008,90.0000,90.9397,-0.5313,90.00,84.92,0.0000,75.8601,0.192863,0.000000,0.252867,-0.060004,0.000000,1399
7.8824,1550,enc,90.0000,7.5605,90.0000,90.9397,-0.5313,90.00,84.92,0.0000,75.8601,0.210864,0.000000,0.252867,-0.042003,0.000000,1395
7.8874,1551,enc,89.8200,-5.5076,89.8200,91.0023,-0.5252,90.00,84.92,0.1800,75.8610,0.285068,0.001600,0.252870,0.030598,0.000000,1375
7.8925,1552,enc,89.8200,-3.8553,89.8200,91.0023,-0.5252,90.00,84.92,0.1800,75.8619,0.275892,0.001600,0.252873,0.021419,0.000000,1371
7.8976,1553,enc,90.0000,8.1013,90.0000,91.0023,-0.5252,90.00,84.92,0.0000,75.8619,0.207866,0.000000,0.252873,-0.045007,0.000000,1391
7.9027,1554,enc,90.0000,5.6709,90.0000,91.0023,-0.5252,90.00,84.92,0.0000,75.8619,0.221368,0.000000,0.252873,-0.031505,0.000000,1391
7.9078,1555,enc,90.0000,3.9696,90.0000,91.0023,-0.5252,90.00,84.92,0.0000,75.8619,0.230820,0.000000,0.252873,-0.022053,0.000000,1388
7.9128,1556,enc,90.0000,2.7787,90.0000,91.0023,-0.5252,90.00,84.92,0.0000,75.8619,0.237436,0.000000,0.252873,-0.015437,0.000000,1385
7.9179,1557,enc,90.0000,1.9451,90.0000,91.0023,-0.5252,90.00,84.92,0.0000,75.8619,0.242067,0.000000,0.252873,-0.010806,0.000000,1384
7.9230,1558,enc,90.0000,1.3616,90.0000,91.0023,-0.5252,90.00,84.92,0.0000,75.8619,0.245309,0.000000,0.252873,-0.007564,0.000000,1383
7.9281,1559,enc,90.0000,0.9531,90.0000,91.0023,-0.5252,90.00,84.92,0.0000,75.8619,0.247578,0.000000,0.252873,-0.005295,0.000000,1382
7.9331,1560,enc,90.0000,0.6672,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.249166,0.000000,0.252873,-0.003707,0.000000,1381
7.9382,1561,enc,90.0000,0.4670,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.250278,0.000000,0.252873,-0.002595,0.000000,1381
7.9433,1562,enc,90.0000,0.3269,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.251057,0.000000,0.252873,-0.001816,0.000000,1380
7.9484,1563,enc,90.0000,0.2288,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.251602,0.000000,0.252873,-0.001271,0.000000,1380
7.9534,1564,enc,90.0000,0.1602,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.251983,0.000000,0.252873,-0.000890,0.000000,1380
7.9585,1565,enc,90.0000,0.1121,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.252250,0.000000,0.252873,-0.000623,0.000000,1380
7.9636,1566,enc,90.0000,0.0785,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.252437,0.000000,0.252873,-0.000436,0.000000,1380
7.9686,1567,enc,90.0000,0.0549,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.252568,0.000000,0.252873,-0.000305,0.000000,1380
7.9737,1568,enc,90.0000,0.0385,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.252659,0.000000,0.252873,-0.000214,0.000000,1380
7.9788,1569,enc,90.0000,0.0269,90.0000,91.0804,-0.5271,90.00,84.92,0.0000,75.8619,0.252723,0.000000,0.252873,-0.000150,0.000000,1380
7.9839,1570,enc,90.0000,0.0188,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252768,0.000000,0.252873,-0.000105,0.000000,1380
7.9889,1571,enc,90.0000,0.0132,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252800,0.000000,0.252873,-0.000073,0.000000,1380
7.9940,1572,enc,90.0000,0.0092,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252822,0.000000,0.252873,-0.000051,0.000000,1380
7.9991,1573,enc,90.0000,0.0065,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252837,0.000000,0.252873,-0.000036,0.000000,1380
8.0041,1574,enc,90.0000,0.0045,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252848,0.000000,0.252873,-0.000025,0.000000,1380
8.0092,1575,enc,90.0000,0.0032,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252855,0.000000,0.252873,-0.000018,0.000000,1380
8.0143,1576,enc,90.0000,0.0022,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252861,0.000000,0.252873,-0.000012,0.000000,1380
8.0194,1577,enc,90.0000,0.0016,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252864,0.000000,0.252873,-0.000009,0.000000,1380
8.0248,1578,enc,90.0000,0.0011,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252867,0.000000,0.252873,-0.000006,0.000000,1380
8.0299,1579,enc,90.0000,0.0008,90.0000,91.1233,-0.5304,90.00,84.92,0.0000,75.8619,0.252869,0.000000,0.252873,-0.000004,0.000000,1380
8.0350,1580,enc,90.0000,0.0005,90.0000,91.1096,-0.5311,90.00,84.92,0.0000,75.8619,0.252870,0.000000,0.252873,-0.000003,0.000000,1380
8.0406,1581,enc,90.0000,0.0004,90.0000,91.1096,-0.5311,90.00,84.92,0.0000,75.8619,0.252871,0.000000,0.252873,-0.000002,0.000000,1380
8.0457,1582,enc,90.0000,0.0003,90.0000,91.1096,-0.5311,90.00,84.92,0.0000,75.8619,0.252872,0.000000,0.252873,-0.000001,0.000000,1380
8.0507,1583,enc,90.0000,0.0002,90.0000,91.1096,-0.5311,90.00,84.92,0.0000,75.8619,0.252872,0.000000,0.252873,-0.000001,0.000000,1380
8.0558,1584,enc,90.0000,0.0001,90.0000,91.1096,-0.5311,90.00,84.92,0.0000,75.8619,0.252872,0.000000,0.252873,-0.000001,0.000000,1380
8.0609,1585,enc,90.0000,0.0001,90.0000,91.1096,-0.5311,90.00,84.92,0.0000,75.8619,0.252873,0.000000,0.252873,-0.000000,0.000000,1380
8.0660,1586,enc,90.0000,0.0001,90.0000,91.1096,-0.5311,90.00,84.92,0.0000,75.8619,0.252873,0.000000,0.252873,-0.000000,0.000000,1380
8.0711,1587,enc,90.1800,10.8000,90.1800,91.1096,-0.5311,90.00,84.92,-0.1800,75.8610,0.191270,-0.001600,0.252870,-0.060000,0.000000,1400
8.0762,1588,enc,90.1800,7.5600,90.1800,91.1096,-0.5311,90.00,84.92,-0.1800,75.8601,0.209267,-0.001600,0.252867,-0.042000,0.000000,1396
8.0813,1589,enc,90.0000,-5.5080,90.0000,91.1096,-0.5311,90.00,84.92,0.0000,75.8601,0.283467,0.000000,0.252867,0.030600,0.000000,1376
8.0864,1590,enc,90.0000,-3.8556,90.0000,91.1454,-0.542,90.00,84.92,0.0000,75.8601,0.274287,0.000000,0.252867,0.021420,0.000000,1372
8.0917,1591,enc,90.0000,-2.6989,90.0000,91.1454,-0.542,90.00,84.92,0.0000,75.8601,0.267861,0.000000,0.252867,0.014994,0.000000,1374
8.0968,1592,enc,90.1800,8.9108,90.1800,91.1454,-0.542,90.00,84.92,-0.1800,75.8592,0.201760,-0.001600,0.252864,-0.049504,0.000000,1394
8.1019,1593,enc,90.1800,6.2375,90.1800,91.1454,-0.542,90.00,84.92,-0.1800,75.8583,0.216608,-0.001600,0.252861,-0.034653,0.000000,1393
8.1070,1594,enc,90.0000,-6.4337,90.0000,91.1454,-0.542,90.00,84.92,0.0000,75.8583,0.288604,0.000000,0.252861,0.035743,0.000000,1373
8.1121,1595,enc,90.0000,-4.5036,90.0000,91.1454,-0.542,90.00,84.92,0.0000,75.8583,0.277881,0.000000,0.252861,0.025020,0.000000,1370
8.1172,1596,enc,90.1800,7.6475,90.1800,91.1454,-0.542,90.00,84.92,-0.1800,75.8574,0.208772,-0.001600,0.252858,-0.042486,0.000000,1390
8.1223,1597,enc,90.1800,5.3532,90.1800,91.1454,-0.542,90.00,84.92,-0.1800,75.8565,0.221515,-0.001600,0.252855,-0.029740,0.000000,1391
8.1274,1598,enc,90.1800,3.7473,90.1800,91.1454,-0.542,90.00,84.92,-0.1800,75.8556,0.230434,-0.001600,0.252852,-0.020818,0.000000,1388
8.1325,1599,enc,90.1800,2.6231,90.1800,91.1454,-0.5427,90.00,84.92,-0.1800,75.8547,0.236676,-0.001600,0.252849,-0.014573,0.000000,1386
8.1376,1600,enc,90.0000,-8.9638,90.0000,91.1776,-0.5427,90.00,84.92,0.0000,75.8547,0.302648,0.000000,0.252849,0.049799,0.000000,1366
8.1427,1601,enc,90.1800,4.5253,90.1800,91.1776,-0.5427,90.00,84.92,-0.1800,75.8538,0.226105,-0.001600,0.252846,-0.025141,0.000000,1386
8.1478,1602,enc,90.1800,3.1677,90.1800,91.1776,-0.5427,90.00,84.92,-0.1800,75.8529,0.233645,-0.001600,0.252843,-0.017598,0.000000,1387
8.1529,1603,enc,90.1800,2.2174,90.1800,91.1776,-0.5427,90.00,84.92,-0.1800,75.8520,0.238921,-0.001600,0.252840,-0.012319,0.000000,1385
8.1580,1604,enc,90.1800,1.5522,90.1800,91.1776,-0.5427,90.00,84.92,-0.1800,75.8511,0.242614,-0.001600,0.252837,-0.008623,0.000000,1384
8.1631,1605,enc,90.1800,1.0865,90.1800,91.1776,-0.5427,90.00,84.92,-0.1800,75.8502,0.245198,-0.001600,0.252834,-0.006036,0.000000,1383
8.1682,1606,enc,90.1800,0.7606,90.1800,91.1776,-0.5427,90.00,84.92,-0.1800,75.8493,0.247006,-0.001600,0.252831,-0.004225,0.000000,1382
8.1733,1607,enc,90.1800,0.5324,90.1800,91.1776,-0.5427,90.00,84.92,-0.1800,75.8484,0.248270,-0.001600,0.252828,-0.002958,0.000000,1381
8.1784,1608,enc,90.1800,0.3727,90.1800,91.1776,-0.5427,90.00,84.92,-0.1800,75.8475,0.249155,-0.001600,0.252825,-0.002070,0.000000,1381
8.1835,1609,enc,90.1800,0.2609,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8466,0.249773,-0.001600,0.252822,-0.001449,0.000000,1381
8.1886,1610,enc,90.1800,0.1826,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8457,0.250204,-0.001600,0.252819,-0.001015,0.000000,1381
8.1937,1611,enc,90.1800,0.1278,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8448,0.250506,-0.001600,0.252816,-0.000710,0.000000,1381
8.1987,1612,enc,90.1800,0.0895,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8439,0.250716,-0.001600,0.252813,-0.000497,0.000000,1380
8.2039,1613,enc,90.1800,0.0626,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8430,0.250862,-0.001600,0.252810,-0.000348,0.000000,1380
8.2089,1614,enc,90.1800,0.0438,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8421,0.250963,-0.001600,0.252807,-0.000244,0.000000,1380
8.2140,1615,enc,90.1800,0.0307,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8412,0.251033,-0.001600,0.252804,-0.000171,0.000000,1380
8.2191,1616,enc,90.1800,0.0215,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8403,0.251082,-0.001600,0.252801,-0.000119,0.000000,1380
8.2242,1617,enc,90.1800,0.0150,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8394,0.251114,-0.001600,0.252798,-0.000084,0.000000,1380
8.2293,1618,enc,90.1800,0.0105,90.1800,91.2088,-0.5515,90.00,84.92,-0.1800,75.8385,0.251137,-0.001600,0.252795,-0.000058,0.000000,1380
8.2344,1619,enc,90.1800,0.0074,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8376,0.251151,-0.001600,0.252792,-0.000041,0.000000,1380
8.2395,1620,enc,90.1800,0.0052,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8367,0.251160,-0.001600,0.252789,-0.000029,0.000000,1380
8.2446,1621,enc,90.1800,0.0036,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8358,0.251166,-0.001600,0.252786,-0.000020,0.000000,1380
8.2497,1622,enc,90.1800,0.0025,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8349,0.251169,-0.001600,0.252783,-0.000014,0.000000,1380
8.2548,1623,enc,90.1800,0.0018,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8340,0.251170,-0.001600,0.252780,-0.000010,0.000000,1380
8.2599,1624,enc,90.1800,0.0012,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8331,0.251170,-0.001600,0.252777,-0.000007,0.000000,1380
8.2650,1625,enc,90.1800,0.0009,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8322,0.251169,-0.001600,0.252774,-0.000005,0.000000,1380
8.2701,1626,enc,90.1800,0.0006,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8313,0.251168,-0.001600,0.252771,-0.000003,0.000000,1380
8.2752,1627,enc,90.1800,0.0004,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8304,0.251166,-0.001600,0.252768,-0.000002,0.000000,1380
8.2803,1628,enc,90.1800,0.0003,90.1800,91.2388,-0.5417,90.00,84.92,-0.1800,75.8295,0.251163,-0.001600,0.252765,-0.000002,0.000000,1380
8.2854,1629,enc,90.1800,0.0002,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8286,0.251161,-0.001600,0.252762,-0.000001,0.000000,1380
8.2909,1630,enc,90.1800,0.0001,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8277,0.251158,-0.001600,0.252759,-0.000001,0.000000,1380
8.2959,1631,enc,90.1800,0.0001,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8268,0.251155,-0.001600,0.252756,-0.000001,0.000000,1380
8.3012,1632,enc,90.1800,0.0001,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8259,0.251153,-0.001600,0.252753,-0.000000,0.000000,1380
8.3063,1633,enc,90.1800,0.0000,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8250,0.251150,-0.001600,0.252750,-0.000000,0.000000,1380
8.3114,1634,enc,90.1800,0.0000,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8241,0.251147,-0.001600,0.252747,-0.000000,0.000000,1380
8.3165,1635,enc,90.1800,0.0000,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8232,0.251144,-0.001600,0.252744,-0.000000,0.000000,1380
8.3216,1636,enc,90.1800,0.0000,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8223,0.251141,-0.001600,0.252741,-0.000000,0.000000,1380
8.3266,1637,enc,90.1800,0.0000,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8214,0.251138,-0.001600,0.252738,-0.000000,0.000000,1380
8.3317,1638,enc,90.1800,0.0000,90.1800,91.1982,-0.5417,90.00,84.92,-0.1800,75.8205,0.251135,-0.001600,0.252735,-0.000000,0.000000,1380
8.3368,1639,enc,90.1800,0.0000,90.1800,91.2231,-0.5409,90.00,84.92,-0.1800,75.8196,0.251132,-0.001600,0.252732,-0.000000,0.000000,1380
8.3423,1640,enc,90.1800,0.0000,90.1800,91.2231,-0.5409,90.00,84.92,-0.1800,75.8187,0.251129,-0.001600,0.252729,-0.000000,0.000000,1380
8.3474,1641,enc,90.1800,0.0000,90.1800,91.2231,-0.5409,90.00,84.92,-0.1800,75.8178,0.251126,-0.001600,0.252726,-0.000000,0.000000,1380
8.3525,1642,enc,90.1800,0.0000,90.1800,91.2231,-0.5409,90.00,84.92,-0.1800,75.8169,0.251123,-0.001600,0.252723,-0.000000,0.000000,1380
8.3576,1643,enc,90.1800,0.0000,90.1800,91.2231,-0.5409,90.00,84.92,-0.1800,75.8160,0.251120,-0.001600,0.252720,-0.000000,0.000000,1380
8.3627,1644,enc,90.1800,0.0000,90.1800,91.2231,-0.5409,90.00,84.92,-0.1800,75.8151,0.251117,-0.001600,0.252717,-0.000000,0.000000,1380
8.3677,1645,enc,90.1800,0.0000,90.1800,91.2231,-0.5409,90.00,84.92,-0.1800,75.8142,0.251114,-0.001600,0.252714,-0.000000,0.000000,1380
8.3728,1646,enc,90.1800,0.0000,90.1800,91.2231,-0.5409,90.00,84.92,-0.1800,75.8133,0.251111,-0.001600,0.252711,-0.000000,0.000000,1380
8.3779,1647,enc,90.1800,0.0000,90.1800,91.2231,-0.5409,90.00,84.92,-0.1800,75.8124,0.251108,-0.001600,0.252708,-0.000000,0.000000,1380
8.3830,1648,enc,90.0000,-10.8000,90.0000,91.1852,-0.5415,90.00,84.92,0.0000,75.8124,0.312708,0.000000,0.252708,0.060000,0.000000,1360
8.3881,1649,enc,90.1800,3.2400,90.1800,91.1852,-0.5415,90.00,84.92,-0.1800,75.8115,0.233105,-0.001600,0.252705,-0.018000,0.000000,1380
8.3932,1650,enc,90.1800,2.2680,90.1800,91.1852,-0.5415,90.00,84.92,-0.1800,75.8106,0.238502,-0.001600,0.252702,-0.012600,0.000000,1385
8.3983,1651,enc,90.1800,1.5876,90.1800,91.1852,-0.5415,90.00,84.92,-0.1800,75.8097,0.242279,-0.001600,0.252699,-0.008820,0.000000,1384
8.4034,1652,enc,90.0000,-9.6887,90.0000,91.1852,-0.5415,90.00,84.92,0.0000,75.8097,0.306525,0.000000,0.252699,0.053826,0.000000,1364
8.4085,1653,enc,90.0000,-6.7821,90.0000,91.1852,-0.5415,90.00,84.92,0.0000,75.8097,0.290377,0.000000,0.252699,0.037678,0.000000,1366
8.4136,1654,enc,90.1800,6.0525,90.1800,91.1852,-0.5415,90.00,84.92,-0.1800,75.8088,0.217471,-0.001600,0.252696,-0.033625,0.000000,1386
8.4187,1655,enc,90.1800,4.2368,90.1800,91.1852,-0.5415,90.00,84.92,-0.1800,75.8079,0.227555,-0.001600,0.252693,-0.023538,0.000000,1389
8.4237,1656,enc,90.1800,2.9657,90.1800,91.1852,-0.5415,90.00,84.92,-0.1800,75.8070,0.234614,-0.001600,0.252690,-0.016476,0.000000,1387
8.4288,1657,enc,90.0000,-8.7240,90.0000,91.1852,-0.5415,90.00,84.92,0.0000,75.8070,0.301157,0.000000,0.252690,0.048467,0.000000,1367
8.4339,1658,enc,90.0000,-6.1068,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8070,0.286617,0.000000,0.252690,0.033927,0.000000,1367
8.4390,1659,enc,90.1800,6.5253,90.1800,91.192,-0.5412,90.00,84.92,-0.1800,75.8061,0.214836,-0.001600,0.252687,-0.036251,0.000000,1387
8.4441,1660,enc,90.1800,4.5677,90.1800,91.192,-0.5412,90.00,84.92,-0.1800,75.8052,0.225708,-0.001600,0.252684,-0.025376,0.000000,1390
8.4492,1661,enc,90.0000,-7.6026,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8052,0.294921,0.000000,0.252684,0.042237,0.000000,1370
8.4542,1662,enc,90.0000,-5.3218,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8052,0.282250,0.000000,0.252684,0.029566,0.000000,1369
8.4593,1663,enc,90.0000,-3.7253,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8052,0.273380,0.000000,0.252684,0.020696,0.000000,1372
8.4644,1664,enc,90.1800,8.1923,90.1800,91.192,-0.5412,90.00,84.92,-0.1800,75.8043,0.205568,-0.001600,0.252681,-0.045513,0.000000,1392
8.4695,1665,enc,90.1800,5.7346,90.1800,91.192,-0.5412,90.00,84.92,-0.1800,75.8034,0.219219,-0.001600,0.252678,-0.031859,0.000000,1392
8.4746,1666,enc,90.0000,-6.7858,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.290377,0.000000,0.252678,0.037699,0.000000,1372
8.4797,1667,enc,90.0000,-4.7500,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.279067,0.000000,0.252678,0.026389,0.000000,1370
8.4847,1668,enc,90.0000,-3.3250,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.271150,0.000000,0.252678,0.018472,0.000000,1373
8.4907,1669,enc,90.0000,-2.3275,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.265609,0.000000,0.252678,0.012931,0.000000,1375
8.4958,1670,enc,90.0000,-1.6293,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.261729,0.000000,0.252678,0.009051,0.000000,1376
8.5009,1671,enc,90.0000,-1.1405,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.259014,0.000000,0.252678,0.006336,0.000000,1377
8.5060,1672,enc,90.0000,-0.7983,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.257113,0.000000,0.252678,0.004435,0.000000,1378
8.5111,1673,enc,90.0000,-0.5588,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.255783,0.000000,0.252678,0.003105,0.000000,1379
8.5162,1674,enc,90.0000,-0.3912,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.254851,0.000000,0.252678,0.002173,0.000000,1379
8.5213,1675,enc,90.0000,-0.2738,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.254199,0.000000,0.252678,0.001521,0.000000,1379
8.5264,1676,enc,90.0000,-0.1917,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.253743,0.000000,0.252678,0.001065,0.000000,1379
8.5315,1677,enc,90.0000,-0.1342,90.0000,91.192,-0.5412,90.00,84.92,0.0000,75.8034,0.253423,0.000000,0.252678,0.000745,0.000000,1379
8.5366,1678,enc,90.0000,-0.0939,90.0000,91.1477,-0.5395,90.00,84.92,0.0000,75.8034,0.253200,0.000000,0.252678,0.000522,0.000000,1380
8.5419,1679,enc,90.0000,-0.0657,90.0000,91.1477,-0.5395,90.00,84.92,0.0000,75.8034,0.253043,0.000000,0.252678,0.000365,0.000000,1380
8.5470,1680,enc,90.0000,-0.0460,90.0000,91.1477,-0.5395,90.00,84.92,0.0000,75.8034,0.252934,0.000000,0.252678,0.000256,0.000000,1380
8.5521,1681,enc,90.0000,-0.0322,90.0000,91.1477,-0.5395,90.00,84.92,0.0000,75.8034,0.252857,0.000000,0.252678,0.000179,0.000000,1380
8.5572,1682,enc,90.0000,-0.0226,90.0000,91.1477,-0.5395,90.00,84.92,0.0000,75.8034,0.252803,0.000000,0.252678,0.000125,0.000000,1380
8.5623,1683,enc,90.0000,-0.0158,90.0000,91.1477,-0.5395,90.00,84.92,0.0000,75.8034,0.252766,0.000000,0.252678,0.000088,0.000000,1380
8.5674,1684,enc,90.0000,-0.0111,90.0000,91.1477,-0.5395,90.00,84.92,0.0000,75.8034,0.252739,0.000000,0.252678,0.000061,0.000000,1380
8.5724,1685,enc,90.0000,-0.0077,90.0000,91.1477,-0.5395,90.00,84.92,0.0000,75.8034,0.252721,0.000000,0.252678,0.000043,0.000000,1380
8.5775,1686,enc,90.0000,-0.0054,90.0000,91.1477,-0.5395,90.00,84.92,0.0000,75.8034,0.252708,0.000000,0.252678,0.000030,0.000000,1380
8.5826,1687,enc,90.0000,-0.0038,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252699,0.000000,0.252678,0.000021,0.000000,1380
8.5877,1688,enc,90.0000,-0.0027,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252693,0.000000,0.252678,0.000015,0.000000,1380
8.5928,1689,enc,90.0000,-0.0019,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252688,0.000000,0.252678,0.000010,0.000000,1380
8.5979,1690,enc,90.0000,-0.0013,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252685,0.000000,0.252678,0.000007,0.000000,1380
8.6030,1691,enc,90.0000,-0.0009,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252683,0.000000,0.252678,0.000005,0.000000,1380
8.6081,1692,enc,90.0000,-0.0006,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252682,0.000000,0.252678,0.000004,0.000000,1380
8.6132,1693,enc,90.0000,-0.0004,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252680,0.000000,0.252678,0.000002,0.000000,1380
8.6183,1694,enc,90.0000,-0.0003,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252680,0.000000,0.252678,0.000002,0.000000,1380
8.6234,1695,enc,90.0000,-0.0002,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252679,0.000000,0.252678,0.000001,0.000000,1380
8.6285,1696,enc,90.0000,-0.0002,90.0000,91.1408,-0.5399,90.00,84.92,0.0000,75.8034,0.252679,0.000000,0.252678,0.000001,0.000000,1380
8.6336,1697,enc,90.0000,-0.0001,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252679,0.000000,0.252678,0.000001,0.000000,1380
8.6392,1698,enc,90.0000,-0.0001,90.0000,91.1347,-0.5394,90.00,84.92,0.0000,75.8034,0.252678,0.000000,0.252678,0.000000,0.000000,1380
