t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,0.0228,0.0284,20.00,83.26,20.0000,0.1000,0.111444,0.111111,0.000333,-0.000000,0.000000,1499
0.0072,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0228,0.0284,20.00,83.26,20.0000,0.2000,0.111778,0.111111,0.000667,-0.000000,0.000000,1498
0.0123,3,enc,1,0,-0.0000,0.0000,-0.0000,0.0228,0.0284,20.00,83.26,20.0000,0.3000,0.112111,0.111111,0.001000,-0.000000,0.000000,1497
0.0174,4,enc,1,0,-0.0000,0.0000,-0.0000,0.0228,0.0284,20.00,83.26,20.0000,0.4000,0.112444,0.111111,0.001333,-0.000000,0.000000,1496
0.0224,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0228,0.0284,20.00,83.26,20.0000,0.5000,0.112778,0.111111,0.001667,-0.000000,0.000000,1495
0.0275,6,enc,1,0,-0.0000,0.0000,-0.0000,0.0228,0.0284,20.00,83.26,20.0000,0.6000,0.113111,0.111111,0.002000,-0.000000,0.000000,1494
0.0326,7,enc,1,1,-0.0000,0.0000,-0.0000,-0.0217,0.0288,20.00,83.26,20.0000,0.7000,0.113444,0.111111,0.002333,-0.000000,0.000000,1493
0.0377,8,enc,1,0,-0.0000,0.0000,-0.0000,-0.0217,0.0288,20.00,83.26,20.0000,0.8000,0.113778,0.111111,0.002667,-0.000000,0.000000,1492
0.0427,9,enc,1,0,-0.0000,0.0000,-0.0000,-0.0217,0.0288,20.00,83.26,20.0000,0.9000,0.114111,0.111111,0.003000,-0.000000,0.000000,1491
0.0478,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.0217,0.0288,20.00,83.26,20.0000,1.0000,0.114444,0.111111,0.003333,-0.000000,0.000000,1490
0.0529,11,enc,1,0,-0.0000,0.0000,-0.0000,-0.0217,0.0288,20.00,83.26,20.0000,1.1000,0.114778,0.111111,0.003667,-0.000000,0.000000,1489
0.0579,12,enc,1,0,-0.0000,0.0000,-0.0000,-0.0217,0.0288,20.00,83.26,20.0000,1.2000,0.115111,0.111111,0.004000,-0.000000,0.000000,1488
0.0630,13,enc,1,0,-0.0000,0.0000,-0.0000,-0.0217,0.0288,20.00,83.26,20.0000,1.3000,0.115444,0.111111,0.004333,-0.000000,0.000000,1487
0.0681,14,enc,1,0,-0.0000,0.0000,-0.0000,-0.0217,0.0288,20.00,83.26,20.0000,1.4000,0.115778,0.111111,0.004667,-0.000000,0.000000,1486
0.0732,15,enc,1,0,-0.0000,0.0000,-0.0000,-0.0217,0.0288,20.00,83.26,20.0000,1.5000,0.116111,0.111111,0.005000,-0.000000,0.000000,1485
0.0782,16,enc,1,1,-0.0000,0.0000,-0.0000,0.0179,0.0415,20.00,83.26,20.0000,1.6000,0.116444,0.111111,0.005333,-0.000000,0.000000,1484
0.0833,17,enc,1,1,-0.0000,0.0000,-0.0000,0.0182,0.0855,20.00,83.26,20.0000,1.7000,0.116778,0.111111,0.005667,-0.000000,0.000000,1483
0.0884,18,enc,1,0,-0.0000,0.0000,-0.0000,0.0182,0.0855,20.00,83.26,20.0000,1.8000,0.117111,0.111111,0.006000,-0.000000,0.000000,1482
0.0934,19,enc,1,1,-0.0000,0.0000,-0.0000,0.0179,0.0415,20.00,83.26,20.0000,1.9000,0.117444,0.111111,0.006333,-0.000000,0.000000,1481
