t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,0.4000,0.090222,0.088889,0.001333,-0.000000,0.000000,1499
0.0087,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,0.8000,0.091556,0.088889,0.002667,-0.000000,0.000000,1498
0.0137,3,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,1.2000,0.092889,0.088889,0.004000,-0.000000,0.000000,1497
0.0188,4,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,1.6000,0.094222,0.088889,0.005333,-0.000000,0.000000,1496
0.0239,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,2.0000,0.095556,0.088889,0.006667,-0.000000,0.000000,1495
0.0289,6,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,2.4000,0.096889,0.088889,0.008000,-0.000000,0.000000,1494
0.0340,7,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,2.8000,0.098222,0.088889,0.009333,-0.000000,0.000000,1493
0.0391,8,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,3.2000,0.099556,0.088889,0.010667,-0.000000,0.000000,1492
0.0442,9,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,3.6000,0.100889,0.088889,0.012000,-0.000000,0.000000,1491
0.0492,10,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,4.0000,0.102222,0.088889,0.013333,-0.000000,0.000000,1490
0.0543,11,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,4.4000,0.103556,0.088889,0.014667,-0.000000,0.000000,1489
0.0594,12,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,4.8000,0.104889,0.088889,0.016000,-0.000000,0.000000,1488
0.0644,13,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,5.2000,0.106222,0.088889,0.017333,-0.000000,0.000000,1487
0.0695,14,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,5.6000,0.107556,0.088889,0.018667,-0.000000,0.000000,1486
0.0746,15,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,6.0000,0.108889,0.088889,0.020000,-0.000000,0.000000,1485
0.0796,16,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,6.4000,0.110222,0.088889,0.021333,-0.000000,0.000000,1484
0.0847,17,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,6.8000,0.111556,0.088889,0.022667,-0.000000,0.000000,1483
0.0898,18,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,7.2000,0.112889,0.088889,0.024000,-0.000000,0.000000,1482
0.0949,19,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,7.6000,0.114222,0.088889,0.025333,-0.000000,0.000000,1481
0.1000,20,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,8.0000,0.115556,0.088889,0.026667,-0.000000,0.000000,1480
0.1050,21,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,8.4000,0.116889,0.088889,0.028000,-0.000000,0.000000,1479
0.1101,22,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,8.8000,0.118222,0.088889,0.029333,-0.000000,0.000000,1478
0.1152,23,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,9.2000,0.119556,0.088889,0.030667,-0.000000,0.000000,1477
0.1202,24,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,9.6000,0.120889,0.088889,0.032000,-0.000000,0.000000,1476
0.1253,25,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,10.0000,0.122222,0.088889,0.033333,-0.000000,0.000000,1475
0.1304,26,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,10.4000,0.123556,0.088889,0.034667,-0.000000,0.000000,1474
0.1354,27,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,10.8000,0.124889,0.088889,0.036000,-0.000000,0.000000,1473
0.1405,28,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,11.2000,0.126222,0.088889,0.037333,-0.000000,0.000000,1472
0.1456,29,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,11.6000,0.127556,0.088889,0.038667,-0.000000,0.000000,1471
0.1507,30,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,12.0000,0.128889,0.088889,0.040000,-0.000000,0.000000,1470
0.1557,31,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,12.4000,0.130222,0.088889,0.041333,-0.000000,0.000000,1469
0.1608,32,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,12.8000,0.131556,0.088889,0.042667,-0.000000,0.000000,1468
0.1659,33,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,13.2000,0.132889,0.088889,0.044000,-0.000000,0.000000,1467
0.1710,34,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,13.6000,0.134222,0.088889,0.045333,-0.000000,0.000000,1466
0.1760,35,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,14.0000,0.135556,0.088889,0.046667,-0.000000,0.000000,1465
0.1811,36,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,14.4000,0.136889,0.088889,0.048000,-0.000000,0.000000,1464
0.1861,37,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,14.8000,0.138222,0.088889,0.049333,-0.000000,0.000000,1463
0.1912,38,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,15.2000,0.139556,0.088889,0.050667,-0.000000,0.000000,1462
0.1963,39,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,15.6000,0.140889,0.088889,0.052000,-0.000000,0.000000,1461
0.2014,40,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,16.0000,0.142222,0.088889,0.053333,-0.000000,0.000000,1460
0.2064,41,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,16.4000,0.143556,0.088889,0.054667,-0.000000,0.000000,1459
0.2115,42,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,16.8000,0.144889,0.088889,0.056000,-0.000000,0.000000,1458
0.2166,43,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,17.2000,0.146222,0.088889,0.057333,-0.000000,0.000000,1457
0.2216,44,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,17.6000,0.147556,0.088889,0.058667,-0.000000,0.000000,1456
0.2267,45,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,18.0000,0.148889,0.088889,0.060000,-0.000000,0.000000,1455
0.2318,46,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,18.4000,0.150222,0.088889,0.061333,-0.000000,0.000000,1454
0.2369,47,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,18.8000,0.151556,0.088889,0.062667,-0.000000,0.000000,1453
0.2419,48,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,19.2000,0.152889,0.088889,0.064000,-0.000000,0.000000,1452
0.2470,49,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,19.6000,0.154222,0.088889,0.065333,-0.000000,0.000000,1451
0.2521,50,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,20.0000,0.155556,0.088889,0.066667,-0.000000,0.000000,1450
0.2571,51,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,20.4000,0.156889,0.088889,0.068000,-0.000000,0.000000,1449
0.2622,52,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,20.8000,0.158222,0.088889,0.069333,-0.000000,0.000000,1448
0.2673,53,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,21.2000,0.159556,0.088889,0.070667,-0.000000,0.000000,1447
0.2724,54,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,21.6000,0.160889,0.088889,0.072000,-0.000000,0.000000,1446
0.2774,55,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,22.0000,0.162222,0.088889,0.073333,-0.000000,0.000000,1445
0.2825,56,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,22.4000,0.163556,0.088889,0.074667,-0.000000,0.000000,1444
0.2876,57,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,22.8000,0.164889,0.088889,0.076000,-0.000000,0.000000,1443
0.2926,58,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,23.2000,0.166222,0.088889,0.077333,-0.000000,0.000000,1442
0.2977,59,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,23.6000,0.167556,0.088889,0.078667,-0.000000,0.000000,1441
0.3028,60,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,24.0000,0.168889,0.088889,0.080000,-0.000000,0.000000,1440
0.3079,61,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,24.4000,0.170222,0.088889,0.081333,-0.000000,0.000000,1439
0.3129,62,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,24.8000,0.171556,0.088889,0.082667,-0.000000,0.000000,1438
0.3180,63,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,25.2000,0.172889,0.088889,0.084000,-0.000000,0.000000,1437
0.3231,64,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,25.6000,0.174222,0.088889,0.085333,-0.000000,0.000000,1436
0.3282,65,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,26.0000,0.175556,0.088889,0.086667,-0.000000,0.000000,1435
0.3332,66,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,26.4000,0.176889,0.088889,0.088000,-0.000000,0.000000,1434
0.3383,67,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,26.8000,0.178222,0.088889,0.089333,-0.000000,0.000000,1433
0.3434,68,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,27.2000,0.179556,0.088889,0.090667,-0.000000,0.000000,1432
0.3488,69,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,27.6000,0.180889,0.088889,0.092000,-0.000000,0.000000,1431
0.3539,70,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,28.0000,0.182222,0.088889,0.093333,-0.000000,0.000000,1430
0.3590,71,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,28.4000,0.183556,0.088889,0.094667,-0.000000,0.000000,1429
0.3640,72,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,28.8000,0.184889,0.088889,0.096000,-0.000000,0.000000,1428
0.3691,73,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,29.2000,0.186222,0.088889,0.097333,-0.000000,0.000000,1427
0.3742,74,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,29.6000,0.187556,0.088889,0.098667,-0.000000,0.000000,1426
0.3792,75,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,30.0000,0.188889,0.088889,0.100000,-0.000000,0.000000,1425
0.3843,76,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,30.4000,0.190222,0.088889,0.101333,-0.000000,0.000000,1424
0.3894,77,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,30.8000,0.191556,0.088889,0.102667,-0.000000,0.000000,1423
0.3945,78,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,31.2000,0.192889,0.088889,0.104000,-0.000000,0.000000,1422
0.3995,79,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,31.6000,0.194222,0.088889,0.105333,-0.000000,0.000000,1421
0.4046,80,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,32.0000,0.195556,0.088889,0.106667,-0.000000,0.000000,1420
0.4097,81,enc,1,0,-0.0000,0.0000,-0.0000,0.0031,-0.0659,80.00,83.16,80.0000,32.4000,0.196889,0.088889,0.108000,-0.000000,0.000000,1419
