t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
7.5540,377,-1.2460,-1.2600,0.0037,0.1119,-20.00,82.79,62.79,-18.7540,-0.090605,-0.312566,-0.000373,0.222334,1558,8.4561
7.5741,378,-1.2460,-1.2600,-0.0034,0.1119,-20.00,82.79,62.79,-18.7540,-0.090605,-0.312566,-0.000373,0.222334,1558,8.442
7.5942,379,-1.2320,-1.2600,-0.0034,0.3357,-20.00,82.79,62.79,-18.7680,-0.091586,-0.312801,-0.001119,0.222334,1559,8.442
7.6143,380,-1.2320,-1.2600,-0.0034,0.3357,-20.00,82.79,62.79,-18.7680,-0.091586,-0.312801,-0.001119,0.222334,1559,8.442
7.6344,381,-1.2320,-1.2600,-0.0034,0.1119,-20.00,82.79,62.79,-18.7680,-0.090840,-0.312801,-0.000373,0.222334,1559,8.442
7.6545,382,-1.2320,-1.2600,-0.0034,0.1119,-20.00,82.79,62.79,-18.7680,-0.090840,-0.312801,-0.000373,0.222334,1559,8.442
7.6746,383,-1.2249,-1.2600,-0.0034,0.1119,-20.00,82.79,62.79,-18.7751,-0.090957,-0.312918,-0.000373,0.222334,1559,8.4349
7.6947,384,-1.2249,-1.2600,-0.0034,-0.0000,-20.00,82.79,62.79,-18.7751,-0.090584,-0.312918,0.000000,0.222334,1558,8.4349
7.7148,385,-1.2249,-1.2600,-0.0034,-0.0000,-20.00,82.79,62.79,-18.7751,-0.090584,-0.312918,0.000000,0.222334,1558,8.4349
7.7349,386,-1.2390,-1.2600,-0.0028,-0.0000,-20.00,82.79,62.79,-18.7610,-0.090349,-0.312683,0.000000,0.222334,1558,8.449
7.7550,387,-1.2390,-1.2600,-0.0028,-0.0000,-20.00,82.79,62.79,-18.7610,-0.090349,-0.312683,0.000000,0.222334,1558,8.449
7.7751,388,-1.2461,-1.2600,-0.0028,-0.0000,-20.00,82.79,62.79,-18.7539,-0.090232,-0.312566,0.000000,0.222334,1558,8.4561
7.7953,389,-1.2461,-1.2600,-0.0028,-0.0000,-20.00,82.79,62.79,-18.7539,-0.090232,-0.312566,0.000000,0.222334,1558,8.4561
7.8154,390,-1.2461,-1.2600,-0.0028,-0.0000,-20.00,82.79,62.79,-18.7539,-0.090232,-0.312566,0.000000,0.222334,1558,8.4561
7.8355,391,-1.2601,-1.2600,0.0043,-0.1119,-20.00,82.79,62.79,-18.7399,-0.089624,-0.312331,0.000373,0.222334,1558,8.4702
7.8557,392,-1.2601,-1.2600,0.0043,-0.1119,-20.00,82.79,62.79,-18.7399,-0.089624,-0.312331,0.000373,0.222334,1558,8.4702
7.8758,393,-1.2672,-1.2600,0.0038,-0.1119,-20.00,82.79,62.79,-18.7328,-0.089506,-0.312214,0.000373,0.222334,1558,8.4772
7.8959,394,-1.2672,-1.2600,0.0038,-0.0000,-20.00,82.79,62.79,-18.7328,-0.089879,-0.312214,0.000000,0.222334,1558,8.4772
7.9160,395,-1.2672,-1.2600,0.0038,-0.0000,-20.00,82.79,62.79,-18.7328,-0.089879,-0.312214,0.000000,0.222334,1558,8.4772
7.9361,396,-1.2672,-1.2600,0.0044,0.2238,-20.00,82.79,62.79,-18.7328,-0.090626,-0.312214,-0.000746,0.222334,1558,8.4772
7.9562,397,-1.2672,-1.2600,0.0044,0.2238,-20.00,82.79,62.79,-18.7328,-0.090626,-0.312214,-0.000746,0.222334,1558,8.4772
7.9763,398,-1.2601,-1.2600,0.0043,0.2238,-20.00,82.79,62.79,-18.7399,-0.090743,-0.312331,-0.000746,0.222334,1559,8.4702
7.9967,399,-1.2601,-1.2600,0.0043,0.2238,-20.00,82.79,62.79,-18.7399,-0.090743,-0.312331,-0.000746,0.222334,1559,8.4702
8.0168,400,-1.2601,-1.2600,0.0043,0.2238,-20.00,82.79,62.79,-18.7399,-0.090743,-0.312331,-0.000746,0.222334,1559,8.4702
8.0369,401,-1.2601,-1.2600,0.0043,-0.0000,-20.00,82.79,62.79,-18.7399,-0.089997,-0.312331,0.000000,0.222334,1558,8.4702
8.0570,402,-1.2601,-1.2600,0.0043,-0.0000,-20.00,82.79,62.79,-18.7399,-0.089997,-0.312331,0.000000,0.222334,1558,8.4702
8.0771,403,-1.2601,-1.2600,0.0043,-0.0000,-20.00,82.79,62.79,-18.7399,-0.089997,-0.312331,0.000000,0.222334,1558,8.4702
8.0972,404,-1.2601,-1.2600,0.0043,-0.0000,-20.00,82.79,62.79,-18.7399,-0.089997,-0.312331,0.000000,0.222334,1558,8.4702
8.1173,405,-1.2601,-1.2600,0.0043,-0.0000,-20.00,82.79,62.79,-18.7399,-0.089997,-0.312331,0.000000,0.222334,1558,8.4702
8.1375,406,-1.2672,-1.2600,0.0044,-0.0000,-20.00,82.79,62.79,-18.7328,-0.089879,-0.312214,0.000000,0.222334,1558,8.4772
8.1576,407,-1.2672,-1.2600,0.0044,-0.0000,-20.00,82.79,62.79,-18.7328,-0.089879,-0.312214,0.000000,0.222334,1558,8.4772
8.1777,408,-1.2672,-1.2600,0.0044,-0.0000,-20.00,82.79,62.79,-18.7328,-0.089879,-0.312214,0.000000,0.222334,1558,8.4772
8.1978,409,-1.2672,-1.2600,0.0044,-0.0000,-20.00,82.79,62.79,-18.7328,-0.089879,-0.312214,0.000000,0.222334,1558,8.4772
8.2179,410,-1.2672,-1.2600,0.0044,-0.0000,-20.00,82.79,62.79,-18.7328,-0.089879,-0.312214,0.000000,0.222334,1558,8.4772
8.2380,411,-1.2672,-1.2600,0.0044,-0.2238,-20.00,82.79,62.79,-18.7328,-0.089133,-0.312214,0.000746,0.222334,1558,8.4772
8.2580,412,-1.2672,-1.2600,0.0044,-0.2238,-20.00,82.79,62.79,-18.7328,-0.089133,-0.312214,0.000746,0.222334,1558,8.4772
8.2781,413,-1.2742,-1.2600,0.0049,-0.2238,-20.00,82.79,62.79,-18.7258,-0.089016,-0.312096,0.000746,0.222334,1558,8.4843
8.2982,414,-1.2742,-1.2600,0.0049,-0.1119,-20.00,82.79,62.79,-18.7258,-0.089389,-0.312096,0.000373,0.222334,1558,8.4843
8.3183,415,-1.2742,-1.2600,0.0049,-0.1119,-20.00,82.79,62.79,-18.7258,-0.089389,-0.312096,0.000373,0.222334,1558,8.4843
8.3387,416,-1.2742,-1.2600,0.0044,-0.1119,-20.00,82.79,62.79,-18.7258,-0.089389,-0.312096,0.000373,0.222334,1558,8.4843
8.3588,417,-1.2742,-1.2600,0.0044,-0.1119,-20.00,82.79,62.79,-18.7258,-0.089389,-0.312096,0.000373,0.222334,1558,8.4843
8.3790,418,-1.2813,-1.2600,0.012,-0.1119,-20.00,82.79,62.79,-18.7187,-0.089272,-0.311979,0.000373,0.222334,1558,8.4913
8.3991,419,-1.2813,-1.2600,0.012,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089645,-0.311979,0.000000,0.222334,1558,8.4913
8.4192,420,-1.2813,-1.2600,0.012,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089645,-0.311979,0.000000,0.222334,1558,8.4913
8.4393,421,-1.2883,-1.2600,0.0115,-0.2238,-20.00,82.79,62.79,-18.7117,-0.088781,-0.311862,0.000746,0.222334,1558,8.4983
8.4594,422,-1.2883,-1.2600,0.0115,-0.2238,-20.00,82.79,62.79,-18.7117,-0.088781,-0.311862,0.000746,0.222334,1558,8.4983
8.4795,423,-1.2883,-1.2600,0.011,-0.2238,-20.00,82.79,62.79,-18.7117,-0.088781,-0.311861,0.000746,0.222334,1558,8.4983
8.4996,424,-1.2883,-1.2600,0.011,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311861,-0.000373,0.222334,1558,8.4983
8.5197,425,-1.2883,-1.2600,0.011,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311861,-0.000373,0.222334,1558,8.4983
8.5398,426,-1.2883,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311862,-0.000373,0.222334,1558,8.4983
8.5603,427,-1.2883,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311862,-0.000373,0.222334,1558,8.4983
8.5804,428,-1.2883,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311862,-0.000373,0.222334,1558,8.4983
8.6005,429,-1.2883,-1.2600,0.0115,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311862,0.000000,0.222334,1558,8.4983
8.6206,430,-1.2883,-1.2600,0.0115,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311862,0.000000,0.222334,1558,8.4983
8.6407,431,-1.2812,-1.2600,0.0185,-0.0000,-20.00,82.79,62.79,-18.7188,-0.089646,-0.311980,0.000000,0.222334,1558,8.4912
8.6608,432,-1.2812,-1.2600,0.0185,-0.0000,-20.00,82.79,62.79,-18.7188,-0.089646,-0.311980,0.000000,0.222334,1558,8.4912
8.6809,433,-1.2742,-1.2600,0.0115,-0.0000,-20.00,82.79,62.79,-18.7258,-0.089762,-0.312097,0.000000,0.222334,1558,8.4842
8.7010,434,-1.2742,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7258,-0.090136,-0.312097,-0.000373,0.222334,1558,8.4842
8.7211,435,-1.2742,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7258,-0.090136,-0.312097,-0.000373,0.222334,1558,8.4842
8.7412,436,-1.2742,-1.2600,0.0115,-0.0000,-20.00,82.79,62.79,-18.7258,-0.089762,-0.312097,0.000000,0.222334,1558,8.4842
8.7613,437,-1.2742,-1.2600,0.0115,-0.0000,-20.00,82.79,62.79,-18.7258,-0.089762,-0.312097,0.000000,0.222334,1558,8.4842
8.7814,438,-1.2742,-1.2600,0.0115,-0.0000,-20.00,82.79,62.79,-18.7258,-0.089762,-0.312097,0.000000,0.222334,1558,8.4842
8.8015,439,-1.2742,-1.2600,0.0115,-0.1119,-20.00,82.79,62.79,-18.7258,-0.089389,-0.312097,0.000373,0.222334,1558,8.4842
8.8216,440,-1.2742,-1.2600,0.0115,-0.1119,-20.00,82.79,62.79,-18.7258,-0.089389,-0.312097,0.000373,0.222334,1558,8.4842
8.8417,441,-1.2813,-1.2600,0.0115,0.2238,-20.00,82.79,62.79,-18.7187,-0.090391,-0.311979,-0.000746,0.222334,1558,8.4913
8.8619,442,-1.2813,-1.2600,0.0115,0.2238,-20.00,82.79,62.79,-18.7187,-0.090391,-0.311979,-0.000746,0.222334,1558,8.4913
8.8819,443,-1.2813,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
8.9021,444,-1.2813,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
8.9222,445,-1.2813,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
8.9423,446,-1.2813,-1.2600,0.012,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089645,-0.311979,0.000000,0.222334,1558,8.4913
8.9624,447,-1.2813,-1.2600,0.012,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089645,-0.311979,0.000000,0.222334,1558,8.4913
8.9825,448,-1.2883,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311862,-0.000373,0.222334,1558,8.4983
9.0026,449,-1.2883,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311862,-0.000373,0.222334,1558,8.4983
9.0227,450,-1.2883,-1.2600,0.0115,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311862,-0.000373,0.222334,1558,8.4983
9.0428,451,-1.2883,-1.2600,0.012,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311862,0.000000,0.222334,1558,8.4983
9.0630,452,-1.2883,-1.2600,0.012,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311862,0.000000,0.222334,1558,8.4983
9.0831,453,-1.2883,-1.2600,0.012,-0.1119,-20.00,82.79,62.79,-18.7117,-0.089154,-0.311862,0.000373,0.222334,1558,8.4983
9.1032,454,-1.2883,-1.2600,0.012,-0.1119,-20.00,82.79,62.79,-18.7117,-0.089154,-0.311862,0.000373,0.222334,1558,8.4983
9.1233,455,-1.2883,-1.2600,0.0131,-0.1119,-20.00,82.79,62.79,-18.7117,-0.089154,-0.311862,0.000373,0.222334,1558,8.4983
9.1434,456,-1.2883,-1.2600,0.0131,0.1119,-20.00,82.79,62.79,-18.7117,-0.089901,-0.311862,-0.000373,0.222334,1558,8.4983
9.1635,457,-1.2883,-1.2600,0.0131,0.1119,-20.00,82.79,62.79,-18.7117,-0.089901,-0.311862,-0.000373,0.222334,1558,8.4983
9.1836,458,-1.2812,-1.2600,0.0131,-0.1119,-20.00,82.79,62.79,-18.7188,-0.089272,-0.311979,0.000373,0.222334,1558,8.4913
9.2037,459,-1.2812,-1.2600,0.0131,-0.1119,-20.00,82.79,62.79,-18.7188,-0.089272,-0.311979,0.000373,0.222334,1558,8.4913
9.2238,460,-1.2812,-1.2600,0.0131,-0.1119,-20.00,82.79,62.79,-18.7188,-0.089272,-0.311979,0.000373,0.222334,1558,8.4913
9.2439,461,-1.2812,-1.2600,0.0131,-0.0000,-20.00,82.79,62.79,-18.7188,-0.089645,-0.311979,0.000000,0.222334,1558,8.4913
9.2642,462,-1.2812,-1.2600,0.0131,-0.0000,-20.00,82.79,62.79,-18.7188,-0.089645,-0.311979,0.000000,0.222334,1558,8.4913
9.2843,463,-1.2742,-1.2600,0.0054,-0.0000,-20.00,82.79,62.79,-18.7258,-0.089762,-0.312096,0.000000,0.222334,1558,8.4843
9.3044,464,-1.2742,-1.2600,0.0054,-0.0000,-20.00,82.79,62.79,-18.7258,-0.089762,-0.312096,0.000000,0.222334,1558,8.4843
9.3245,465,-1.2742,-1.2600,0.0054,-0.0000,-20.00,82.79,62.79,-18.7258,-0.089762,-0.312096,0.000000,0.222334,1558,8.4843
9.3446,466,-1.2742,-1.2600,0.0054,0.1119,-20.00,82.79,62.79,-18.7258,-0.090135,-0.312096,-0.000373,0.222334,1558,8.4843
9.3647,467,-1.2742,-1.2600,0.0054,0.1119,-20.00,82.79,62.79,-18.7258,-0.090135,-0.312096,-0.000373,0.222334,1558,8.4843
9.3848,468,-1.2672,-1.2600,-0.0016,-0.3357,-20.00,82.79,62.79,-18.7328,-0.088760,-0.312213,0.001119,0.222334,1558,8.4772
9.4049,469,-1.2672,-1.2600,-0.0016,-0.3357,-20.00,82.79,62.79,-18.7328,-0.088760,-0.312213,0.001119,0.222334,1558,8.4772
9.4250,470,-1.2743,-1.2600,-0.0021,-0.3357,-20.00,82.79,62.79,-18.7257,-0.088642,-0.312096,0.001119,0.222334,1558,8.4843
9.4451,471,-1.2743,-1.2600,-0.0021,-0.0000,-20.00,82.79,62.79,-18.7257,-0.089761,-0.312096,0.000000,0.222334,1558,8.4843
9.4652,472,-1.2743,-1.2600,-0.0021,-0.0000,-20.00,82.79,62.79,-18.7257,-0.089761,-0.312096,0.000000,0.222334,1558,8.4843
9.4853,473,-1.2743,-1.2600,-0.0027,-0.2238,-20.00,82.79,62.79,-18.7257,-0.089015,-0.312095,0.000746,0.222334,1558,8.4843
9.5054,474,-1.2743,-1.2600,-0.0027,-0.2238,-20.00,82.79,62.79,-18.7257,-0.089015,-0.312095,0.000746,0.222334,1558,8.4843
9.5255,475,-1.2813,-1.2600,-0.0026,-0.2238,-20.00,82.79,62.79,-18.7187,-0.088898,-0.311978,0.000746,0.222334,1558,8.4913
9.5456,476,-1.2813,-1.2600,-0.0026,-0.1119,-20.00,82.79,62.79,-18.7187,-0.089271,-0.311978,0.000373,0.222334,1558,8.4913
9.5657,477,-1.2813,-1.2600,-0.0026,-0.1119,-20.00,82.79,62.79,-18.7187,-0.089271,-0.311978,0.000373,0.222334,1558,8.4913
9.5858,478,-1.2883,-1.2600,0.0045,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4984
9.6059,479,-1.2883,-1.2600,0.0045,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4984
9.6260,480,-1.2884,-1.2600,-0.0026,-0.0000,-20.00,82.79,62.79,-18.7116,-0.089526,-0.311860,0.000000,0.222334,1558,8.4984
9.6461,481,-1.2884,-1.2600,-0.0026,-0.0000,-20.00,82.79,62.79,-18.7116,-0.089526,-0.311860,0.000000,0.222334,1558,8.4984
9.6662,482,-1.2884,-1.2600,-0.0026,-0.0000,-20.00,82.79,62.79,-18.7116,-0.089526,-0.311860,0.000000,0.222334,1558,8.4984
9.6863,483,-1.2884,-1.2600,-0.0021,0.1119,-20.00,82.79,62.79,-18.7116,-0.089899,-0.311860,-0.000373,0.222334,1558,8.4984
9.7064,484,-1.2884,-1.2600,-0.0021,0.1119,-20.00,82.79,62.79,-18.7116,-0.089899,-0.311860,-0.000373,0.222334,1558,8.4984
9.7265,485,-1.2884,-1.2600,-0.0026,0.1119,-20.00,82.79,62.79,-18.7116,-0.089899,-0.311860,-0.000373,0.222334,1558,8.4984
9.7467,486,-1.2884,-1.2600,-0.0026,0.2238,-20.00,82.79,62.79,-18.7116,-0.090272,-0.311860,-0.000746,0.222334,1558,8.4984
9.7668,487,-1.2884,-1.2600,-0.0026,0.2238,-20.00,82.79,62.79,-18.7116,-0.090272,-0.311860,-0.000746,0.222334,1558,8.4984
9.7869,488,-1.2813,-1.2600,-0.0021,0.2238,-20.00,82.79,62.79,-18.7187,-0.090390,-0.311978,-0.000746,0.222334,1558,8.4913
9.8070,489,-1.2813,-1.2600,-0.0021,0.2238,-20.00,82.79,62.79,-18.7187,-0.090390,-0.311978,-0.000746,0.222334,1558,8.4913
9.8271,490,-1.2813,-1.2600,-0.0026,0.2238,-20.00,82.79,62.79,-18.7187,-0.090390,-0.311978,-0.000746,0.222334,1558,8.4913
9.8472,491,-1.2813,-1.2600,-0.0026,0.1119,-20.00,82.79,62.79,-18.7187,-0.090017,-0.311978,-0.000373,0.222334,1558,8.4913
9.8673,492,-1.2813,-1.2600,-0.0026,0.1119,-20.00,82.79,62.79,-18.7187,-0.090017,-0.311978,-0.000373,0.222334,1558,8.4913
9.8874,493,-1.2813,-1.2600,-0.0037,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089644,-0.311978,0.000000,0.222334,1558,8.4914
9.9075,494,-1.2813,-1.2600,-0.0037,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089644,-0.311978,0.000000,0.222334,1558,8.4914
9.9276,495,-1.2813,-1.2600,-0.0037,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089644,-0.311978,0.000000,0.222334,1558,8.4914
9.9477,496,-1.2813,-1.2600,-0.0037,0.1119,-20.00,82.79,62.79,-18.7187,-0.090017,-0.311978,-0.000373,0.222334,1558,8.4914
9.9678,497,-1.2813,-1.2600,-0.0037,0.1119,-20.00,82.79,62.79,-18.7187,-0.090017,-0.311978,-0.000373,0.222334,1558,8.4914
9.9879,498,-1.2883,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4984
10.0080,499,-1.2883,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4984
10.0284,500,-1.2883,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4984
10.0485,501,-1.2883,-1.2600,0.0039,-0.1119,-20.00,82.79,62.79,-18.7117,-0.089154,-0.311861,0.000373,0.222334,1558,8.4984
10.0686,502,-1.2883,-1.2600,0.0039,-0.1119,-20.00,82.79,62.79,-18.7117,-0.089154,-0.311861,0.000373,0.222334,1558,8.4984
10.0887,503,-1.2883,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4984
10.1088,504,-1.2883,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4984
10.1289,505,-1.2813,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089644,-0.311978,0.000000,0.222334,1558,8.4913
10.1490,506,-1.2813,-1.2600,0.0039,0.1119,-20.00,82.79,62.79,-18.7187,-0.090017,-0.311978,-0.000373,0.222334,1558,8.4913
10.1691,507,-1.2813,-1.2600,0.0039,0.1119,-20.00,82.79,62.79,-18.7187,-0.090017,-0.311978,-0.000373,0.222334,1558,8.4913
10.1892,508,-1.2813,-1.2600,0.0039,-0.1119,-20.00,82.79,62.79,-18.7187,-0.089271,-0.311978,0.000373,0.222334,1558,8.4913
10.2093,509,-1.2813,-1.2600,0.0039,-0.1119,-20.00,82.79,62.79,-18.7187,-0.089271,-0.311978,0.000373,0.222334,1558,8.4913
10.2294,510,-1.2813,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089644,-0.311978,0.000000,0.222334,1558,8.4913
10.2495,511,-1.2813,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089644,-0.311978,0.000000,0.222334,1558,8.4913
10.2696,512,-1.2813,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089644,-0.311978,0.000000,0.222334,1558,8.4913
10.2898,513,-1.2813,-1.2600,-0.0026,-0.2238,-20.00,82.79,62.79,-18.7187,-0.088898,-0.311978,0.000746,0.222334,1558,8.4913
10.3099,514,-1.2813,-1.2600,-0.0026,-0.2238,-20.00,82.79,62.79,-18.7187,-0.088898,-0.311978,0.000746,0.222334,1558,8.4913
10.3300,515,-1.2883,-1.2600,0.0045,-0.2238,-20.00,82.79,62.79,-18.7117,-0.088781,-0.311861,0.000746,0.222334,1558,8.4984
10.3501,516,-1.2883,-1.2600,0.0045,-0.1119,-20.00,82.79,62.79,-18.7117,-0.089154,-0.311861,0.000373,0.222334,1558,8.4984
10.3703,517,-1.2883,-1.2600,0.0045,-0.1119,-20.00,82.79,62.79,-18.7117,-0.089154,-0.311861,0.000373,0.222334,1558,8.4984
10.3904,518,-1.2883,-1.2600,0.0039,-0.2238,-20.00,82.79,62.79,-18.7117,-0.088781,-0.311861,0.000746,0.222334,1558,8.4984
10.4104,519,-1.2883,-1.2600,0.0039,-0.2238,-20.00,82.79,62.79,-18.7117,-0.088781,-0.311861,0.000746,0.222334,1558,8.4984
10.4305,520,-1.2883,-1.2600,0.0039,-0.2238,-20.00,82.79,62.79,-18.7117,-0.088781,-0.311861,0.000746,0.222334,1558,8.4984
10.4506,521,-1.2883,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4984
10.4707,522,-1.2883,-1.2600,0.0039,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4984
10.4908,523,-1.2883,-1.2600,0.011,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4983
10.5109,524,-1.2883,-1.2600,0.011,-0.0000,-20.00,82.79,62.79,-18.7117,-0.089527,-0.311861,0.000000,0.222334,1558,8.4983
10.5309,525,-1.2813,-1.2600,0.011,-0.0000,-20.00,82.79,62.79,-18.7187,-0.089645,-0.311979,0.000000,0.222334,1558,8.4913
10.5510,526,-1.2813,-1.2600,0.011,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.5711,527,-1.2813,-1.2600,0.011,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.5912,528,-1.2813,-1.2600,0.0104,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.6113,529,-1.2813,-1.2600,0.0104,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.6313,530,-1.2813,-1.2600,0.0104,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.6514,531,-1.2813,-1.2600,0.0104,-0.1119,-20.00,82.79,62.79,-18.7187,-0.089272,-0.311979,0.000373,0.222334,1558,8.4913
10.6715,532,-1.2813,-1.2600,0.0104,-0.1119,-20.00,82.79,62.79,-18.7187,-0.089272,-0.311979,0.000373,0.222334,1558,8.4913
10.6916,533,-1.2884,-1.2600,0.0029,-0.1119,-20.00,82.79,62.79,-18.7116,-0.089154,-0.311861,0.000373,0.222334,1558,8.4984
10.7117,534,-1.2884,-1.2600,0.0029,-0.1119,-20.00,82.79,62.79,-18.7116,-0.089154,-0.311861,0.000373,0.222334,1558,8.4984
10.7318,535,-1.2883,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311861,-0.000373,0.222334,1558,8.4984
10.7518,536,-1.2883,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311861,-0.000373,0.222334,1558,8.4984
10.7719,537,-1.2883,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311861,-0.000373,0.222334,1558,8.4984
10.7920,538,-1.2883,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311861,-0.000373,0.222334,1558,8.4984
10.8121,539,-1.2883,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7117,-0.089900,-0.311861,-0.000373,0.222334,1558,8.4984
10.8322,540,-1.2813,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.8522,541,-1.2813,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.8723,542,-1.2813,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.8924,543,-1.2813,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.9125,544,-1.2813,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.9326,545,-1.2813,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.9527,546,-1.2813,-1.2600,0.0094,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.9727,547,-1.2813,-1.2600,0.0089,0.1119,-20.00,82.79,62.79,-18.7187,-0.090018,-0.311979,-0.000373,0.222334,1558,8.4913
10.9928,548,-1.2813,-1.2600,0.0089,-0.1119,-20.00,82.79,62.79,-18.7187,-0.089272,-0.311979,0.000373,0.222334,1558,8.4913
11.0129,549,-1.2813,-1.2600,0.0089,-0.1119,-20.00,82.79,62.79,-18.7187,-0.089272,-0.311979,0.000373,0.222334,1558,8.4913
11.0330,550,-1.2813,-1.2600,0.0089,-0.2238,-20.00,82.79,62.79,-18.7187,-0.088899,-0.311979,0.000746,0.222334,1558,8.4913
11.0531,551,-1.2813,-1.2600,0.0089,-0.2238,-20.00,82.79,62.79,-18.7187,-0.088899,-0.311979,0.000746,0.222334,1558,8.4913
