t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.0236,-0.1196,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1498
0.0075,2,enc,0,-0.0000,0.0000,-0.0000,-0.0236,-0.1196,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1496
0.0126,3,enc,0,-0.0000,0.0000,-0.0000,-0.0236,-0.1196,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1494
0.0176,4,enc,0,-0.0000,0.0000,-0.0000,-0.0236,-0.1196,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1492
0.0227,5,enc,0,-0.0000,0.0000,-0.0000,-0.0236,-0.1196,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1490
0.0278,6,enc,0,-0.0000,0.0000,-0.0000,-0.0236,-0.1196,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1488
0.0329,7,enc,0,-0.0000,0.0000,-0.0000,-0.0236,-0.1196,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1486
0.0380,8,enc,0,-0.0000,0.0000,-0.0000,-0.0236,-0.1196,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1484
0.0430,9,enc,1,-0.0000,0.0000,-0.0000,-0.0343,-0.0996,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1482
0.0481,10,enc,1,-0.0000,0.0000,-0.0000,-0.0267,-0.0602,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1480
0.0532,11,enc,0,-0.0000,0.0000,-0.0000,-0.0267,-0.0602,20.00,82.21,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830781,1478
