t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1480
0.0073,2,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1460
0.0123,3,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1440
0.0174,4,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1420
0.0225,5,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1400
0.0276,6,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1380
0.0327,7,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1360
0.0377,8,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1340
0.0428,9,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1320
0.0480,10,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1300
0.0531,11,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1280
0.0582,12,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.0633,13,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.0684,14,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.0735,15,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.0786,16,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.0837,17,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.0887,18,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.0938,19,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.0990,20,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1041,21,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1092,22,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1144,23,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1195,24,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1246,25,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1297,26,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1348,27,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1398,28,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1450,29,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
0.1501,30,-0.0000,0.0000,0.0992,90.00,83.65,173.65,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.027639,1268
