t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,0.0052,0.0127,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1480
0.0084,2,enc,0,-0.0000,0.0000,-0.0000,0.0052,0.0127,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1460
0.0135,3,enc,1,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1440
0.0186,4,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1420
0.0237,5,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1400
0.0287,6,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1380
0.0338,7,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1360
0.0389,8,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1340
0.0440,9,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1320
0.0490,10,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1300
0.0541,11,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.0592,12,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.0643,13,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.0693,14,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.0744,15,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.0795,16,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.0846,17,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.0897,18,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.0948,19,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.0998,20,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1049,21,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1100,22,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1151,23,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1202,24,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1252,25,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1303,26,enc,1,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1354,27,enc,0,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1404,28,enc,0,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1455,29,enc,0,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1506,30,enc,0,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1557,31,enc,0,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1607,32,enc,0,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1658,33,enc,0,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1709,34,enc,0,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1760,35,enc,0,-0.0000,0.0000,-0.0000,0.0084,-0.0442,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1811,36,enc,1,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1861,37,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1912,38,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.1963,39,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0259,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2014,40,enc,0,-0.0000,0.0000,-0.0000,-0.0025,-0.0644,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2064,41,enc,0,-0.0000,0.0000,-0.0000,-0.0103,-0.0644,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2115,42,enc,1,-0.0000,0.0000,-0.0000,0.0367,-0.034,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2166,43,enc,1,-0.0000,0.0000,-0.0000,0.0476,-0.0523,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2216,44,enc,0,-0.0000,0.0000,-0.0000,0.0476,-0.0523,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2267,45,enc,1,-0.0000,0.0000,-0.0000,0.0399,-0.0908,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2318,46,enc,1,-0.0000,0.0000,-0.0000,0.0154,-0.0585,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2369,47,enc,0,-0.0000,0.0000,-0.0000,0.0154,-0.0585,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2419,48,enc,1,-0.0000,0.0000,-0.0000,0.0045,-0.0402,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2470,49,enc,0,-0.0000,0.0000,-0.0000,0.0045,-0.0402,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2521,50,enc,0,-0.0000,0.0000,-0.0000,0.0045,-0.0402,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2571,51,enc,0,-0.0000,0.0000,-0.0000,0.0045,-0.0402,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2623,52,enc,0,-0.0000,0.0000,-0.0000,0.0045,-0.0402,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2673,53,enc,0,-0.0000,0.0000,-0.0000,0.0045,-0.0402,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2724,54,enc,0,-0.0000,0.0000,-0.0000,0.0045,-0.0402,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2775,55,enc,0,-0.0000,0.0000,-0.0000,0.0045,-0.0402,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
0.2826,56,enc,1,-0.0000,0.0000,-0.0000,0.0154,-0.0585,20.00,82.01,20.0000,0.0000,0.500000,0.555556,0.001111,-0.000000,0.195623,1287
