t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.0392,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1480
0.0082,2,-0.0000,0.0000,0.0392,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1460
0.0134,3,-0.0000,0.0000,0.0392,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1440
0.0185,4,-0.0000,0.0000,0.0392,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1420
0.0236,5,-0.0000,0.0000,0.0392,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1400
0.0287,6,-0.0000,0.0000,0.0392,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1380
0.0338,7,-0.0000,0.0000,0.0392,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1360
0.0389,8,-0.0000,0.0000,0.0392,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1340
0.0440,9,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1320
0.0492,10,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1300
0.0544,11,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1280
0.0595,12,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.0646,13,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.0697,14,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.0748,15,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.0798,16,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.0849,17,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.0900,18,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.0951,19,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.1002,20,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.1053,21,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.1104,22,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.1155,23,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.1206,24,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
0.1257,25,-0.0000,0.0000,0.0273,90.00,82.72,172.72,90.0000,0.0000,0.550000,0.750000,0.001500,-0.000000,0.031681,1268
