t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
1.3872,70,-11.9424,-11.5200,0.1506,16.5621,-20.00,72.47,52.47,-8.0576,-0.207903,-0.134294,-0.073609,0.000000,1602,29.477
1.4074,71,-11.9424,-11.3400,0.1506,16.5621,-20.00,72.47,52.47,-8.0576,-0.207903,-0.134294,-0.073609,0.000000,1602,29.477
1.4275,72,-11.1665,-10.9800,0.1293,16.5621,-20.00,72.47,52.47,-8.8335,-0.220834,-0.147224,-0.073609,0.000000,1607,28.7012
1.4476,73,-11.1665,-10.8000,0.1293,13.2049,-20.00,72.47,52.47,-8.8335,-0.205913,-0.147224,-0.058688,0.000000,1602,28.7012
1.4677,74,-11.1665,-10.6200,0.1293,13.2049,-20.00,72.47,52.47,-8.8335,-0.205913,-0.147224,-0.058688,0.000000,1602,28.7012
1.4878,75,-10.5998,-10.4400,0.13,9.7358,-20.00,72.47,52.47,-9.4002,-0.199941,-0.156670,-0.043270,0.000000,1599,28.1344
1.5078,76,-10.5998,-10.4400,0.13,9.7358,-20.00,72.47,52.47,-9.4002,-0.199941,-0.156670,-0.043270,0.000000,1599,28.1344
1.5279,77,-10.2503,-10.2600,0.091,9.7358,-20.00,72.47,52.47,-9.7497,-0.205766,-0.162495,-0.043270,0.000000,1602,27.7849
1.5480,78,-10.2503,-10.2600,0.091,1.4548,-20.00,72.47,52.47,-9.7497,-0.168961,-0.162495,-0.006466,0.000000,1588,27.7849
1.5681,79,-10.2503,-10.2600,0.091,1.4548,-20.00,72.47,52.47,-9.7497,-0.168961,-0.162495,-0.006466,0.000000,1588,27.7849
1.5882,80,-10.2493,-10.4400,0.1282,-2.4619,-20.00,72.47,52.47,-9.7507,-0.151570,-0.162512,0.010942,0.000000,1581,27.784
1.6083,81,-10.2493,-10.4400,0.1282,-2.4619,-20.00,72.47,52.47,-9.7507,-0.151570,-0.162512,0.010942,0.000000,1581,27.784
1.6284,82,-10.4017,-10.6200,0.1317,-2.4619,-20.00,72.47,52.47,-9.5983,-0.149029,-0.159971,0.010942,0.000000,1580,27.9364
1.6493,83,-10.4017,-10.6200,0.1317,-5.3715,-20.00,72.47,52.47,-9.5983,-0.136098,-0.159971,0.023873,0.000000,1576,27.9364
1.6694,84,-10.4017,-10.8000,0.1317,-5.3715,-20.00,72.47,52.47,-9.5983,-0.136098,-0.159971,0.023873,0.000000,1576,27.9364
1.6894,85,-10.6841,-10.9800,0.1377,-6.3786,-20.00,72.47,52.47,-9.3159,-0.126916,-0.155265,0.028349,0.000000,1572,28.2187
1.7095,86,-10.6841,-10.9800,0.1377,-6.3786,-20.00,72.47,52.47,-9.3159,-0.126916,-0.155265,0.028349,0.000000,1572,28.2187
1.7296,87,-11.0339,-11.1600,0.144,-7.4977,-20.00,72.47,52.47,-8.9661,-0.116111,-0.149434,0.033323,0.000000,1568,28.5686
1.7497,88,-11.0339,-11.3400,0.144,-7.4977,-20.00,72.47,52.47,-8.9661,-0.116111,-0.149434,0.033323,0.000000,1568,28.5686
1.7699,89,-11.0339,-11.5200,0.144,-7.4977,-20.00,72.47,52.47,-8.9661,-0.116111,-0.149434,0.033323,0.000000,1568,28.5686
1.7900,90,-11.4135,-11.7000,0.1364,-7.2739,-20.00,72.47,52.47,-8.5865,-0.110780,-0.143108,0.032328,0.000000,1566,28.9482
1.8101,91,-11.4135,-11.7000,0.1364,-7.2739,-20.00,72.47,52.47,-8.5865,-0.110780,-0.143108,0.032328,0.000000,1566,28.9482
1.8302,92,-11.7620,-11.8800,0.1475,-5.3715,-20.00,72.47,52.47,-8.2380,-0.113427,-0.137300,0.023873,0.000000,1567,29.2967
1.8503,93,-11.7620,-11.8800,0.1475,-5.3715,-20.00,72.47,52.47,-8.2380,-0.113427,-0.137300,0.023873,0.000000,1567,29.2967
1.8703,94,-11.7620,-12.0600,0.1475,-5.3715,-20.00,72.47,52.47,-8.2380,-0.113427,-0.137300,0.023873,0.000000,1567,29.2967
1.8904,95,-12.0030,-12.0600,0.1476,-3.4691,-20.00,72.47,52.47,-7.9970,-0.117865,-0.133283,0.015418,0.000000,1569,29.5377
1.9105,96,-12.0030,-12.2400,0.1476,-3.4691,-20.00,72.47,52.47,-7.9970,-0.117865,-0.133283,0.015418,0.000000,1569,29.5377
1.9306,97,-12.1150,-12.2400,0.1655,-1.1191,-20.00,72.47,52.47,-7.8850,-0.126443,-0.131417,0.004974,0.000000,1572,29.6496
1.9507,98,-12.1150,-12.2400,0.1655,-1.1191,-20.00,72.47,52.47,-7.8850,-0.126443,-0.131417,0.004974,0.000000,1572,29.6496
1.9708,99,-12.1150,-12.2400,0.1655,-1.1191,-20.00,72.47,52.47,-7.8850,-0.126443,-0.131417,0.004974,0.000000,1572,29.6739
1.9909,100,-12.1392,-12.2400,0.1666,0.3357,-20.00,72.47,52.47,-7.8608,-0.132505,-0.131013,-0.001492,0.000000,1574,29.6739
2.0110,101,-12.1392,-12.0600,0.1666,0.3357,-20.00,72.47,52.47,-7.8608,-0.132505,-0.131013,-0.001492,0.000000,1574,29.6739
2.0311,102,-12.0809,-12.0600,0.1763,1.6786,-20.00,72.47,52.47,-7.9191,-0.139446,-0.131986,-0.007460,0.000000,1577,29.6155
2.0512,103,-12.0809,-12.0600,0.1763,1.6786,-20.00,72.47,52.47,-7.9191,-0.139446,-0.131986,-0.007460,0.000000,1577,29.6155
2.0713,104,-12.0809,-12.0600,0.1919,1.6786,-20.00,72.47,52.47,-7.9191,-0.139446,-0.131986,-0.007460,0.000000,1577,29.5115
2.0914,105,-11.9769,-11.8800,0.1919,2.7976,-20.00,72.47,52.47,-8.0231,-0.146153,-0.133719,-0.012434,0.000000,1579,29.5115
2.1115,106,-11.9769,-11.8800,0.1919,2.7976,-20.00,72.47,52.47,-8.0231,-0.146153,-0.133719,-0.012434,0.000000,1579,29.5115
2.1316,107,-11.8681,-11.8800,0.1943,2.4619,-20.00,72.47,52.47,-8.1319,-0.146474,-0.135532,-0.010942,0.000000,1579,29.4027
2.1518,108,-11.8681,-11.7000,0.1943,2.4619,-20.00,72.47,52.47,-8.1319,-0.146474,-0.135532,-0.010942,0.000000,1579,29.4027
2.1719,109,-11.7580,-11.7000,0.1979,2.4619,-20.00,72.47,52.47,-8.2420,-0.148309,-0.137367,-0.010942,0.000000,1580,29.2926
2.1920,110,-11.7580,-11.7000,0.1979,2.1262,-20.00,72.47,52.47,-8.2420,-0.146817,-0.137367,-0.009450,0.000000,1580,29.2926
2.2121,111,-11.7580,-11.7000,0.1979,2.1262,-20.00,72.47,52.47,-8.2420,-0.146817,-0.137367,-0.009450,0.000000,1580,29.2926
2.2322,112,-11.6862,-11.7000,0.1979,1.3429,-20.00,72.47,52.47,-8.3138,-0.144531,-0.138563,-0.005968,0.000000,1579,29.2209
2.2523,113,-11.6862,-11.5200,0.1979,1.3429,-20.00,72.47,52.47,-8.3138,-0.144531,-0.138563,-0.005968,0.000000,1579,29.2209
2.2724,114,-11.6553,-11.5200,0.2007,1.3429,-20.00,72.47,52.47,-8.3447,-0.145047,-0.139079,-0.005968,0.000000,1579,29.1899
2.2925,115,-11.6553,-11.5200,0.2007,0.7833,-20.00,72.47,52.47,-8.3447,-0.142560,-0.139079,-0.003482,0.000000,1578,29.1899
2.3126,116,-11.6553,-11.5200,0.2007,0.7833,-20.00,72.47,52.47,-8.3447,-0.142560,-0.139079,-0.003482,0.000000,1578,29.1899
2.3327,117,-11.6553,-11.5200,0.2007,0.2238,-20.00,72.47,52.47,-8.3447,-0.140073,-0.139079,-0.000995,0.000000,1577,29.1899
2.3528,118,-11.6553,-11.5200,0.2007,0.2238,-20.00,72.47,52.47,-8.3447,-0.140073,-0.139079,-0.000995,0.000000,1577,29.1899
2.3729,119,-11.7010,-11.5200,0.2065,0.2238,-20.00,72.47,52.47,-8.2990,-0.139311,-0.138316,-0.000995,0.000000,1577,29.2357
2.3930,120,-11.7010,-11.5200,0.2065,-0.7833,-20.00,72.47,52.47,-8.2990,-0.134835,-0.138316,0.003482,0.000000,1575,29.2357
2.4131,121,-11.7010,-11.5200,0.2065,-0.7833,-20.00,72.47,52.47,-8.2990,-0.134835,-0.138316,0.003482,0.000000,1575,29.2357
2.4332,122,-11.7668,-11.5200,0.2063,-1.1191,-20.00,72.47,52.47,-8.2332,-0.132246,-0.137220,0.004974,0.000000,1574,29.3015
2.4533,123,-11.7668,-11.7000,0.2063,-1.1191,-20.00,72.47,52.47,-8.2332,-0.132246,-0.137220,0.004974,0.000000,1574,29.3015
2.4734,124,-11.8386,-11.7000,0.2065,-1.1191,-20.00,72.47,52.47,-8.1614,-0.131049,-0.136023,0.004974,0.000000,1574,29.3733
2.4935,125,-11.8386,-11.7000,0.2065,-0.6714,-20.00,72.47,52.47,-8.1614,-0.133039,-0.136023,0.002984,0.000000,1574,29.3733
2.5136,126,-11.8386,-11.7000,0.2065,-0.6714,-20.00,72.47,52.47,-8.1614,-0.133039,-0.136023,0.002984,0.000000,1574,29.3733
2.5337,127,-11.8938,-11.7000,0.2047,-0.1119,-20.00,72.47,52.47,-8.1062,-0.134606,-0.135103,0.000497,0.000000,1575,29.4284
2.5538,128,-11.8938,-11.7000,0.2047,-0.1119,-20.00,72.47,52.47,-8.1062,-0.134606,-0.135103,0.000497,0.000000,1575,29.4284
2.5739,129,-11.9242,-11.7000,0.2181,-0.1119,-20.00,72.47,52.47,-8.0758,-0.134099,-0.134596,0.000497,0.000000,1575,29.4589
2.5940,130,-11.9242,-11.7000,0.2181,0.8952,-20.00,72.47,52.47,-8.0758,-0.138575,-0.134596,-0.003979,0.000000,1576,29.4589
2.6141,131,-11.9242,-11.5200,0.2181,0.8952,-20.00,72.47,52.47,-8.0758,-0.138575,-0.134596,-0.003979,0.000000,1576,29.4589
2.6342,132,-11.9242,-11.5200,0.2181,0.3357,-20.00,72.47,52.47,-8.0758,-0.136088,-0.134596,-0.001492,0.000000,1576,29.4589
2.6544,133,-11.9242,-11.5200,0.2181,0.3357,-20.00,72.47,52.47,-8.0758,-0.136088,-0.134596,-0.001492,0.000000,1576,29.4589
2.6745,134,-11.9326,-11.5200,0.2131,0.3357,-20.00,72.47,52.47,-8.0674,-0.135949,-0.134457,-0.001492,0.000000,1575,29.4672
2.6946,135,-11.9326,-11.5200,0.2131,0.5595,-20.00,72.47,52.47,-8.0674,-0.136944,-0.134457,-0.002487,0.000000,1576,29.4672
2.7147,136,-11.9326,-11.5200,0.2131,0.5595,-20.00,72.47,52.47,-8.0674,-0.136944,-0.134457,-0.002487,0.000000,1576,29.4672
2.7348,137,-11.9531,-11.5200,0.2206,-0.1119,-20.00,72.47,52.47,-8.0469,-0.133617,-0.134115,0.000497,0.000000,1575,29.4878
2.7549,138,-11.9531,-11.5200,0.2206,-0.1119,-20.00,72.47,52.47,-8.0469,-0.133617,-0.134115,0.000497,0.000000,1575,29.4878
2.7750,139,-11.9940,-11.5200,0.2237,-0.1119,-20.00,72.47,52.47,-8.0060,-0.132936,-0.133434,0.000497,0.000000,1574,29.5286
2.7951,140,-11.9940,-11.5200,0.2237,-0.5595,-20.00,72.47,52.47,-8.0060,-0.130947,-0.133434,0.002487,0.000000,1574,29.5286
2.8152,141,-11.9940,-11.7000,0.2237,-0.5595,-20.00,72.47,52.47,-8.0060,-0.130947,-0.133434,0.002487,0.000000,1574,29.5286
2.8353,142,-12.0409,-11.7000,0.227,-0.6714,-20.00,72.47,52.47,-7.9591,-0.129668,-0.132652,0.002984,0.000000,1573,29.5755
2.8553,143,-12.0409,-11.7000,0.227,-0.6714,-20.00,72.47,52.47,-7.9591,-0.129668,-0.132652,0.002984,0.000000,1573,29.5755
2.8754,144,-12.0854,-11.7000,0.2342,-0.6714,-20.00,72.47,52.47,-7.9146,-0.128926,-0.131911,0.002984,0.000000,1573,29.62
2.8955,145,-12.0854,-11.7000,0.2342,-0.0000,-20.00,72.47,52.47,-7.9146,-0.131911,-0.131911,0.000000,0.000000,1574,29.62
2.9156,146,-12.0854,-11.7000,0.2342,-0.0000,-20.00,72.47,52.47,-7.9146,-0.131911,-0.131911,0.000000,0.000000,1574,29.62
2.9357,147,-12.1008,-11.5200,0.2268,0.2238,-20.00,72.47,52.47,-7.8992,-0.132649,-0.131654,-0.000995,0.000000,1574,29.6354
2.9558,148,-12.1008,-11.5200,0.2268,0.2238,-20.00,72.47,52.47,-7.8992,-0.132649,-0.131654,-0.000995,0.000000,1574,29.6354
2.9759,149,-12.1023,-11.5200,0.2377,0.2238,-20.00,72.47,52.47,-7.8977,-0.132623,-0.131628,-0.000995,0.000000,1574,29.637
2.9960,150,-12.1023,-11.5200,0.2377,0.5595,-20.00,72.47,52.47,-7.8977,-0.134115,-0.131628,-0.002487,0.000000,1575,29.637
3.0161,151,-12.1023,-11.5200,0.2377,0.5595,-20.00,72.47,52.47,-7.8977,-0.134115,-0.131628,-0.002487,0.000000,1575,29.637
3.0365,152,-12.0854,-11.5200,0.2342,0.6714,-20.00,72.47,52.47,-7.9146,-0.134895,-0.131911,-0.002984,0.000000,1575,29.62
3.0566,153,-12.0854,-11.5200,0.2342,0.6714,-20.00,72.47,52.47,-7.9146,-0.134895,-0.131911,-0.002984,0.000000,1575,29.62
3.0767,154,-12.0809,-11.5200,0.2448,0.6714,-20.00,72.47,52.47,-7.9191,-0.134969,-0.131985,-0.002984,0.000000,1575,29.6156
3.0968,155,-12.0809,-11.5200,0.2448,-0.1119,-20.00,72.47,52.47,-7.9191,-0.131487,-0.131985,0.000497,0.000000,1574,29.6156
3.1169,156,-12.0809,-11.5200,0.2448,-0.1119,-20.00,72.47,52.47,-7.9191,-0.131487,-0.131985,0.000497,0.000000,1574,29.6156
3.1370,157,-12.0999,-11.5200,0.2415,-0.3357,-20.00,72.47,52.47,-7.9001,-0.130176,-0.131668,0.001492,0.000000,1573,29.6346
3.1571,158,-12.0999,-11.5200,0.2415,-0.3357,-20.00,72.47,52.47,-7.9001,-0.130176,-0.131668,0.001492,0.000000,1573,29.6346
3.1774,159,-12.1263,-11.5200,0.2373,-0.3357,-20.00,72.47,52.47,-7.8737,-0.129737,-0.131229,0.001492,0.000000,1573,29.6609
3.1975,160,-12.1263,-11.5200,0.2373,-0.1119,-20.00,72.47,52.47,-7.8737,-0.130731,-0.131229,0.000497,0.000000,1574,29.6609
3.2176,161,-12.1263,-11.5200,0.2373,-0.1119,-20.00,72.47,52.47,-7.8737,-0.130731,-0.131229,0.000497,0.000000,1574,29.6609
3.2377,162,-12.1504,-11.5200,0.249,-0.0000,-20.00,72.47,52.47,-7.8496,-0.130826,-0.130826,0.000000,0.000000,1574,29.6851
3.2578,163,-12.1504,-11.5200,0.249,-0.0000,-20.00,72.47,52.47,-7.8496,-0.130826,-0.130826,0.000000,0.000000,1574,29.6851
3.2779,164,-12.1708,-11.5200,0.2446,-0.0000,-20.00,72.47,52.47,-7.8292,-0.130487,-0.130487,0.000000,0.000000,1573,29.7054
3.2980,165,-12.1708,-11.5200,0.2446,-0.0000,-20.00,72.47,52.47,-7.8292,-0.130487,-0.130487,0.000000,0.000000,1573,29.7054
3.3181,166,-12.1708,-11.5200,0.2446,-0.0000,-20.00,72.47,52.47,-7.8292,-0.130487,-0.130487,0.000000,0.000000,1573,29.7054
3.3382,167,-12.1710,-11.5200,0.2566,0.6714,-20.00,72.47,52.47,-7.8290,-0.133467,-0.130483,-0.002984,0.000000,1575,29.7056
3.3583,168,-12.1710,-11.5200,0.2566,0.6714,-20.00,72.47,52.47,-7.8290,-0.133467,-0.130483,-0.002984,0.000000,1575,29.7056
3.3783,169,-12.1570,-11.5200,0.2628,0.6714,-20.00,72.47,52.47,-7.8430,-0.133702,-0.130717,-0.002984,0.000000,1575,29.6916
3.3985,170,-12.1570,-11.5200,0.2628,0.2238,-20.00,72.47,52.47,-7.8430,-0.131712,-0.130717,-0.000995,0.000000,1574,29.6916
3.4186,171,-12.1570,-11.5200,0.2628,0.2238,-20.00,72.47,52.47,-7.8430,-0.131712,-0.130717,-0.000995,0.000000,1574,29.6916
3.4387,172,-12.1494,-11.5200,0.2517,-0.2238,-20.00,72.47,52.47,-7.8506,-0.129849,-0.130844,0.000995,0.000000,1573,29.684
3.4588,173,-12.1494,-11.5200,0.2517,-0.2238,-20.00,72.47,52.47,-7.8506,-0.129849,-0.130844,0.000995,0.000000,1573,29.684
3.4789,174,-12.1710,-11.5200,0.2566,-0.1119,-20.00,72.47,52.47,-7.8290,-0.129986,-0.130483,0.000497,0.000000,1573,29.7056
3.4990,175,-12.1710,-11.5200,0.2566,-0.1119,-20.00,72.47,52.47,-7.8290,-0.129986,-0.130483,0.000497,0.000000,1573,29.7056
