t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.0202,2,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.0403,3,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.0604,4,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.0806,5,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.1007,6,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.1209,7,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.1410,8,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.1612,9,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.1813,10,0.1242,-0.0000,-0.0000,45.00,44.8758,0.800000,0.747929,0.000000,0.318198,1175,88.7708
0.2014,11,0.1242,-0.0000,0.4476,45.00,44.8758,0.800000,0.747929,-0.001492,0.318198,1175,88.7708
0.2215,12,0.1242,-0.0000,0.4476,45.00,44.8758,0.800000,0.747929,-0.001492,0.318198,1175,88.7708
0.2416,13,-0.1480,-0.0000,1.3429,45.00,45.1480,0.800000,0.752467,-0.004476,0.318198,1175,89.0431
0.2649,14,-0.1480,0.1800,1.3429,45.00,45.1480,0.800000,0.752467,-0.004476,0.318198,1175,89.0431
0.2881,15,0.0740,0.1800,3.9167,45.00,44.9260,0.800000,0.748767,-0.013056,0.318198,1175,88.8211
0.3082,16,0.0740,0.3600,3.9167,45.00,44.9260,0.800000,0.748767,-0.013056,0.318198,1175,88.8211
0.3283,17,0.0740,0.5400,3.9167,45.00,44.9260,0.800000,0.748767,-0.013056,0.318198,1175,89.2682
0.3486,18,-0.3732,1.2600,19.3597,45.00,45.3732,0.800000,0.756219,-0.064532,0.318198,1175,89.2682
0.3687,19,-0.3732,1.6200,19.3597,45.00,45.3732,0.800000,0.756219,-0.064532,0.318198,1175,89.2682
0.3888,20,-0.2874,3.4200,75.5364,45.00,45.2874,0.800000,0.754790,-0.251788,0.318198,1175,89.1825
0.4089,21,-0.2874,4.6800,75.5364,45.00,45.2874,0.800000,0.754790,-0.251788,0.318198,1175,89.1825
0.4290,22,-0.2874,6.6600,75.5364,45.00,45.2874,0.800000,0.754790,-0.251788,0.318198,1175,84.0621
0.4491,23,4.8330,7.3800,158.1229,45.00,40.1670,0.460572,0.669450,-0.527076,0.318198,1302,84.0621
0.4694,24,4.8330,9.1800,158.1229,45.00,40.1670,0.460572,0.669450,-0.527076,0.318198,1302,84.0621
0.4896,25,14.0129,11.5200,241.3809,45.00,30.9871,0.030047,0.516452,-0.804603,0.318198,1463,74.8822
0.5125,26,14.0129,12.6000,241.3809,45.00,30.9871,0.030047,0.516452,-0.804603,0.318198,1463,74.8822
0.5326,27,26.8580,14.4000,241.3809,45.00,18.1420,-0.184038,0.302367,-0.804603,0.318198,1594,62.0371
0.5533,28,26.8580,15.1200,282.7860,45.00,18.1420,-0.322055,0.302367,-0.942620,0.318198,1645,62.0371
0.5741,29,26.8580,16.7400,282.7860,45.00,18.1420,-0.322055,0.302367,-0.942620,0.318198,1645,62.0371
0.5943,30,40.7348,18.7200,253.4667,45.00,4.2652,-0.455605,0.071086,-0.844889,0.318198,1695,48.1602
0.6144,31,40.7348,19.2600,253.4667,45.00,4.2652,-0.455605,0.071086,-0.844889,0.318198,1695,48.1602
0.6403,32,52.5703,20.8800,193.2614,45.00,-7.5703,-0.452178,-0.126171,-0.644205,0.318198,1694,36.3248
0.6604,33,52.5703,21.6000,193.2614,45.00,-7.5703,-0.452178,-0.126171,-0.644205,0.318198,1694,36.3248
0.6806,34,61.1736,22.5000,193.2614,45.00,-16.1736,-0.595567,-0.269560,-0.644205,0.318198,1748,27.7214
0.7008,35,61.1736,23.0400,123.2083,45.00,-16.1736,-0.362057,-0.269560,-0.410694,0.318198,1660,27.7214
0.7238,36,61.1736,23.9400,123.2083,45.00,-16.1736,-0.362057,-0.269560,-0.410694,0.318198,1660,27.7214
0.7440,37,66.1977,25.0200,46.3290,45.00,-21.1977,-0.189526,-0.353294,-0.154430,0.318198,1596,22.6974
0.7642,38,66.1977,24.8400,46.3290,45.00,-21.1977,-0.189526,-0.353294,-0.154430,0.318198,1596,22.6974
