t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,-0.0002,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1480
0.0063,2,-0.0000,0.0000,-0.0002,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1460
0.0114,3,-0.0000,0.0000,-0.0002,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1440
0.0166,4,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1420
0.0217,5,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1400
0.0269,6,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1380
0.0320,7,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1360
0.0371,8,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1340
0.0422,9,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1320
0.0473,10,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1300
0.0524,11,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1280
0.0575,12,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0626,13,-0.0000,0.0000,0.0161,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0677,14,-0.0000,0.0000,0.0954,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0728,15,-0.0000,0.0000,0.0954,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0779,16,-0.0000,0.0000,0.0954,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0830,17,-0.0000,0.0000,0.0954,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0882,18,-0.0000,0.0000,0.0954,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0932,19,-0.0000,0.0000,0.0954,90.00,85.19,175.19,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
