t_s,phase,step_idx,pwm_target,pwm_actual,psi_imu_deg,psi_enc_deg,psi_dot_dps,pitch_raw_deg,rest_angle_deg
8.9041,step,0,1600,1600,-45.3568,-42.1200,0.6714,48.5033,86.85
8.9263,step,0,1600,1600,-45.4048,-42.1200,0.6714,48.5513,86.85
8.9469,step,0,1600,1600,-45.4048,-42.1200,-0.1119,48.5513,86.85
8.9644,step,0,1600,1600,-45.4048,-42.1200,-0.1119,48.5513,86.85
8.9877,step,0,1600,1600,-45.5012,-42.1200,-0.8952,48.6477,86.85
9.0048,step,0,1600,1600,-45.5012,-42.3000,-0.8952,48.6477,86.85
9.0284,step,0,1600,1600,-45.6193,-42.3000,-0.8952,48.7658,86.85
9.0474,step,0,1600,1600,-45.6193,-42.3000,-1.1191,48.7658,86.85
9.0649,step,0,1600,1600,-45.6193,-42.4800,-1.1191,48.7658,86.85
9.0880,step,0,1600,1600,-45.7382,-42.4800,-2.0143,48.8847,86.85
9.1051,step,0,1600,1600,-45.7382,-42.4800,-2.0143,48.8847,86.85
9.1278,step,0,1600,1600,-45.8527,-42.4800,-2.0143,48.9992,86.85
9.1477,step,0,1600,1600,-45.8527,-42.6600,-2.5738,48.9992,86.85
9.1653,step,0,1600,1600,-45.8527,-42.6600,-2.5738,48.9992,86.85
9.1876,step,0,1600,1600,-45.9453,-42.6600,-2.9096,49.0918,86.85
9.2055,step,0,1600,1600,-45.9453,-42.6600,-2.9096,49.0918,86.85
9.2282,step,0,1600,1600,-46.0182,-42.6600,-2.9096,49.1647,86.85
9.2474,step,0,1600,1600,-46.0182,-42.6600,-1.9024,49.1647,86.85
9.2658,step,0,1600,1600,-46.0182,-42.6600,-1.9024,49.1647,86.85
9.2882,step,0,1600,1600,-46.0433,-42.6600,-1.1191,49.1899,86.85
9.3059,step,0,1600,1600,-46.0433,-42.6600,-1.1191,49.1899,86.85
9.3279,step,0,1600,1600,-46.0307,-42.6600,-1.1191,49.1772,86.85
9.3480,step,0,1600,1600,-46.0307,-42.6600,-1.1191,49.1772,86.85
9.3662,step,0,1600,1600,-46.0307,-42.6600,-1.1191,49.1772,86.85
9.3878,step,0,1600,1600,-46.0249,-42.6600,-0.8952,49.1715,86.85
9.4056,step,0,1600,1600,-46.0249,-42.6600,-0.8952,49.1715,86.85
9.4284,step,0,1600,1600,-46.0168,-42.6600,-0.8952,49.1633,86.85
9.4484,step,0,1600,1600,-46.0168,-42.6600,-0.6714,49.1633,86.85
9.4666,step,0,1600,1600,-46.0168,-42.6600,-0.6714,49.1633,86.85
9.4883,step,0,1600,1600,-46.0374,-42.6600,0.4476,49.184,86.85
9.5068,step,0,1600,1600,-46.0374,-42.6600,0.4476,49.184,86.85
9.5282,step,0,1600,1600,-46.0749,-42.6600,0.4476,49.2215,86.85
9.5482,step,0,1600,1600,-46.0749,-42.6600,1.2310,49.2215,86.85
9.5654,step,0,1600,1600,-46.0749,-42.6600,1.2310,49.2215,86.85
9.5893,step,0,1600,1600,-46.0894,-42.6600,-0.7833,49.236,86.85
9.6072,step,0,1600,1600,-46.0894,-42.6600,-0.7833,49.236,86.85
9.6279,step,0,1600,1600,-46.1029,-42.6600,-0.7833,49.2495,86.85
9.6478,step,0,1600,1600,-46.1029,-42.6600,-0.6714,49.2495,86.85
9.6675,step,0,1600,1600,-46.1029,-42.6600,-0.6714,49.2495,86.85
9.6898,step,0,1600,1600,-46.0918,-42.6600,1.9024,49.2384,86.85
9.7077,step,0,1600,1600,-46.0918,-42.6600,1.9024,49.2384,86.85
9.7283,step,0,1600,1600,-46.0845,-42.6600,1.9024,49.231,86.85
9.7483,step,0,1600,1600,-46.0845,-42.6600,1.5667,49.231,86.85
9.7680,step,0,1600,1600,-46.0845,-42.6600,1.5667,49.231,86.85
9.7905,step,0,1600,1600,-46.0710,-42.6600,-0.5595,49.2176,86.85
9.8075,step,0,1600,1600,-46.0710,-42.6600,-0.5595,49.2176,86.85
9.8297,step,0,1600,1600,-46.0754,-42.6600,-0.5595,49.2219,86.85
9.8492,step,0,1600,1600,-46.0754,-42.6600,-1.6786,49.2219,86.85
9.8680,step,0,1600,1600,-46.0754,-42.6600,-1.6786,49.2219,86.85
9.8902,step,0,1600,1600,-46.1111,-42.6600,-0.8952,49.2576,86.85
9.9076,step,0,1600,1600,-46.1111,-42.6600,-0.8952,49.2576,86.85
9.9292,step,0,1600,1600,-46.1333,-42.6600,-0.8952,49.2799,86.85
9.9494,step,0,1600,1600,-46.1333,-42.6600,0.6714,49.2799,86.85
9.9678,step,0,1600,1600,-46.1333,-42.6600,0.6714,49.2799,86.85
9.9906,step,0,1600,1600,-46.1512,-42.6600,1.6786,49.2977,86.85
10.0080,step,0,1600,1600,-46.1512,-42.6600,1.6786,49.2977,86.85
10.0296,step,0,1600,1600,-46.1512,-42.6600,1.6786,49.2977,86.85
10.0498,step,0,1600,1600,-46.1512,-42.6600,1.4548,49.2977,86.85
10.0680,step,0,1600,1600,-46.1512,-42.6600,1.4548,49.2977,86.85
10.0905,step,0,1600,1600,-46.1415,-42.6600,-0.1119,49.288,86.85
10.1080,step,0,1600,1600,-46.1415,-42.6600,-0.1119,49.288,86.85
10.1295,step,0,1600,1600,-46.1375,-42.6600,-0.1119,49.2841,86.85
10.1494,step,0,1600,1600,-46.1375,-42.6600,-1.9024,49.2841,86.85
10.1683,step,0,1600,1600,-46.1375,-42.6600,-1.9024,49.2841,86.85
10.1910,step,0,1600,1600,-46.1473,-42.6600,-1.1191,49.2938,86.85
10.2084,step,0,1600,1600,-46.1473,-42.6600,-1.1191,49.2938,86.85
10.2302,step,0,1600,1600,-46.1477,-42.6600,-1.1191,49.2942,86.85
10.2501,step,0,1600,1600,-46.1477,-42.6600,-0.3357,49.2942,86.85
10.2687,step,0,1600,1600,-46.1477,-42.6600,-0.3357,49.2942,86.85
10.2912,step,0,1600,1600,-46.1584,-42.6600,-0.2238,49.3049,86.85
10.3089,step,0,1600,1600,-46.1584,-42.6600,-0.2238,49.3049,86.85
10.3302,step,0,1600,1600,-46.1681,-42.6600,-0.2238,49.3146,86.85
10.3501,step,0,1600,1600,-46.1681,-42.6600,0.7833,49.3146,86.85
10.3691,step,0,1600,1600,-46.1681,-42.6600,0.7833,49.3146,86.85
10.3913,step,0,1600,1600,-46.1738,-42.6600,1.4548,49.3204,86.85
10.4092,step,0,1600,1600,-46.1738,-42.6600,1.4548,49.3204,86.85
10.4322,step,0,1600,1600,-46.1816,-42.6600,1.5667,49.3281,86.85
10.4494,step,0,1600,1600,-46.1816,-42.6600,1.5667,49.3281,86.85
10.4695,step,0,1600,1600,-46.1816,-42.6600,1.5667,49.3281,86.85
10.4917,step,0,1600,1600,-46.1637,-42.6600,1.1191,49.3102,86.85
10.5097,step,0,1600,1600,-46.1637,-42.6600,1.1191,49.3102,86.85
10.5332,step,0,1600,1600,-46.1584,-42.6600,-0.2238,49.3049,86.85
10.5498,step,0,1600,1600,-46.1584,-42.6600,-0.2238,49.3049,86.85
10.5710,step,0,1600,1600,-46.1584,-42.6600,-0.2238,49.3078,86.85
10.5931,step,0,1600,1600,-46.1613,-42.6600,-1.6786,49.3078,86.85
10.6101,step,0,1600,1600,-46.1613,-42.6600,-1.6786,49.3078,86.85
10.6336,step,0,1600,1600,-46.1764,-42.6600,-1.6786,49.3229,86.85
10.6502,step,0,1600,1600,-46.1764,-42.6600,-1.6786,49.3229,86.85
10.6714,step,0,1600,1600,-46.2025,-42.6600,-1.6786,49.3491,86.85
10.6936,step,0,1600,1600,-46.2025,-42.6600,-0.6714,49.3491,86.85
10.7113,step,0,1600,1600,-46.2025,-42.6600,-0.6714,49.3491,86.85
10.7341,step,0,1600,1600,-46.2176,-42.6600,1.2310,49.3641,86.85
10.7524,step,0,1600,1600,-46.2176,-42.6600,1.2310,49.3641,86.85
10.7725,step,0,1600,1600,-46.2272,-42.6600,1.2310,49.3737,86.85
10.7946,step,0,1600,1600,-46.2272,-42.6600,0.5595,49.3737,86.85
10.8116,step,0,1600,1600,-46.2272,-42.6600,0.5595,49.3737,86.85
10.8372,step,0,1600,1600,-46.2137,-42.6600,-0.8952,49.3602,86.85
10.8528,step,0,1600,1600,-46.2137,-42.6600,-0.8952,49.3602,86.85
10.8737,step,0,1600,1600,-46.1973,-42.6600,-0.8952,49.3439,86.85
10.8954,step,0,1600,1600,-46.1973,-42.6600,-0.4476,49.3439,86.85
10.9130,step,0,1600,1600,-46.1973,-42.6600,-0.4476,49.3439,86.85
10.9361,step,0,1600,1600,-46.1876,-42.6600,0.7833,49.3341,86.85
10.9532,step,0,1600,1600,-46.1876,-42.6600,0.7833,49.3341,86.85
10.9752,step,0,1600,1600,-46.1886,-42.6600,0.7833,49.3351,86.85
10.9960,step,0,1600,1600,-46.1886,-42.6600,1.3429,49.3351,86.85
11.0974,repos,1,1500,1500,-46.2313,-42.6600,1.0072,49.3778,86.85
11.1146,repos,1,1500,1500,-46.2313,-42.4800,1.0072,49.3778,86.85
11.1369,repos,1,1500,1500,-46.1578,-42.4800,4.8120,49.3043,86.85
11.1548,repos,1,1500,1500,-46.1578,-42.3000,4.8120,49.3043,86.85
11.1772,repos,1,1500,1500,-45.8440,-42.1200,4.8120,48.9905,86.85
11.1967,repos,1,1500,1500,-45.8440,-41.7600,10.0715,48.9905,86.85
11.2149,repos,1,1500,1500,-45.8440,-41.5800,10.0715,48.9905,86.85
11.2387,repos,1,1500,1500,-45.2312,-41.2200,16.4502,48.3777,86.85
11.2551,repos,1,1500,1500,-45.2312,-40.8600,16.4502,48.3777,86.85
11.2745,repos,1,1500,1500,-44.3315,-40.3200,16.4502,47.4781,86.85
11.2972,repos,1,1500,1500,-44.3315,-39.9600,22.3812,47.4781,86.85
11.3153,repos,1,1500,1500,-44.3315,-39.4200,22.3812,47.4781,86.85
11.3395,repos,1,1500,1500,-43.1188,-38.7000,28.4241,46.2654,86.85
11.3561,repos,1,1500,1500,-43.1188,-38.1600,28.4241,46.2654,86.85
11.3779,repos,1,1500,1500,-41.6022,-37.4400,28.4241,44.7487,86.85
11.3979,repos,1,1500,1500,-41.6022,-36.7200,34.2432,44.7487,86.85
11.4165,repos,1,1500,1500,-41.6022,-36.1800,34.2432,44.7487,86.85
11.4397,repos,1,1500,1500,-39.8077,-35.1000,39.6147,42.9542,86.85
11.4568,repos,1,1500,1500,-39.8077,-34.5600,39.6147,42.9542,86.85
11.4772,repos,1,1500,1500,-37.7788,-33.4800,39.6147,40.9253,86.85
11.4982,repos,1,1500,1500,-37.7788,-32.5800,43.7552,40.9253,86.85
11.5169,repos,1,1500,1500,-37.7788,-31.6800,43.7552,40.9253,86.85
11.5390,repos,1,1500,1500,-35.4988,-30.6000,48.2314,38.6453,86.85
11.5572,repos,1,1500,1500,-35.4988,-29.7000,48.2314,38.6453,86.85
11.5787,repos,1,1500,1500,-33.0450,-28.6200,48.2314,36.1915,86.85
11.5977,repos,1,1500,1500,-33.0450,-27.5400,52.0362,36.1915,86.85
11.6167,repos,1,1500,1500,-33.0450,-26.6400,52.0362,36.1915,86.85
11.6395,repos,1,1500,1500,-30.4079,-25.3800,55.1696,33.5545,86.85
11.6568,repos,1,1500,1500,-30.4079,-24.3000,55.1696,33.5545,86.85
11.6787,repos,1,1500,1500,-27.5875,-23.0400,55.1696,30.734,86.85
11.6981,repos,1,1500,1500,-27.5875,-21.9600,57.8553,30.734,86.85
11.7170,repos,1,1500,1500,-27.5875,-20.8800,57.8553,30.734,86.85
11.7391,repos,1,1500,1500,-24.6418,-19.4400,60.0934,27.7883,86.85
11.7565,repos,1,1500,1500,-24.6418,-18.3600,60.0934,27.7883,86.85
11.7783,repos,1,1500,1500,-21.6280,-17.1000,60.0934,24.7745,86.85
11.7982,repos,1,1500,1500,-21.6280,-15.8400,61.6601,24.7745,86.85
11.8168,repos,1,1500,1500,-21.6280,-14.7600,61.6601,24.7745,86.85
11.8394,repos,1,1500,1500,-18.5524,-13.3200,62.3315,21.6989,86.85
11.8569,repos,1,1500,1500,-18.5524,-12.2400,62.3315,21.6989,86.85
11.8785,repos,1,1500,1500,-15.4368,-10.9800,62.3315,18.5833,86.85
11.8981,repos,1,1500,1500,-15.4368,-9.7200,60.3172,18.5833,86.85
11.9169,repos,1,1500,1500,-15.4368,-8.6400,60.3172,18.5833,86.85
11.9395,repos,1,1500,1500,-12.4793,-7.3800,56.5124,15.6258,86.85
11.9569,repos,1,1500,1500,-12.4793,-6.4800,56.5124,15.6258,86.85
11.9785,repos,1,1500,1500,-9.7289,-5.4000,56.5124,12.8754,86.85
11.9985,repos,1,1500,1500,-9.7289,-4.5000,50.5814,12.8754,86.85
12.0171,repos,1,1500,1500,-9.7289,-3.6000,50.5814,12.8754,86.85
12.0395,repos,1,1500,1500,-7.3344,-2.7000,41.9647,10.481,86.85
12.0572,repos,1,1500,1500,-7.3344,-2.1600,41.9647,10.481,86.85
12.0784,repos,1,1500,1500,-5.3980,-1.4400,41.9647,8.5445,86.85
12.0989,repos,1,1500,1500,-5.3980,-0.9000,31.5574,8.5445,86.85
12.1174,repos,1,1500,1500,-5.3980,-0.5400,31.5574,8.5445,86.85
12.1402,repos,1,1500,1500,-3.9996,-0.0000,19.5835,7.1461,86.85
12.1577,repos,1,1500,1500,-3.9996,0.1800,19.5835,7.1461,86.85
12.1802,repos,1,1500,1500,-3.2090,0.3600,19.5835,6.3555,86.85
12.1978,repos,1,1500,1500,-3.2090,0.3600,6.8263,6.3555,86.85
12.2179,repos,1,1500,1500,-3.2090,0.3600,6.8263,6.3555,86.85
12.2404,repos,1,1500,1500,-3.0476,0.1800,-5.3715,6.1942,86.85
12.2580,repos,1,1500,1500,-3.0476,-0.1800,-5.3715,6.1942,86.85
12.2803,repos,1,1500,1500,-3.4733,-0.3600,-5.3715,6.6198,86.85
12.2982,repos,1,1500,1500,-3.4733,-0.7200,-15.1073,6.6198,86.85
12.3184,repos,1,1500,1500,-3.4733,-1.0800,-15.1073,6.6198,86.85
12.3420,repos,1,1500,1500,-4.3282,-1.6200,-21.8216,7.4747,86.85
12.3584,repos,1,1500,1500,-4.3282,-2.1600,-21.8216,7.4747,86.85
12.3822,repos,1,1500,1500,-5.4636,-2.7000,-25.1788,8.6101,86.85
12.3986,repos,1,1500,1500,-5.4636,-3.0600,-25.1788,8.6101,86.85
12.4187,repos,1,1500,1500,-5.4636,-3.6000,-25.1788,8.6101,86.85
12.4423,repos,1,1500,1500,-6.7461,-4.3200,-26.8574,9.8927,86.85
12.4588,repos,1,1500,1500,-6.7461,-4.6800,-26.8574,9.8927,86.85
12.4826,repos,1,1500,1500,-8.0765,-5.2200,-26.2979,11.223,86.85
12.4990,repos,1,1500,1500,-8.0765,-5.7600,-26.2979,11.223,86.85
12.5202,repos,1,1500,1500,-9.3559,-6.3000,-26.2979,12.5024,86.85
12.5423,repos,1,1500,1500,-9.3559,-6.8400,-25.1788,12.5024,86.85
12.5592,repos,1,1500,1500,-9.3559,-7.2000,-25.1788,12.5024,86.85
12.5828,repos,1,1500,1500,-10.5722,-7.7400,-23.5002,13.7188,86.85
12.5995,repos,1,1500,1500,-10.5722,-8.1000,-23.5002,13.7188,86.85
12.6213,repos,1,1500,1500,-11.6862,-8.6400,-23.5002,14.8328,86.85
12.6434,repos,1,1500,1500,-11.6862,-9.0000,-20.9264,14.8328,86.85
12.6610,repos,1,1500,1500,-11.6862,-9.3600,-20.9264,14.8328,86.85
12.6864,repos,1,1500,1500,-12.6808,-9.9000,-18.2406,15.8273,86.85
12.7017,repos,1,1500,1500,-12.6808,-10.0800,-18.2406,15.8273,86.85
12.7232,repos,1,1500,1500,-13.5174,-10.4400,-18.2406,16.6639,86.85
12.7442,repos,1,1500,1500,-13.5174,-10.8000,-15.2192,16.6639,86.85
12.7621,repos,1,1500,1500,-13.5174,-10.9800,-15.2192,16.6639,86.85
12.7855,repos,1,1500,1500,-14.2022,-11.3400,-12.0858,17.3487,86.85
12.8020,repos,1,1500,1500,-14.2022,-11.5200,-12.0858,17.3487,86.85
12.8237,repos,1,1500,1500,-14.7225,-11.7000,-12.0858,17.8691,86.85
12.8446,repos,1,1500,1500,-14.7225,-11.8800,-8.6167,17.8691,86.85
12.8623,repos,1,1500,1500,-14.7225,-11.8800,-8.6167,17.8691,86.85
12.8855,repos,1,1500,1500,-15.0699,-12.0600,-4.9239,18.2164,86.85
12.9024,repos,1,1500,1500,-15.0699,-12.0600,-4.9239,18.2164,86.85
12.9260,repos,1,1500,1500,-15.2391,-12.0600,-4.9239,18.3857,86.85
12.9453,repos,1,1500,1500,-15.2391,-12.0600,-1.3429,18.3857,86.85
12.9627,repos,1,1500,1500,-15.2391,-12.0600,-1.3429,18.3857,86.85
12.9850,repos,1,1500,1500,-15.2190,-12.0600,1.9024,18.3655,86.85
13.0028,repos,1,1500,1500,-15.2190,-12.0600,1.9024,18.3655,86.85
13.0255,repos,1,1500,1500,-15.0508,-11.8800,1.9024,18.1973,86.85
13.0449,repos,1,1500,1500,-15.0508,-11.8800,4.7000,18.1973,86.85
13.0631,repos,1,1500,1500,-15.0508,-11.7000,4.7000,18.1973,86.85
13.0875,repos,1,1500,1500,-14.7398,-11.5200,6.8263,17.8864,86.85
13.1032,repos,1,1500,1500,-14.7398,-11.3400,6.8263,17.8864,86.85
13.1259,repos,1,1500,1500,-14.3254,-11.1600,6.8263,17.4719,86.85
13.1465,repos,1,1500,1500,-14.3254,-10.9800,8.6167,17.4719,86.85
13.1635,repos,1,1500,1500,-14.3254,-10.9800,8.6167,17.4719,86.85
13.1858,repos,1,1500,1500,-13.8408,-10.6200,8.9525,16.9873,86.85
13.2040,repos,1,1500,1500,-13.8408,-10.4400,8.9525,16.9873,86.85
13.2258,repos,1,1500,1500,-13.3567,-10.2600,8.9525,16.5033,86.85
13.2457,repos,1,1500,1500,-13.3567,-10.2600,8.5048,16.5033,86.85
13.2640,repos,1,1500,1500,-13.3567,-10.0800,8.5048,16.5033,86.85
13.2865,repos,1,1500,1500,-12.9144,-9.9000,7.7215,16.061,86.85
13.3042,repos,1,1500,1500,-12.9144,-9.7200,7.7215,16.061,86.85
13.3262,repos,1,1500,1500,-12.5006,-9.5400,7.7215,15.6471,86.85
13.3458,repos,1,1500,1500,-12.5006,-9.3600,7.0501,15.6471,86.85
13.3645,repos,1,1500,1500,-12.5006,-9.3600,7.0501,15.6471,86.85
13.3861,repos,1,1500,1500,-12.1447,-9.1800,5.9310,15.2912,86.85
13.4045,repos,1,1500,1500,-12.1447,-9.1800,5.9310,15.2912,86.85
13.4260,repos,1,1500,1500,-11.8335,-9.0000,5.9310,14.98,86.85
13.4460,repos,1,1500,1500,-11.8335,-8.8200,4.5881,14.98,86.85
13.4649,repos,1,1500,1500,-11.8335,-8.8200,4.5881,14.98,86.85
13.4866,repos,1,1500,1500,-11.5850,-8.8200,2.9096,14.7315,86.85
13.5050,repos,1,1500,1500,-11.5850,-8.8200,2.9096,14.7315,86.85
13.5266,repos,1,1500,1500,-11.4095,-8.6400,2.9096,14.556,86.85
13.5464,repos,1,1500,1500,-11.4095,-8.6400,1.3429,14.556,86.85
13.5653,repos,1,1500,1500,-11.4095,-8.6400,1.3429,14.556,86.85
13.5874,repos,1,1500,1500,-11.2293,-8.6400,-0.3357,14.3759,86.85
13.6055,repos,1,1500,1500,-11.2293,-8.6400,-0.3357,14.3759,86.85
13.6262,repos,1,1500,1500,-11.1005,-8.8200,-0.3357,14.247,86.85
13.6461,repos,1,1500,1500,-11.1005,-8.8200,-1.4548,14.247,86.85
13.6657,repos,1,1500,1500,-11.1005,-8.8200,-1.4548,14.247,86.85
13.6864,repos,1,1500,1500,-11.0208,-8.8200,-1.9024,14.1673,86.85
13.7059,repos,1,1500,1500,-11.0208,-8.8200,-1.9024,14.1673,86.85
13.7265,repos,1,1500,1500,-10.9618,-9.0000,-1.9024,14.1084,86.85
13.7468,repos,1,1500,1500,-10.9618,-9.0000,-1.7905,14.1084,86.85
13.7654,repos,1,1500,1500,-10.9618,-9.0000,-1.7905,14.1084,86.85
13.7883,repos,1,1500,1500,-10.9234,-9.0000,-1.1191,14.07,86.85
13.8056,repos,1,1500,1500,-10.9234,-9.0000,-1.1191,14.07,86.85
13.8276,repos,1,1500,1500,-10.8877,-9.0000,-1.1191,14.0343,86.85
13.8470,repos,1,1500,1500,-10.8877,-9.0000,-0.3357,14.0343,86.85
13.8659,repos,1,1500,1500,-10.8877,-9.0000,-0.3357,14.0343,86.85
13.8888,repos,1,1500,1500,-10.7763,-9.0000,0.4476,13.9228,86.85
13.9060,repos,1,1500,1500,-10.7763,-9.0000,0.4476,13.9228,86.85
13.9271,repos,1,1500,1500,-10.6807,-9.0000,0.4476,13.8272,86.85
13.9471,repos,1,1500,1500,-10.6807,-9.0000,0.8952,13.8272,86.85
13.9656,repos,1,1500,1500,-10.6807,-9.0000,0.8952,13.8272,86.85
13.9883,repos,1,1500,1500,-10.5795,-9.0000,1.1191,13.726,86.85
14.0061,repos,1,1500,1500,-10.5795,-9.0000,1.1191,13.726,86.85
14.0279,repos,1,1500,1500,-10.4716,-8.8200,1.1191,13.6182,86.85
14.0475,repos,1,1500,1500,-10.4716,-8.8200,0.6714,13.6182,86.85
14.0660,repos,1,1500,1500,-10.4716,-8.8200,0.6714,13.6182,86.85
14.0889,repos,1,1500,1500,-10.3972,-8.8200,-0.0000,13.5437,86.85
14.1060,repos,1,1500,1500,-10.3972,-8.8200,-0.0000,13.5437,86.85
14.1275,repos,1,1500,1500,-10.3567,-8.8200,-0.0000,13.5033,86.85
14.1477,repos,1,1500,1500,-10.3567,-9.0000,-0.4476,13.5033,86.85
14.1662,repos,1,1500,1500,-10.3567,-9.0000,-0.4476,13.5033,86.85
14.1885,repos,1,1500,1500,-10.3370,-9.0000,-0.6714,13.4835,86.85
14.2063,repos,1,1500,1500,-10.3370,-9.0000,-0.6714,13.4835,86.85
14.2281,repos,1,1500,1500,-10.3250,-9.0000,-0.6714,13.4715,86.85
14.2479,repos,1,1500,1500,-10.3250,-9.0000,-0.5595,13.4715,86.85
14.2665,repos,1,1500,1500,-10.3250,-9.0000,-0.5595,13.4715,86.85
14.2892,repos,1,1500,1500,-10.3004,-9.0000,-0.1119,13.4469,86.85
14.3068,repos,1,1500,1500,-10.3004,-9.0000,-0.1119,13.4469,86.85
14.3282,repos,1,1500,1500,-10.2648,-9.0000,-0.1119,13.4113,86.85
14.3481,repos,1,1500,1500,-10.2648,-9.0000,0.2238,13.4113,86.85
14.3670,repos,1,1500,1500,-10.2648,-9.0000,0.2238,13.4113,86.85
14.3892,repos,1,1500,1500,-10.2045,-9.0000,0.4476,13.3511,86.85
14.4071,repos,1,1500,1500,-10.2045,-9.0000,0.4476,13.3511,86.85
14.4293,repos,1,1500,1500,-10.1372,-9.0000,0.3357,13.2837,86.85
14.4473,repos,1,1500,1500,-10.1372,-9.0000,0.3357,13.2837,86.85
14.4674,repos,1,1500,1500,-10.1372,-9.0000,0.3357,13.2837,86.85
14.4903,repos,1,1500,1500,-10.0869,-9.0000,0.1119,13.2334,86.85
14.5076,repos,1,1500,1500,-10.0869,-9.0000,0.1119,13.2334,86.85
14.5311,repos,1,1500,1500,-10.0556,-9.0000,-0.1119,13.2021,86.85
14.5477,repos,1,1500,1500,-10.0556,-9.0000,-0.1119,13.2021,86.85
14.5678,repos,1,1500,1500,-10.0556,-9.0000,-0.1119,13.2021,86.85
14.5913,repos,1,1500,1500,-10.0267,-9.0000,-0.3357,13.1732,86.85
14.6079,repos,1,1500,1500,-10.0267,-9.0000,-0.3357,13.1732,86.85
14.6324,repos,1,1500,1500,-10.0108,-9.0000,-0.3357,13.1574,86.85
14.6481,repos,1,1500,1500,-10.0108,-9.0000,-0.3357,13.1574,86.85
14.6693,repos,1,1500,1500,-10.0108,-9.0000,-0.3357,13.1376,86.85
14.6913,repos,1,1500,1500,-9.9911,-9.0000,-0.0000,13.1376,86.85
14.7083,repos,1,1500,1500,-9.9911,-9.0000,-0.0000,13.1376,86.85
14.7327,repos,1,1500,1500,-9.9717,-9.0000,-0.0000,13.1183,86.85
14.7492,repos,1,1500,1500,-9.9717,-9.0000,-0.0000,13.1183,86.85
14.7704,repos,1,1500,1500,-9.9369,-9.0000,-0.0000,13.0834,86.85
14.7918,repos,1,1500,1500,-9.9369,-9.0000,0.2238,13.0834,86.85
14.8101,repos,1,1500,1500,-9.9369,-9.0000,0.2238,13.0834,86.85
14.8331,repos,1,1500,1500,-9.9013,-9.0000,0.2238,13.0478,86.85
14.8508,repos,1,1500,1500,-9.9013,-9.0000,0.2238,13.0478,86.85
14.8722,repos,1,1500,1500,-9.8707,-9.0000,0.2238,13.0172,86.85
14.8934,repos,1,1500,1500,-9.8707,-9.0000,-0.0000,13.0172,86.85
14.9109,repos,1,1500,1500,-9.8707,-9.0000,-0.0000,13.0172,86.85
14.9330,repos,1,1500,1500,-9.8510,-9.0000,-0.1119,12.9975,86.85
14.9515,repos,1,1500,1500,-9.8510,-9.0000,-0.1119,12.9975,86.85
14.9734,repos,1,1500,1500,-9.8351,-9.0000,-0.1119,12.9817,86.85
14.9931,repos,1,1500,1500,-9.8351,-9.0000,-0.1119,12.9817,86.85
15.0114,repos,1,1500,1500,-9.8351,-9.0000,-0.1119,12.9817,86.85
15.0346,repos,1,1500,1500,-9.8193,-9.0000,-0.0000,12.9658,86.85
15.0518,repos,1,1500,1500,-9.8193,-9.0000,-0.0000,12.9658,86.85
15.0742,repos,1,1500,1500,-9.8041,-9.0000,-0.0000,12.9507,86.85
15.0942,repos,1,1500,1500,-9.8041,-9.0000,-0.0000,12.9507,86.85
15.1117,repos,1,1500,1500,-9.8041,-9.0000,-0.0000,12.9507,86.85
15.1347,repos,1,1500,1500,-9.7904,-9.0000,-0.0000,12.9369,86.85
15.1520,repos,1,1500,1500,-9.7904,-9.0000,-0.0000,12.9369,86.85
15.1747,repos,1,1500,1500,-9.7686,-9.0000,-0.0000,12.9151,86.85
15.1946,repos,1,1500,1500,-9.7686,-9.0000,0.1119,12.9151,86.85
15.2121,repos,1,1500,1500,-9.7686,-9.0000,0.1119,12.9151,86.85
15.2352,repos,1,1500,1500,-9.7495,-9.0000,-0.0000,12.8961,86.85
15.2523,repos,1,1500,1500,-9.7495,-9.0000,-0.0000,12.8961,86.85
15.2750,repos,1,1500,1500,-9.7341,-9.0000,-0.0000,12.8806,86.85
15.2951,repos,1,1500,1500,-9.7341,-9.0000,-0.0000,12.8806,86.85
15.3119,repos,1,1500,1500,-9.7341,-9.0000,-0.0000,12.8806,86.85
15.3350,repos,1,1500,1500,-9.7281,-9.0000,-0.0000,12.8747,86.85
15.3527,repos,1,1500,1500,-9.7281,-9.0000,-0.0000,12.8747,86.85
15.3748,repos,1,1500,1500,-9.7183,-9.0000,-0.0000,12.8648,86.85
15.3948,repos,1,1500,1500,-9.7183,-9.0000,-0.3357,12.8648,86.85
15.4130,repos,1,1500,1500,-9.7183,-9.0000,-0.3357,12.8648,86.85
15.4367,repos,1,1500,1500,-9.7084,-9.0000,-0.0000,12.8549,86.85
15.4532,repos,1,1500,1500,-9.7084,-9.0000,-0.0000,12.8549,86.85
15.4751,repos,1,1500,1500,-9.6985,-9.0000,-0.0000,12.8451,86.85
15.4952,repos,1,1500,1500,-9.6985,-9.0000,0.2238,12.8451,86.85
15.5134,repos,1,1500,1500,-9.6985,-9.0000,0.2238,12.8451,86.85
15.5351,repos,1,1500,1500,-9.6774,-9.0000,0.1119,12.824,86.85
15.5535,repos,1,1500,1500,-9.6774,-9.0000,0.1119,12.824,86.85
15.5750,repos,1,1500,1500,-9.6714,-9.0000,0.1119,12.818,86.85
15.5949,repos,1,1500,1500,-9.6714,-9.0000,-0.0000,12.818,86.85
