t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,-0.0288,-0.0066,20.00,82.13,20.0000,0.1000,0.333667,0.333333,0.000333,-0.000000,0.000000,1498
0.0081,2,enc,0,-0.0000,0.0000,-0.0000,-0.0288,0.0132,20.00,82.13,20.0000,0.2000,0.334000,0.333333,0.000667,-0.000000,0.000000,1496
0.0131,3,enc,0,-0.0000,0.0000,-0.0000,-0.0394,0.0132,20.00,82.13,20.0000,0.3000,0.334333,0.333333,0.001000,-0.000000,0.000000,1494
0.0182,4,enc,0,-0.0000,0.0000,-0.0000,-0.0394,0.0132,20.00,82.13,20.0000,0.4000,0.334667,0.333333,0.001333,-0.000000,0.000000,1492
0.0233,5,enc,0,-0.0000,0.0000,-0.0000,-0.0394,0.0132,20.00,82.13,20.0000,0.5000,0.335000,0.333333,0.001667,-0.000000,0.000000,1490
0.0284,6,enc,0,-0.0000,0.0000,-0.0000,-0.0394,0.0132,20.00,82.13,20.0000,0.6000,0.335333,0.333333,0.002000,-0.000000,0.000000,1488
0.0334,7,enc,0,-0.0000,0.0000,-0.0000,-0.0394,0.0132,20.00,82.13,20.0000,0.7000,0.335667,0.333333,0.002333,-0.000000,0.000000,1486
0.0385,8,enc,0,-0.0000,0.0000,-0.0000,-0.0394,0.0132,20.00,82.13,20.0000,0.8000,0.336000,0.333333,0.002667,-0.000000,0.000000,1484
0.0436,9,enc,0,-0.0000,0.0000,-0.0000,-0.0394,0.0132,20.00,82.13,20.0000,0.9000,0.336333,0.333333,0.003000,-0.000000,0.000000,1482
0.0486,10,enc,0,-0.0000,0.0000,-0.0000,-0.0394,0.0132,20.00,82.13,20.0000,1.0000,0.336667,0.333333,0.003333,-0.000000,0.000000,1480
0.0537,11,enc,0,-0.0000,0.0000,-0.0000,-0.0394,0.0132,20.00,82.13,20.0000,1.1000,0.337000,0.333333,0.003667,-0.000000,0.000000,1478
0.0588,12,enc,1,-0.0000,0.0000,-0.0000,-0.0319,0.0522,20.00,82.13,20.0000,1.2000,0.337333,0.333333,0.004000,-0.000000,0.000000,1476
0.0639,13,enc,0,-0.0000,0.0000,-0.0000,-0.0319,0.0522,20.00,82.13,20.0000,1.3000,0.337667,0.333333,0.004333,-0.000000,0.000000,1474
0.0689,14,enc,1,-0.0000,0.0000,-0.0000,0.0049,0.1005,20.00,82.13,20.0000,1.4000,0.338000,0.333333,0.004667,-0.000000,0.000000,1472
0.0742,15,enc,0,-0.0000,0.0000,-0.0000,0.0049,0.1005,20.00,82.13,20.0000,1.5000,0.338333,0.333333,0.005000,-0.000000,0.000000,1470
0.0793,16,enc,0,-0.0000,0.0000,-0.0000,0.0049,0.1005,20.00,82.13,20.0000,1.6000,0.338667,0.333333,0.005333,-0.000000,0.000000,1468
0.0856,17,enc,0,-0.0000,0.0000,-0.0000,0.0049,0.1005,20.00,82.13,20.0000,1.7000,0.339000,0.333333,0.005667,-0.000000,0.000000,1466
0.0907,18,enc,0,-0.0000,0.0000,-0.0000,0.0049,0.1005,20.00,82.13,20.0000,1.8000,0.339333,0.333333,0.006000,-0.000000,0.000000,1464
0.0958,19,enc,0,-0.0000,0.0000,-0.0000,0.0049,0.1005,20.00,82.13,20.0000,1.9000,0.339667,0.333333,0.006333,-0.000000,0.000000,1462
0.1009,20,enc,1,-0.0000,0.0000,-0.0000,-0.0025,0.0616,20.00,82.13,20.0000,2.0000,0.340000,0.333333,0.006667,-0.000000,0.000000,1460
0.1059,21,enc,0,-0.0000,0.0000,-0.0000,-0.0025,0.0616,20.00,82.13,20.0000,2.1000,0.340333,0.333333,0.007000,-0.000000,0.000000,1458
0.1110,22,enc,0,-0.0000,0.0000,-0.0000,-0.0025,0.0616,20.00,82.13,20.0000,2.2000,0.340667,0.333333,0.007333,-0.000000,0.000000,1456
0.1161,23,enc,0,-0.0000,0.0000,-0.0000,-0.0025,0.0616,20.00,82.13,20.0000,2.3000,0.341000,0.333333,0.007667,-0.000000,0.000000,1454
0.1212,24,enc,1,-0.0000,0.0000,-0.0000,0.008,0.0418,20.00,82.13,20.0000,2.4000,0.341333,0.333333,0.008000,-0.000000,0.000000,1452
0.1262,25,enc,0,-0.0000,0.0000,-0.0000,0.008,0.0418,20.00,82.13,20.0000,2.5000,0.341667,0.333333,0.008333,-0.000000,0.000000,1450
0.1313,26,enc,0,-0.0000,0.0000,-0.0000,0.008,0.0418,20.00,82.13,20.0000,2.6000,0.342000,0.333333,0.008667,-0.000000,0.000000,1448
0.1364,27,enc,0,-0.0000,0.0000,-0.0000,0.008,0.0418,20.00,82.13,20.0000,2.7000,0.342333,0.333333,0.009000,-0.000000,0.000000,1446
0.1415,28,enc,0,-0.0000,0.0000,-0.0000,0.008,0.0418,20.00,82.13,20.0000,2.8000,0.342667,0.333333,0.009333,-0.000000,0.000000,1444
0.1465,29,enc,0,-0.0000,0.0000,-0.0000,0.008,0.0418,20.00,82.13,20.0000,2.9000,0.343000,0.333333,0.009667,-0.000000,0.000000,1442
0.1516,30,enc,1,-0.0000,0.0000,-0.0000,-0.0288,-0.0066,20.00,82.13,20.0000,3.0000,0.343333,0.333333,0.010000,-0.000000,0.000000,1440
0.1567,31,enc,0,-0.0000,0.0000,-0.0000,-0.0288,-0.0066,20.00,82.13,20.0000,3.1000,0.343667,0.333333,0.010333,-0.000000,0.000000,1438
0.1618,32,enc,0,-0.0000,0.0000,-0.0000,-0.0288,-0.0066,20.00,82.13,20.0000,3.2000,0.344000,0.333333,0.010667,-0.000000,0.000000,1436
0.1669,33,enc,0,-0.0000,0.0000,-0.0000,-0.0288,-0.0066,20.00,82.13,20.0000,3.3000,0.344333,0.333333,0.011000,-0.000000,0.000000,1434
0.1719,34,enc,0,-0.0000,0.0000,-0.0000,-0.0288,-0.0066,20.00,82.13,20.0000,3.4000,0.344667,0.333333,0.011333,-0.000000,0.000000,1432
0.1770,35,enc,0,-0.0000,0.0000,-0.0000,-0.0288,-0.0066,20.00,82.13,20.0000,3.5000,0.345000,0.333333,0.011667,-0.000000,0.000000,1430
0.1821,36,enc,0,-0.0000,0.0000,-0.0000,-0.0288,-0.0066,20.00,82.13,20.0000,3.6000,0.345333,0.333333,0.012000,-0.000000,0.000000,1428
0.1872,37,enc,1,-0.0000,0.0000,-0.0000,-0.0363,-0.0455,20.00,82.13,20.0000,3.7000,0.345667,0.333333,0.012333,-0.000000,0.000000,1426
0.1922,38,enc,0,-0.0000,0.0000,-0.0000,-0.0363,-0.0455,20.00,82.13,20.0000,3.8000,0.346000,0.333333,0.012667,-0.000000,0.000000,1424
0.1973,39,enc,0,-0.0000,0.0000,-0.0000,-0.0363,-0.0455,20.00,82.13,20.0000,3.9000,0.346333,0.333333,0.013000,-0.000000,0.000000,1422
0.2024,40,enc,1,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.0000,0.346667,0.333333,0.013333,-0.000000,0.000000,1420
0.2074,41,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.1000,0.347000,0.333333,0.013667,-0.000000,0.000000,1418
0.2125,42,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.2000,0.347333,0.333333,0.014000,-0.000000,0.000000,1416
0.2176,43,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.3000,0.347667,0.333333,0.014333,-0.000000,0.000000,1414
0.2227,44,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.4000,0.348000,0.333333,0.014667,-0.000000,0.000000,1412
0.2277,45,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.5000,0.348333,0.333333,0.015000,-0.000000,0.000000,1410
0.2328,46,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.6000,0.348667,0.333333,0.015333,-0.000000,0.000000,1408
0.2379,47,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.7000,0.349000,0.333333,0.015667,-0.000000,0.000000,1406
0.2430,48,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.8000,0.349333,0.333333,0.016000,-0.000000,0.000000,1404
0.2480,49,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,4.9000,0.349667,0.333333,0.016333,-0.000000,0.000000,1402
0.2531,50,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,5.0000,0.350000,0.333333,0.016667,-0.000000,0.000000,1400
0.2582,51,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,5.1000,0.350333,0.333333,0.017000,-0.000000,0.000000,1398
0.2633,52,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,5.2000,0.350667,0.333333,0.017333,-0.000000,0.000000,1396
0.2684,53,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,5.3000,0.351000,0.333333,0.017667,-0.000000,0.000000,1394
0.2734,54,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,5.4000,0.351333,0.333333,0.018000,-0.000000,0.000000,1392
0.2785,55,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,5.5000,0.351667,0.333333,0.018333,-0.000000,0.000000,1390
0.2836,56,enc,0,-0.0000,0.0000,-0.0000,-0.0257,-0.0652,20.00,82.13,20.0000,5.6000,0.352000,0.333333,0.018667,-0.000000,0.000000,1388
