t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,0.4000,0.445778,0.444444,0.001333,-0.000000,0.000000,1498
0.0094,2,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,0.8000,0.447111,0.444444,0.002667,-0.000000,0.000000,1496
0.0145,3,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,1.2000,0.448444,0.444444,0.004000,-0.000000,0.000000,1494
0.0195,4,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,1.6000,0.449778,0.444444,0.005333,-0.000000,0.000000,1492
0.0246,5,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,2.0000,0.451111,0.444444,0.006667,-0.000000,0.000000,1490
0.0297,6,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,2.4000,0.452444,0.444444,0.008000,-0.000000,0.000000,1488
0.0348,7,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,2.8000,0.453778,0.444444,0.009333,-0.000000,0.000000,1486
0.0399,8,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,3.2000,0.455111,0.444444,0.010667,-0.000000,0.000000,1484
0.0450,9,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,3.6000,0.456444,0.444444,0.012000,-0.000000,0.000000,1482
0.0501,10,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,4.0000,0.457778,0.444444,0.013333,-0.000000,0.000000,1480
0.0551,11,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,4.4000,0.459111,0.444444,0.014667,-0.000000,0.000000,1478
0.0602,12,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,4.8000,0.460444,0.444444,0.016000,-0.000000,0.000000,1476
0.0653,13,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,5.2000,0.461778,0.444444,0.017333,-0.000000,0.000000,1474
0.0704,14,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,5.6000,0.463111,0.444444,0.018667,-0.000000,0.000000,1472
0.0755,15,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,6.0000,0.464444,0.444444,0.020000,-0.000000,0.000000,1470
0.0806,16,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,6.4000,0.465778,0.444444,0.021333,-0.000000,0.000000,1468
0.0857,17,enc,1,0,-0.0000,0.0000,-0.0000,0.0156,-0.0385,80.00,83.10,80.0000,6.8000,0.467111,0.444444,0.022667,-0.000000,0.000000,1466
