t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-0.1003,-0.409483,-0.490195,-0.000167,0.000000,0.080879,1550,15.9685
0.0067,2,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-0.2005,-0.409650,-0.490195,-0.000334,0.000000,0.080879,1600,15.9685
0.0118,3,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-0.3008,-0.409817,-0.490195,-0.000501,0.000000,0.080879,1650,15.9685
0.0173,4,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-0.4011,-0.409984,-0.490195,-0.000668,0.000000,0.080879,1678,15.9685
0.0223,5,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-0.5013,-0.410152,-0.490195,-0.000836,0.000000,0.080879,1678,15.9685
0.0274,6,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-0.6016,-0.410319,-0.490195,-0.001003,0.000000,0.080879,1678,15.9685
0.0325,7,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-0.7019,-0.410486,-0.490195,-0.001170,0.000000,0.080879,1678,15.9685
0.0376,8,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-0.8021,-0.410653,-0.490195,-0.001337,0.000000,0.080879,1678,15.9685
0.0426,9,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-0.9024,-0.410820,-0.490195,-0.001504,0.000000,0.080879,1679,15.9685
0.0477,10,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.0027,-0.410987,-0.490195,-0.001671,0.000000,0.080879,1679,15.9685
0.0528,11,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.1029,-0.411154,-0.490195,-0.001838,0.000000,0.080879,1679,15.9685
0.0579,12,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.2032,-0.411321,-0.490195,-0.002005,0.000000,0.080879,1679,15.9685
0.0630,13,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.3035,-0.411488,-0.490195,-0.002172,0.000000,0.080879,1679,15.9685
0.0680,14,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.4037,-0.411656,-0.490195,-0.002340,0.000000,0.080879,1679,15.9685
0.0731,15,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.5040,-0.411823,-0.490195,-0.002507,0.000000,0.080879,1679,15.9685
0.0782,16,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.6043,-0.411990,-0.490195,-0.002674,0.000000,0.080879,1679,15.9685
0.0833,17,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.7045,-0.412157,-0.490195,-0.002841,0.000000,0.080879,1679,15.9685
0.0884,18,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.8048,-0.412324,-0.490195,-0.003008,0.000000,0.080879,1679,15.9685
0.0935,19,0.0534,-0.0000,0.0099,-0.0000,-20.00,73.98,53.98,-20.0534,-1.9051,-0.412491,-0.490195,-0.003175,0.000000,0.080879,1679,15.9685
0.0985,20,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.0053,-0.412674,-0.490211,-0.003342,0.000000,0.080879,1679,15.9679
0.1036,21,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.1056,-0.412842,-0.490211,-0.003509,0.000000,0.080879,1679,15.9679
0.1087,22,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.2059,-0.413009,-0.490211,-0.003676,0.000000,0.080879,1679,15.9679
0.1138,23,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.3062,-0.413176,-0.490211,-0.003844,0.000000,0.080879,1679,15.9679
0.1188,24,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.4064,-0.413343,-0.490211,-0.004011,0.000000,0.080879,1680,15.9679
0.1239,25,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.5067,-0.413510,-0.490211,-0.004178,0.000000,0.080879,1680,15.9679
0.1290,26,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.6070,-0.413677,-0.490211,-0.004345,0.000000,0.080879,1680,15.9679
0.1341,27,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.7072,-0.413844,-0.490211,-0.004512,0.000000,0.080879,1680,15.9679
0.1391,28,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.8075,-0.414011,-0.490211,-0.004679,0.000000,0.080879,1680,15.9679
0.1442,29,0.0541,-0.0000,0.0112,-0.0000,-20.00,73.98,53.98,-20.0541,-2.9078,-0.414179,-0.490211,-0.004846,0.000000,0.080879,1680,15.9679
0.1493,30,0.0535,-0.0000,-0.0013,-0.0000,-20.00,73.98,53.98,-20.0535,-3.0080,-0.414332,-0.490198,-0.005013,0.000000,0.080879,1680,15.9684
0.1545,31,0.0535,-0.0000,-0.0013,-0.0000,-20.00,73.98,53.98,-20.0535,-3.1083,-0.414499,-0.490198,-0.005181,0.000000,0.080879,1680,15.9684
0.1595,32,0.0535,-0.0000,-0.0013,0.2238,-20.00,73.98,53.98,-20.0535,-3.2086,-0.416158,-0.490198,-0.005348,-0.001492,0.080879,1681,15.9684
0.1663,33,0.0535,-0.0000,-0.0013,0.2238,-20.00,73.98,53.98,-20.0535,-3.3089,-0.416325,-0.490198,-0.005515,-0.001492,0.080879,1681,15.9684
0.1714,34,0.0535,-0.0000,-0.0013,0.2238,-20.00,73.98,53.98,-20.0535,-3.4091,-0.416492,-0.490198,-0.005682,-0.001492,0.080879,1681,15.9684
0.1764,35,0.0535,-0.0000,-0.0013,0.2238,-20.00,73.98,53.98,-20.0535,-3.5094,-0.416660,-0.490198,-0.005849,-0.001492,0.080879,1681,15.9684
0.1815,36,0.0535,-0.0000,-0.0013,0.2238,-20.00,73.98,53.98,-20.0535,-3.6097,-0.416827,-0.490198,-0.006016,-0.001492,0.080879,1681,15.9684
0.1866,37,0.0535,-0.0000,-0.0013,0.2238,-20.00,73.98,53.98,-20.0535,-3.7099,-0.416994,-0.490198,-0.006183,-0.001492,0.080879,1681,15.9684
0.1916,38,0.0535,-0.0000,-0.0013,0.2238,-20.00,73.98,53.98,-20.0535,-3.8102,-0.417161,-0.490198,-0.006350,-0.001492,0.080879,1681,15.9684
0.1967,39,0.0535,-0.0000,-0.0013,0.2238,-20.00,73.98,53.98,-20.0535,-3.9105,-0.417328,-0.490198,-0.006517,-0.001492,0.080879,1681,15.9684
0.2018,40,0.0579,-0.0000,0.0085,0.2238,-20.00,73.98,53.98,-20.0579,-4.0107,-0.417602,-0.490304,-0.006685,-0.001492,0.080879,1681,15.9641
0.2068,41,0.0579,-0.0000,0.0085,0.2238,-20.00,73.98,53.98,-20.0579,-4.1110,-0.417769,-0.490304,-0.006852,-0.001492,0.080879,1681,15.9641
0.2119,42,0.0579,-0.0000,0.0085,-0.1119,-20.00,73.98,53.98,-20.0579,-4.2113,-0.415698,-0.490304,-0.007019,0.000746,0.080879,1680,15.9641
0.2170,43,0.0579,-0.0000,0.0085,-0.1119,-20.00,73.98,53.98,-20.0579,-4.3116,-0.415865,-0.490304,-0.007186,0.000746,0.080879,1680,15.9641
0.2220,44,0.0579,-0.0000,0.0085,-0.1119,-20.00,73.98,53.98,-20.0579,-4.4119,-0.416032,-0.490304,-0.007353,0.000746,0.080879,1681,15.9641
0.2271,45,0.0579,-0.0000,0.0085,-0.1119,-20.00,73.98,53.98,-20.0579,-4.5122,-0.416200,-0.490304,-0.007520,0.000746,0.080879,1681,15.9641
0.2322,46,0.0579,-0.0000,0.0085,-0.1119,-20.00,73.98,53.98,-20.0579,-4.6125,-0.416367,-0.490304,-0.007687,0.000746,0.080879,1681,15.9641
0.2373,47,0.0579,-0.0000,0.0085,-0.1119,-20.00,73.98,53.98,-20.0579,-4.7128,-0.416534,-0.490304,-0.007855,0.000746,0.080879,1681,15.9641
0.2423,48,0.0579,-0.0000,0.0085,-0.1119,-20.00,73.98,53.98,-20.0579,-4.8131,-0.416701,-0.490304,-0.008022,0.000746,0.080879,1681,15.9641
0.2474,49,0.0579,-0.0000,0.0085,-0.1119,-20.00,73.98,53.98,-20.0579,-4.9134,-0.416868,-0.490304,-0.008189,0.000746,0.080879,1681,15.9641
0.2525,50,0.0383,-0.0000,0.013,-0.1119,-20.00,73.98,53.98,-20.0383,-5.0135,-0.416557,-0.489826,-0.008356,0.000746,0.080879,1681,15.9837
0.2576,51,0.0383,-0.0000,0.013,-0.1119,-20.00,73.98,53.98,-20.0383,-5.1137,-0.416724,-0.489826,-0.008523,0.000746,0.080879,1681,15.9837
0.2627,52,0.0383,-0.0000,0.013,-0.7833,-20.00,73.98,53.98,-20.0383,-5.2139,-0.412414,-0.489826,-0.008690,0.005222,0.080879,1679,15.9837
0.2678,53,0.0383,-0.0000,0.013,-0.7833,-20.00,73.98,53.98,-20.0383,-5.3141,-0.412581,-0.489826,-0.008857,0.005222,0.080879,1679,15.9837
0.2728,54,0.0383,-0.0000,0.013,-0.7833,-20.00,73.98,53.98,-20.0383,-5.4143,-0.412748,-0.489826,-0.009024,0.005222,0.080879,1679,15.9837
0.2779,55,0.0383,-0.1800,0.013,-0.7833,-20.00,73.98,53.98,-20.0383,-5.5145,-0.412915,-0.489826,-0.009191,0.005222,0.080879,1679,15.9837
0.2830,56,0.0383,-0.1800,0.013,-0.7833,-20.00,73.98,53.98,-20.0383,-5.6147,-0.413082,-0.489826,-0.009358,0.005222,0.080879,1679,15.9837
0.2880,57,0.0383,-0.1800,0.013,-0.7833,-20.00,73.98,53.98,-20.0383,-5.7149,-0.413249,-0.489826,-0.009525,0.005222,0.080879,1679,15.9837
0.2931,58,0.0383,-0.1800,0.013,-0.7833,-20.00,73.98,53.98,-20.0383,-5.8151,-0.413416,-0.489826,-0.009692,0.005222,0.080879,1680,15.9837
0.2982,59,0.0383,-0.1800,0.013,-0.7833,-20.00,73.98,53.98,-20.0383,-5.9153,-0.413583,-0.489826,-0.009859,0.005222,0.080879,1680,16.0562
0.3033,60,-0.0342,-0.1800,-0.004,-0.7833,-20.00,73.98,53.98,-19.9658,-6.0151,-0.411977,-0.488053,-0.010025,0.005222,0.080879,1679,16.0562
0.3083,61,-0.0342,-0.1800,-0.004,-4.2524,-20.00,73.98,53.98,-19.9658,-6.1149,-0.389016,-0.488053,-0.010192,0.028349,0.080879,1670,16.0562
0.3134,62,-0.0342,-0.1800,-0.004,-4.2524,-20.00,73.98,53.98,-19.9658,-6.2148,-0.389182,-0.488053,-0.010358,0.028349,0.080879,1670,16.0562
0.3185,63,-0.0342,-0.3600,-0.004,-4.2524,-20.00,73.98,53.98,-19.9658,-6.3146,-0.389349,-0.488053,-0.010524,0.028349,0.080879,1671,16.0562
