t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,0.031,-0.0296,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1480
0.0113,2,enc,0,-0.0000,0.0000,-0.0000,0.031,-0.0296,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1460
0.0164,3,enc,0,-0.0000,0.0000,-0.0000,0.031,-0.0296,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1440
0.0215,4,enc,0,-0.0000,0.0000,-0.0000,0.031,-0.0296,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1420
0.0266,5,enc,0,-0.0000,0.0000,-0.0000,0.031,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1400
0.0317,6,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1380
0.0368,7,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1360
0.0419,8,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1340
0.0470,9,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1320
0.0521,10,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1300
0.0572,11,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1280
0.0622,12,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1260
0.0673,13,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1250
0.0724,14,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1250
0.0775,15,enc,0,-0.0000,0.0000,-0.0000,-0.005,-0.0788,20.00,82.02,20.0000,0.0000,0.600000,0.555556,0.001111,-0.000000,0.195618,1250
