t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.3013,16,-0.0398,-0.1800,0.0074,-2.5738,-20.00,80.53,60.53,-19.9602,-6.4008,-0.136806,-0.221780,-0.010668,0.008579,0.087063,1576,9.5081
0.3213,17,-0.0398,-0.3600,0.0074,-2.5738,-20.00,80.53,60.53,-19.9602,-6.8000,-0.137471,-0.221780,-0.011333,0.008579,0.087063,1576,9.5081
0.3414,18,-0.2153,-0.3600,0.0086,-5.1477,-20.00,80.53,60.53,-19.7847,-7.1957,-0.127601,-0.219830,-0.011993,0.017159,0.087063,1572,9.6836
0.3615,19,-0.2153,-0.5400,0.0086,-5.1477,-20.00,80.53,60.53,-19.7847,-7.5914,-0.128260,-0.219830,-0.012652,0.017159,0.087063,1573,9.6836
0.3816,20,-0.2153,-0.7200,0.0086,-5.1477,-20.00,80.53,60.53,-19.7847,-7.9871,-0.128920,-0.219830,-0.013312,0.017159,0.087063,1573,9.6836
0.4016,21,-0.5382,-0.9000,0.016,-8.9525,-20.00,80.53,60.53,-19.4618,-8.3763,-0.113299,-0.216243,-0.013961,0.029842,0.087063,1567,10.0064
0.4217,22,-0.5382,-1.0800,0.016,-8.9525,-20.00,80.53,60.53,-19.4618,-8.7656,-0.113947,-0.216243,-0.014609,0.029842,0.087063,1567,10.0064
0.4418,23,-1.0511,-1.4400,0.0322,-8.9525,-20.00,80.53,60.53,-18.9489,-9.1445,-0.108880,-0.210544,-0.015241,0.029842,0.087063,1565,10.5193
0.4619,24,-1.0511,-1.6200,0.0322,-12.8692,-20.00,80.53,60.53,-18.9489,-9.5235,-0.096456,-0.210544,-0.015873,0.042897,0.087063,1561,10.5193
0.4819,25,-1.0511,-1.9800,0.0322,-12.8692,-20.00,80.53,60.53,-18.9489,-9.9025,-0.097088,-0.210544,-0.016504,0.042897,0.087063,1561,10.5193
0.5020,26,-1.7604,-2.3400,0.0426,-17.1216,-20.00,80.53,60.53,-18.2396,-10.2673,-0.075640,-0.202663,-0.017112,0.057072,0.087063,1553,11.2286
0.5221,27,-1.7604,-2.7000,0.0426,-17.1216,-20.00,80.53,60.53,-18.2396,-10.6321,-0.076248,-0.202663,-0.017720,0.057072,0.087063,1553,11.2286
0.5422,28,-2.6461,-3.2400,0.0476,-20.0311,-20.00,80.53,60.53,-17.3539,-10.9792,-0.057286,-0.192821,-0.018299,0.066770,0.087063,1546,12.1144
0.5622,29,-2.6461,-3.6000,0.0476,-20.0311,-20.00,80.53,60.53,-17.3539,-11.3262,-0.057865,-0.192821,-0.018877,0.066770,0.087063,1546,12.1144
0.5823,30,-2.6461,-3.9600,0.0476,-20.0311,-20.00,80.53,60.53,-17.3539,-11.6733,-0.058443,-0.192821,-0.019456,0.066770,0.087063,1546,12.1144
0.6024,31,-3.6593,-4.5000,0.0597,-21.1502,-20.00,80.53,60.53,-16.3407,-12.0001,-0.044000,-0.181564,-0.020000,0.070501,0.087063,1541,13.1275
0.6225,32,-3.6593,-4.8600,0.0597,-21.1502,-20.00,80.53,60.53,-16.3407,-12.3270,-0.044545,-0.181564,-0.020545,0.070501,0.087063,1541,13.1275
0.6425,33,-4.7229,-5.4000,0.08,-21.3740,-20.00,80.53,60.53,-15.2771,-12.6325,-0.032490,-0.169746,-0.021054,0.071247,0.087063,1537,14.1912
0.6626,34,-4.7229,-5.5800,0.08,-21.3740,-20.00,80.53,60.53,-15.2771,-12.9380,-0.032999,-0.169746,-0.021563,0.071247,0.087063,1537,14.1912
0.6827,35,-4.7229,-6.1200,0.0995,-21.3740,-20.00,80.53,60.53,-15.2771,-13.2436,-0.033509,-0.169746,-0.022073,0.071247,0.087063,1537,15.2564
0.7028,36,-5.7882,-6.4800,0.0995,-20.5907,-20.00,80.53,60.53,-14.2118,-13.5278,-0.024757,-0.157909,-0.022546,0.068636,0.087063,1534,15.2564
0.7228,37,-5.7882,-6.8400,0.0995,-20.5907,-20.00,80.53,60.53,-14.2118,-13.8120,-0.025231,-0.157909,-0.023020,0.068636,0.087063,1534,15.2564
0.7429,38,-6.7904,-7.3800,0.1185,-19.6954,-20.00,80.53,60.53,-13.2096,-14.0762,-0.017520,-0.146773,-0.023460,0.065651,0.087063,1531,16.2587
0.7630,39,-6.7904,-7.5600,0.1185,-19.6954,-20.00,80.53,60.53,-13.2096,-14.3404,-0.017960,-0.146773,-0.023901,0.065651,0.087063,1531,16.2587
0.7831,40,-7.7094,-7.9200,0.142,-19.6954,-20.00,80.53,60.53,-12.2906,-14.5862,-0.008158,-0.136562,-0.024310,0.065651,0.087063,1528,17.1777
0.8031,41,-7.7094,-8.2800,0.142,-16.2263,-20.00,80.53,60.53,-12.2906,-14.8321,-0.020132,-0.136562,-0.024720,0.054088,0.087063,1532,17.1777
0.8232,42,-7.7094,-8.6400,0.142,-16.2263,-20.00,80.53,60.53,-12.2906,-15.0779,-0.020541,-0.136562,-0.025130,0.054088,0.087063,1532,17.1777
0.8433,43,-8.4879,-8.8200,0.1521,-13.7644,-20.00,80.53,60.53,-11.5121,-15.3081,-0.020482,-0.127913,-0.025514,0.045881,0.087063,1532,17.9561
0.8634,44,-8.4879,-9.1800,0.1521,-13.7644,-20.00,80.53,60.53,-11.5121,-15.5384,-0.020866,-0.127913,-0.025897,0.045881,0.087063,1532,17.9561
0.8834,45,-9.1114,-9.3600,0.1611,-13.7644,-20.00,80.53,60.53,-10.8886,-15.7561,-0.014300,-0.120984,-0.026260,0.045881,0.087063,1530,18.5797
0.9035,46,-9.1114,-9.5400,0.1611,-10.6311,-20.00,80.53,60.53,-10.8886,-15.9739,-0.025108,-0.120984,-0.026623,0.035437,0.087063,1534,18.5797
0.9236,47,-9.1114,-9.7200,0.1611,-10.6311,-20.00,80.53,60.53,-10.8886,-16.1917,-0.025471,-0.120984,-0.026986,0.035437,0.087063,1534,18.5797
0.9437,48,-9.5792,-9.9000,0.1677,-6.8263,-20.00,80.53,60.53,-10.4208,-16.4001,-0.033303,-0.115786,-0.027333,0.022754,0.087063,1537,19.0475
0.9638,49,-9.5792,-9.9000,0.1677,-6.8263,-20.00,80.53,60.53,-10.4208,-16.6085,-0.033650,-0.115786,-0.027681,0.022754,0.087063,1537,19.0475
0.9838,50,-9.8699,-9.9000,0.1793,-6.8263,-20.00,80.53,60.53,-10.1301,-16.8111,-0.030758,-0.112556,-0.028019,0.022754,0.087063,1536,19.3382
1.0039,51,-9.8699,-10.0800,0.1793,-3.3572,-20.00,80.53,60.53,-10.1301,-17.0137,-0.042659,-0.112556,-0.028356,0.011191,0.087063,1540,19.3382
1.0240,52,-9.8699,-10.0800,0.1793,-3.3572,-20.00,80.53,60.53,-10.1301,-17.2163,-0.042997,-0.112556,-0.028694,0.011191,0.087063,1541,19.3382
1.0441,53,-9.9771,-10.0800,0.1847,0.2238,-20.00,80.53,60.53,-10.0229,-17.4168,-0.054077,-0.111366,-0.029028,-0.000746,0.087063,1545,19.4453
1.0641,54,-9.9771,-10.0800,0.1847,0.2238,-20.00,80.53,60.53,-10.0229,-17.6172,-0.054411,-0.111366,-0.029362,-0.000746,0.087063,1545,19.4453
1.0842,55,-9.9125,-9.9000,0.1904,0.2238,-20.00,80.53,60.53,-10.0875,-17.8190,-0.055465,-0.112083,-0.029698,-0.000746,0.087063,1545,19.3808
1.1043,56,-9.9125,-9.9000,0.1904,2.0143,-20.00,80.53,60.53,-10.0875,-18.0207,-0.061769,-0.112083,-0.030035,-0.006714,0.087063,1548,19.3808
1.1244,57,-9.9125,-9.7200,0.1904,2.0143,-20.00,80.53,60.53,-10.0875,-18.2225,-0.062105,-0.112083,-0.030371,-0.006714,0.087063,1548,19.3808
1.1445,58,-9.7641,-9.7200,0.204,4.4762,-20.00,80.53,60.53,-10.2359,-18.4272,-0.072302,-0.113733,-0.030712,-0.014921,0.087063,1552,19.2323
1.1646,59,-9.7641,-9.5400,0.204,4.4762,-20.00,80.53,60.53,-10.2359,-18.6319,-0.072644,-0.113733,-0.031053,-0.014921,0.087063,1552,19.2323
1.1847,60,-9.5087,-9.5400,0.1952,4.4762,-20.00,80.53,60.53,-10.4913,-18.8417,-0.075831,-0.116570,-0.031403,-0.014921,0.087063,1553,18.977
1.2048,61,-9.5087,-9.3600,0.1952,5.1477,-20.00,80.53,60.53,-10.4913,-19.0516,-0.078419,-0.116570,-0.031753,-0.017159,0.087063,1554,18.977
1.2248,62,-9.5087,-9.3600,0.1952,5.1477,-20.00,80.53,60.53,-10.4913,-19.2614,-0.078768,-0.116570,-0.032102,-0.017159,0.087063,1554,18.977
1.2449,63,-9.2389,-9.1800,0.1925,5.5953,-20.00,80.53,60.53,-10.7611,-19.4766,-0.083617,-0.119567,-0.032461,-0.018651,0.087063,1556,18.7072
1.2650,64,-9.2389,-9.0000,0.1925,5.5953,-20.00,80.53,60.53,-10.7611,-19.6918,-0.083975,-0.119567,-0.032820,-0.018651,0.087063,1556,18.7072
1.2851,65,-8.9767,-9.0000,0.191,5.5953,-20.00,80.53,60.53,-11.0233,-19.9123,-0.087257,-0.122482,-0.033187,-0.018651,0.087063,1557,18.4449
1.3052,66,-8.9767,-8.8200,0.191,4.9239,-20.00,80.53,60.53,-11.0233,-20.1328,-0.085386,-0.122482,-0.033555,-0.016413,0.087063,1557,18.4449
1.3253,67,-8.9767,-8.8200,0.191,4.9239,-20.00,80.53,60.53,-11.0233,-20.3532,-0.085754,-0.122482,-0.033922,-0.016413,0.087063,1557,18.4449
1.3454,68,-8.7498,-8.6400,0.1837,4.0286,-20.00,80.53,60.53,-11.2502,-20.5782,-0.085665,-0.125002,-0.034297,-0.013429,0.087063,1557,18.218
1.3655,69,-8.7498,-8.6400,0.1837,4.0286,-20.00,80.53,60.53,-11.2502,-20.8032,-0.086040,-0.125002,-0.034672,-0.013429,0.087063,1557,18.218
1.3855,70,-8.7426,-8.6400,0.1801,4.0286,-20.00,80.53,60.53,-11.2574,-21.0284,-0.086496,-0.125083,-0.035047,-0.013429,0.087063,1557,18.2108
1.4056,71,-8.7426,-8.6400,0.1801,2.1262,-20.00,80.53,60.53,-11.2574,-21.2535,-0.080530,-0.125083,-0.035423,-0.007087,0.087063,1555,18.2108
1.4257,72,-8.7426,-8.6400,0.1801,2.1262,-20.00,80.53,60.53,-11.2574,-21.4787,-0.080905,-0.125083,-0.035798,-0.007087,0.087063,1555,18.2108
1.4458,73,-8.9064,-8.6400,0.169,-0.0000,-20.00,80.53,60.53,-11.0936,-21.7006,-0.072367,-0.123262,-0.036168,0.000000,0.087063,1552,18.3747
1.4658,74,-8.9064,-8.6400,0.169,-0.0000,-20.00,80.53,60.53,-11.0936,-21.9224,-0.072737,-0.123262,-0.036537,0.000000,0.087063,1552,18.3747
1.4859,75,-9.0048,-8.6400,0.1623,-0.0000,-20.00,80.53,60.53,-10.9952,-22.1423,-0.072010,-0.122169,-0.036904,0.000000,0.087063,1552,18.473
1.5060,76,-9.0048,-8.6400,0.1623,-1.7905,-20.00,80.53,60.53,-10.9952,-22.3622,-0.066409,-0.122169,-0.037270,0.005968,0.087063,1549,18.473
1.5261,77,-9.0048,-8.6400,0.1623,-1.7905,-20.00,80.53,60.53,-10.9952,-22.5821,-0.066775,-0.122169,-0.037637,0.005968,0.087063,1550,18.473
1.5462,78,-9.1467,-8.8200,0.1726,-2.3500,-20.00,80.53,60.53,-10.8533,-22.7992,-0.063694,-0.120592,-0.037999,0.007833,0.087063,1548,18.615
1.5662,79,-9.1467,-8.8200,0.1726,-2.3500,-20.00,80.53,60.53,-10.8533,-23.0163,-0.064056,-0.120592,-0.038360,0.007833,0.087063,1549,18.615
1.5863,80,-9.3095,-8.8200,0.1723,-2.3500,-20.00,80.53,60.53,-10.6905,-23.2301,-0.062604,-0.118783,-0.038717,0.007833,0.087063,1548,18.7778
1.6064,81,-9.3095,-8.8200,0.1723,-2.7976,-20.00,80.53,60.53,-10.6905,-23.4439,-0.061468,-0.118783,-0.039073,0.009325,0.087063,1548,18.7778
1.6265,82,-9.3095,-9.0000,0.1723,-2.7976,-20.00,80.53,60.53,-10.6905,-23.6577,-0.061824,-0.118783,-0.039430,0.009325,0.087063,1548,18.7778
1.6465,83,-9.4590,-9.0000,0.1658,-2.2381,-20.00,80.53,60.53,-10.5410,-23.8685,-0.062380,-0.117122,-0.039781,0.007460,0.087063,1548,18.9273
1.6666,84,-9.4590,-9.0000,0.1658,-2.2381,-20.00,80.53,60.53,-10.5410,-24.0793,-0.062731,-0.117122,-0.040132,0.007460,0.087063,1548,18.9273
1.6867,85,-9.5794,-9.0000,0.1652,-2.2381,-20.00,80.53,60.53,-10.4206,-24.2878,-0.061741,-0.115784,-0.040480,0.007460,0.087063,1548,19.0477
1.7068,86,-9.5794,-9.0000,0.1652,-1.3429,-20.00,80.53,60.53,-10.4206,-24.4962,-0.065072,-0.115784,-0.040827,0.004476,0.087063,1549,19.0477
1.7268,87,-9.5794,-9.1800,0.1652,-1.3429,-20.00,80.53,60.53,-10.4206,-24.7046,-0.065420,-0.115784,-0.041174,0.004476,0.087063,1549,19.0477
1.7469,88,-9.6439,-9.1800,0.1643,-0.4476,-20.00,80.53,60.53,-10.3561,-24.9117,-0.068033,-0.115068,-0.041519,0.001492,0.087063,1550,19.1121
1.7670,89,-9.6439,-9.1800,0.1643,-0.4476,-20.00,80.53,60.53,-10.3561,-25.1188,-0.068378,-0.115068,-0.041865,0.001492,0.087063,1550,19.1121
1.7870,90,-9.6500,-9.0000,0.1631,-0.4476,-20.00,80.53,60.53,-10.3500,-25.3258,-0.068655,-0.115000,-0.042210,0.001492,0.087063,1550,19.1182
1.8071,91,-9.6500,-9.0000,0.1631,0.6714,-20.00,80.53,60.53,-10.3500,-25.5328,-0.072730,-0.115000,-0.042555,-0.002238,0.087063,1552,19.1182
1.8272,92,-9.6500,-9.0000,0.1631,0.6714,-20.00,80.53,60.53,-10.3500,-25.7398,-0.073075,-0.115000,-0.042900,-0.002238,0.087063,1552,19.1182
1.8473,93,-9.6147,-9.0000,0.1629,1.0072,-20.00,80.53,60.53,-10.3853,-25.9475,-0.074933,-0.115392,-0.043246,-0.003357,0.087063,1553,19.083
1.8674,94,-9.6147,-9.0000,0.1629,1.0072,-20.00,80.53,60.53,-10.3853,-26.1552,-0.075279,-0.115392,-0.043592,-0.003357,0.087063,1553,19.083
1.8875,95,-9.5588,-9.0000,0.1553,1.0072,-20.00,80.53,60.53,-10.4412,-26.3641,-0.076248,-0.116014,-0.043940,-0.003357,0.087063,1553,19.027
1.9075,96,-9.5588,-9.0000,0.1553,1.1191,-20.00,80.53,60.53,-10.4412,-26.5729,-0.076969,-0.116014,-0.044288,-0.003730,0.087063,1553,19.027
1.9276,97,-9.5588,-9.0000,0.1553,1.1191,-20.00,80.53,60.53,-10.4412,-26.7817,-0.077317,-0.116014,-0.044636,-0.003730,0.087063,1553,19.027
1.9477,98,-9.5089,-9.0000,0.1563,0.7833,-20.00,80.53,60.53,-10.4911,-26.9915,-0.077102,-0.116568,-0.044986,-0.002611,0.087063,1553,18.9772
1.9678,99,-9.5089,-9.0000,0.1563,0.7833,-20.00,80.53,60.53,-10.4911,-27.2014,-0.077451,-0.116568,-0.045336,-0.002611,0.087063,1554,18.9772
1.9879,100,-9.4725,-9.0000,0.1561,0.7833,-20.00,80.53,60.53,-10.5275,-27.4119,-0.078208,-0.116973,-0.045687,-0.002611,0.087063,1554,18.9407
2.0079,101,-9.4725,-9.0000,0.1561,0.2238,-20.00,80.53,60.53,-10.5275,-27.6225,-0.076693,-0.116973,-0.046037,-0.000746,0.087063,1553,18.9407
2.0280,102,-9.4725,-9.0000,0.1561,0.2238,-20.00,80.53,60.53,-10.5275,-27.8330,-0.077044,-0.116973,-0.046388,-0.000746,0.087063,1553,18.9407
2.0481,103,-9.4724,-9.0000,0.1634,-0.2238,-20.00,80.53,60.53,-10.5276,-28.0436,-0.075903,-0.116973,-0.046739,0.000746,0.087063,1553,18.9407
2.0682,104,-9.4724,-9.0000,0.1634,-0.2238,-20.00,80.53,60.53,-10.5276,-28.2541,-0.076254,-0.116973,-0.047090,0.000746,0.087063,1553,18.9407
2.0883,105,-9.5016,-9.0000,0.1635,-0.2238,-20.00,80.53,60.53,-10.4984,-28.4641,-0.076280,-0.116649,-0.047440,0.000746,0.087063,1553,18.9699
2.1083,106,-9.5016,-9.0000,0.1635,-1.0072,-20.00,80.53,60.53,-10.4984,-28.6740,-0.074019,-0.116649,-0.047790,0.003357,0.087063,1552,18.9699
2.1284,107,-9.5016,-9.0000,0.1635,-1.0072,-20.00,80.53,60.53,-10.4984,-28.8840,-0.074369,-0.116649,-0.048140,0.003357,0.087063,1552,18.9699
2.1485,108,-9.5368,-9.0000,0.171,-1.0072,-20.00,80.53,60.53,-10.4632,-29.0933,-0.074326,-0.116257,-0.048489,0.003357,0.087063,1552,19.0051
2.1685,109,-9.5368,-9.0000,0.171,-1.0072,-20.00,80.53,60.53,-10.4632,-29.3025,-0.074675,-0.116257,-0.048838,0.003357,0.087063,1553,19.0051
2.1886,110,-9.5867,-9.0000,0.1725,-1.0072,-20.00,80.53,60.53,-10.4133,-29.5108,-0.074468,-0.115704,-0.049185,0.003357,0.087063,1552,19.0549
2.2087,111,-9.5867,-9.0000,0.1725,-0.6714,-20.00,80.53,60.53,-10.4133,-29.7191,-0.075934,-0.115704,-0.049532,0.002238,0.087063,1553,19.0549
2.2288,112,-9.5867,-9.0000,0.1725,-0.6714,-20.00,80.53,60.53,-10.4133,-29.9273,-0.076282,-0.115704,-0.049879,0.002238,0.087063,1553,19.0549
2.2488,113,-9.6146,-9.1800,0.1799,-0.7833,-20.00,80.53,60.53,-10.3854,-30.1350,-0.075944,-0.115393,-0.050225,0.002611,0.087063,1553,19.0829
2.2689,114,-9.6146,-9.1800,0.1799,-0.7833,-20.00,80.53,60.53,-10.3854,-30.3428,-0.076291,-0.115393,-0.050571,0.002611,0.087063,1553,19.0829
2.2890,115,-9.6219,-9.1800,0.1812,-0.7833,-20.00,80.53,60.53,-10.3781,-30.5503,-0.076556,-0.115312,-0.050917,0.002611,0.087063,1553,19.0902
2.3091,116,-9.6219,-9.1800,0.1812,0.1119,-20.00,80.53,60.53,-10.3781,-30.7579,-0.079886,-0.115312,-0.051263,-0.000373,0.087063,1554,19.0902
2.3291,117,-9.6219,-9.1800,0.1812,0.1119,-20.00,80.53,60.53,-10.3781,-30.9654,-0.080232,-0.115312,-0.051609,-0.000373,0.087063,1555,19.0902
2.3492,118,-9.6146,-9.0000,0.1812,0.3357,-20.00,80.53,60.53,-10.3854,-31.1731,-0.081405,-0.115393,-0.051955,-0.001119,0.087063,1555,19.0829
2.3693,119,-9.6146,-9.0000,0.1812,0.3357,-20.00,80.53,60.53,-10.3854,-31.3809,-0.081751,-0.115393,-0.052301,-0.001119,0.087063,1555,19.0829
2.3894,120,-9.5866,-9.0000,0.181,0.3357,-20.00,80.53,60.53,-10.4134,-31.5891,-0.082409,-0.115704,-0.052649,-0.001119,0.087063,1555,19.0549
2.4095,121,-9.5866,-9.0000,0.181,-0.1119,-20.00,80.53,60.53,-10.4134,-31.7974,-0.081264,-0.115704,-0.052996,0.000373,0.087063,1555,19.0549
2.4296,122,-9.5866,-9.0000,0.181,-0.1119,-20.00,80.53,60.53,-10.4134,-32.0057,-0.081611,-0.115704,-0.053343,0.000373,0.087063,1555,19.0549
2.4496,123,-9.5866,-9.0000,0.1847,-0.4476,-20.00,80.53,60.53,-10.4134,-32.2139,-0.080840,-0.115705,-0.053690,0.001492,0.087063,1555,19.0548
2.4697,124,-9.5866,-9.0000,0.1847,-0.4476,-20.00,80.53,60.53,-10.4134,-32.4222,-0.081187,-0.115705,-0.054037,0.001492,0.087063,1555,19.0548
2.4898,125,-9.5866,-9.0000,0.192,-0.4476,-20.00,80.53,60.53,-10.4134,-32.6305,-0.081534,-0.115705,-0.054384,0.001492,0.087063,1555,19.0548
2.5099,126,-9.5866,-9.0000,0.192,-0.7833,-20.00,80.53,60.53,-10.4134,-32.8387,-0.080762,-0.115705,-0.054731,0.002611,0.087063,1555,19.0548
2.5300,127,-9.5866,-9.0000,0.192,-0.7833,-20.00,80.53,60.53,-10.4134,-33.0470,-0.081109,-0.115705,-0.055078,0.002611,0.087063,1555,19.0548
2.5501,128,-9.6072,-9.1800,0.1921,-0.1119,-20.00,80.53,60.53,-10.3928,-33.2549,-0.083464,-0.115475,-0.055425,0.000373,0.087063,1556,19.0755
2.5701,129,-9.6072,-9.1800,0.1921,-0.1119,-20.00,80.53,60.53,-10.3928,-33.4627,-0.083811,-0.115475,-0.055771,0.000373,0.087063,1556,19.0755
2.5902,130,-9.6437,-9.1800,0.2008,-0.1119,-20.00,80.53,60.53,-10.3563,-33.6698,-0.083751,-0.115070,-0.056116,0.000373,0.087063,1556,19.1119
2.6103,131,-9.6437,-9.1800,0.2008,-0.5595,-20.00,80.53,60.53,-10.3563,-33.8770,-0.082604,-0.115070,-0.056462,0.001865,0.087063,1555,19.1119
2.6304,132,-9.6437,-9.1800,0.2008,-0.5595,-20.00,80.53,60.53,-10.3563,-34.0841,-0.082949,-0.115070,-0.056807,0.001865,0.087063,1556,19.1119
2.6505,133,-9.6850,-9.1800,0.2011,-1.0072,-20.00,80.53,60.53,-10.3150,-34.2904,-0.081342,-0.114611,-0.057151,0.003357,0.087063,1555,19.1533
2.6705,134,-9.6850,-9.1800,0.2011,-1.0072,-20.00,80.53,60.53,-10.3150,-34.4967,-0.081685,-0.114611,-0.057494,0.003357,0.087063,1555,19.1533
2.6906,135,-9.7276,-9.1800,0.2086,-1.0072,-20.00,80.53,60.53,-10.2724,-34.7021,-0.081555,-0.114138,-0.057837,0.003357,0.087063,1555,19.1958
2.7107,136,-9.7276,-9.1800,0.2086,-1.1191,-20.00,80.53,60.53,-10.2724,-34.9076,-0.081525,-0.114138,-0.058179,0.003730,0.087063,1555,19.1958
2.7308,137,-9.7276,-9.1800,0.2086,-1.1191,-20.00,80.53,60.53,-10.2724,-35.1130,-0.081867,-0.114138,-0.058522,0.003730,0.087063,1555,19.1958
2.7509,138,-9.7848,-9.3600,0.2004,-1.3429,-20.00,80.53,60.53,-10.2152,-35.3173,-0.080825,-0.113502,-0.058862,0.004476,0.087063,1555,19.2531
2.7709,139,-9.7848,-9.3600,0.2004,-1.3429,-20.00,80.53,60.53,-10.2152,-35.5216,-0.081166,-0.113502,-0.059203,0.004476,0.087063,1555,19.2531
2.7910,140,-9.8347,-9.3600,0.2067,-1.1191,-20.00,80.53,60.53,-10.1653,-35.7250,-0.081697,-0.112948,-0.059542,0.003730,0.087063,1555,19.3029
2.8111,141,-9.8347,-9.3600,0.2067,-1.1191,-20.00,80.53,60.53,-10.1653,-35.9283,-0.082035,-0.112948,-0.059880,0.003730,0.087063,1555,19.3029
2.8312,142,-9.8347,-9.3600,0.2067,-1.1191,-20.00,80.53,60.53,-10.1653,-36.1316,-0.082374,-0.112948,-0.060219,0.003730,0.087063,1555,19.3029
2.8513,143,-9.8846,-9.3600,0.207,-1.0072,-20.00,80.53,60.53,-10.1154,-36.3339,-0.082530,-0.112394,-0.060556,0.003357,0.087063,1555,19.3528
2.8714,144,-9.8846,-9.3600,0.207,-1.0072,-20.00,80.53,60.53,-10.1154,-36.5362,-0.082867,-0.112394,-0.060894,0.003357,0.087063,1556,19.3528
2.8914,145,-9.9125,-9.3600,0.2145,-0.4476,-20.00,80.53,60.53,-10.0875,-36.7379,-0.084758,-0.112083,-0.061230,0.001492,0.087063,1556,19.3808
2.9115,146,-9.9125,-9.3600,0.2145,-0.4476,-20.00,80.53,60.53,-10.0875,-36.9397,-0.085094,-0.112083,-0.061566,0.001492,0.087063,1556,19.3808
2.9316,147,-9.9125,-9.3600,0.2145,-0.4476,-20.00,80.53,60.53,-10.0875,-37.1414,-0.085430,-0.112083,-0.061902,0.001492,0.087063,1557,19.4088
2.9517,148,-9.9405,-9.3600,0.2159,-0.4476,-20.00,80.53,60.53,-10.0595,-37.3426,-0.085455,-0.111772,-0.062238,0.001492,0.087063,1557,19.4088
2.9718,149,-9.9405,-9.3600,0.2159,-0.4476,-20.00,80.53,60.53,-10.0595,-37.5438,-0.085790,-0.111772,-0.062573,0.001492,0.087063,1557,19.4088
2.9918,150,-9.9478,-9.5400,0.2159,-0.0000,-20.00,80.53,60.53,-10.0522,-37.7449,-0.087536,-0.111691,-0.062908,0.000000,0.087063,1557,19.4161
3.0119,151,-9.9478,-9.5400,0.2159,-0.0000,-20.00,80.53,60.53,-10.0522,-37.9459,-0.087871,-0.111691,-0.063243,0.000000,0.087063,1557,19.4161
