t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.6030,31,-1.2156,-1.0800,0.0217,1.5667,-20.00,70.34,50.34,-18.7844,-12.1890,-0.451480,-0.417430,-0.027087,-0.006963,0.000000,1694,20.879
0.6231,32,-1.2156,-1.0800,0.0217,1.5667,-20.00,70.34,50.34,-18.7844,-12.5647,-0.452315,-0.417430,-0.027922,-0.006963,0.000000,1694,20.879
0.6432,33,-1.0792,-1.0800,0.0117,4.0286,-20.00,70.34,50.34,-18.9208,-12.9431,-0.467130,-0.420462,-0.028762,-0.017905,0.000000,1700,20.7425
0.6633,34,-1.0792,-0.9000,0.0117,4.0286,-20.00,70.34,50.34,-18.9208,-13.3215,-0.467971,-0.420462,-0.029603,-0.017905,0.000000,1700,20.7425
0.6834,35,-0.8476,-0.7200,0.0013,4.0286,-20.00,70.34,50.34,-19.1524,-13.7046,-0.473968,-0.425608,-0.030455,-0.017905,0.000000,1702,20.511
0.7035,36,-0.8476,-0.7200,0.0013,5.3715,-20.00,70.34,50.34,-19.1524,-14.0876,-0.480787,-0.425608,-0.031306,-0.023873,0.000000,1705,20.511
0.7235,37,-0.8476,-0.5400,0.0013,5.3715,-20.00,70.34,50.34,-19.1524,-14.4707,-0.481639,-0.425608,-0.032157,-0.023873,0.000000,1705,20.511
0.7436,38,-0.5854,-0.5400,-0.0035,5.4834,-20.00,70.34,50.34,-19.4146,-14.8590,-0.488826,-0.431436,-0.033020,-0.024371,0.000000,1708,20.2487
0.7637,39,-0.5854,-0.3600,-0.0035,5.4834,-20.00,70.34,50.34,-19.4146,-15.2473,-0.489689,-0.431436,-0.033883,-0.024371,0.000000,1708,20.2487
0.7838,40,-0.3280,-0.3600,-0.0057,5.4834,-20.00,70.34,50.34,-19.6720,-15.6407,-0.496283,-0.437156,-0.034757,-0.024371,0.000000,1711,19.9913
0.8039,41,-0.3280,-0.1800,-0.0057,4.5881,-20.00,70.34,50.34,-19.6720,-16.0341,-0.493179,-0.437156,-0.035631,-0.020392,0.000000,1709,19.9913
0.8242,42,-0.3280,-0.1800,-0.0057,4.5881,-20.00,70.34,50.34,-19.6720,-16.4276,-0.494053,-0.437156,-0.036506,-0.020392,0.000000,1710,19.9913
0.8443,43,-0.1118,-0.0000,-0.0106,3.0215,-20.00,70.34,50.34,-19.8882,-16.8253,-0.492777,-0.441959,-0.037390,-0.013429,0.000000,1709,19.7752
0.8644,44,-0.1118,-0.0000,-0.0106,3.0215,-20.00,70.34,50.34,-19.8882,-17.2231,-0.493661,-0.441959,-0.038274,-0.013429,0.000000,1710,19.7752
0.8845,45,-0.0051,-0.0000,-0.0106,3.0215,-20.00,70.34,50.34,-19.9949,-17.6230,-0.496921,-0.444330,-0.039162,-0.013429,0.000000,1711,19.6685
0.9046,46,-0.0051,-0.0000,-0.0106,0.2238,-20.00,70.34,50.34,-19.9949,-18.0229,-0.485376,-0.444330,-0.040051,-0.000995,0.000000,1707,19.6685
0.9246,47,-0.0051,-0.0000,-0.0106,0.2238,-20.00,70.34,50.34,-19.9949,-18.4228,-0.486264,-0.444330,-0.040940,-0.000995,0.000000,1707,19.6685
0.9449,48,-0.0474,-0.1800,-0.0042,-2.1262,-20.00,70.34,50.34,-19.9526,-18.8218,-0.475767,-0.443391,-0.041826,0.009450,0.000000,1703,19.7108
0.9650,49,-0.0474,-0.1800,-0.0042,-2.1262,-20.00,70.34,50.34,-19.9526,-19.2209,-0.476654,-0.443391,-0.042713,0.009450,0.000000,1703,19.7108
0.9851,50,-0.1640,-0.1800,-0.0132,-2.1262,-20.00,70.34,50.34,-19.8360,-19.6176,-0.474945,-0.440800,-0.043595,0.009450,0.000000,1703,19.8274
1.0051,51,-0.1640,-0.3600,-0.0132,-2.9096,-20.00,70.34,50.34,-19.8360,-20.0143,-0.472345,-0.440800,-0.044476,0.012931,0.000000,1702,19.8274
1.0252,52,-0.1640,-0.3600,-0.0132,-2.9096,-20.00,70.34,50.34,-19.8360,-20.4111,-0.473226,-0.440800,-0.045358,0.012931,0.000000,1702,19.8274
1.0453,53,-0.3024,-0.3600,-0.0197,-2.6857,-20.00,70.34,50.34,-19.6976,-20.8050,-0.472022,-0.437726,-0.046233,0.011937,0.000000,1702,19.9657
1.0655,54,-0.3024,-0.5400,-0.0197,-2.6857,-20.00,70.34,50.34,-19.6976,-21.1990,-0.472898,-0.437726,-0.047109,0.011937,0.000000,1702,19.9657
1.0856,55,-0.4209,-0.5400,-0.0196,-2.6857,-20.00,70.34,50.34,-19.5791,-21.5905,-0.471135,-0.435092,-0.047979,0.011937,0.000000,1701,20.0842
1.1056,56,-0.4209,-0.5400,-0.0196,-1.6786,-20.00,70.34,50.34,-19.5791,-21.9821,-0.476481,-0.435092,-0.048849,0.007460,0.000000,1703,20.0842
1.1258,57,-0.4209,-0.5400,-0.0196,-1.6786,-20.00,70.34,50.34,-19.5791,-22.3737,-0.477351,-0.435092,-0.049719,0.007460,0.000000,1704,20.0842
1.1459,58,-0.4831,-0.5400,-0.0196,-0.6714,-20.00,70.34,50.34,-19.5169,-22.7640,-0.481311,-0.433709,-0.050587,0.002984,0.000000,1705,20.1464
1.1662,59,-0.4831,-0.5400,-0.0196,-0.6714,-20.00,70.34,50.34,-19.5169,-23.1544,-0.482179,-0.433709,-0.051454,0.002984,0.000000,1705,20.1464
1.1864,60,-0.4682,-0.5400,-0.0235,1.0072,-20.00,70.34,50.34,-19.5318,-23.5450,-0.490839,-0.434040,-0.052322,-0.004476,0.000000,1709,20.1315
1.2065,61,-0.4682,-0.5400,-0.0235,1.0072,-20.00,70.34,50.34,-19.5318,-23.9357,-0.491707,-0.434040,-0.053190,-0.004476,0.000000,1709,20.1315
1.2266,62,-0.4682,-0.5400,-0.0235,1.0072,-20.00,70.34,50.34,-19.5318,-24.3263,-0.492575,-0.434040,-0.054058,-0.004476,0.000000,1709,20.1315
1.2467,63,-0.4023,-0.3600,-0.0384,1.5667,-20.00,70.34,50.34,-19.5977,-24.7182,-0.497397,-0.435504,-0.054929,-0.006963,0.000000,1711,20.0656
1.2668,64,-0.4023,-0.3600,-0.0384,1.5667,-20.00,70.34,50.34,-19.5977,-25.1102,-0.498268,-0.435504,-0.055800,-0.006963,0.000000,1711,20.0656
1.2869,65,-0.3573,-0.5400,-0.0264,-2.2381,-20.00,70.34,50.34,-19.6427,-25.5031,-0.483230,-0.436504,-0.056673,0.009947,0.000000,1706,20.0207
1.3070,66,-0.3573,-0.5400,-0.0264,-2.2381,-20.00,70.34,50.34,-19.6427,-25.8959,-0.484103,-0.436504,-0.057546,0.009947,0.000000,1706,20.0207
1.3271,67,-0.3573,-0.5400,-0.0264,-2.2381,-20.00,70.34,50.34,-19.6427,-26.2888,-0.484976,-0.436504,-0.058419,0.009947,0.000000,1706,20.0207
1.3472,68,-0.5247,-0.7200,-0.0237,-4.4762,-20.00,70.34,50.34,-19.4753,-26.6783,-0.472174,-0.432783,-0.059285,0.019894,0.000000,1702,20.1881
1.3672,69,-0.5247,-0.7200,-0.0237,-4.4762,-20.00,70.34,50.34,-19.4753,-27.0678,-0.473040,-0.432783,-0.060151,0.019894,0.000000,1702,20.1881
1.3873,70,-0.7638,-0.9000,-0.017,-5.5953,-20.00,70.34,50.34,-19.2362,-27.4525,-0.463609,-0.427472,-0.061006,0.024868,0.000000,1698,20.4271
1.4075,71,-0.7638,-1.0800,-0.017,-5.5953,-20.00,70.34,50.34,-19.2362,-27.8372,-0.464464,-0.427472,-0.061860,0.024868,0.000000,1699,20.4271
1.4275,72,-0.7638,-1.0800,-0.017,-5.5953,-20.00,70.34,50.34,-19.2362,-28.2219,-0.465319,-0.427472,-0.062715,0.024868,0.000000,1699,20.7116
1.4476,73,-1.0483,-1.2600,-0.022,-5.7072,-20.00,70.34,50.34,-18.9517,-28.6010,-0.459341,-0.421149,-0.063558,0.025365,0.000000,1697,20.7116
1.4677,74,-1.0483,-1.4400,-0.022,-5.7072,-20.00,70.34,50.34,-18.9517,-28.9800,-0.460184,-0.421149,-0.064400,0.025365,0.000000,1697,20.7116
1.4878,75,-1.3074,-1.4400,-0.0202,-4.2524,-20.00,70.34,50.34,-18.6926,-29.3539,-0.461721,-0.415390,-0.065231,0.018900,0.000000,1698,20.9708
1.5079,76,-1.3074,-1.4400,-0.0202,-4.2524,-20.00,70.34,50.34,-18.6926,-29.7277,-0.462552,-0.415390,-0.066062,0.018900,0.000000,1698,20.9708
1.5281,77,-1.4743,-1.6200,-0.0264,-4.2524,-20.00,70.34,50.34,-18.5257,-30.0982,-0.459667,-0.411681,-0.066885,0.018900,0.000000,1697,21.1377
1.5482,78,-1.4743,-1.6200,-0.0264,-1.7905,-20.00,70.34,50.34,-18.5257,-30.4687,-0.471432,-0.411681,-0.067708,0.007958,0.000000,1701,21.1377
1.5683,79,-1.4743,-1.6200,-0.0264,-1.7905,-20.00,70.34,50.34,-18.5257,-30.8393,-0.472255,-0.411681,-0.068532,0.007958,0.000000,1702,21.1377
1.5884,80,-1.4951,-1.4400,-0.0221,2.1262,-20.00,70.34,50.34,-18.5049,-31.2094,-0.490025,-0.411221,-0.069354,-0.009450,0.000000,1708,21.1584
1.6085,81,-1.4951,-1.4400,-0.0221,2.1262,-20.00,70.34,50.34,-18.5049,-31.5795,-0.490847,-0.411221,-0.070177,-0.009450,0.000000,1709,21.1584
1.6285,82,-1.3686,-1.4400,-0.0295,2.1262,-20.00,70.34,50.34,-18.6314,-31.9521,-0.494485,-0.414031,-0.071005,-0.009450,0.000000,1710,21.032
1.6486,83,-1.3686,-1.2600,-0.0295,3.9167,-20.00,70.34,50.34,-18.6314,-32.3247,-0.503271,-0.414031,-0.071833,-0.017408,0.000000,1713,21.032
1.6687,84,-1.3686,-1.2600,-0.0295,3.9167,-20.00,70.34,50.34,-18.6314,-32.6973,-0.504099,-0.414031,-0.072661,-0.017408,0.000000,1714,21.032
1.6888,85,-1.2224,-1.2600,-0.0423,2.7976,-20.00,70.34,50.34,-18.7776,-33.0729,-0.503209,-0.417280,-0.073495,-0.012434,0.000000,1713,20.8857
1.7089,86,-1.2224,-1.2600,-0.0423,2.7976,-20.00,70.34,50.34,-18.7776,-33.4484,-0.504044,-0.417280,-0.074330,-0.012434,0.000000,1714,20.8857
1.7290,87,-1.0802,-1.0800,-0.0522,2.7976,-20.00,70.34,50.34,-18.9198,-33.8268,-0.508044,-0.420440,-0.075171,-0.012434,0.000000,1715,20.7436
1.7490,88,-1.0802,-1.0800,-0.0522,2.3500,-20.00,70.34,50.34,-18.9198,-34.2052,-0.506896,-0.420440,-0.076012,-0.010445,0.000000,1715,20.7436
1.7691,89,-1.0802,-1.0800,-0.0522,2.3500,-20.00,70.34,50.34,-18.9198,-34.5836,-0.507737,-0.420440,-0.076853,-0.010445,0.000000,1715,20.7436
1.7892,90,-0.9711,-1.0800,-0.0586,1.4548,-20.00,70.34,50.34,-19.0289,-34.9642,-0.507028,-0.422864,-0.077698,-0.006466,0.000000,1715,20.6345
1.8093,91,-0.9711,-1.0800,-0.0586,1.4548,-20.00,70.34,50.34,-19.0289,-35.3448,-0.507874,-0.422864,-0.078544,-0.006466,0.000000,1715,20.6345
1.8293,92,-0.8960,-0.9000,-0.0662,1.4548,-20.00,70.34,50.34,-19.1040,-35.7269,-0.510391,-0.424533,-0.079393,-0.006466,0.000000,1716,20.5594
1.8494,93,-0.8960,-0.9000,-0.0662,0.6714,-20.00,70.34,50.34,-19.1040,-36.1089,-0.507759,-0.424533,-0.080242,-0.002984,0.000000,1715,20.5594
1.8695,94,-0.8960,-0.9000,-0.0662,0.6714,-20.00,70.34,50.34,-19.1040,-36.4910,-0.508608,-0.424533,-0.081091,-0.002984,0.000000,1715,20.5594
1.8896,95,-0.8773,-0.9000,-0.0733,-0.0000,-20.00,70.34,50.34,-19.1227,-36.8735,-0.506889,-0.424948,-0.081941,0.000000,0.000000,1715,20.5407
1.9097,96,-0.8773,-0.9000,-0.0733,-0.0000,-20.00,70.34,50.34,-19.1227,-37.2559,-0.507739,-0.424948,-0.082791,0.000000,0.000000,1715,20.5407
1.9297,97,-0.8670,-0.9000,-0.0754,-0.0000,-20.00,70.34,50.34,-19.1330,-37.6386,-0.508819,-0.425178,-0.083641,0.000000,0.000000,1715,20.5303
1.9498,98,-0.8670,-0.9000,-0.0754,0.5595,-20.00,70.34,50.34,-19.1330,-38.0212,-0.512156,-0.425178,-0.084492,-0.002487,0.000000,1717,20.5303
1.9699,99,-0.8670,-0.9000,-0.0754,0.5595,-20.00,70.34,50.34,-19.1330,-38.4039,-0.513007,-0.425178,-0.085342,-0.002487,0.000000,1717,20.5303
1.9900,100,-0.8482,-0.9000,-0.0705,0.4476,-20.00,70.34,50.34,-19.1518,-38.7869,-0.513778,-0.425596,-0.086193,-0.001989,0.000000,1717,20.5115
2.0100,101,-0.8482,-0.9000,-0.0705,0.4476,-20.00,70.34,50.34,-19.1518,-39.1700,-0.514629,-0.425596,-0.087044,-0.001989,0.000000,1717,20.5115
2.0301,102,-0.9126,-1.0800,-0.088,0.4476,-20.00,70.34,50.34,-19.0874,-39.5517,-0.514046,-0.424164,-0.087893,-0.001989,0.000000,1717,20.576
2.0502,103,-0.9126,-1.0800,-0.088,-4.8120,-20.00,70.34,50.34,-19.0874,-39.9335,-0.491518,-0.424164,-0.088741,0.021386,0.000000,1709,20.576
2.0703,104,-0.9126,-1.2600,-0.088,-4.8120,-20.00,70.34,50.34,-19.0874,-40.3152,-0.492367,-0.424164,-0.089589,0.021386,0.000000,1709,20.576
2.0904,105,-1.1408,-1.2600,-0.0815,-4.7000,-20.00,70.34,50.34,-18.8592,-40.6924,-0.488633,-0.419094,-0.090428,0.020889,0.000000,1708,20.8041
2.1104,106,-1.1408,-1.4400,-0.0815,-4.7000,-20.00,70.34,50.34,-18.8592,-41.0696,-0.489471,-0.419094,-0.091266,0.020889,0.000000,1708,20.8041
2.1305,107,-1.3746,-1.4400,-0.0739,-4.7000,-20.00,70.34,50.34,-18.6254,-41.4421,-0.485103,-0.413898,-0.092094,0.020889,0.000000,1706,21.0379
2.1506,108,-1.3746,-1.6200,-0.0739,-3.8048,-20.00,70.34,50.34,-18.6254,-41.8146,-0.489909,-0.413898,-0.092921,0.016910,0.000000,1708,21.0379
2.1707,109,-1.3746,-1.6200,-0.0739,-3.8048,-20.00,70.34,50.34,-18.6254,-42.1871,-0.490737,-0.413898,-0.093749,0.016910,0.000000,1709,21.0379
2.1908,110,-1.5474,-1.6200,-0.0685,-1.9024,-20.00,70.34,50.34,-18.4526,-42.5562,-0.496172,-0.410058,-0.094569,0.008455,0.000000,1711,21.2108
2.2108,111,-1.5474,-1.6200,-0.0685,-1.9024,-20.00,70.34,50.34,-18.4526,-42.9252,-0.496992,-0.410058,-0.095389,0.008455,0.000000,1711,21.2108
2.2309,112,-1.6077,-1.6200,-0.0765,-1.9024,-20.00,70.34,50.34,-18.3923,-43.2931,-0.496469,-0.408717,-0.096207,0.008455,0.000000,1711,21.2711
2.2510,113,-1.6077,-1.6200,-0.0765,0.8952,-20.00,70.34,50.34,-18.3923,-43.6609,-0.509720,-0.408717,-0.097024,-0.003979,0.000000,1716,21.2711
2.2711,114,-1.6077,-1.6200,-0.0765,0.8952,-20.00,70.34,50.34,-18.3923,-44.0288,-0.510537,-0.408717,-0.097842,-0.003979,0.000000,1716,21.2711
2.2911,115,-1.5390,-1.4400,-0.0736,3.3572,-20.00,70.34,50.34,-18.4610,-44.3980,-0.523826,-0.410243,-0.098662,-0.014921,0.000000,1721,21.2024
2.3112,116,-1.5390,-1.4400,-0.0736,3.3572,-20.00,70.34,50.34,-18.4610,-44.7672,-0.524647,-0.410243,-0.099483,-0.014921,0.000000,1721,21.2024
2.3313,117,-1.3503,-1.2600,-0.0818,3.3572,-20.00,70.34,50.34,-18.6497,-45.1402,-0.529669,-0.414437,-0.100312,-0.014921,0.000000,1723,21.0137
2.3514,118,-1.3503,-1.2600,-0.0818,4.8120,-20.00,70.34,50.34,-18.6497,-45.5132,-0.536964,-0.414437,-0.101140,-0.021386,0.000000,1726,21.0137
2.3715,119,-1.3503,-1.0800,-0.0818,4.8120,-20.00,70.34,50.34,-18.6497,-45.8862,-0.537793,-0.414437,-0.101969,-0.021386,0.000000,1726,21.0137
2.3915,120,-1.2056,-1.0800,-0.0733,3.2453,-20.00,70.34,50.34,-18.7944,-46.2621,-0.534882,-0.417654,-0.102805,-0.014423,0.000000,1725,20.8689
2.4116,121,-1.2056,-1.0800,-0.0733,3.2453,-20.00,70.34,50.34,-18.7944,-46.6380,-0.535718,-0.417654,-0.103640,-0.014423,0.000000,1725,20.8689
2.4317,122,-1.0482,-1.0800,-0.0866,3.2453,-20.00,70.34,50.34,-18.9518,-47.0170,-0.540057,-0.421151,-0.104482,-0.014423,0.000000,1727,20.7115
2.4518,123,-1.0482,-0.9000,-0.0866,2.5738,-20.00,70.34,50.34,-18.9518,-47.3960,-0.537915,-0.421151,-0.105324,-0.011439,0.000000,1726,20.7115
2.4718,124,-1.0482,-0.9000,-0.0866,2.5738,-20.00,70.34,50.34,-18.9518,-47.7751,-0.538757,-0.421151,-0.106167,-0.011439,0.000000,1727,20.7115
2.4920,125,-0.9393,-0.9000,-0.0934,1.4548,-20.00,70.34,50.34,-19.0607,-48.1563,-0.537050,-0.423570,-0.107014,-0.006466,0.000000,1726,20.6027
2.5120,126,-0.9393,-0.9000,-0.0934,1.4548,-20.00,70.34,50.34,-19.0607,-48.5375,-0.537897,-0.423570,-0.107861,-0.006466,0.000000,1726,20.6027
2.5321,127,-0.8849,-0.9000,-0.0967,1.4548,-20.00,70.34,50.34,-19.1151,-48.9198,-0.539956,-0.424780,-0.108711,-0.006466,0.000000,1727,20.5483
2.5522,128,-0.8849,-0.9000,-0.0967,0.1119,-20.00,70.34,50.34,-19.1151,-49.3021,-0.534837,-0.424780,-0.109560,-0.000497,0.000000,1725,20.5483
2.5723,129,-0.8849,-0.9000,-0.0967,0.1119,-20.00,70.34,50.34,-19.1151,-49.6844,-0.535687,-0.424780,-0.110410,-0.000497,0.000000,1725,20.5483
2.5924,130,-0.8880,-0.9000,-0.1013,-0.7833,-20.00,70.34,50.34,-19.1120,-50.0666,-0.532489,-0.424711,-0.111259,0.003482,0.000000,1724,20.5513
2.6125,131,-0.8880,-0.9000,-0.1013,-0.7833,-20.00,70.34,50.34,-19.1120,-50.4489,-0.533339,-0.424711,-0.112109,0.003482,0.000000,1725,20.5513
2.6325,132,-0.9250,-0.9000,-0.1073,-0.7833,-20.00,70.34,50.34,-19.0750,-50.8304,-0.533363,-0.423888,-0.112956,0.003482,0.000000,1725,20.5884
2.6526,133,-0.9250,-0.9000,-0.1073,-1.2310,-20.00,70.34,50.34,-19.0750,-51.2119,-0.532221,-0.423888,-0.113804,0.005471,0.000000,1724,20.5884
2.6727,134,-0.9250,-0.9000,-0.1073,-1.2310,-20.00,70.34,50.34,-19.0750,-51.5934,-0.533069,-0.423888,-0.114652,0.005471,0.000000,1724,20.5884
2.6928,135,-0.9666,-0.9000,-0.1228,-0.5595,-20.00,70.34,50.34,-19.0334,-51.9740,-0.535976,-0.422965,-0.115498,0.002487,0.000000,1725,20.6299
2.7129,136,-0.9666,-0.9000,-0.1228,-0.5595,-20.00,70.34,50.34,-19.0334,-52.3547,-0.536822,-0.422965,-0.116344,0.002487,0.000000,1726,20.6299
2.7330,137,-0.9802,-0.9000,-0.1259,-0.5595,-20.00,70.34,50.34,-19.0198,-52.7351,-0.537364,-0.422662,-0.117189,0.002487,0.000000,1726,20.6436
2.7530,138,-0.9802,-0.9000,-0.1259,0.2238,-20.00,70.34,50.34,-19.0198,-53.1155,-0.541691,-0.422662,-0.118034,-0.000995,0.000000,1728,20.6436
2.7731,139,-0.9802,-0.9000,-0.1259,0.2238,-20.00,70.34,50.34,-19.0198,-53.4959,-0.542536,-0.422662,-0.118880,-0.000995,0.000000,1728,20.6436
2.7932,140,-0.9443,-0.9000,-0.1335,0.6714,-20.00,70.34,50.34,-19.0557,-53.8770,-0.546170,-0.423459,-0.119727,-0.002984,0.000000,1729,20.6077
2.8133,141,-0.9443,-0.9000,-0.1335,0.6714,-20.00,70.34,50.34,-19.0557,-54.2581,-0.547017,-0.423459,-0.120574,-0.002984,0.000000,1730,20.6077
2.8333,142,-0.8855,-0.9000,-0.1299,0.6714,-20.00,70.34,50.34,-19.1145,-54.6404,-0.549174,-0.424767,-0.121423,-0.002984,0.000000,1730,20.5488
2.8534,143,-0.8855,-0.9000,-0.1299,0.4476,-20.00,70.34,50.34,-19.1145,-55.0227,-0.549029,-0.424767,-0.122273,-0.001989,0.000000,1730,20.5488
2.8735,144,-0.8855,-0.9000,-0.1299,0.4476,-20.00,70.34,50.34,-19.1145,-55.4050,-0.549878,-0.424767,-0.123122,-0.001989,0.000000,1731,20.5488
2.8935,145,-0.8127,-0.7200,-0.1201,1.2310,-20.00,70.34,50.34,-19.1873,-55.7887,-0.555829,-0.426383,-0.123975,-0.005471,0.000000,1733,20.4761
2.9136,146,-0.8127,-0.7200,-0.1201,1.2310,-20.00,70.34,50.34,-19.1873,-56.1725,-0.556682,-0.426383,-0.124828,-0.005471,0.000000,1733,20.4761
2.9337,147,-0.7874,-0.7200,-0.1142,1.2310,-20.00,70.34,50.34,-19.2126,-56.5567,-0.558100,-0.426947,-0.125682,-0.005471,0.000000,1734,20.4507
2.9538,148,-0.7874,-0.7200,-0.1142,0.2238,-20.00,70.34,50.34,-19.2126,-56.9410,-0.554477,-0.426947,-0.126536,-0.000995,0.000000,1732,20.4507
2.9738,149,-0.7874,-0.7200,-0.1142,0.2238,-20.00,70.34,50.34,-19.2126,-57.3252,-0.555331,-0.426947,-0.127389,-0.000995,0.000000,1733,20.4507
2.9939,150,-0.7765,-0.7200,-0.0922,-0.2238,-20.00,70.34,50.34,-19.2235,-57.7097,-0.554437,-0.427188,-0.128244,0.000995,0.000000,1732,20.4399
