t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.2814,15,-0.0109,-0.0000,0.0124,-0.2238,-20.00,72.93,52.93,-19.9891,-0.550000,-0.666303,0.000995,0.000000,1731,17.0805
0.3015,16,-0.0264,-0.0000,0.0141,-0.6714,-20.00,72.93,52.93,-19.9736,-0.550000,-0.665787,0.002984,0.000000,1731,17.096
0.3216,17,-0.0264,-0.0000,0.0141,-0.6714,-20.00,72.93,52.93,-19.9736,-0.550000,-0.665787,0.002984,0.000000,1731,17.096
0.3417,18,-0.0865,-0.1800,0.0232,-0.6714,-20.00,72.93,52.93,-19.9135,-0.550000,-0.663782,0.002984,0.000000,1731,17.1561
0.3618,19,-0.0865,-0.1800,0.0232,-3.2453,-20.00,72.93,52.93,-19.9135,-0.550000,-0.663782,0.014423,0.000000,1731,17.1561
0.3819,20,-0.0865,-0.3600,0.0232,-3.2453,-20.00,72.93,52.93,-19.9135,-0.550000,-0.663782,0.014423,0.000000,1731,17.1561
0.4020,21,-0.3473,-0.3600,0.0541,-6.0429,-20.00,72.93,52.93,-19.6527,-0.550000,-0.655088,0.026857,0.000000,1731,17.4169
0.4221,22,-0.3473,-0.5400,0.0541,-6.0429,-20.00,72.93,52.93,-19.6527,-0.550000,-0.655088,0.026857,0.000000,1731,17.4169
0.4422,23,-0.6874,-0.7200,0.0612,-6.0429,-20.00,72.93,52.93,-19.3126,-0.550000,-0.643754,0.026857,0.000000,1731,17.757
0.4623,24,-0.6874,-0.9000,0.0612,-8.2810,-20.00,72.93,52.93,-19.3126,-0.550000,-0.643754,0.036805,0.000000,1731,17.757
0.4824,25,-0.6874,-1.0800,0.0612,-8.2810,-20.00,72.93,52.93,-19.3126,-0.550000,-0.643754,0.036805,0.000000,1731,17.757
0.5025,26,-1.1133,-1.2600,0.0753,-9.7358,-20.00,72.93,52.93,-18.8867,-0.550000,-0.629558,0.043270,0.000000,1731,18.1829
0.5225,27,-1.1133,-1.4400,0.0753,-9.7358,-20.00,72.93,52.93,-18.8867,-0.550000,-0.629558,0.043270,0.000000,1731,18.1829
0.5426,28,-1.5939,-1.6200,0.0907,-9.7358,-20.00,72.93,52.93,-18.4061,-0.550000,-0.613535,0.043270,0.000000,1731,18.6635
0.5627,29,-1.5939,-1.8000,0.0907,-9.9596,-20.00,72.93,52.93,-18.4061,-0.550000,-0.613535,0.044265,0.000000,1731,18.6635
0.5828,30,-1.5939,-2.1600,0.0907,-9.9596,-20.00,72.93,52.93,-18.4061,-0.550000,-0.613535,0.044265,0.000000,1731,18.6635
0.6029,31,-2.0856,-2.3400,0.0996,-9.8477,-20.00,72.93,52.93,-17.9144,-0.550000,-0.597146,0.043768,0.000000,1731,19.1552
0.6230,32,-2.0856,-2.5200,0.0996,-9.8477,-20.00,72.93,52.93,-17.9144,-0.550000,-0.597146,0.043768,0.000000,1731,19.1552
0.6431,33,-2.5473,-2.7000,0.114,-9.8477,-20.00,72.93,52.93,-17.4527,-0.537988,-0.581756,0.043768,0.000000,1726,19.6169
0.6632,34,-2.5473,-2.8800,0.114,-8.2810,-20.00,72.93,52.93,-17.4527,-0.544951,-0.581756,0.036805,0.000000,1729,19.6169
0.6833,35,-2.5473,-2.8800,0.114,-8.2810,-20.00,72.93,52.93,-17.4527,-0.544951,-0.581756,0.036805,0.000000,1729,19.6169
0.7034,36,-2.9446,-3.0600,0.13,-7.9453,-20.00,72.93,52.93,-17.0554,-0.533201,-0.568513,0.035313,0.000000,1724,20.0142
0.7235,37,-2.9446,-3.2400,0.13,-7.9453,-20.00,72.93,52.93,-17.0554,-0.533201,-0.568513,0.035313,0.000000,1724,20.0142
0.7436,38,-3.3966,-3.6000,0.1392,-7.9453,-20.00,72.93,52.93,-16.6034,-0.518135,-0.553448,0.035313,0.000000,1719,20.4662
0.7637,39,-3.3966,-3.9600,0.1392,-9.9596,-20.00,72.93,52.93,-16.6034,-0.509183,-0.553448,0.044265,0.000000,1715,20.4662
0.7837,40,-3.3966,-4.3200,0.1392,-9.9596,-20.00,72.93,52.93,-16.6034,-0.509183,-0.553448,0.044265,0.000000,1715,20.4662
0.8038,41,-4.1406,-4.8600,0.1337,-24.2836,-20.00,72.93,52.93,-15.8594,-0.420719,-0.528646,0.107927,0.000000,1682,21.2102
0.8239,42,-4.1406,-5.5800,0.1337,-24.2836,-20.00,72.93,52.93,-15.8594,-0.420719,-0.528646,0.107927,0.000000,1682,21.2102
0.8440,43,-5.5918,-6.4800,0.155,-44.0909,-20.00,72.93,52.93,-14.4082,-0.284314,-0.480274,0.195960,0.000000,1631,22.6614
0.8641,44,-5.5918,-7.3800,0.155,-44.0909,-20.00,72.93,52.93,-14.4082,-0.284314,-0.480274,0.195960,0.000000,1631,22.6614
0.8842,45,-5.5918,-8.4600,0.155,-44.0909,-20.00,72.93,52.93,-14.4082,-0.284314,-0.480274,0.195960,0.000000,1631,22.6614
0.9043,46,-8.0101,-9.9000,0.2147,-61.1006,-20.00,72.93,52.93,-11.9899,-0.128106,-0.399664,0.271558,0.000000,1573,25.0797
0.9245,47,-8.0101,-11.1600,0.2147,-61.1006,-20.00,72.93,52.93,-11.9899,-0.128106,-0.399664,0.271558,0.000000,1573,25.0797
0.9446,48,-11.2546,-12.7800,0.2847,-74.1936,-20.00,72.93,52.93,-8.7454,0.038237,-0.291512,0.329749,0.000000,1460,28.3242
0.9647,49,-11.2546,-14.2200,0.2847,-74.1936,-20.00,72.93,52.93,-8.7454,0.038237,-0.291512,0.329749,0.000000,1460,28.3242
0.9848,50,-11.2546,-15.6600,0.2847,-74.1936,-20.00,72.93,52.93,-8.7454,0.038237,-0.291512,0.329749,0.000000,1460,28.3242
1.0049,51,-15.0827,-17.6400,0.3619,-79.3412,-20.00,72.93,52.93,-4.9173,0.188716,-0.163911,0.352628,0.000000,1404,32.1523
1.0250,52,-15.0827,-18.7200,0.3619,-79.3412,-20.00,72.93,52.93,-4.9173,0.188716,-0.163911,0.352628,0.000000,1404,32.1523
1.0451,53,-18.9711,-20.5200,0.4647,-73.2983,-20.00,72.93,52.93,-1.0289,0.291475,-0.034296,0.325770,0.000000,1365,36.0407
1.0652,54,-18.9711,-21.7800,0.4647,-73.2983,-20.00,72.93,52.93,-1.0289,0.291475,-0.034296,0.325770,0.000000,1365,36.0407
1.0853,55,-18.9711,-23.0400,0.4647,-73.2983,-20.00,72.93,52.93,-1.0289,0.291475,-0.034296,0.325770,0.000000,1365,39.5593
1.1054,56,-22.4897,-24.4800,0.5341,-65.8006,-20.00,72.93,52.93,2.4897,0.375439,0.082992,0.292447,0.000000,1334,39.5593
1.1255,57,-22.4897,-25.5600,0.5341,-65.8006,-20.00,72.93,52.93,2.4897,0.375439,0.082992,0.292447,0.000000,1334,39.5593
1.1456,58,-25.6843,-27.0000,0.6436,-58.3029,-20.00,72.93,52.93,5.6843,0.448601,0.189477,0.259124,0.000000,1306,42.7539
1.1657,59,-25.6843,-27.7200,0.6436,-58.3029,-20.00,72.93,52.93,5.6843,0.448601,0.189477,0.259124,0.000000,1306,42.7539
1.1858,60,-25.6843,-28.8000,0.7368,-58.3029,-20.00,72.93,52.93,5.6843,0.448601,0.189477,0.259124,0.000000,1306,45.4981
1.2058,61,-28.4285,-29.8800,0.7368,-49.6862,-20.00,72.93,52.93,8.4285,0.501777,0.280950,0.220827,0.000000,1286,45.4981
1.2259,62,-28.4285,-30.6000,0.7368,-49.6862,-20.00,72.93,52.93,8.4285,0.501777,0.280950,0.220827,0.000000,1286,45.4981
1.2460,63,-30.6655,-31.5000,0.8092,-37.7123,-20.00,72.93,52.93,10.6655,0.523126,0.355516,0.167610,0.000000,1278,47.7351
1.2662,64,-30.6655,-32.0400,0.8092,-37.7123,-20.00,72.93,52.93,10.6655,0.523126,0.355516,0.167610,0.000000,1278,47.7351
1.2863,65,-32.3497,-32.5800,0.8576,-37.7123,-20.00,72.93,52.93,12.3497,0.550000,0.411657,0.167610,0.000000,1268,49.4193
1.3064,66,-32.3497,-33.1200,0.8576,-25.9622,-20.00,72.93,52.93,12.3497,0.527045,0.411657,0.115387,0.000000,1277,49.4193
1.3265,67,-32.3497,-33.3000,0.8576,-25.9622,-20.00,72.93,52.93,12.3497,0.527045,0.411657,0.115387,0.000000,1277,49.4193
1.3466,68,-33.4612,-33.6600,0.8729,-14.3239,-20.00,72.93,52.93,13.4612,0.512369,0.448707,0.063662,0.000000,1282,50.5308
1.3668,69,-33.4612,-33.8400,0.8729,-14.3239,-20.00,72.93,52.93,13.4612,0.512369,0.448707,0.063662,0.000000,1282,50.5308
1.3868,70,-33.9936,-34.0200,0.8689,-14.3239,-20.00,72.93,52.93,13.9936,0.530115,0.466453,0.063662,0.000000,1276,51.0632
1.4069,71,-33.9936,-34.0200,0.8689,-2.6857,-20.00,72.93,52.93,13.9936,0.478390,0.466453,0.011937,0.000000,1295,51.0632
1.4270,72,-33.9936,-33.8400,0.8689,-2.6857,-20.00,72.93,52.93,13.9936,0.478390,0.466453,0.011937,0.000000,1295,51.0632
1.4471,73,-33.9547,-33.6600,0.8535,8.8406,-20.00,72.93,52.93,13.9547,0.425866,0.465157,-0.039291,0.000000,1315,51.0243
1.4672,74,-33.9547,-33.4800,0.8535,8.8406,-20.00,72.93,52.93,13.9547,0.425866,0.465157,-0.039291,0.000000,1315,51.0243
1.4873,75,-33.3740,-33.1200,0.8019,8.8406,-20.00,72.93,52.93,13.3740,0.406507,0.445799,-0.039291,0.000000,1322,50.4436
1.5073,76,-33.3740,-32.5800,0.8019,17.6811,-20.00,72.93,52.93,13.3740,0.367216,0.445799,-0.078583,0.000000,1337,50.4436
1.5274,77,-33.3740,-32.2200,0.8019,17.6811,-20.00,72.93,52.93,13.3740,0.367216,0.445799,-0.078583,0.000000,1337,50.4436
1.5475,78,-32.3642,-31.6800,0.7517,26.0741,-20.00,72.93,52.93,12.3642,0.296256,0.412141,-0.115885,0.000000,1363,49.4338
1.5676,79,-32.3642,-31.1400,0.7517,26.0741,-20.00,72.93,52.93,12.3642,0.296256,0.412141,-0.115885,0.000000,1363,49.4338
1.5876,80,-30.9530,-30.4200,0.6943,26.0741,-20.00,72.93,52.93,10.9530,0.249216,0.365101,-0.115885,0.000000,1381,48.0226
1.6077,81,-30.9530,-29.7000,0.6943,33.1241,-20.00,72.93,52.93,10.9530,0.217882,0.365101,-0.147218,0.000000,1393,48.0226
1.6278,82,-30.9530,-29.1600,0.6943,33.1241,-20.00,72.93,52.93,10.9530,0.217882,0.365101,-0.147218,0.000000,1393,48.0226
1.6479,83,-29.1823,-28.0800,0.62,39.2789,-20.00,72.93,52.93,9.1823,0.131504,0.306077,-0.174573,0.000000,1425,46.2519
1.6679,84,-29.1823,-27.3600,0.62,39.2789,-20.00,72.93,52.93,9.1823,0.131504,0.306077,-0.174573,0.000000,1425,46.2519
1.6880,85,-27.1208,-26.4600,0.5457,39.2789,-20.00,72.93,52.93,7.1208,0.062786,0.237359,-0.174573,0.000000,1451,44.1904
1.7081,86,-27.1208,-25.3800,0.5457,45.5457,-20.00,72.93,52.93,7.1208,0.034934,0.237359,-0.202425,0.000000,1461,44.1904
1.7289,87,-27.1208,-24.4800,0.5457,45.5457,-20.00,72.93,52.93,7.1208,0.034934,0.237359,-0.202425,0.000000,1461,44.1904
1.7491,88,-24.7572,-23.4000,0.4576,50.9171,-20.00,72.93,52.93,4.7572,-0.067725,0.158573,-0.226298,0.000000,1550,41.8268
1.7691,89,-24.7572,-22.5000,0.4576,50.9171,-20.00,72.93,52.93,4.7572,-0.067725,0.158573,-0.226298,0.000000,1550,41.8268
1.7892,90,-22.1473,-21.2400,0.3841,50.9171,-20.00,72.93,52.93,2.1473,-0.154722,0.071577,-0.226298,0.000000,1583,39.2169
1.8093,91,-22.1473,-20.1600,0.3841,55.6172,-20.00,72.93,52.93,2.1473,-0.175611,0.071577,-0.247188,0.000000,1590,39.2169
1.8294,92,-22.1473,-19.0800,0.3841,55.6172,-20.00,72.93,52.93,2.1473,-0.175611,0.071577,-0.247188,0.000000,1590,39.2169
1.8495,93,-19.3311,-17.8200,0.316,58.8625,-20.00,72.93,52.93,-0.6689,-0.283907,-0.022296,-0.261611,0.000000,1631,36.4007
1.8695,94,-19.3311,-16.7400,0.316,58.8625,-20.00,72.93,52.93,-0.6689,-0.283907,-0.022296,-0.261611,0.000000,1631,36.4007
1.8896,95,-16.4042,-15.4800,0.2414,58.8625,-20.00,72.93,52.93,-3.5958,-0.381472,-0.119861,-0.261611,0.000000,1668,33.4738
1.9097,96,-16.4042,-14.2200,0.2414,59.4220,-20.00,72.93,52.93,-3.5958,-0.383959,-0.119861,-0.264098,0.000000,1668,33.4738
1.9298,97,-16.4042,-13.1400,0.2414,59.4220,-20.00,72.93,52.93,-3.5958,-0.383959,-0.119861,-0.264098,0.000000,1668,33.4738
1.9498,98,-13.4710,-11.8800,0.1815,56.8482,-20.00,72.93,52.93,-6.5290,-0.470292,-0.217634,-0.252658,0.000000,1701,30.5406
1.9699,99,-13.4710,-10.9800,0.1815,56.8482,-20.00,72.93,52.93,-6.5290,-0.470292,-0.217634,-0.252658,0.000000,1701,30.5406
1.9900,100,-10.7719,-9.9000,0.133,56.8482,-20.00,72.93,52.93,-9.2281,-0.550000,-0.307604,-0.252658,0.000000,1731,27.8415
2.0101,101,-10.7719,-9.1800,0.133,47.2243,-20.00,72.93,52.93,-9.2281,-0.517489,-0.307604,-0.209886,0.000000,1719,27.8415
2.0301,102,-10.7719,-8.4600,0.133,47.2243,-20.00,72.93,52.93,-9.2281,-0.517489,-0.307604,-0.209886,0.000000,1719,27.8415
2.0502,103,-8.6358,-7.7400,0.1039,30.7741,-20.00,72.93,52.93,-11.3642,-0.515581,-0.378807,-0.136774,0.000000,1718,25.7054
2.0703,104,-8.6358,-7.3800,0.1039,30.7741,-20.00,72.93,52.93,-11.3642,-0.515581,-0.378807,-0.136774,0.000000,1718,25.7054
2.0904,105,-7.4646,-7.2000,0.0902,30.7741,-20.00,72.93,52.93,-12.5354,-0.550000,-0.417847,-0.136774,0.000000,1731,24.5342
2.1105,106,-7.4646,-7.2000,0.0902,8.9525,-20.00,72.93,52.93,-12.5354,-0.457636,-0.417847,-0.039789,0.000000,1696,24.5342
2.1305,107,-7.4646,-7.3800,0.0902,8.9525,-20.00,72.93,52.93,-12.5354,-0.457636,-0.417847,-0.039789,0.000000,1696,24.5342
2.1506,108,-7.4747,-7.9200,0.0885,-19.2478,-20.00,72.93,52.93,-12.5253,-0.331963,-0.417509,0.085546,0.000000,1649,24.5443
2.1707,109,-7.4747,-8.4600,0.0885,-19.2478,-20.00,72.93,52.93,-12.5253,-0.331963,-0.417509,0.085546,0.000000,1649,24.5443
2.1908,110,-8.7737,-9.1800,0.1168,-19.2478,-20.00,72.93,52.93,-11.2263,-0.288665,-0.374211,0.085546,0.000000,1633,25.8433
2.2108,111,-8.7737,-10.2600,0.1168,-42.8599,-20.00,72.93,52.93,-11.2263,-0.183722,-0.374211,0.190489,0.000000,1593,25.8433
2.2309,112,-8.7737,-11.3400,0.1168,-42.8599,-20.00,72.93,52.93,-11.2263,-0.183722,-0.374211,0.190489,0.000000,1593,25.8433
2.2510,113,-11.1720,-12.7800,0.171,-60.3172,-20.00,72.93,52.93,-8.8280,-0.026192,-0.294268,0.268077,0.000000,1534,28.2416
2.2711,114,-11.1720,-13.8600,0.171,-60.3172,-20.00,72.93,52.93,-8.8280,-0.026192,-0.294268,0.268077,0.000000,1534,28.2416
2.2911,115,-14.4187,-15.3000,0.2145,-60.3172,-20.00,72.93,52.93,-5.5813,0.082034,-0.186043,0.268077,0.000000,1444,31.4883
2.3112,116,-14.4187,-16.7400,0.2145,-70.3888,-20.00,72.93,52.93,-5.5813,0.126796,-0.186043,0.312839,0.000000,1427,31.4883
2.3313,117,-14.4187,-18.1800,0.2145,-70.3888,-20.00,72.93,52.93,-5.5813,0.126796,-0.186043,0.312839,0.000000,1427,31.4883
2.3514,118,-17.9562,-19.6200,0.257,-69.7173,-20.00,72.93,52.93,-2.0438,0.241729,-0.068126,0.309855,0.000000,1384,35.0258
2.3714,119,-17.9562,-20.7000,0.257,-69.7173,-20.00,72.93,52.93,-2.0438,0.241729,-0.068126,0.309855,0.000000,1384,35.0258
2.3915,120,-21.3672,-21.9600,0.3194,-69.7173,-20.00,72.93,52.93,1.3672,0.355429,0.045574,0.309855,0.000000,1341,38.4368
2.4116,121,-21.3672,-23.2200,0.3194,-62.6673,-20.00,72.93,52.93,1.3672,0.324096,0.045574,0.278521,0.000000,1353,38.4368
2.4317,122,-21.3672,-24.3000,0.3194,-62.6673,-20.00,72.93,52.93,1.3672,0.324096,0.045574,0.278521,0.000000,1353,38.4368
2.4517,123,-24.4223,-25.5600,0.3632,-54.3862,-20.00,72.93,52.93,4.4223,0.389125,0.147408,0.241717,0.000000,1329,41.4919
2.4718,124,-24.4223,-26.2800,0.3632,-54.3862,-20.00,72.93,52.93,4.4223,0.389125,0.147408,0.241717,0.000000,1329,41.4919
2.4920,125,-27.0579,-27.3600,0.4213,-54.3862,-20.00,72.93,52.93,7.0579,0.476979,0.235263,0.241717,0.000000,1296,44.1275
2.5121,126,-27.0579,-28.2600,0.4213,-47.3362,-20.00,72.93,52.93,7.0579,0.445646,0.235263,0.210383,0.000000,1307,44.1275
2.5322,127,-27.0579,-28.9800,0.4213,-47.3362,-20.00,72.93,52.93,7.0579,0.445646,0.235263,0.210383,0.000000,1307,44.1275
2.5523,128,-29.2489,-29.7000,0.4475,-36.4813,-20.00,72.93,52.93,9.2489,0.470437,0.308298,0.162139,0.000000,1298,46.3185
2.5723,129,-29.2489,-30.2400,0.4475,-36.4813,-20.00,72.93,52.93,9.2489,0.470437,0.308298,0.162139,0.000000,1298,46.3185
2.5924,130,-30.9581,-30.7800,0.4939,-36.4813,-20.00,72.93,52.93,10.9581,0.527410,0.365270,0.162139,0.000000,1277,48.0277
2.6125,131,-30.9581,-31.3200,0.4939,-25.8502,-20.00,72.93,52.93,10.9581,0.480160,0.365270,0.114890,0.000000,1294,48.0277
2.6326,132,-30.9581,-31.6800,0.4939,-25.8502,-20.00,72.93,52.93,10.9581,0.480160,0.365270,0.114890,0.000000,1294,48.0277
2.6526,133,-32.1020,-31.8600,0.5017,-14.6597,-20.00,72.93,52.93,12.1020,0.468554,0.403400,0.065154,0.000000,1299,49.1716
2.6727,134,-32.1020,-32.0400,0.5017,-14.6597,-20.00,72.93,52.93,12.1020,0.468554,0.403400,0.065154,0.000000,1299,49.1716
2.6928,135,-32.6934,-32.0400,0.5093,-14.6597,-20.00,72.93,52.93,12.6934,0.488268,0.423114,0.065154,0.000000,1291,49.763
2.7129,136,-32.6934,-32.0400,0.5093,-3.3572,-20.00,72.93,52.93,12.6934,0.438035,0.423114,0.014921,0.000000,1310,49.763
2.7330,137,-32.6934,-32.0400,0.5093,-3.3572,-20.00,72.93,52.93,12.6934,0.438035,0.423114,0.014921,0.000000,1310,49.763
2.7531,138,-32.7119,-31.8600,0.4893,7.2739,-20.00,72.93,52.93,12.7119,0.391402,0.423731,-0.032328,0.000000,1328,49.7815
2.7731,139,-32.7119,-31.5000,0.4893,7.2739,-20.00,72.93,52.93,12.7119,0.391402,0.423731,-0.032328,0.000000,1328,49.7815
2.7932,140,-32.2369,-31.3200,0.4819,16.1144,-20.00,72.93,52.93,12.2369,0.336276,0.407896,-0.071620,0.000000,1348,49.3065
2.8133,141,-32.2369,-30.9600,0.4819,16.1144,-20.00,72.93,52.93,12.2369,0.336276,0.407896,-0.071620,0.000000,1348,49.3065
2.8334,142,-32.2369,-30.4200,0.4819,16.1144,-20.00,72.93,52.93,12.2369,0.336276,0.407896,-0.071620,0.000000,1348,49.3065
2.8535,143,-31.3230,-29.8800,0.4499,23.3883,-20.00,72.93,52.93,11.3230,0.273487,0.377435,-0.103948,0.000000,1372,48.3926
2.8736,144,-31.3230,-29.3400,0.4499,23.3883,-20.00,72.93,52.93,11.3230,0.273487,0.377435,-0.103948,0.000000,1372,48.3926
2.8937,145,-30.0442,-28.8000,0.414,31.2217,-20.00,72.93,52.93,10.0442,0.196044,0.334807,-0.138763,0.000000,1401,47.1138
2.9137,146,-30.0442,-28.0800,0.414,31.2217,-20.00,72.93,52.93,10.0442,0.196044,0.334807,-0.138763,0.000000,1401,47.1138
2.9338,147,-30.0442,-27.3600,0.414,31.2217,-20.00,72.93,52.93,10.0442,0.196044,0.334807,-0.138763,0.000000,1401,47.1138
2.9539,148,-28.4251,-26.4600,0.3804,37.1527,-20.00,72.93,52.93,8.4251,0.115714,0.280837,-0.165123,0.000000,1431,45.4947
2.9740,149,-28.4251,-25.7400,0.3804,37.1527,-20.00,72.93,52.93,8.4251,0.115714,0.280837,-0.165123,0.000000,1431,45.4947
2.9941,150,-26.5094,-24.8400,0.3293,42.8599,-20.00,72.93,52.93,6.5094,0.026491,0.216979,-0.190489,0.000000,1465,43.579
3.0142,151,-26.5094,-24.1200,0.3293,42.8599,-20.00,72.93,52.93,6.5094,0.026491,0.216979,-0.190489,0.000000,1465,43.579
3.0342,152,-26.5094,-23.2200,0.3293,42.8599,-20.00,72.93,52.93,6.5094,0.026491,0.216979,-0.190489,0.000000,1465,41.3897
3.0543,153,-24.3201,-22.1400,0.2921,47.4481,-20.00,72.93,52.93,4.3201,-0.066878,0.144003,-0.210880,0.000000,1550,41.3897
3.0744,154,-24.3201,-21.2400,0.2921,47.4481,-20.00,72.93,52.93,4.3201,-0.066878,0.144003,-0.210880,0.000000,1550,41.3897
3.0945,155,-21.8998,-19.9800,0.2446,51.4767,-20.00,72.93,52.93,1.8998,-0.165457,0.063328,-0.228785,0.000000,1587,38.9694
3.1145,156,-21.8998,-19.0800,0.2446,51.4767,-20.00,72.93,52.93,1.8998,-0.165457,0.063328,-0.228785,0.000000,1587,38.9694
3.1346,157,-21.8998,-18.0000,0.2019,51.4767,-20.00,72.93,52.93,1.8998,-0.165457,0.063328,-0.228785,0.000000,1587,36.3617
3.1547,158,-19.2921,-16.7400,0.2019,54.9458,-20.00,72.93,52.93,-0.7079,-0.267799,-0.023596,-0.244203,0.000000,1625,36.3617
3.1747,159,-19.2921,-15.8400,0.2019,54.9458,-20.00,72.93,52.93,-0.7079,-0.267799,-0.023596,-0.244203,0.000000,1625,36.3617
3.1948,160,-16.5323,-14.4000,0.1764,57.8553,-20.00,72.93,52.93,-3.4677,-0.372724,-0.115589,-0.257135,0.000000,1664,33.6019
3.2149,161,-16.5323,-13.5000,0.1764,57.8553,-20.00,72.93,52.93,-3.4677,-0.372724,-0.115589,-0.257135,0.000000,1664,33.6019
3.2350,162,-13.6280,-12.2400,0.1378,57.8553,-20.00,72.93,52.93,-6.3720,-0.469534,-0.212399,-0.257135,0.000000,1701,30.6976
3.2550,163,-13.6280,-10.9800,0.1378,60.6530,-20.00,72.93,52.93,-6.3720,-0.481968,-0.212399,-0.269569,0.000000,1705,30.6976
3.2751,164,-13.6280,-9.7200,0.1378,60.6530,-20.00,72.93,52.93,-6.3720,-0.481968,-0.212399,-0.269569,0.000000,1705,30.6976
3.2952,165,-10.5800,-8.2800,0.0861,63.4506,-20.00,72.93,52.93,-9.4200,-0.550000,-0.314001,-0.282003,0.000000,1731,27.6496
3.3153,166,-10.5800,-7.2000,0.0861,63.4506,-20.00,72.93,52.93,-9.4200,-0.550000,-0.314001,-0.282003,0.000000,1731,27.6496
3.3353,167,-7.4658,-5.9400,0.0449,63.4506,-20.00,72.93,52.93,-12.5342,-0.550000,-0.417806,-0.282003,0.000000,1731,24.5354
3.3554,168,-7.4658,-4.5000,0.0449,62.5554,-20.00,72.93,52.93,-12.5342,-0.550000,-0.417806,-0.278024,0.000000,1731,24.5354
3.3755,169,-7.4658,-3.4200,0.0449,62.5554,-20.00,72.93,52.93,-12.5342,-0.550000,-0.417806,-0.278024,0.000000,1731,24.5354
3.3956,170,-4.3355,-1.9800,0.0157,62.7792,-20.00,72.93,52.93,-15.6645,-0.550000,-0.522151,-0.279019,0.000000,1731,21.4051
3.4157,171,-4.3355,-0.9000,0.0157,62.7792,-20.00,72.93,52.93,-15.6645,-0.550000,-0.522151,-0.279019,0.000000,1731,21.4051
3.4357,172,-1.2612,0.3600,-0.012,62.7792,-20.00,72.93,52.93,-18.7388,-0.550000,-0.624625,-0.279019,0.000000,1731,18.3308
3.4558,173,-1.2612,1.6200,-0.012,61.7720,-20.00,72.93,52.93,-18.7388,-0.550000,-0.624625,-0.274542,0.000000,1731,18.3308
3.4759,174,-1.2612,2.7000,-0.012,61.7720,-20.00,72.93,52.93,-18.7388,-0.550000,-0.624625,-0.274542,0.000000,1731,18.3308
3.4960,175,1.7057,3.9600,-0.0488,55.8410,-20.00,72.93,52.93,-21.7057,-0.550000,-0.723525,-0.248182,0.000000,1731,15.3639
3.5160,176,1.7057,4.8600,-0.0488,55.8410,-20.00,72.93,52.93,-21.7057,-0.550000,-0.723525,-0.248182,0.000000,1731,15.3639
3.5361,177,4.3534,5.9400,-0.0712,55.8410,-20.00,72.93,52.93,-24.3534,-0.550000,-0.811780,-0.248182,0.000000,1731,12.7162
