t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1480
0.0053,2,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1460
0.0104,3,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1440
0.0155,4,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1420
0.0206,5,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1400
0.0257,6,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1380
0.0307,7,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1360
0.0358,8,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1340
0.0409,9,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1320
0.0460,10,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1300
0.0510,11,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1280
0.0561,12,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1260
0.0612,13,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1240
0.0663,14,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1231
0.0713,15,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1231
0.0764,16,-0.0000,0.0000,0.0924,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1231
0.0815,17,-0.0000,0.0000,0.0769,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1231
0.0866,18,-0.0000,0.0000,0.0769,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1231
0.0917,19,-0.0000,0.0000,0.0769,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1231
0.0967,20,-0.0000,0.0000,0.0769,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1231
0.1018,21,-0.0000,0.0000,0.0769,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1231
0.1069,22,-0.0000,0.0000,0.0769,90.00,82.50,172.50,90.0000,0.0000,0.650000,0.750000,0.000750,-0.000000,0.032637,1231
