t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.7041,36,-0.7778,-0.7200,0.0249,-0.2238,-20.00,83.42,63.42,-19.2222,-0.096041,-0.320370,0.000746,0.223583,1561,7.3553
0.7242,37,-0.7778,-0.7200,0.0249,-0.2238,-20.00,83.42,63.42,-19.2222,-0.096041,-0.320370,0.000746,0.223583,1561,7.3553
0.7443,38,-0.7848,-0.7200,0.0245,0.2238,-20.00,83.42,63.42,-19.2152,-0.097416,-0.320253,-0.000746,0.223583,1561,7.3623
0.7644,39,-0.7848,-0.7200,0.0245,0.2238,-20.00,83.42,63.42,-19.2152,-0.097416,-0.320253,-0.000746,0.223583,1561,7.3623
0.7845,40,-0.7848,-0.7200,0.0245,0.2238,-20.00,83.42,63.42,-19.2152,-0.097416,-0.320253,-0.000746,0.223583,1561,7.3623
0.8046,41,-0.7778,-0.7200,0.024,0.3357,-20.00,83.42,63.42,-19.2222,-0.097906,-0.320370,-0.001119,0.223583,1561,7.3553
0.8247,42,-0.7778,-0.7200,0.024,0.3357,-20.00,83.42,63.42,-19.2222,-0.097906,-0.320370,-0.001119,0.223583,1561,7.3553
0.8448,43,-0.7708,-0.7200,0.0235,-0.1119,-20.00,83.42,63.42,-19.2292,-0.096531,-0.320487,0.000373,0.223583,1561,7.3482
0.8649,44,-0.7708,-0.7200,0.0235,-0.1119,-20.00,83.42,63.42,-19.2292,-0.096531,-0.320487,0.000373,0.223583,1561,7.3482
0.8850,45,-0.7708,-0.7200,0.0235,-0.1119,-20.00,83.42,63.42,-19.2292,-0.096531,-0.320487,0.000373,0.223583,1561,7.3482
0.9051,46,-0.7638,-0.7200,0.016,-0.2238,-20.00,83.42,63.42,-19.2362,-0.096275,-0.320604,0.000746,0.223583,1561,7.3413
0.9252,47,-0.7638,-0.7200,0.016,-0.2238,-20.00,83.42,63.42,-19.2362,-0.096275,-0.320604,0.000746,0.223583,1561,7.3413
0.9453,48,-0.7708,-0.7200,0.016,-0.1119,-20.00,83.42,63.42,-19.2292,-0.096531,-0.320486,0.000373,0.223583,1561,7.3483
0.9654,49,-0.7708,-0.7200,0.016,-0.1119,-20.00,83.42,63.42,-19.2292,-0.096531,-0.320486,0.000373,0.223583,1561,7.3483
0.9855,50,-0.7708,-0.7200,0.016,-0.1119,-20.00,83.42,63.42,-19.2292,-0.096531,-0.320486,0.000373,0.223583,1561,7.3624
1.0056,51,-0.7849,-0.7200,0.0157,-0.2238,-20.00,83.42,63.42,-19.2151,-0.095923,-0.320252,0.000746,0.223583,1560,7.3624
1.0257,52,-0.7849,-0.7200,0.0157,-0.2238,-20.00,83.42,63.42,-19.2151,-0.095923,-0.320252,0.000746,0.223583,1560,7.3624
1.0458,53,-0.7990,-0.7200,0.0153,-0.2238,-20.00,83.42,63.42,-19.2010,-0.095688,-0.320017,0.000746,0.223583,1560,7.3764
1.0659,54,-0.7990,-0.7200,0.0153,-0.2238,-20.00,83.42,63.42,-19.2010,-0.095688,-0.320017,0.000746,0.223583,1560,7.3764
1.0860,55,-0.7990,-0.9000,0.022,-0.2238,-20.00,83.42,63.42,-19.2010,-0.095688,-0.320017,0.000746,0.223583,1560,7.4046
1.1061,56,-0.8271,-0.9000,0.022,-0.0000,-20.00,83.42,63.42,-19.1729,-0.095966,-0.319548,0.000000,0.223583,1560,7.4046
1.1262,57,-0.8271,-0.9000,0.022,-0.0000,-20.00,83.42,63.42,-19.1729,-0.095966,-0.319548,0.000000,0.223583,1560,7.4046
1.1464,58,-0.8478,-0.9000,0.0151,-0.0000,-20.00,83.42,63.42,-19.1522,-0.095621,-0.319203,0.000000,0.223583,1560,7.4253
1.1665,59,-0.8478,-0.9000,0.0151,-0.0000,-20.00,83.42,63.42,-19.1522,-0.095621,-0.319203,0.000000,0.223583,1560,7.4253
1.1866,60,-0.8619,-0.9000,0.0147,-0.0000,-20.00,83.42,63.42,-19.1381,-0.095386,-0.318969,0.000000,0.223583,1560,7.4393
1.2067,61,-0.8619,-0.9000,0.0147,-0.1119,-20.00,83.42,63.42,-19.1381,-0.095013,-0.318969,0.000373,0.223583,1560,7.4393
1.2268,62,-0.8619,-0.9000,0.0147,-0.1119,-20.00,83.42,63.42,-19.1381,-0.095013,-0.318969,0.000373,0.223583,1560,7.4393
1.2470,63,-0.8830,-0.9000,0.0148,-0.4476,-20.00,83.42,63.42,-19.1170,-0.093542,-0.318617,0.001492,0.223583,1560,7.4605
1.2671,64,-0.8830,-0.9000,0.0148,-0.4476,-20.00,83.42,63.42,-19.1170,-0.093542,-0.318617,0.001492,0.223583,1560,7.4605
1.2872,65,-0.8971,-0.9000,0.0145,-0.4476,-20.00,83.42,63.42,-19.1029,-0.093307,-0.318382,0.001492,0.223583,1559,7.4745
1.3073,66,-0.8971,-0.9000,0.0145,-0.1119,-20.00,83.42,63.42,-19.1029,-0.094426,-0.318382,0.000373,0.223583,1560,7.4745
1.3274,67,-0.8971,-0.9000,0.0145,-0.1119,-20.00,83.42,63.42,-19.1029,-0.094426,-0.318382,0.000373,0.223583,1560,7.4745
1.3474,68,-0.9041,-0.9000,0.0145,-0.0000,-20.00,83.42,63.42,-19.0959,-0.094682,-0.318265,0.000000,0.223583,1560,7.4816
1.3675,69,-0.9041,-0.9000,0.0145,-0.0000,-20.00,83.42,63.42,-19.0959,-0.094682,-0.318265,0.000000,0.223583,1560,7.4816
1.3879,70,-0.9112,-0.9000,0.0145,-0.0000,-20.00,83.42,63.42,-19.0888,-0.094565,-0.318147,0.000000,0.223583,1560,7.4886
1.4080,71,-0.9112,-0.9000,0.0145,0.1119,-20.00,83.42,63.42,-19.0888,-0.094938,-0.318147,-0.000373,0.223583,1560,7.4886
1.4280,72,-0.9112,-0.9000,0.0145,0.1119,-20.00,83.42,63.42,-19.0888,-0.094938,-0.318147,-0.000373,0.223583,1560,7.4886
1.4481,73,-0.9112,-0.9000,0.0145,-0.0000,-20.00,83.42,63.42,-19.0888,-0.094565,-0.318147,0.000000,0.223583,1560,7.4886
1.4682,74,-0.9112,-0.9000,0.0145,-0.0000,-20.00,83.42,63.42,-19.0888,-0.094565,-0.318147,0.000000,0.223583,1560,7.4886
1.4883,75,-0.9182,-0.9000,0.0071,-0.0000,-20.00,83.42,63.42,-19.0818,-0.094447,-0.318029,0.000000,0.223583,1560,7.4957
1.5084,76,-0.9182,-0.9000,0.0071,-0.2238,-20.00,83.42,63.42,-19.0818,-0.093701,-0.318029,0.000746,0.223583,1560,7.4957
1.5285,77,-0.9182,-0.9000,0.0071,-0.2238,-20.00,83.42,63.42,-19.0818,-0.093701,-0.318029,0.000746,0.223583,1560,7.4957
1.5486,78,-0.9253,-0.9000,0.0066,-0.1119,-20.00,83.42,63.42,-19.0747,-0.093956,-0.317912,0.000373,0.223583,1560,7.5027
1.5686,79,-0.9253,-0.9000,0.0066,-0.1119,-20.00,83.42,63.42,-19.0747,-0.093956,-0.317912,0.000373,0.223583,1560,7.5027
1.5887,80,-0.9393,-0.9000,0.0142,-0.1119,-20.00,83.42,63.42,-19.0607,-0.093722,-0.317678,0.000373,0.223583,1560,7.5168
1.6088,81,-0.9393,-0.9000,0.0142,-0.1119,-20.00,83.42,63.42,-19.0607,-0.093722,-0.317678,0.000373,0.223583,1560,7.5168
1.6289,82,-0.9393,-0.9000,0.0142,-0.1119,-20.00,83.42,63.42,-19.0607,-0.093722,-0.317678,0.000373,0.223583,1560,7.5168
1.6490,83,-0.9459,-0.9000,0.0068,0.1119,-20.00,83.42,63.42,-19.0541,-0.094358,-0.317568,-0.000373,0.223583,1560,7.5234
1.6690,84,-0.9459,-0.9000,0.0068,0.1119,-20.00,83.42,63.42,-19.0541,-0.094358,-0.317568,-0.000373,0.223583,1560,7.5234
1.6891,85,-0.9459,-0.9000,0.0068,0.1119,-20.00,83.42,63.42,-19.0541,-0.094358,-0.317568,-0.000373,0.223583,1560,7.5234
1.7092,86,-0.9459,-0.9000,0.0068,0.1119,-20.00,83.42,63.42,-19.0541,-0.094358,-0.317568,-0.000373,0.223583,1560,7.5234
1.7293,87,-0.9459,-0.9000,0.0068,0.1119,-20.00,83.42,63.42,-19.0541,-0.094358,-0.317568,-0.000373,0.223583,1560,7.5234
1.7494,88,-0.9530,-0.9000,0.0063,-0.0000,-20.00,83.42,63.42,-19.0470,-0.093868,-0.317450,0.000000,0.223583,1560,7.5304
1.7694,89,-0.9530,-0.9000,0.0063,-0.0000,-20.00,83.42,63.42,-19.0470,-0.093868,-0.317450,0.000000,0.223583,1560,7.5304
1.7895,90,-0.9600,-0.9000,0.0064,-0.0000,-20.00,83.42,63.42,-19.0400,-0.093750,-0.317333,0.000000,0.223583,1560,7.5375
1.8096,91,-0.9600,-0.9000,0.0064,-0.0000,-20.00,83.42,63.42,-19.0400,-0.093750,-0.317333,0.000000,0.223583,1560,7.5375
1.8297,92,-0.9600,-0.9000,0.0064,-0.0000,-20.00,83.42,63.42,-19.0400,-0.093750,-0.317333,0.000000,0.223583,1560,7.5375
1.8498,93,-0.9600,-0.9000,0.0059,-0.2238,-20.00,83.42,63.42,-19.0400,-0.093004,-0.317333,0.000746,0.223583,1559,7.5375
1.8698,94,-0.9600,-0.9000,0.0059,-0.2238,-20.00,83.42,63.42,-19.0400,-0.093004,-0.317333,0.000746,0.223583,1559,7.5375
1.8899,95,-0.9671,-0.9000,0.0059,-0.2238,-20.00,83.42,63.42,-19.0329,-0.092887,-0.317216,0.000746,0.223583,1559,7.5445
1.9100,96,-0.9671,-0.9000,0.0059,0.1119,-20.00,83.42,63.42,-19.0329,-0.094006,-0.317216,-0.000373,0.223583,1560,7.5445
1.9301,97,-0.9671,-0.9000,0.0059,0.1119,-20.00,83.42,63.42,-19.0329,-0.094006,-0.317216,-0.000373,0.223583,1560,7.5445
1.9501,98,-0.9741,-0.9000,0.0055,0.2238,-20.00,83.42,63.42,-19.0259,-0.094262,-0.317098,-0.000746,0.223583,1560,7.5516
1.9702,99,-0.9741,-0.9000,0.0055,0.2238,-20.00,83.42,63.42,-19.0259,-0.094262,-0.317098,-0.000746,0.223583,1560,7.5516
1.9903,100,-0.9670,-0.9000,0.013,0.2238,-20.00,83.42,63.42,-19.0330,-0.094380,-0.317216,-0.000746,0.223583,1560,7.5445
2.0104,101,-0.9670,-0.9000,0.013,0.2238,-20.00,83.42,63.42,-19.0330,-0.094380,-0.317216,-0.000746,0.223583,1560,7.5445
2.0304,102,-0.9670,-0.9000,0.013,0.2238,-20.00,83.42,63.42,-19.0330,-0.094380,-0.317216,-0.000746,0.223583,1560,7.5445
2.0505,103,-0.9670,-0.9000,0.013,-0.0000,-20.00,83.42,63.42,-19.0330,-0.093634,-0.317216,0.000000,0.223583,1560,7.5445
2.0706,104,-0.9670,-0.9000,0.013,-0.0000,-20.00,83.42,63.42,-19.0330,-0.093634,-0.317216,0.000000,0.223583,1560,7.5445
2.0907,105,-0.9670,-0.9000,0.0125,-0.0000,-20.00,83.42,63.42,-19.0330,-0.093634,-0.317216,0.000000,0.223583,1560,7.5445
2.1107,106,-0.9670,-0.9000,0.0125,-0.2238,-20.00,83.42,63.42,-19.0330,-0.092887,-0.317216,0.000746,0.223583,1559,7.5445
2.1308,107,-0.9670,-0.9000,0.0125,-0.2238,-20.00,83.42,63.42,-19.0330,-0.092887,-0.317216,0.000746,0.223583,1559,7.5445
2.1509,108,-0.9811,-0.9000,0.0126,-0.4476,-20.00,83.42,63.42,-19.0189,-0.091907,-0.316981,0.001492,0.223583,1559,7.5586
2.1710,109,-0.9811,-0.9000,0.0126,-0.4476,-20.00,83.42,63.42,-19.0189,-0.091907,-0.316981,0.001492,0.223583,1559,7.5586
2.1910,110,-0.9952,-0.9000,0.0197,-0.4476,-20.00,83.42,63.42,-19.0048,-0.091673,-0.316747,0.001492,0.223583,1559,7.5726
2.2111,111,-0.9952,-0.9000,0.0197,-0.2238,-20.00,83.42,63.42,-19.0048,-0.092419,-0.316747,0.000746,0.223583,1559,7.5726
2.2312,112,-0.9952,-0.9000,0.0197,-0.2238,-20.00,83.42,63.42,-19.0048,-0.092419,-0.316747,0.000746,0.223583,1559,7.5726
2.2513,113,-1.0022,-0.9000,0.0197,0.3357,-20.00,83.42,63.42,-18.9978,-0.094166,-0.316630,-0.001119,0.223583,1560,7.5797
2.2713,114,-1.0022,-0.9000,0.0197,0.3357,-20.00,83.42,63.42,-18.9978,-0.094166,-0.316630,-0.001119,0.223583,1560,7.5797
2.2914,115,-0.9952,-0.9000,0.0192,0.3357,-20.00,83.42,63.42,-19.0048,-0.094284,-0.316747,-0.001119,0.223583,1560,7.5726
2.3115,116,-0.9952,-0.9000,0.0192,0.4476,-20.00,83.42,63.42,-19.0048,-0.094657,-0.316747,-0.001492,0.223583,1560,7.5726
2.3316,117,-0.9952,-0.9000,0.0192,0.4476,-20.00,83.42,63.42,-19.0048,-0.094657,-0.316747,-0.001492,0.223583,1560,7.5726
2.3516,118,-0.9811,-0.9000,0.0192,0.1119,-20.00,83.42,63.42,-19.0189,-0.093772,-0.316982,-0.000373,0.223583,1560,7.5586
2.3717,119,-0.9811,-0.9000,0.0192,0.1119,-20.00,83.42,63.42,-19.0189,-0.093772,-0.316982,-0.000373,0.223583,1560,7.5586
2.3918,120,-0.9740,-0.9000,0.0191,0.1119,-20.00,83.42,63.42,-19.0260,-0.093890,-0.317099,-0.000373,0.223583,1560,7.5515
2.4119,121,-0.9740,-0.9000,0.0191,-0.1119,-20.00,83.42,63.42,-19.0260,-0.093144,-0.317099,0.000373,0.223583,1559,7.5515
2.4320,122,-0.9740,-0.9000,0.0191,-0.1119,-20.00,83.42,63.42,-19.0260,-0.093144,-0.317099,0.000373,0.223583,1559,7.5515
2.4521,123,-0.9741,-0.9000,0.0116,-0.1119,-20.00,83.42,63.42,-19.0259,-0.093143,-0.317099,0.000373,0.223583,1559,7.5515
2.4722,124,-0.9741,-0.9000,0.0116,-0.1119,-20.00,83.42,63.42,-19.0259,-0.093143,-0.317099,0.000373,0.223583,1559,7.5515
2.4922,125,-0.9811,-0.9000,0.0187,-0.1119,-20.00,83.42,63.42,-19.0189,-0.093026,-0.316982,0.000373,0.223583,1559,7.5586
2.5123,126,-0.9811,-0.9000,0.0187,-0.1119,-20.00,83.42,63.42,-19.0189,-0.093026,-0.316982,0.000373,0.223583,1559,7.5586
2.5324,127,-0.9811,-0.9000,0.0187,-0.1119,-20.00,83.42,63.42,-19.0189,-0.093026,-0.316982,0.000373,0.223583,1559,7.5586
2.5525,128,-0.9811,-0.9000,0.0187,-0.1119,-20.00,83.42,63.42,-19.0189,-0.093026,-0.316982,0.000373,0.223583,1559,7.5586
2.5726,129,-0.9811,-0.9000,0.0187,-0.1119,-20.00,83.42,63.42,-19.0189,-0.093026,-0.316982,0.000373,0.223583,1559,7.5586
2.5926,130,-0.9811,-0.9000,0.0187,-0.1119,-20.00,83.42,63.42,-19.0189,-0.093026,-0.316982,0.000373,0.223583,1559,7.5586
2.6127,131,-0.9811,-0.9000,0.0187,0.2238,-20.00,83.42,63.42,-19.0189,-0.094145,-0.316982,-0.000746,0.223583,1560,7.5586
2.6328,132,-0.9811,-0.9000,0.0187,0.2238,-20.00,83.42,63.42,-19.0189,-0.094145,-0.316982,-0.000746,0.223583,1560,7.5586
2.6529,133,-0.9740,-0.9000,0.0257,0.1119,-20.00,83.42,63.42,-19.0260,-0.093890,-0.317100,-0.000373,0.223583,1560,7.5515
2.6730,134,-0.9740,-0.9000,0.0257,0.1119,-20.00,83.42,63.42,-19.0260,-0.093890,-0.317100,-0.000373,0.223583,1560,7.5515
2.6930,135,-0.9599,-0.9000,0.0256,0.2238,-20.00,83.42,63.42,-19.0401,-0.094498,-0.317334,-0.000746,0.223583,1560,7.5374
2.7131,136,-0.9599,-0.9000,0.0256,0.2238,-20.00,83.42,63.42,-19.0401,-0.094498,-0.317334,-0.000746,0.223583,1560,7.5374
2.7332,137,-0.9599,-0.9000,0.0256,0.2238,-20.00,83.42,63.42,-19.0401,-0.094498,-0.317334,-0.000746,0.223583,1560,7.5374
2.7533,138,-0.9529,-0.9000,0.0181,0.1119,-20.00,83.42,63.42,-19.0471,-0.094241,-0.317451,-0.000373,0.223583,1560,7.5304
2.7734,139,-0.9529,-0.9000,0.0181,0.1119,-20.00,83.42,63.42,-19.0471,-0.094241,-0.317451,-0.000373,0.223583,1560,7.5304
2.7934,140,-0.9600,-0.9000,0.0181,-0.5595,-20.00,83.42,63.42,-19.0400,-0.091886,-0.317334,0.001865,0.223583,1559,7.5374
2.8135,141,-0.9600,-0.9000,0.0181,-0.5595,-20.00,83.42,63.42,-19.0400,-0.091886,-0.317334,0.001865,0.223583,1559,7.5374
2.8336,142,-0.9600,-0.9000,0.0181,-0.5595,-20.00,83.42,63.42,-19.0400,-0.091886,-0.317334,0.001865,0.223583,1559,7.5374
2.8537,143,-0.9881,-0.9000,0.0253,-0.4476,-20.00,83.42,63.42,-19.0119,-0.091790,-0.316865,0.001492,0.223583,1559,7.5656
2.8738,144,-0.9881,-0.9000,0.0253,-0.4476,-20.00,83.42,63.42,-19.0119,-0.091790,-0.316865,0.001492,0.223583,1559,7.5656
2.8938,145,-1.0092,-0.9000,0.0254,-0.1119,-20.00,83.42,63.42,-18.9908,-0.092557,-0.316513,0.000373,0.223583,1559,7.5867
2.9139,146,-1.0092,-0.9000,0.0254,-0.1119,-20.00,83.42,63.42,-18.9908,-0.092557,-0.316513,0.000373,0.223583,1559,7.5867
2.9340,147,-1.0092,-0.9000,0.0254,-0.1119,-20.00,83.42,63.42,-18.9908,-0.092557,-0.316513,0.000373,0.223583,1559,7.5867
2.9541,148,-1.0163,-0.9000,0.0254,-0.1119,-20.00,83.42,63.42,-18.9837,-0.092440,-0.316396,0.000373,0.223583,1559,7.5937
2.9742,149,-1.0163,-0.9000,0.0254,-0.1119,-20.00,83.42,63.42,-18.9837,-0.092440,-0.316396,0.000373,0.223583,1559,7.5937
2.9942,150,-1.0022,-0.9000,0.0254,0.4476,-20.00,83.42,63.42,-18.9978,-0.094540,-0.316630,-0.001492,0.223583,1560,7.5796
3.0143,151,-1.0022,-0.9000,0.0254,0.4476,-20.00,83.42,63.42,-18.9978,-0.094540,-0.316630,-0.001492,0.223583,1560,7.5796
3.0344,152,-1.0022,-0.9000,0.0254,0.4476,-20.00,83.42,63.42,-18.9978,-0.094540,-0.316630,-0.001492,0.223583,1560,7.5515
3.0545,153,-0.9740,-0.9000,0.0252,0.2238,-20.00,83.42,63.42,-19.0260,-0.094263,-0.317100,-0.000746,0.223583,1560,7.5515
3.0745,154,-0.9740,-0.9000,0.0252,0.2238,-20.00,83.42,63.42,-19.0260,-0.094263,-0.317100,-0.000746,0.223583,1560,7.5515
3.0946,155,-0.9529,-0.9000,0.0247,-0.1119,-20.00,83.42,63.42,-19.0471,-0.093496,-0.317452,0.000373,0.223583,1560,7.5304
3.1147,156,-0.9529,-0.9000,0.0247,-0.1119,-20.00,83.42,63.42,-19.0471,-0.093496,-0.317452,0.000373,0.223583,1560,7.5304
3.1348,157,-0.9529,-0.9000,0.0318,-0.1119,-20.00,83.42,63.42,-19.0471,-0.093496,-0.317452,0.000373,0.223583,1560,7.5444
3.1549,158,-0.9670,-0.9000,0.0318,-0.4476,-20.00,83.42,63.42,-19.0330,-0.092143,-0.317217,0.001492,0.223583,1559,7.5444
3.1750,159,-0.9670,-0.9000,0.0318,-0.4476,-20.00,83.42,63.42,-19.0330,-0.092143,-0.317217,0.001492,0.223583,1559,7.5444
3.1950,160,-0.9881,-0.9000,0.0314,-0.2238,-20.00,83.42,63.42,-19.0119,-0.092537,-0.316865,0.000746,0.223583,1559,7.5655
3.2151,161,-0.9881,-0.9000,0.0314,-0.2238,-20.00,83.42,63.42,-19.0119,-0.092537,-0.316865,0.000746,0.223583,1559,7.5655
3.2352,162,-1.0092,-0.9000,0.032,-0.2238,-20.00,83.42,63.42,-18.9908,-0.092185,-0.316513,0.000746,0.223583,1559,7.5867
3.2553,163,-1.0092,-0.9000,0.032,-0.5595,-20.00,83.42,63.42,-18.9908,-0.091066,-0.316513,0.001865,0.223583,1559,7.5867
3.2753,164,-1.0092,-0.9000,0.032,-0.5595,-20.00,83.42,63.42,-18.9908,-0.091066,-0.316513,0.001865,0.223583,1559,7.5867
3.2954,165,-1.0303,-0.9000,0.0326,0.1119,-20.00,83.42,63.42,-18.9697,-0.092952,-0.316161,-0.000373,0.223583,1559,7.6078
3.3155,166,-1.0303,-0.9000,0.0326,0.1119,-20.00,83.42,63.42,-18.9697,-0.092952,-0.316161,-0.000373,0.223583,1559,7.6078
3.3356,167,-1.0303,-0.9000,0.0396,0.1119,-20.00,83.42,63.42,-18.9697,-0.092952,-0.316162,-0.000373,0.223583,1559,7.6077
3.3556,168,-1.0303,-0.9000,0.0396,0.4476,-20.00,83.42,63.42,-18.9697,-0.094072,-0.316162,-0.001492,0.223583,1560,7.6077
3.3757,169,-1.0303,-0.9000,0.0396,0.4476,-20.00,83.42,63.42,-18.9697,-0.094072,-0.316162,-0.001492,0.223583,1560,7.6077
3.3958,170,-1.0162,-0.9000,0.0395,0.1119,-20.00,83.42,63.42,-18.9838,-0.093187,-0.316397,-0.000373,0.223583,1559,7.5937
3.4159,171,-1.0162,-0.9000,0.0395,0.1119,-20.00,83.42,63.42,-18.9838,-0.093187,-0.316397,-0.000373,0.223583,1559,7.5937
3.4360,172,-0.9951,-0.9000,0.0324,0.1119,-20.00,83.42,63.42,-19.0049,-0.093539,-0.316748,-0.000373,0.223583,1560,7.5726
3.4561,173,-0.9951,-0.9000,0.0324,0.2238,-20.00,83.42,63.42,-19.0049,-0.093912,-0.316748,-0.000746,0.223583,1560,7.5726
3.4761,174,-0.9951,-0.9000,0.0324,0.2238,-20.00,83.42,63.42,-19.0049,-0.093912,-0.316748,-0.000746,0.223583,1560,7.5726
