t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,0.0073,-0.1211,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1498
0.0088,2,enc,0,-0.0000,0.0000,-0.0000,0.0073,-0.1211,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1496
0.0139,3,enc,0,-0.0000,0.0000,-0.0000,0.0073,-0.1211,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1494
0.0189,4,enc,0,-0.0000,0.0000,-0.0000,0.0073,-0.1211,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1492
0.0242,5,enc,0,-0.0000,0.0000,-0.0000,0.0073,-0.1211,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1490
0.0292,6,enc,0,-0.0000,0.0000,-0.0000,0.0073,-0.1211,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1488
0.0344,7,enc,0,-0.0000,0.0000,-0.0000,0.0073,-0.1211,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1486
0.0395,8,enc,0,-0.0000,0.0000,-0.0000,0.0073,-0.1211,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1484
0.0445,9,enc,0,-0.0000,0.0000,-0.0000,0.0073,-0.1211,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1482
0.0496,10,enc,1,-0.0000,0.0000,-0.0000,-0.0258,-0.1275,25.00,82.18,25.0000,0.0000,1.000000,0.222222,0.000000,-0.000000,0.955357,1480
