t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,0,-0.0000,0.0000,-0.0000,-0.033,-0.0578,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1498
0.0090,2,enc,0,-0.0000,0.0000,-0.0000,-0.033,-0.0578,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1496
0.0141,3,enc,0,-0.0000,0.0000,-0.0000,-0.033,-0.0578,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1494
0.0191,4,enc,0,-0.0000,0.0000,-0.0000,-0.033,-0.0578,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1492
0.0242,5,enc,0,-0.0000,0.0000,-0.0000,-0.033,-0.0578,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1490
0.0293,6,enc,0,-0.0000,0.0000,-0.0000,-0.033,-0.0578,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1488
0.0344,7,enc,0,-0.0000,0.0000,-0.0000,-0.033,-0.0578,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1486
0.0394,8,enc,0,-0.0000,0.0000,-0.0000,-0.033,-0.0578,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1484
0.0445,9,enc,0,-0.0000,0.0000,-0.0000,-0.033,-0.0578,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1482
0.0496,10,enc,1,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1480
0.0550,11,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1478
0.0601,12,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1476
0.0652,13,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1474
0.0707,14,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1472
0.0773,15,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1470
0.0824,16,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1468
0.0875,17,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1466
0.0937,18,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1464
0.0991,19,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1462
0.1042,20,enc,0,-0.0000,0.0000,-0.0000,0.0004,-0.0515,20.00,82.17,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830884,1460
