t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1480
0.0051,2,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1460
0.0102,3,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1440
0.0153,4,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1420
0.0203,5,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1400
0.0254,6,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1380
0.0305,7,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1360
0.0356,8,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1340
0.0406,9,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1320
0.0457,10,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1300
0.0508,11,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1280
0.0559,12,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.0610,13,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.0660,14,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.0711,15,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.0762,16,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.0813,17,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.0865,18,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.0916,19,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.0967,20,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1017,21,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1068,22,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1119,23,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1170,24,-0.0000,0.0000,0.3533,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1220,25,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1281,26,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1332,27,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1383,28,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1434,29,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1484,30,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1535,31,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1586,32,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1637,33,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1688,34,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1738,35,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1789,36,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1840,37,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1890,38,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1941,39,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.1992,40,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2043,41,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2093,42,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2144,43,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2195,44,-0.0000,0.0000,0.435,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2246,45,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2303,46,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2354,47,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2405,48,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2455,49,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2506,50,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2557,51,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2607,52,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2658,53,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2709,54,-0.0000,0.0000,0.4002,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2760,55,-0.0000,0.0000,0.3692,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2811,56,-0.0000,0.0000,0.3692,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2862,57,-0.0000,0.0000,0.3692,50.00,85.47,135.47,50.0000,0.0000,0.550000,0.444444,0.000833,-0.000000,0.175314,1268
0.2912,58,0.1800,10.8000,0.3692,50.00,85.47,135.47,49.8200,0.0000,0.550000,0.442844,0.000830,-0.060000,0.175314,1268
0.2964,59,0.1800,7.5600,0.3692,50.00,85.47,135.47,49.8200,0.0000,0.550000,0.442844,0.000830,-0.042000,0.175314,1268
0.3014,60,0.1800,5.2920,0.3692,50.00,85.47,135.47,49.8200,0.0000,0.550000,0.442844,0.000830,-0.029400,0.175314,1268
0.3065,61,0.1800,3.7044,0.3692,50.00,85.47,135.47,49.8200,0.0000,0.550000,0.442844,0.000830,-0.020580,0.175314,1268
0.3116,62,0.1800,2.5931,0.3692,50.00,85.47,135.47,49.8200,0.0000,0.550000,0.442844,0.000830,-0.014406,0.175314,1268
0.3167,63,0.1800,1.8152,0.3692,50.00,85.47,135.47,49.8200,0.0000,0.550000,0.442844,0.000830,-0.010084,0.175314,1268
0.3217,64,0.1800,1.2706,0.3692,50.00,85.47,135.47,49.8200,0.0000,0.550000,0.442844,0.000830,-0.007059,0.175314,1268
0.3269,65,0.1800,0.8894,0.1493,50.00,85.47,135.47,49.8200,0.0000,0.550000,0.442844,0.000830,-0.004941,0.175314,1268
0.3320,66,0.3600,11.4226,0.1493,50.00,85.47,135.47,49.6400,0.0000,0.550000,0.441244,0.000827,-0.063459,0.175314,1268
0.3371,67,0.3600,7.9958,0.1493,50.00,85.47,135.47,49.6400,0.0000,0.550000,0.441244,0.000827,-0.044421,0.175314,1268
0.3421,68,0.3600,5.5971,0.1493,50.00,85.47,135.47,49.6400,0.0000,0.550000,0.441244,0.000827,-0.031095,0.175314,1268
0.3472,69,0.5400,14.7180,0.1493,50.00,85.47,135.47,49.4600,0.2473,0.534017,0.439644,0.000824,-0.081766,0.175314,1274
0.3523,70,0.5400,10.3026,0.1493,50.00,85.47,135.47,49.4600,0.2473,0.550000,0.439644,0.001649,-0.057236,0.175314,1268
0.3573,71,0.5400,7.2118,0.1493,50.00,85.47,135.47,49.4600,0.2473,0.550000,0.439644,0.001649,-0.040066,0.175314,1268
0.3624,72,0.7200,15.8483,0.1493,50.00,85.47,135.47,49.2800,0.4937,0.526958,0.438044,0.001646,-0.088046,0.175314,1277
0.3675,73,0.7200,11.0938,0.1493,50.00,85.47,135.47,49.2800,0.4937,0.550000,0.438044,0.002467,-0.061632,0.175314,1268
0.3726,74,0.9000,18.5656,-0.1377,50.00,85.47,135.47,49.1000,0.7392,0.511080,0.436444,0.002464,-0.103142,0.175314,1283
0.3776,75,0.9000,12.9960,-0.1377,50.00,85.47,135.47,49.1000,0.9847,0.542841,0.436444,0.003282,-0.072200,0.175314,1271
0.3827,76,1.0800,19.8972,-0.1377,50.00,85.47,135.47,48.9200,1.2293,0.503717,0.434844,0.004098,-0.110540,0.175314,1286
0.3878,77,1.0800,13.9280,-0.1377,50.00,85.47,135.47,48.9200,1.4739,0.537694,0.434844,0.004913,-0.077378,0.175314,1273
0.3928,78,1.2600,20.5496,-0.1377,50.00,85.47,135.47,48.7400,1.7176,0.500120,0.433244,0.005725,-0.114165,0.175314,1287
0.3979,79,1.4400,25.1847,-0.1377,50.00,85.47,135.47,48.5600,1.9604,0.473578,0.431644,0.006535,-0.139915,0.175314,1297
0.4030,80,1.4400,17.6293,-0.1377,50.00,85.47,135.47,48.5600,2.2032,0.516362,0.431644,0.007344,-0.097941,0.175314,1281
0.4081,81,1.6200,23.1405,-0.1377,50.00,85.47,135.47,48.3800,2.4451,0.484951,0.430044,0.008150,-0.128558,0.175314,1293
0.4131,82,1.8000,26.9984,-0.1377,50.00,85.47,135.47,48.2000,2.6861,0.462721,0.428444,0.008954,-0.149991,0.175314,1301
