t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.4826,25,15.8336,16.2000,179.3850,30.00,14.1664,-0.550091,0.094443,-1.594534,0.950000,1731,72.8321
0.5027,26,15.8336,18.9000,215.6425,30.00,14.1664,-0.872380,0.094443,-1.916822,0.950000,1852,72.8321
0.5228,27,15.8336,21.4200,215.6425,30.00,14.1664,-0.872380,0.094443,-1.916822,0.950000,1852,72.8321
0.5429,28,26.1906,24.1200,183.6374,30.00,3.8094,-0.656937,0.025396,-1.632333,0.950000,1771,62.4751
0.5630,29,26.1906,25.9200,183.6374,30.00,3.8094,-0.656937,0.025396,-1.632333,0.950000,1771,62.4751
0.5831,30,34.6905,28.8000,183.6374,30.00,-4.6905,-0.713603,-0.031270,-1.632333,0.950000,1792,53.9751
0.6032,31,34.6905,31.1400,132.8322,30.00,-4.6905,-0.262001,-0.031270,-1.180731,0.950000,1623,53.9751
0.6233,32,34.6905,32.9400,132.8322,30.00,-4.6905,-0.262001,-0.031270,-1.180731,0.950000,1623,53.9751
0.6433,33,40.6535,34.3800,77.9984,30.00,-10.6535,0.185658,-0.071023,-0.693319,0.950000,1405,48.0122
0.6634,34,40.6535,35.2800,77.9984,30.00,-10.6535,0.185658,-0.071023,-0.693319,0.950000,1405,48.0122
0.6835,35,43.6450,35.6400,77.9984,30.00,-13.6450,0.165715,-0.090967,-0.693319,0.950000,1412,45.0207
0.7036,36,43.6450,35.6400,18.4645,30.00,-13.6450,0.694905,-0.090967,-0.164129,0.950000,1214,45.0207
0.7237,37,43.6450,35.1000,18.4645,30.00,-13.6450,0.694905,-0.090967,-0.164129,0.950000,1214,45.0207
0.7438,38,43.6359,33.8400,-45.0980,30.00,-13.6359,0.990000,-0.090906,0.400872,0.950000,1103,45.0298
0.7640,39,43.6359,32.4000,-45.0980,30.00,-13.6359,0.990000,-0.090906,0.400872,0.950000,1103,45.0298
0.7840,40,40.5156,30.2400,-45.0980,30.00,-10.5156,0.990000,-0.070104,0.400872,0.950000,1103,48.1501
0.8043,41,40.5156,28.2600,-102.7295,30.00,-10.5156,0.990000,-0.070104,0.913151,0.950000,1103,48.1501
0.8244,42,40.5156,26.1000,-102.7295,30.00,-10.5156,0.990000,-0.070104,0.913151,0.950000,1103,48.1501
0.8445,43,34.6118,23.4000,-154.5419,30.00,-4.6118,0.990000,-0.030745,1.373706,0.950000,1103,54.0539
0.8646,44,34.6118,20.7000,-154.5419,30.00,-4.6118,0.990000,-0.030745,1.373706,0.950000,1103,54.0539
0.8847,45,26.1317,17.8200,-154.5419,30.00,3.8683,0.990000,0.025789,1.373706,0.950000,1103,62.5340
0.9048,46,26.1317,16.0200,-196.5066,30.00,3.8683,0.990000,0.025789,1.746726,0.950000,1103,62.5340
0.9248,47,26.1317,13.8600,-196.5066,30.00,3.8683,0.990000,0.025789,1.746726,0.950000,1103,62.5340
0.9450,48,15.8342,10.0800,-224.8188,30.00,14.1658,0.990000,0.094439,1.998389,0.950000,1103,72.8315
0.9651,49,15.8342,7.9200,-224.8188,30.00,14.1658,0.990000,0.094439,1.998389,0.950000,1103,72.8315
0.9851,50,4.4313,4.8600,-224.8188,30.00,25.5687,0.990000,0.170458,1.998389,0.950000,1103,84.2344
1.0052,51,4.4313,2.7000,-224.7069,30.00,25.5687,0.990000,0.170458,1.997395,0.950000,1103,84.2344
1.0254,52,4.4313,-0.1800,-224.7069,30.00,25.5687,0.990000,0.170458,1.997395,0.950000,1103,84.2344
1.0454,53,3.7027,-3.7800,-192.0304,30.00,26.2973,0.990000,0.175315,1.706937,0.950000,1103,84.9630
1.0655,54,3.7027,-6.1200,-192.0304,30.00,26.2973,0.990000,0.175315,1.706937,0.950000,1103,84.9630
1.0856,55,12.1999,-8.8200,-111.4582,30.00,17.8001,0.990000,0.118667,0.990740,0.950000,1103,76.4658
1.1057,56,12.1999,-9.0000,-111.4582,30.00,17.8001,0.990000,0.118667,0.990740,0.950000,1103,76.4658
1.1258,57,12.1999,-7.7400,-111.4582,30.00,17.8001,0.990000,0.118667,0.990740,0.950000,1103,76.4658
1.1460,58,14.2630,-4.6800,110.3391,30.00,15.7370,0.074121,0.104914,-0.980792,0.950000,1447,74.4027
1.1663,59,14.2630,-3.2400,110.3391,30.00,15.7370,0.074121,0.104914,-0.980792,0.950000,1447,74.4027
1.1865,60,6.9251,-0.1800,218.7759,30.00,23.0749,-0.840842,0.153833,-1.944674,0.950000,1840,81.7406
1.2065,61,6.9251,1.9800,218.7759,30.00,23.0749,-0.840842,0.153833,-1.944674,0.950000,1840,81.7406
1.2266,62,6.9251,4.3200,218.7759,30.00,23.0749,-0.840842,0.153833,-1.944674,0.950000,1840,86.7534
1.2467,63,1.9123,6.6600,241.4928,30.00,28.0877,-0.990000,0.187252,-2.146602,0.950000,1896,86.7534
1.2669,64,1.9123,9.1800,241.4928,30.00,28.0877,-0.990000,0.187252,-2.146602,0.950000,1896,86.7534
1.2870,65,13.7161,12.4200,220.2307,30.00,16.2839,-0.899047,0.108559,-1.957606,0.950000,1862,74.9496
1.3071,66,13.7161,14.2200,220.2307,30.00,16.2839,-0.899047,0.108559,-1.957606,0.950000,1862,74.9496
1.3272,67,13.7161,17.2800,220.2307,30.00,16.2839,-0.899047,0.108559,-1.957606,0.950000,1862,64.4326
1.3473,68,24.2330,20.8800,183.9732,30.00,5.7670,-0.646871,0.038446,-1.635317,0.950000,1767,64.4326
1.3674,69,24.2330,22.8600,183.9732,30.00,5.7670,-0.646871,0.038446,-1.635317,0.950000,1767,64.4326
1.3875,70,32.7848,25.9200,138.0918,30.00,-2.7848,-0.296048,-0.018566,-1.227482,0.950000,1636,55.8809
1.4075,71,32.7848,27.7200,138.0918,30.00,-2.7848,-0.296048,-0.018566,-1.227482,0.950000,1636,55.8809
1.4276,72,38.8947,29.5200,138.0918,30.00,-8.8947,-0.336780,-0.059298,-1.227482,0.950000,1651,49.7710
1.4477,73,38.8947,31.1400,83.2579,30.00,-8.8947,0.150632,-0.059298,-0.740070,0.950000,1418,49.7710
1.4678,74,38.8947,31.8600,83.2579,30.00,-8.8947,0.150632,-0.059298,-0.740070,0.950000,1418,49.7710
1.4879,75,42.1644,32.4000,23.3883,30.00,-12.1644,0.661008,-0.081096,-0.207896,0.950000,1227,46.5013
1.5080,76,42.1644,32.2200,23.3883,30.00,-12.1644,0.661008,-0.081096,-0.207896,0.950000,1227,46.5013
1.5281,77,42.4694,31.6800,23.3883,30.00,-12.4694,0.658975,-0.083129,-0.207896,0.950000,1227,46.1963
1.5482,78,42.4694,30.4200,-36.1456,30.00,-12.4694,0.990000,-0.083129,0.321294,0.950000,1103,46.1963
1.5683,79,42.4694,29.3400,-36.1456,30.00,-12.4694,0.990000,-0.083129,0.321294,0.950000,1103,46.1963
1.5883,80,39.8292,26.8200,-92.7699,30.00,-9.8292,0.990000,-0.065528,0.824622,0.950000,1103,48.8365
1.6084,81,39.8292,25.0200,-92.7699,30.00,-9.8292,0.990000,-0.065528,0.824622,0.950000,1103,48.8365
1.6285,82,34.4017,22.6800,-92.7699,30.00,-4.4017,0.990000,-0.029345,0.824622,0.950000,1103,54.2640
1.6486,83,34.4017,20.7000,-143.1275,30.00,-4.4017,0.990000,-0.029345,1.272245,0.950000,1103,54.2640
1.6687,84,34.4017,19.2600,-143.1275,30.00,-4.4017,0.990000,-0.029345,1.272245,0.950000,1103,54.2640
1.6888,85,26.6303,15.3000,-182.6303,30.00,3.3697,0.990000,0.022464,1.623380,0.950000,1103,62.0354
1.7089,86,26.6303,13.3200,-182.6303,30.00,3.3697,0.990000,0.022464,1.623380,0.950000,1103,62.0354
1.7290,87,17.0266,10.2600,-182.6303,30.00,12.9734,0.990000,0.086490,1.623380,0.950000,1103,71.6391
1.7491,88,17.0266,7.9200,-211.5020,30.00,12.9734,0.990000,0.086490,1.880018,0.950000,1103,71.6391
1.7692,89,17.0266,6.1200,-211.5020,30.00,12.9734,0.990000,0.086490,1.880018,0.950000,1103,71.6391
1.7893,90,6.2310,3.4200,-226.0498,30.00,23.7690,0.990000,0.158460,2.009331,0.950000,1103,82.4346
1.8094,91,6.2310,1.2600,-226.0498,30.00,23.7690,0.990000,0.158460,2.009331,0.950000,1103,82.4346
1.8295,92,2.4164,-1.4400,-226.0498,30.00,27.5836,0.990000,0.183891,2.009331,0.950000,1103,86.2493
1.8496,93,2.4164,-4.3200,-224.7069,30.00,27.5836,0.990000,0.183891,1.997395,0.950000,1103,86.2493
1.8697,94,2.4164,-6.3000,-224.7069,30.00,27.5836,0.990000,0.183891,1.997395,0.950000,1103,86.2493
1.8898,95,13.4372,-7.0200,-162.8230,30.00,16.5628,0.990000,0.110418,1.447315,0.950000,1103,75.2285
1.9099,96,13.4372,-5.2200,-162.8230,30.00,16.5628,0.990000,0.110418,1.447315,0.950000,1103,75.2285
1.9300,97,12.3641,-2.8800,-162.8230,30.00,17.6359,0.990000,0.117573,1.447315,0.950000,1103,76.3016
1.9501,98,12.3641,-0.7200,133.9513,30.00,17.6359,-0.123105,0.117573,-1.190678,0.950000,1571,76.3016
1.9702,99,12.3641,1.2600,133.9513,30.00,17.6359,-0.123105,0.117573,-1.190678,0.950000,1571,76.3016
1.9906,100,5.5059,3.7800,145.9252,30.00,24.4941,-0.183819,0.163294,-1.297113,0.950000,1593,83.1598
2.0107,101,5.5059,4.6800,145.9252,30.00,24.4941,-0.183819,0.163294,-1.297113,0.950000,1593,83.1598
2.0308,102,-0.6799,6.6600,145.9252,30.00,30.6799,-0.142580,0.204533,-1.297113,0.950000,1578,89.3456
2.0509,103,-0.6799,8.8200,143.1275,30.00,30.6799,-0.117712,0.204533,-1.272245,0.950000,1569,89.3456
2.0710,104,-0.6799,10.8000,143.1275,30.00,30.6799,-0.117712,0.204533,-1.272245,0.950000,1569,89.3456
2.0911,105,6.1656,13.8600,131.0417,30.00,23.8344,-0.055919,0.158896,-1.164815,0.950000,1545,82.5001
2.1112,106,6.1656,16.0200,131.0417,30.00,23.8344,-0.055919,0.158896,-1.164815,0.950000,1545,82.5001
2.1313,107,12.4802,18.0000,131.0417,30.00,17.5198,-0.098016,0.116799,-1.164815,0.950000,1561,76.1855
2.1514,108,12.4802,20.3400,110.4510,30.00,17.5198,0.085012,0.116799,-0.981787,0.950000,1443,76.1855
2.1715,109,12.4802,22.1400,110.4510,30.00,17.5198,0.085012,0.116799,-0.981787,0.950000,1443,76.1855
2.1915,110,17.6028,23.7600,82.3627,30.00,12.3972,0.300535,0.082648,-0.732113,0.950000,1362,71.0628
2.2116,111,17.6028,24.8400,82.3627,30.00,12.3972,0.300535,0.082648,-0.732113,0.950000,1362,71.0628
2.2317,112,21.2257,26.1000,82.3627,30.00,8.7743,0.276382,0.058495,-0.732113,0.950000,1371,67.4399
2.2518,113,21.2257,26.8200,48.5671,30.00,8.7743,0.576787,0.058495,-0.431708,0.950000,1258,67.4399
2.2719,114,21.2257,27.1800,48.5671,30.00,8.7743,0.576787,0.058495,-0.431708,0.950000,1258,67.4399
2.2920,115,23.1123,27.3600,10.0715,30.00,6.8877,0.906393,0.045918,-0.089525,0.950000,1135,65.5533
2.3121,116,23.1123,27.1800,10.0715,30.00,6.8877,0.906393,0.045918,-0.089525,0.950000,1135,65.5533
2.3322,117,23.1173,26.8200,10.0715,30.00,6.8827,0.906360,0.045885,-0.089525,0.950000,1135,65.5484
2.3523,118,23.1173,25.9200,-29.7669,30.00,6.8827,0.990000,0.045885,0.264595,0.950000,1103,65.5484
2.3724,119,23.1173,25.0200,-29.7669,30.00,6.8827,0.990000,0.045885,0.264595,0.950000,1103,65.5484
2.3925,120,21.2709,23.5800,-59.1982,30.00,8.7291,0.990000,0.058194,0.526206,0.950000,1103,67.3948
2.4125,121,21.2709,22.3200,-59.1982,30.00,8.7291,0.990000,0.058194,0.526206,0.950000,1103,67.3948
2.4326,122,17.8425,20.3400,-59.1982,30.00,12.1575,0.990000,0.081050,0.526206,0.950000,1103,70.8232
2.4527,123,17.8425,18.5400,-89.5247,30.00,12.1575,0.990000,0.081050,0.795775,0.950000,1103,70.8232
2.4728,124,17.8425,16.3800,-89.5247,30.00,12.1575,0.990000,0.081050,0.795775,0.950000,1103,70.8232
2.4929,125,13.0510,13.6800,-114.1439,30.00,16.9490,0.990000,0.112994,1.014613,0.950000,1103,75.6147
2.5130,126,13.0510,11.7000,-114.1439,30.00,16.9490,0.990000,0.112994,1.014613,0.950000,1103,75.6147
2.5331,127,7.0215,9.5400,-114.1439,30.00,22.9785,0.990000,0.153190,1.014613,0.950000,1103,81.6442
2.5532,128,7.0215,7.3800,-130.9298,30.00,22.9785,0.990000,0.153190,1.163821,0.950000,1103,81.6442
2.5733,129,7.0215,6.1200,-130.9298,30.00,22.9785,0.990000,0.153190,1.163821,0.950000,1103,81.6442
2.5934,130,0.3482,3.6000,-137.8680,30.00,29.6518,0.990000,0.197678,1.225493,0.950000,1103,88.3175
2.6135,131,0.3482,1.6200,-137.8680,30.00,29.6518,0.990000,0.197678,1.225493,0.950000,1103,88.3175
2.6335,132,3.8953,-0.9000,-137.8680,30.00,26.1047,0.990000,0.174031,1.225493,0.950000,1103,84.7704
2.6536,133,3.8953,-2.7000,-134.8465,30.00,26.1047,0.990000,0.174031,1.198636,0.950000,1103,84.7704
2.6737,134,3.8953,-5.0400,-134.8465,30.00,26.1047,0.990000,0.174031,1.198636,0.950000,1103,84.7704
2.6938,135,10.3586,-7.7400,-120.9702,30.00,19.6414,0.990000,0.130943,1.075291,0.950000,1103,78.3071
2.7139,136,10.3586,-8.6400,-120.9702,30.00,19.6414,0.990000,0.130943,1.075291,0.950000,1103,78.3071
2.7340,137,15.4507,-8.1000,-120.9702,30.00,14.5493,0.990000,0.096996,1.075291,0.950000,1103,73.2150
2.7541,138,15.4507,-6.4800,77.9984,30.00,14.5493,0.353677,0.096996,-0.693319,0.950000,1342,73.2150
2.7742,139,15.4507,-4.8600,77.9984,30.00,14.5493,0.353677,0.096996,-0.693319,0.950000,1342,73.2150
2.7943,140,11.6638,-2.7000,93.2175,30.00,18.3362,0.243641,0.122241,-0.828600,0.950000,1383,77.0018
2.8144,141,11.6638,-0.9000,93.2175,30.00,18.3362,0.243641,0.122241,-0.828600,0.950000,1383,77.0018
2.8345,142,6.7941,1.4400,93.2175,30.00,23.2059,0.276106,0.154706,-0.828600,0.950000,1371,81.8716
2.8545,143,6.7941,3.4200,102.8414,30.00,23.2059,0.190560,0.154706,-0.914146,0.950000,1403,81.8716
2.8746,144,6.7941,5.5800,102.8414,30.00,23.2059,0.190560,0.154706,-0.914146,0.950000,1403,81.8716
2.8947,145,1.6540,8.1000,106.8701,30.00,28.3460,0.189018,0.188974,-0.949956,0.950000,1404,87.0117
2.9149,146,1.6540,9.7200,106.8701,30.00,28.3460,0.189018,0.188974,-0.949956,0.950000,1404,87.0117
2.9350,147,1.2708,12.2400,101.2748,30.00,28.7292,0.241308,0.191528,-0.900220,0.950000,1384,87.3949
2.9551,148,1.2708,13.6800,101.2748,30.00,28.7292,0.241308,0.191528,-0.900220,0.950000,1384,87.3949
2.9752,149,1.2708,15.6600,101.2748,30.00,28.7292,0.241308,0.191528,-0.900220,0.950000,1384,87.3949
2.9953,150,6.1296,17.8200,90.6437,30.00,23.8704,0.303414,0.159136,-0.805722,0.950000,1361,82.5361
3.0155,151,6.1296,19.0800,90.6437,30.00,23.8704,0.303414,0.159136,-0.805722,0.950000,1361,82.5361
3.0355,152,10.3499,20.7000,71.5078,30.00,19.6501,0.445375,0.131000,-0.635625,0.950000,1307,78.3158
3.0556,153,10.3499,21.7800,71.5078,30.00,19.6501,0.445375,0.131000,-0.635625,0.950000,1307,78.3158
3.0757,154,10.3499,22.8600,71.5078,30.00,19.6501,0.445375,0.131000,-0.635625,0.950000,1307,78.3158
3.0958,155,13.5944,23.7600,47.5600,30.00,16.4056,0.636615,0.109371,-0.422755,0.950000,1236,75.0713
3.1159,156,13.5944,24.3000,47.5600,30.00,16.4056,0.636615,0.109371,-0.422755,0.950000,1236,75.0713
3.1360,157,15.5970,24.8400,21.0383,30.00,14.4030,0.859013,0.096020,-0.187007,0.950000,1152,73.0687
3.1561,158,15.5970,25.0200,21.0383,30.00,14.4030,0.859013,0.096020,-0.187007,0.950000,1152,73.0687
3.1762,159,15.5970,25.0200,21.0383,30.00,14.4030,0.859013,0.096020,-0.187007,0.950000,1152,72.4036
3.1963,160,16.2620,24.6600,-6.6024,30.00,13.7380,0.990000,0.091586,0.058688,0.950000,1103,72.4036
3.2164,161,16.2620,24.3000,-6.6024,30.00,13.7380,0.990000,0.091586,0.058688,0.950000,1103,72.4036
3.2366,162,15.5533,23.4000,-33.5717,30.00,14.4467,0.990000,0.096311,0.298416,0.950000,1103,73.1124
3.2567,163,15.5533,22.6800,-33.5717,30.00,14.4467,0.990000,0.096311,0.298416,0.950000,1103,73.1124
3.2768,164,13.5171,21.6000,-33.5717,30.00,16.4829,0.990000,0.109886,0.298416,0.950000,1103,75.1486
3.2969,165,13.5171,20.1600,-57.6315,30.00,16.4829,0.990000,0.109886,0.512280,0.950000,1103,75.1486
3.3173,166,13.5171,18.9000,-57.6315,30.00,16.4829,0.990000,0.109886,0.512280,0.950000,1103,75.1486
3.3374,167,10.3414,16.9200,-78.4460,30.00,19.6586,0.990000,0.131057,0.697298,0.950000,1103,78.3243
3.3575,168,10.3414,15.6600,-78.4460,30.00,19.6586,0.990000,0.131057,0.697298,0.950000,1103,78.3243
3.3783,169,6.1709,13.5000,-78.4460,30.00,23.8291,0.990000,0.158861,0.697298,0.950000,1103,82.4948
3.3984,170,6.1709,11.5200,-92.7699,30.00,23.8291,0.990000,0.158861,0.824622,0.950000,1103,82.4948
3.4184,171,6.1709,9.9000,-92.7699,30.00,23.8291,0.990000,0.158861,0.824622,0.950000,1103,82.4948
3.4385,172,1.4996,7.3800,-100.7152,30.00,28.5004,0.990000,0.190002,0.895247,0.950000,1103,87.1661
3.4586,173,1.4996,5.7600,-100.7152,30.00,28.5004,0.990000,0.190002,0.895247,0.950000,1103,87.1661
3.4787,174,1.0853,3.7800,-100.7152,30.00,28.9147,0.990000,0.192764,0.895247,0.950000,1103,87.5803
3.4988,175,1.0853,1.4400,-101.4986,30.00,28.9147,0.990000,0.192764,0.902210,0.950000,1103,87.5803
3.5189,176,1.0853,-0.1800,-101.4986,30.00,28.9147,0.990000,0.192764,0.902210,0.950000,1103,87.5803
3.5390,177,6.0331,-2.3400,-93.8890,30.00,23.9669,0.990000,0.159779,0.834569,0.950000,1103,82.6325
3.5591,178,6.0331,-3.7800,-93.8890,30.00,23.9669,0.990000,0.159779,0.834569,0.950000,1103,82.6325
3.5792,179,10.5143,-5.5800,-93.8890,30.00,19.4857,0.990000,0.129904,0.834569,0.950000,1103,78.1514
3.5992,180,10.5143,-7.0200,-79.3412,30.00,19.4857,0.990000,0.129904,0.705255,0.950000,1103,78.1514
3.6193,181,10.5143,-8.2800,-79.3412,30.00,19.4857,0.990000,0.129904,0.705255,0.950000,1103,78.1514
3.6394,182,14.1495,-8.8200,-55.3934,30.00,15.8505,0.990000,0.105670,0.492386,0.950000,1103,74.5162
3.6595,183,14.1495,-8.1000,-55.3934,30.00,15.8505,0.990000,0.105670,0.492386,0.950000,1103,74.5162
3.6796,184,13.9498,-6.8400,-55.3934,30.00,16.0502,0.990000,0.107001,0.492386,0.950000,1103,74.7159
3.6998,185,13.9498,-5.5800,58.0791,30.00,16.0502,0.540742,0.107001,-0.516259,0.950000,1272,74.7159
3.7199,186,13.9498,-4.3200,58.0791,30.00,16.0502,0.540742,0.107001,-0.516259,0.950000,1272,74.7159
3.7400,187,10.7587,-2.5200,74.6412,30.00,19.2413,0.414798,0.128275,-0.663477,0.950000,1319,77.9070
3.7601,188,10.7587,-1.0800,74.6412,30.00,19.2413,0.414798,0.128275,-0.663477,0.950000,1319,77.9070
3.7802,189,6.8604,0.7200,74.6412,30.00,23.1396,0.440787,0.154264,-0.663477,0.950000,1309,81.8053
3.8003,190,6.8604,2.5200,85.0484,30.00,23.1396,0.348278,0.154264,-0.755986,0.950000,1344,81.8053
3.8204,191,6.8604,3.9600,85.0484,30.00,23.1396,0.348278,0.154264,-0.755986,0.950000,1344,81.8053
3.8405,192,2.5433,6.1200,89.3008,30.00,27.4567,0.339259,0.183044,-0.793785,0.950000,1347,86.1224
3.8606,193,2.5433,7.5600,89.3008,30.00,27.4567,0.339259,0.183044,-0.793785,0.950000,1347,86.1224
3.8807,194,-0.2931,9.3600,89.3008,30.00,30.2931,0.358169,0.201954,-0.793785,0.950000,1340,88.9588
3.9008,195,-0.2931,11.1600,86.8389,30.00,30.2931,0.380053,0.201954,-0.771901,0.950000,1332,88.9588
3.9209,196,-0.2931,12.6000,86.8389,30.00,30.2931,0.380053,0.201954,-0.771901,0.950000,1332,88.9588
3.9410,197,3.5667,14.4000,78.1103,30.00,26.4333,0.431909,0.176222,-0.694313,0.950000,1313,85.0990
3.9611,198,3.5667,15.6600,78.1103,30.00,26.4333,0.431909,0.176222,-0.694313,0.950000,1313,85.0990
3.9812,199,7.2628,17.1000,78.1103,30.00,22.7372,0.407268,0.151581,-0.694313,0.950000,1322,81.4029
4.0013,200,7.2628,18.1800,64.1220,30.00,22.7372,0.531608,0.151581,-0.569974,0.950000,1275,81.4029
4.0214,201,7.2628,19.0800,64.1220,30.00,22.7372,0.531608,0.151581,-0.569974,0.950000,1275,81.4029
4.0415,202,10.1731,20.1600,45.3219,30.00,19.8269,0.679318,0.132179,-0.402861,0.950000,1220,78.4926
4.0616,203,10.1731,20.7000,45.3219,30.00,19.8269,0.679318,0.132179,-0.402861,0.950000,1220,78.4926
4.0817,204,12.1859,21.2400,45.3219,30.00,17.8141,0.665900,0.118761,-0.402861,0.950000,1225,76.4798
4.1018,205,12.1859,21.4200,23.7240,30.00,17.8141,0.857880,0.118761,-0.210880,0.950000,1153,76.4798
4.1219,206,12.1859,21.6000,23.7240,30.00,17.8141,0.857880,0.118761,-0.210880,0.950000,1153,76.4798
4.1419,207,13.0216,21.6000,0.5595,30.00,16.9784,0.990000,0.113190,-0.004974,0.950000,1103,75.6441
4.1620,208,13.0216,21.4200,0.5595,30.00,16.9784,0.990000,0.113190,-0.004974,0.950000,1103,75.6441
4.1821,209,12.7244,20.8800,0.5595,30.00,17.2756,0.990000,0.115171,-0.004974,0.950000,1103,75.9413
4.2022,210,12.7244,20.3400,-22.4931,30.00,17.2756,0.990000,0.115171,0.199938,0.950000,1103,75.9413
4.2223,211,12.7244,19.6200,-22.4931,30.00,17.2756,0.990000,0.115171,0.199938,0.950000,1103,75.9413
4.2424,212,11.2840,18.3600,-43.3076,30.00,18.7160,0.990000,0.124773,0.384956,0.950000,1103,77.3817
4.2625,213,11.2840,17.4600,-43.3076,30.00,18.7160,0.990000,0.124773,0.384956,0.950000,1103,77.3817
4.2826,214,8.8398,16.3800,-43.3076,30.00,21.1602,0.990000,0.141068,0.384956,0.950000,1103,79.8259
4.3027,215,8.8398,14.9400,-61.2125,30.00,21.1602,0.990000,0.141068,0.544111,0.950000,1103,79.8259
4.3228,216,8.8398,13.6800,-61.2125,30.00,21.1602,0.990000,0.141068,0.544111,0.950000,1103,79.8259
4.3429,217,5.5979,11.8800,-74.1936,30.00,24.4021,0.990000,0.162680,0.659498,0.950000,1103,83.0677
4.3630,218,5.5979,10.6200,-74.1936,30.00,24.4021,0.990000,0.162680,0.659498,0.950000,1103,83.0677
4.3830,219,1.7342,8.8200,-74.1936,30.00,28.2658,0.990000,0.188438,0.659498,0.950000,1103,86.9314
4.4031,220,1.7342,7.2000,-82.4746,30.00,28.2658,0.990000,0.188438,0.733107,0.950000,1103,86.9314
4.4232,221,1.7342,5.5800,-82.4746,30.00,28.2658,0.990000,0.188438,0.733107,0.950000,1103,86.9314
4.4432,222,0.0995,3.6000,-84.3770,30.00,29.9005,0.990000,0.199337,0.750018,0.950000,1103,88.5662
4.4633,223,0.0995,2.1600,-84.3770,30.00,29.9005,0.990000,0.199337,0.750018,0.950000,1103,88.5662
4.4834,224,4.0571,0.5400,-84.3770,30.00,25.9429,0.990000,0.172952,0.750018,0.950000,1103,84.6086
4.5035,225,4.0571,-1.0800,-79.7888,30.00,25.9429,0.990000,0.172952,0.709234,0.950000,1103,84.6086
4.5235,226,4.0571,-2.3400,-79.7888,30.00,25.9429,0.990000,0.172952,0.709234,0.950000,1103,84.6086
4.5436,227,7.8679,-3.7800,-68.7102,30.00,22.1321,0.990000,0.147547,0.610757,0.950000,1103,80.7978
