t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1498
0.0109,2,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1496
0.0160,3,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1494
0.0219,4,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1492
0.0270,5,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1490
0.0325,6,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1488
0.0376,7,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1486
0.0427,8,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1484
0.0478,9,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1482
0.0529,10,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1480
0.0580,11,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1478
0.0631,12,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1476
0.0682,13,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1474
0.0733,14,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1472
0.0784,15,enc,0,-0.0000,0.0000,-0.0000,-0.0261,-0.0217,20.00,82.12,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.831043,1470
