t_s,iteration,sensor_mode,new_data,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,-0.0000,0.0000,-0.0000,0.0094,-0.049,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1498
0.0106,2,enc,0,-0.0000,0.0000,-0.0000,0.0094,-0.049,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1496
0.0157,3,enc,0,-0.0000,0.0000,-0.0000,0.0094,-0.049,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1494
0.0208,4,enc,0,-0.0000,0.0000,-0.0000,0.0094,-0.049,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1492
0.0259,5,enc,1,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1490
0.0310,6,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1488
0.0361,7,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1486
0.0412,8,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1484
0.0462,9,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1482
0.0513,10,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1480
0.0564,11,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1478
0.0615,12,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1476
0.0666,13,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1474
0.0717,14,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1472
0.0768,15,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1470
0.0819,16,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1468
0.0870,17,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1466
0.0921,18,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1464
0.0971,19,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1462
0.1022,20,enc,0,-0.0000,0.0000,-0.0000,0.019,-0.0703,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1460
0.1073,21,enc,1,-0.0000,0.0000,-0.0000,-0.0181,-0.117,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1458
0.1124,22,enc,0,-0.0000,0.0000,-0.0000,-0.0181,-0.117,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1456
0.1175,23,enc,0,-0.0000,0.0000,-0.0000,-0.0181,-0.117,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1454
0.1226,24,enc,0,-0.0000,0.0000,-0.0000,-0.0181,-0.117,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1452
0.1277,25,enc,0,-0.0000,0.0000,-0.0000,-0.0181,-0.117,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1450
0.1328,26,enc,0,-0.0000,0.0000,-0.0000,-0.0181,-0.117,20.00,82.14,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.830977,1448
