t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,-0.0000,0.0000,0.1072,70.00,82.51,152.51,70.0000,0.3500,0.504856,0.388889,0.000583,-0.000000,0.115383,1480
0.0074,2,-0.0000,0.0000,0.1072,70.00,82.51,152.51,70.0000,0.7000,0.505439,0.388889,0.001167,-0.000000,0.115383,1460
0.0124,3,-0.0000,0.0000,0.1072,70.00,82.51,152.51,70.0000,1.0500,0.506022,0.388889,0.001750,-0.000000,0.115383,1440
0.0176,4,-0.0000,0.0000,0.1072,70.00,82.51,152.51,70.0000,1.4000,0.506606,0.388889,0.002333,-0.000000,0.115383,1420
0.0227,5,-0.0000,0.0000,0.1072,70.00,82.51,152.51,70.0000,1.7500,0.507189,0.388889,0.002917,-0.000000,0.115383,1400
0.0279,6,-0.0000,0.0000,0.1072,70.00,82.51,152.51,70.0000,2.1000,0.507772,0.388889,0.003500,-0.000000,0.115383,1380
0.0330,7,-0.0000,0.0000,0.1072,70.00,82.51,152.51,70.0000,2.4500,0.508356,0.388889,0.004083,-0.000000,0.115383,1360
0.0381,8,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,2.8000,0.508939,0.388889,0.004667,-0.000000,0.115383,1340
0.0431,9,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,3.1500,0.509522,0.388889,0.005250,-0.000000,0.115383,1320
0.0483,10,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,3.5000,0.510106,0.388889,0.005833,-0.000000,0.115383,1300
0.0534,11,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,3.8500,0.510689,0.388889,0.006417,-0.000000,0.115383,1283
0.0585,12,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,4.2000,0.511272,0.388889,0.007000,-0.000000,0.115383,1283
0.0636,13,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,4.5500,0.511856,0.388889,0.007583,-0.000000,0.115383,1283
0.0687,14,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,4.9000,0.512439,0.388889,0.008167,-0.000000,0.115383,1282
0.0738,15,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,5.2500,0.513022,0.388889,0.008750,-0.000000,0.115383,1282
0.0789,16,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,5.6000,0.513606,0.388889,0.009333,-0.000000,0.115383,1282
0.0840,17,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,5.9500,0.514189,0.388889,0.009917,-0.000000,0.115383,1282
0.0891,18,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,6.3000,0.514772,0.388889,0.010500,-0.000000,0.115383,1281
0.0942,19,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,6.6500,0.515356,0.388889,0.011083,-0.000000,0.115383,1281
0.0993,20,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,7.0000,0.515939,0.388889,0.011667,-0.000000,0.115383,1281
0.1044,21,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,7.3500,0.516522,0.388889,0.012250,-0.000000,0.115383,1281
0.1095,22,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,7.7000,0.517106,0.388889,0.012833,-0.000000,0.115383,1281
0.1146,23,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,8.0500,0.517689,0.388889,0.013417,-0.000000,0.115383,1280
0.1197,24,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,8.4000,0.518272,0.388889,0.014000,-0.000000,0.115383,1280
0.1248,25,-0.0000,0.0000,0.073,70.00,82.51,152.51,70.0000,8.7500,0.518856,0.388889,0.014583,-0.000000,0.115383,1280
