t_s,iteration,sensor_mode,new_data,quat_changed,psi_deg,psi_dot_dps,psi_enc_deg,psi_imu_deg,phi_yaw_deg,setpoint_deg,rest_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0000,1,enc,1,1,-0.0000,0.0000,-0.0000,-0.0167,-0.0258,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1498
0.0080,2,enc,1,0,-0.0000,0.0000,-0.0000,-0.0167,-0.0258,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1496
0.0131,3,enc,1,1,-0.0000,0.0000,-0.0000,-0.0181,-0.0086,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1494
0.0182,4,enc,1,0,-0.0000,0.0000,-0.0000,-0.0181,-0.0086,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1492
0.0233,5,enc,1,0,-0.0000,0.0000,-0.0000,-0.0181,-0.0086,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1490
0.0284,6,enc,1,0,-0.0000,0.0000,-0.0000,-0.0181,-0.0086,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1488
0.0335,7,enc,1,0,-0.0000,0.0000,-0.0000,-0.0181,-0.0086,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1486
0.0386,8,enc,1,0,-0.0000,0.0000,-0.0000,-0.0181,-0.0086,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1484
0.0437,9,enc,1,0,-0.0000,0.0000,-0.0000,-0.0181,-0.0086,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1482
0.0488,10,enc,1,0,-0.0000,0.0000,-0.0000,-0.0181,-0.0086,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1480
0.0539,11,enc,1,1,-0.0000,0.0000,-0.0000,0.0093,-0.0074,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1478
0.0590,12,enc,1,0,-0.0000,0.0000,-0.0000,0.0093,-0.0074,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1476
0.0641,13,enc,1,0,-0.0000,0.0000,-0.0000,0.0093,-0.0074,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1474
0.0692,14,enc,1,0,-0.0000,0.0000,-0.0000,0.0093,-0.0074,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1472
0.0742,15,enc,1,0,-0.0000,0.0000,-0.0000,0.0093,-0.0074,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1470
0.0793,16,enc,1,1,-0.0000,0.0000,-0.0000,-0.0141,0.0234,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1468
0.0845,17,enc,1,0,-0.0000,0.0000,-0.0000,-0.0141,0.0234,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1466
0.0896,18,enc,1,0,-0.0000,0.0000,-0.0000,-0.0141,0.0234,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1464
0.0947,19,enc,1,0,-0.0000,0.0000,-0.0000,-0.0141,0.0234,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1462
0.0998,20,enc,1,0,-0.0000,0.0000,-0.0000,-0.0141,0.0234,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1460
0.1050,21,enc,1,0,-0.0000,0.0000,-0.0000,-0.0141,0.0234,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1458
0.1101,22,enc,1,0,-0.0000,0.0000,-0.0000,-0.0141,0.0234,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1456
0.1152,23,enc,1,0,-0.0000,0.0000,-0.0000,-0.0141,0.0234,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1454
0.1203,24,enc,1,0,-0.0000,0.0000,-0.0000,-0.0141,0.0234,20.00,78.79,20.0000,0.0000,1.000000,0.177778,0.000000,-0.000000,0.840011,1452
