t_s,iteration,psi_enc_deg,psi_dot_enc_dps,phi_yaw_deg,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us
0.0001,1,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1480
0.0078,2,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1460
0.0129,3,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1440
0.0180,4,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1420
0.0236,5,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1400
0.0288,6,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1380
0.0341,7,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1360
0.0394,8,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1340
0.0445,9,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1320
0.0496,10,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1300
0.0547,11,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1280
0.0598,12,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0649,13,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0700,14,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0751,15,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0802,16,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
0.0853,17,-0.0000,0.0000,0.0992,90.00,85.11,175.11,90.0000,0.0000,0.550000,0.800000,0.001500,-0.000000,0.000000,1268
