t_s,iteration,psi_imu_deg,psi_enc_deg,phi_yaw_deg,psi_dot_dps,setpoint_deg,rest_angle_deg,phys_angle_deg,error_deg,integral_deg_s,u_norm,u_p,u_i,u_d,u_g,pwm_us,pitch_raw_deg
0.3617,19,-0.2002,-0.9000,0.0438,-7.0501,-20.00,74.26,54.26,-19.7998,-7.5983,-0.368494,-0.483994,-0.012664,0.047000,0.081164,1663,15.9439
0.3818,20,-0.7347,-1.4400,0.0495,-21.5978,-20.00,74.26,54.26,-19.2653,-7.9836,-0.259085,-0.470928,-0.013306,0.143985,0.081164,1622,16.4784
0.4019,21,-0.7347,-1.9800,0.0495,-21.5978,-20.00,74.26,54.26,-19.2653,-8.3689,-0.259727,-0.470928,-0.013948,0.143985,0.081164,1622,16.4784
0.4220,22,-2.0552,-2.7000,0.0649,-40.1742,-20.00,74.26,54.26,-17.9448,-8.7278,-0.104206,-0.438651,-0.014546,0.267828,0.081164,1572,17.7989
0.4420,23,-2.0552,-3.6000,0.0649,-40.1742,-20.00,74.26,54.26,-17.9448,-9.0867,-0.104804,-0.438651,-0.015145,0.267828,0.081164,1564,17.7989
0.4621,24,-2.0552,-4.6800,0.0649,-40.1742,-20.00,74.26,54.26,-17.9448,-9.4456,-0.105402,-0.438651,-0.015743,0.267828,0.081164,1564,17.7989
0.4822,25,-4.2821,-5.9400,0.095,-54.6100,-20.00,74.26,54.26,-15.7179,-9.7600,0.044750,-0.384215,-0.016267,0.364067,0.081164,1514,20.0258
0.5023,26,-4.2821,-7.0200,0.095,-54.6100,-20.00,74.26,54.26,-15.7179,-10.0743,0.044226,-0.384215,-0.016791,0.364067,0.081164,1464,20.0258
0.5223,27,-7.0941,-8.2800,0.1481,-59.8696,-20.00,74.26,54.26,-12.9059,-10.3324,0.147596,-0.315478,-0.017221,0.399131,0.081164,1419,22.8378
0.5424,28,-7.0941,-9.3600,0.1481,-59.8696,-20.00,74.26,54.26,-12.9059,-10.5906,0.147166,-0.315478,-0.017651,0.399131,0.081164,1419,22.8378
0.5625,29,-7.0941,-10.4400,0.1481,-59.8696,-20.00,74.26,54.26,-12.9059,-10.8487,0.146736,-0.315478,-0.018081,0.399131,0.081164,1419,25.7774
0.5826,30,-10.0337,-11.7000,0.1965,-56.9601,-20.00,74.26,54.26,-9.9663,-11.0480,0.198865,-0.243620,-0.018413,0.379734,0.081164,1400,25.7774
0.6026,31,-10.0337,-12.6000,0.1965,-56.9601,-20.00,74.26,54.26,-9.9663,-11.2473,0.198532,-0.243620,-0.018746,0.379734,0.081164,1400,25.7774
0.6227,32,-12.7566,-13.6800,0.2545,-50.5814,-20.00,74.26,54.26,-7.2434,-11.3922,0.222325,-0.177061,-0.018987,0.337210,0.081164,1391,28.5003
0.6428,33,-12.7566,-14.5800,0.2545,-50.5814,-20.00,74.26,54.26,-7.2434,-11.5371,0.222084,-0.177061,-0.019228,0.337210,0.081164,1391,28.5003
0.6629,34,-12.7566,-15.4800,0.3001,-50.5814,-20.00,74.26,54.26,-7.2434,-11.6819,0.221842,-0.177061,-0.019470,0.337210,0.081164,1391,30.9176
0.6829,35,-15.1739,-16.3800,0.3001,-43.9790,-20.00,74.26,54.26,-4.8261,-11.7785,0.236755,-0.117972,-0.019631,0.293193,0.081164,1386,30.9176
0.7030,36,-15.1739,-17.1000,0.3001,-43.9790,-20.00,74.26,54.26,-4.8261,-11.8750,0.236594,-0.117972,-0.019792,0.293193,0.081164,1386,30.9176
0.7231,37,-17.2256,-17.8200,0.3326,-35.5861,-20.00,74.26,54.26,-2.7744,-11.9305,0.230700,-0.067820,-0.019884,0.237240,0.081164,1388,32.9693
0.7432,38,-17.2256,-18.3600,0.3326,-35.5861,-20.00,74.26,54.26,-2.7744,-11.9860,0.230608,-0.067820,-0.019977,0.237240,0.081164,1388,32.9693
0.7632,39,-18.8063,-18.9000,0.3685,-35.5861,-20.00,74.26,54.26,-1.1937,-12.0098,0.269209,-0.029179,-0.020016,0.237240,0.081164,1374,34.55
0.7833,40,-18.8063,-19.4400,0.3685,-23.1645,-20.00,74.26,54.26,-1.1937,-12.0337,0.186359,-0.029179,-0.020056,0.154430,0.081164,1405,34.55
0.8034,41,-18.8063,-19.6200,0.3685,-23.1645,-20.00,74.26,54.26,-1.1937,-12.0576,0.186319,-0.029179,-0.020096,0.154430,0.081164,1405,34.55
0.8235,42,-19.7286,-19.8000,0.3771,-7.1620,-20.00,74.26,54.26,-0.2714,-12.0630,0.102171,-0.006635,-0.020105,0.047746,0.081164,1436,35.4723
0.8435,43,-19.7286,-19.8000,0.3771,-7.1620,-20.00,74.26,54.26,-0.2714,-12.0684,0.102161,-0.006635,-0.020114,0.047746,0.081164,1436,35.4723
0.8636,44,-19.8374,-19.6200,0.3591,-7.1620,-20.00,74.26,54.26,-0.1626,-12.0717,0.104817,-0.003974,-0.020119,0.047746,0.081164,1435,35.5811
0.8837,45,-19.8374,-19.4400,0.3591,7.6096,-20.00,74.26,54.26,-0.1626,-12.0749,0.006334,-0.003974,-0.020125,-0.050731,0.081164,1472,35.5811
0.9038,46,-19.8374,-19.0800,0.3591,7.6096,-20.00,74.26,54.26,-0.1626,-12.0782,0.006329,-0.003974,-0.020130,-0.050731,0.081164,1472,35.5811
0.9238,47,-19.2865,-18.7200,0.3398,17.1216,-20.00,74.26,54.26,-0.7135,-12.0925,-0.070575,-0.017441,-0.020154,-0.114144,0.081164,1522,35.0302
0.9440,48,-19.2865,-18.3600,0.3398,17.1216,-20.00,74.26,54.26,-0.7135,-12.1067,-0.070599,-0.017441,-0.020178,-0.114144,0.081164,1551,35.0302
0.9641,49,-18.3298,-18.0000,0.3069,17.1216,-20.00,74.26,54.26,-1.6702,-12.1401,-0.094040,-0.040826,-0.020234,-0.114144,0.081164,1560,34.0735
0.9842,50,-18.3298,-17.4600,0.3069,22.6050,-20.00,74.26,54.26,-1.6702,-12.1735,-0.130651,-0.040826,-0.020289,-0.150700,0.081164,1573,34.0735
1.0043,51,-18.3298,-16.9200,0.3069,22.6050,-20.00,74.26,54.26,-1.6702,-12.2069,-0.130707,-0.040826,-0.020345,-0.150700,0.081164,1574,34.0735
1.0243,52,-17.1109,-16.3800,0.28,27.9765,-20.00,74.26,54.26,-2.8891,-12.2647,-0.196411,-0.070623,-0.020441,-0.186510,0.081164,1598,32.8546
1.0444,53,-17.1109,-15.8400,0.28,27.9765,-20.00,74.26,54.26,-2.8891,-12.3225,-0.196507,-0.070623,-0.020538,-0.186510,0.081164,1598,32.8546
1.0645,54,-15.6578,-15.1200,0.2324,27.9765,-20.00,74.26,54.26,-4.3422,-12.4093,-0.232171,-0.106143,-0.020682,-0.186510,0.081164,1612,31.4015
1.0846,55,-15.6578,-14.5800,0.2324,31.1098,-20.00,74.26,54.26,-4.3422,-12.4962,-0.253205,-0.106143,-0.020827,-0.207399,0.081164,1619,31.4015
1.1047,56,-15.6578,-13.8600,0.2324,31.1098,-20.00,74.26,54.26,-4.3422,-12.5830,-0.253350,-0.106143,-0.020972,-0.207399,0.081164,1620,31.4015
1.1248,57,-14.0851,-13.1400,0.2075,30.8860,-20.00,74.26,54.26,-5.9149,-12.7013,-0.290499,-0.144587,-0.021169,-0.205907,0.081164,1633,29.8288
1.1449,58,-14.0851,-12.7800,0.2075,30.8860,-20.00,74.26,54.26,-5.9149,-12.8196,-0.290696,-0.144587,-0.021366,-0.205907,0.081164,1634,29.8288
1.1650,59,-12.6023,-12.2400,0.1878,30.8860,-20.00,74.26,54.26,-7.3977,-12.9676,-0.327189,-0.180833,-0.021613,-0.205907,0.081164,1647,28.346
1.1851,60,-12.6023,-11.7000,0.1878,26.0741,-20.00,74.26,54.26,-7.3977,-13.1155,-0.295356,-0.180833,-0.021859,-0.173827,0.081164,1635,28.346
1.2052,61,-12.6023,-11.3400,0.1878,26.0741,-20.00,74.26,54.26,-7.3977,-13.2635,-0.295603,-0.180833,-0.022106,-0.173827,0.081164,1635,28.346
1.2253,62,-11.4549,-10.9800,0.1601,15.2192,-20.00,74.26,54.26,-8.5451,-13.4344,-0.251569,-0.208881,-0.022391,-0.101461,0.081164,1619,27.1986
1.2454,63,-11.4549,-10.8000,0.1601,15.2192,-20.00,74.26,54.26,-8.5451,-13.6053,-0.251854,-0.208881,-0.022676,-0.101461,0.081164,1619,27.1986
1.2655,64,-10.9035,-10.8000,0.1517,15.2192,-20.00,74.26,54.26,-9.0965,-13.7872,-0.265634,-0.222358,-0.022979,-0.101461,0.081164,1624,26.6472
1.2856,65,-10.9035,-10.9800,0.1517,0.5595,-20.00,74.26,54.26,-9.0965,-13.9692,-0.168206,-0.222358,-0.023282,-0.003730,0.081164,1588,26.6472
1.3057,66,-10.9035,-10.9800,0.1517,0.5595,-20.00,74.26,54.26,-9.0965,-14.1511,-0.168509,-0.222358,-0.023585,-0.003730,0.081164,1588,26.6472
1.3258,67,-11.0883,-11.3400,0.1475,-12.6454,-20.00,74.26,54.26,-8.9117,-14.3293,-0.076258,-0.217842,-0.023882,0.084302,0.081164,1553,26.832
1.3458,68,-11.0883,-11.7000,0.1475,-12.6454,-20.00,74.26,54.26,-8.9117,-14.5076,-0.076556,-0.217842,-0.024179,0.084302,0.081164,1553,26.832
1.3659,69,-11.8421,-12.0600,0.1572,-12.6454,-20.00,74.26,54.26,-8.1579,-14.6707,-0.058400,-0.199415,-0.024451,0.084302,0.081164,1546,27.5858
1.3860,70,-11.8421,-12.4200,0.1572,-19.4716,-20.00,74.26,54.26,-8.1579,-14.8339,-0.013164,-0.199415,-0.024723,0.129811,0.081164,1529,27.5858
1.4060,71,-11.8421,-12.7800,0.1572,-19.4716,-20.00,74.26,54.26,-8.1579,-14.9970,-0.013436,-0.199415,-0.024995,0.129811,0.081164,1530,27.5858
1.4261,72,-12.8616,-13.3200,0.1456,-21.8216,-20.00,74.26,54.26,-7.1384,-15.1398,0.026914,-0.174494,-0.025233,0.145478,0.081164,1480,28.6053
1.4462,73,-12.8616,-13.6800,0.1456,-21.8216,-20.00,74.26,54.26,-7.1384,-15.2826,0.026676,-0.174494,-0.025471,0.145478,0.081164,1464,28.6053
1.4663,74,-13.9424,-14.2200,0.1496,-21.8216,-20.00,74.26,54.26,-6.0576,-15.4037,0.052894,-0.148074,-0.025673,0.145478,0.081164,1455,29.6861
1.4863,75,-13.9424,-14.5800,0.1496,-19.5835,-20.00,74.26,54.26,-6.0576,-15.5249,0.037772,-0.148074,-0.025875,0.130557,0.081164,1460,29.6861
1.5064,76,-13.9424,-14.7600,0.1496,-19.5835,-20.00,74.26,54.26,-6.0576,-15.6460,0.037570,-0.148074,-0.026077,0.130557,0.081164,1460,29.6861
1.5265,77,-14.8348,-15.1200,0.1621,-13.8763,-20.00,74.26,54.26,-5.1652,-15.7493,0.021163,-0.126261,-0.026249,0.092509,0.081164,1467,30.5785
1.5466,78,-14.8348,-15.3000,0.1621,-13.8763,-20.00,74.26,54.26,-5.1652,-15.8526,0.020991,-0.126261,-0.026421,0.092509,0.081164,1467,30.5785
1.5667,79,-15.4329,-15.4800,0.161,-13.8763,-20.00,74.26,54.26,-4.5671,-15.9440,0.035459,-0.111640,-0.026573,0.092509,0.081164,1461,31.1766
1.5867,80,-15.4329,-15.4800,0.161,-7.4977,-20.00,74.26,54.26,-4.5671,-16.0353,-0.007217,-0.111640,-0.026726,0.049985,0.081164,1511,31.1766
1.6068,81,-15.4329,-15.6600,0.161,-7.4977,-20.00,74.26,54.26,-4.5671,-16.1267,-0.007370,-0.111640,-0.026878,0.049985,0.081164,1527,31.1766
1.6269,82,-15.7073,-15.6600,0.1635,-0.7833,-20.00,74.26,54.26,-4.2927,-16.2125,-0.045567,-0.104932,-0.027021,0.005222,0.081164,1542,31.451
1.6470,83,-15.7073,-15.4800,0.1635,-0.7833,-20.00,74.26,54.26,-4.2927,-16.2984,-0.045710,-0.104932,-0.027164,0.005222,0.081164,1542,31.451
1.6670,84,-15.6520,-15.4800,0.1653,-0.7833,-20.00,74.26,54.26,-4.3480,-16.3853,-0.047208,-0.106285,-0.027309,0.005222,0.081164,1542,31.3957
1.6871,85,-15.6520,-15.3000,0.1653,5.7072,-20.00,74.26,54.26,-4.3480,-16.4723,-0.090623,-0.106285,-0.027454,-0.038048,0.081164,1558,31.3957
1.7072,86,-15.6520,-15.1200,0.1653,5.7072,-20.00,74.26,54.26,-4.3480,-16.5592,-0.090768,-0.106285,-0.027599,-0.038048,0.081164,1559,31.3957
1.7273,87,-15.2979,-14.9400,0.151,10.5191,-20.00,74.26,54.26,-4.7021,-16.6533,-0.131661,-0.114941,-0.027755,-0.070128,0.081164,1574,31.0416
1.7473,88,-15.2979,-14.5800,0.151,10.5191,-20.00,74.26,54.26,-4.7021,-16.7473,-0.131817,-0.114941,-0.027912,-0.070128,0.081164,1574,31.0416
1.7674,89,-14.7190,-14.4000,0.1487,10.5191,-20.00,74.26,54.26,-5.2810,-16.8530,-0.146143,-0.129091,-0.028088,-0.070128,0.081164,1579,30.4627
1.7875,90,-14.7190,-14.0400,0.1487,15.2192,-20.00,74.26,54.26,-5.2810,-16.9586,-0.177653,-0.129091,-0.028264,-0.101461,0.081164,1591,30.4627
1.8076,91,-14.7190,-13.6800,0.1487,15.2192,-20.00,74.26,54.26,-5.2810,-17.0642,-0.177829,-0.129091,-0.028440,-0.101461,0.081164,1591,30.4627
1.8276,92,-13.9097,-13.3200,0.1293,19.2478,-20.00,74.26,54.26,-6.0903,-17.1860,-0.224671,-0.148873,-0.028643,-0.128319,0.081164,1609,29.6534
1.8477,93,-13.9097,-12.9600,0.1293,19.2478,-20.00,74.26,54.26,-6.0903,-17.3078,-0.224874,-0.148873,-0.028846,-0.128319,0.081164,1609,29.6534
1.8678,94,-12.9516,-12.4200,0.1079,19.2478,-20.00,74.26,54.26,-7.0484,-17.4488,-0.248529,-0.172293,-0.029081,-0.128319,0.081164,1618,28.6953
1.8879,95,-12.9516,-12.0600,0.1079,19.2478,-20.00,74.26,54.26,-7.0484,-17.5897,-0.248764,-0.172293,-0.029316,-0.128319,0.081164,1618,28.6953
1.9080,96,-12.9516,-11.7000,0.1079,19.2478,-20.00,74.26,54.26,-7.0484,-17.7307,-0.248999,-0.172293,-0.029551,-0.128319,0.081164,1618,28.6953
1.9281,97,-11.9978,-11.3400,0.093,15.5549,-20.00,74.26,54.26,-8.0022,-17.8908,-0.247964,-0.195610,-0.029818,-0.103699,0.081164,1617,27.7415
1.9481,98,-11.9978,-11.1600,0.093,15.5549,-20.00,74.26,54.26,-8.0022,-18.0508,-0.248230,-0.195610,-0.030085,-0.103699,0.081164,1618,27.7415
1.9682,99,-11.3030,-10.9800,0.0951,15.5549,-20.00,74.26,54.26,-8.6970,-18.2247,-0.265502,-0.212592,-0.030375,-0.103699,0.081164,1624,27.0467
1.9883,100,-11.3030,-10.8000,0.0951,9.0644,-20.00,74.26,54.26,-8.6970,-18.3987,-0.222522,-0.212592,-0.030664,-0.060429,0.081164,1608,27.0467
2.0084,101,-11.3030,-10.8000,0.0951,9.0644,-20.00,74.26,54.26,-8.6970,-18.5726,-0.222812,-0.212592,-0.030954,-0.060429,0.081164,1608,27.0467
2.0284,102,-11.0175,-10.9800,0.1001,-1.4548,-20.00,74.26,54.26,-8.9825,-18.7523,-0.159964,-0.219572,-0.031254,0.009699,0.081164,1584,26.7612
2.0485,103,-11.0175,-10.9800,0.1001,-1.4548,-20.00,74.26,54.26,-8.9825,-18.9319,-0.160263,-0.219572,-0.031553,0.009699,0.081164,1585,26.7612
2.0686,104,-11.2579,-11.1600,0.0916,-1.4548,-20.00,74.26,54.26,-8.7421,-19.1068,-0.154678,-0.213696,-0.031845,0.009699,0.081164,1583,27.0016
2.0887,105,-11.2579,-11.5200,0.0916,-11.1906,-20.00,74.26,54.26,-8.7421,-19.2816,-0.090064,-0.213696,-0.032136,0.074604,0.081164,1558,27.0016
2.1087,106,-11.2579,-11.8800,0.0916,-11.1906,-20.00,74.26,54.26,-8.7421,-19.4564,-0.090355,-0.213696,-0.032427,0.074604,0.081164,1558,27.0016
2.1288,107,-11.9242,-12.2400,0.0982,-16.8978,-20.00,74.26,54.26,-8.0758,-19.6180,-0.036288,-0.197407,-0.032697,0.112652,0.081164,1538,27.6679
2.1489,108,-11.9242,-12.6000,0.0982,-16.8978,-20.00,74.26,54.26,-8.0758,-19.7795,-0.036557,-0.197407,-0.032966,0.112652,0.081164,1538,27.6679
2.1690,109,-12.8543,-12.9600,0.1235,-16.8978,-20.00,74.26,54.26,-7.1457,-19.9224,-0.014062,-0.174674,-0.033204,0.112652,0.081164,1530,28.598
2.1890,110,-12.8543,-13.3200,0.1235,-19.4716,-20.00,74.26,54.26,-7.1457,-20.0653,0.002859,-0.174674,-0.033442,0.129811,0.081164,1480,28.598
2.2091,111,-12.8543,-13.6800,0.1235,-19.4716,-20.00,74.26,54.26,-7.1457,-20.2082,0.002621,-0.174674,-0.033680,0.129811,0.081164,1474,28.598
2.2292,112,-13.8042,-14.0400,0.1231,-17.6811,-20.00,74.26,54.26,-6.1958,-20.3321,0.013698,-0.151453,-0.033887,0.117874,0.081164,1469,29.5479
2.2493,113,-13.8042,-14.2200,0.1231,-17.6811,-20.00,74.26,54.26,-6.1958,-20.4560,0.013492,-0.151453,-0.034093,0.117874,0.081164,1469,29.5479
2.2693,114,-14.6301,-14.5800,0.1451,-17.6811,-20.00,74.26,54.26,-5.3699,-20.5634,0.033502,-0.131263,-0.034272,0.117874,0.081164,1462,30.3738
2.2894,115,-14.6301,-14.7600,0.1451,-12.1977,-20.00,74.26,54.26,-5.3699,-20.6708,-0.003232,-0.131263,-0.034451,0.081318,0.081164,1512,30.3738
2.3095,116,-14.6301,-14.9400,0.1451,-12.1977,-20.00,74.26,54.26,-5.3699,-20.7782,-0.003411,-0.131263,-0.034630,0.081318,0.081164,1526,30.3738
2.3296,117,-15.1491,-14.9400,0.1405,-5.9310,-20.00,74.26,54.26,-4.8509,-20.8753,-0.032666,-0.118578,-0.034792,0.039540,0.081164,1537,30.8928
2.3496,118,-15.1491,-14.9400,0.1405,-5.9310,-20.00,74.26,54.26,-4.8509,-20.9723,-0.032827,-0.118578,-0.034954,0.039540,0.081164,1537,30.8928
2.3697,119,-15.3606,-14.9400,0.1573,-5.9310,-20.00,74.26,54.26,-4.6394,-21.0651,-0.027812,-0.113407,-0.035108,0.039540,0.081164,1535,31.1043
2.3898,120,-15.3606,-14.9400,0.1573,0.5595,-20.00,74.26,54.26,-4.6394,-21.1578,-0.071236,-0.113407,-0.035263,-0.003730,0.081164,1551,31.1043
2.4099,121,-15.3606,-14.9400,0.1573,0.5595,-20.00,74.26,54.26,-4.6394,-21.2506,-0.071391,-0.113407,-0.035418,-0.003730,0.081164,1551,31.1043
2.4300,122,-15.2376,-14.7600,0.1593,6.1548,-20.00,74.26,54.26,-4.7624,-21.3459,-0.111858,-0.116413,-0.035576,-0.041032,0.081164,1566,30.9813
2.4500,123,-15.2376,-14.5800,0.1593,6.1548,-20.00,74.26,54.26,-4.7624,-21.4411,-0.112017,-0.116413,-0.035735,-0.041032,0.081164,1567,30.9813
2.4701,124,-14.8517,-14.2200,0.1505,11.8620,-20.00,74.26,54.26,-5.1483,-21.5441,-0.159671,-0.125848,-0.035907,-0.079080,0.081164,1584,30.5954
2.4902,125,-14.8517,-14.0400,0.1505,11.8620,-20.00,74.26,54.26,-5.1483,-21.6471,-0.159842,-0.125848,-0.036078,-0.079080,0.081164,1584,30.5954
2.5103,126,-14.8517,-13.6800,0.1505,11.8620,-20.00,74.26,54.26,-5.1483,-21.7500,-0.160014,-0.125848,-0.036250,-0.079080,0.081164,1585,30.5954
2.5304,127,-14.1452,-13.3200,0.1298,17.0097,-20.00,74.26,54.26,-5.8548,-21.8671,-0.211798,-0.143118,-0.036445,-0.113398,0.081164,1604,29.8889
2.5505,128,-14.1452,-12.9600,0.1298,17.0097,-20.00,74.26,54.26,-5.8548,-21.9842,-0.211993,-0.143118,-0.036640,-0.113398,0.081164,1604,29.8889
2.5706,129,-13.2076,-12.4200,0.1114,22.3812,-20.00,74.26,54.26,-6.7924,-22.1201,-0.270947,-0.166036,-0.036867,-0.149208,0.081164,1626,28.9513
2.5907,130,-13.2076,-12.0600,0.1114,22.3812,-20.00,74.26,54.26,-6.7924,-22.2559,-0.271173,-0.166036,-0.037093,-0.149208,0.081164,1626,28.9513
2.6108,131,-13.2076,-11.5200,0.1114,22.3812,-20.00,74.26,54.26,-6.7924,-22.3918,-0.271399,-0.166036,-0.037320,-0.149208,0.081164,1626,28.9513
2.6309,132,-12.0976,-11.1600,0.0831,22.6050,-20.00,74.26,54.26,-7.9024,-22.5498,-0.300290,-0.193171,-0.037583,-0.150700,0.081164,1637,27.8413
2.6509,133,-12.0976,-10.6200,0.0831,22.6050,-20.00,74.26,54.26,-7.9024,-22.7079,-0.300553,-0.193171,-0.037846,-0.150700,0.081164,1637,27.8413
2.6710,134,-10.9981,-10.2600,0.0791,20.1430,-20.00,74.26,54.26,-9.0019,-22.8879,-0.311315,-0.220046,-0.038147,-0.134287,0.081164,1641,26.7418
2.6911,135,-10.9981,-10.0800,0.0791,20.1430,-20.00,74.26,54.26,-9.0019,-23.0679,-0.311615,-0.220046,-0.038447,-0.134287,0.081164,1641,26.7418
2.7112,136,-10.9981,-9.7200,0.0791,20.1430,-20.00,74.26,54.26,-9.0019,-23.2480,-0.311915,-0.220046,-0.038747,-0.134287,0.081164,1641,26.7418
2.7312,137,-10.1675,-9.5400,0.0588,9.8477,-20.00,74.26,54.26,-9.8325,-23.4446,-0.263912,-0.240350,-0.039074,-0.065651,0.081164,1623,25.9112
2.7513,138,-10.1675,-9.5400,0.0588,9.8477,-20.00,74.26,54.26,-9.8325,-23.6413,-0.264239,-0.240350,-0.039402,-0.065651,0.081164,1624,25.9112
2.7714,139,-9.8854,-9.7200,0.0483,-3.9167,-20.00,74.26,54.26,-10.1146,-23.8436,-0.179711,-0.247246,-0.039739,0.026111,0.081164,1592,25.6291
2.7915,140,-9.8854,-9.9000,0.0483,-3.9167,-20.00,74.26,54.26,-10.1146,-24.0459,-0.180048,-0.247246,-0.040076,0.026111,0.081164,1592,25.6291
2.8115,141,-9.8854,-10.0800,0.0483,-3.9167,-20.00,74.26,54.26,-10.1146,-24.2482,-0.180385,-0.247246,-0.040414,0.026111,0.081164,1592,26.0574
2.8316,142,-10.3137,-10.4400,0.0458,-17.0097,-20.00,74.26,54.26,-9.6863,-24.4419,-0.082951,-0.236776,-0.040736,0.113398,0.081164,1556,26.0574
2.8517,143,-10.3137,-10.9800,0.0458,-17.0097,-20.00,74.26,54.26,-9.6863,-24.6356,-0.083273,-0.236776,-0.041059,0.113398,0.081164,1556,26.0574
2.8718,144,-11.3164,-11.5200,0.0554,-26.0741,-20.00,74.26,54.26,-8.6836,-24.8093,0.001375,-0.212267,-0.041349,0.173827,0.081164,1506,27.0601
2.8918,145,-11.3164,-12.0600,0.0554,-26.0741,-20.00,74.26,54.26,-8.6836,-24.9829,0.001086,-0.212267,-0.041638,0.173827,0.081164,1474,27.0601
2.9119,146,-11.3164,-12.6000,0.0696,-26.0741,-20.00,74.26,54.26,-8.6836,-25.1566,0.000797,-0.212267,-0.041928,0.173827,0.081164,1474,28.4451
2.9320,147,-12.7014,-13.1400,0.0696,-29.3193,-20.00,74.26,54.26,-7.2986,-25.3026,0.056045,-0.178410,-0.042171,0.195462,0.081164,1453,28.4451
2.9521,148,-12.7014,-13.6800,0.0696,-29.3193,-20.00,74.26,54.26,-7.2986,-25.4486,0.055801,-0.178410,-0.042414,0.195462,0.081164,1454,28.4451
2.9721,149,-14.1048,-14.2200,0.1022,-24.7312,-20.00,74.26,54.26,-5.8952,-25.5665,0.059322,-0.144105,-0.042611,0.164875,0.081164,1452,29.8485
2.9922,150,-14.1048,-14.5800,0.1022,-24.7312,-20.00,74.26,54.26,-5.8952,-25.6844,0.059126,-0.144105,-0.042807,0.164875,0.081164,1452,29.8485
3.0123,151,-15.2656,-15.1200,0.1165,-24.7312,-20.00,74.26,54.26,-4.7344,-25.7791,0.087344,-0.115729,-0.042965,0.164875,0.081164,1442,31.0093
3.0324,152,-15.2656,-15.4800,0.1165,-18.5764,-20.00,74.26,54.26,-4.7344,-25.8738,0.046154,-0.115729,-0.043123,0.123842,0.081164,1457,31.0093
