t_s,iteration,psi_imu_deg,psi_enc_deg,psi_dot_dps,setpoint_deg,error_deg,u_norm,u_p,u_d,u_g,pwm_us,pitch_raw_deg
0.0000,1,0.0912,-0.0000,-0.0000,30.00,29.9088,0.483232,0.033232,0.000000,0.450000,1293,89.3308
0.0201,2,-0.5780,-0.0000,-0.0000,30.00,30.5780,0.483976,0.033976,0.000000,0.450000,1293,90.0000
0.0402,3,-0.5780,-0.0000,-0.0000,30.00,30.5780,0.483976,0.033976,0.000000,0.450000,1293,90.0000
0.0603,4,0.0952,-0.0000,-0.0000,30.00,29.9048,0.483228,0.033228,0.000000,0.450000,1293,89.3268
0.0803,5,0.0952,-0.0000,-0.0000,30.00,29.9048,0.483228,0.033228,0.000000,0.450000,1293,89.3268
0.1004,6,0.0952,-0.0000,-0.0000,30.00,29.9048,0.483228,0.033228,0.000000,0.450000,1293,89.3268
0.1205,7,0.0964,-0.0000,-0.0000,30.00,29.9036,0.483226,0.033226,0.000000,0.450000,1293,89.3257
0.1406,8,0.0964,-0.0000,-0.0000,30.00,29.9036,0.483226,0.033226,0.000000,0.450000,1293,89.3257
0.1607,9,0.0964,-0.0000,-0.0000,30.00,29.9036,0.483226,0.033226,0.000000,0.450000,1293,89.3257
0.1808,10,0.0964,-0.0000,-0.0000,30.00,29.9036,0.483226,0.033226,0.000000,0.450000,1293,89.3257
0.2008,11,0.0964,-0.0000,-0.0000,30.00,29.9036,0.483226,0.033226,0.000000,0.450000,1293,89.3257
0.2209,12,0.0952,-0.0000,0.4476,30.00,29.9048,0.482730,0.033228,-0.000497,0.450000,1293,89.3268
0.2410,13,0.0952,-0.0000,0.4476,30.00,29.9048,0.482730,0.033228,-0.000497,0.450000,1293,89.3268
0.2611,14,0.0788,-0.0000,0.4476,30.00,29.9212,0.482748,0.033246,-0.000497,0.450000,1293,89.3433
0.2812,15,0.0788,0.1800,2.3500,30.00,29.9212,0.480635,0.033246,-0.002611,0.450000,1294,89.3433
0.3012,16,0.0788,0.3600,2.3500,30.00,29.9212,0.480635,0.033246,-0.002611,0.450000,1294,89.3433
0.3213,17,0.0039,0.7200,10.9668,30.00,29.9961,0.471144,0.033329,-0.012185,0.450000,1298,89.4181
0.3414,18,0.0039,1.0800,10.9668,30.00,29.9961,0.471144,0.033329,-0.012185,0.450000,1298,89.4181
0.3614,19,-0.5780,1.8000,33.0122,30.00,30.5780,0.447295,0.033976,-0.036680,0.450000,1307,90.0000
0.3815,20,-0.5780,2.5200,33.0122,30.00,30.5780,0.447295,0.033976,-0.036680,0.450000,1307,90.0000
0.4016,21,-0.5780,3.6000,33.0122,30.00,30.5780,0.447295,0.033976,-0.036680,0.450000,1307,90.0000
0.4217,22,2.1220,5.2200,60.6530,30.00,27.8780,0.413583,0.030976,-0.067392,0.450000,1319,87.3001
0.4417,23,2.1220,6.4800,60.6530,30.00,27.8780,0.413583,0.030976,-0.067392,0.450000,1319,87.3001
0.4618,24,5.5937,8.6400,90.7556,30.00,24.4063,0.376279,0.027118,-0.100840,0.450000,1333,83.8283
0.4819,25,5.5937,10.0800,90.7556,30.00,24.4063,0.376279,0.027118,-0.100840,0.450000,1333,83.8283
0.5020,26,5.5937,12.2400,90.7556,30.00,24.4063,0.376279,0.027118,-0.100840,0.450000,1333,83.8283
0.5220,27,10.3722,14.9400,109.7796,30.00,19.6278,0.349831,0.021809,-0.121977,0.450000,1343,79.0498
0.5421,28,10.3722,16.9200,109.7796,30.00,19.6278,0.349831,0.021809,-0.121977,0.450000,1343,79.0498
0.5622,29,16.0511,19.6200,119.9630,30.00,13.9489,0.332207,0.015499,-0.133292,0.450000,1350,73.3710
0.5823,30,16.0511,21.7800,119.9630,30.00,13.9489,0.332207,0.015499,-0.133292,0.450000,1350,73.3710
0.6023,31,16.0511,24.1200,119.9630,30.00,13.9489,0.332207,0.015499,-0.133292,0.450000,1350,73.3710
0.6224,32,22.0734,27.0000,119.2916,30.00,7.9266,0.326261,0.008807,-0.132546,0.450000,1352,67.3486
0.6425,33,22.0734,28.8000,119.2916,30.00,7.9266,0.326261,0.008807,-0.132546,0.450000,1352,67.3486
0.6626,34,27.9085,31.3200,106.9820,30.00,2.0915,0.333455,0.002324,-0.118869,0.450000,1349,61.5135
0.6826,35,27.9085,32.9400,106.9820,30.00,2.0915,0.333455,0.002324,-0.118869,0.450000,1349,61.5135
0.7027,36,27.9085,34.7400,106.9820,30.00,2.0915,0.333455,0.002324,-0.118869,0.450000,1349,56.4279
0.7228,37,32.9941,36.5400,87.2865,30.00,-2.9941,0.349688,-0.003327,-0.096985,0.450000,1343,56.4279
0.7429,38,32.9941,37.8000,87.2865,30.00,-2.9941,0.349688,-0.003327,-0.096985,0.450000,1343,56.4279
0.7630,39,36.9907,39.2400,62.2196,30.00,-6.9907,0.373100,-0.007767,-0.069133,0.450000,1335,52.4313
0.7831,40,36.9907,40.1400,62.2196,30.00,-6.9907,0.373100,-0.007767,-0.069133,0.450000,1335,52.4313
0.8031,41,39.6797,40.8600,62.2196,30.00,-9.6797,0.370112,-0.010755,-0.069133,0.450000,1336,49.7423
